municipality,group,variable,month,DIU: Usuarias nuevas,TOTAL
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,12,12
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,177,177
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,7,7
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,7,7
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,39,39
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,5,5
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,7,7
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,22,22
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,23,23
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,5,5
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,39,39
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,5,5
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,122,122
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,10,10
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,74,74
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,142,142
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,12,12
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,19,19
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,5,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,3,3
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,5,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,2,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,4,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,9,9
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,10,10
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-03-01,1,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,4,4
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,11,11
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,9,9
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,7,7
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,181,181
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,5,5
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,133,133
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,15,15
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,22,22
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,209,209
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,4,4
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,5,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,15,15
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,40,40
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,4,4
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,16,16
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,6,6
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,8,8
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,32,32
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,4,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,6,6
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,9,9
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,192,192
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,7,7
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,111,111
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,107,107
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,11,11
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,17,17
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,8,8
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,3,3
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,6,6
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,7,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,2,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,6,6
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,5,5
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,10,10
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,4,4
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-04-01,1,1
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,3,3
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,4,4
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,3,3
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,4,4
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,6,6
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,205,205
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,13,13
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,122,122
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,4,4
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,3,3
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,3,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,3,3
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,18,18
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,240,240
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,9,9
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,11,11
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,27,27
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",diu: usuarias nuevas,2013-05-01,2,2
