municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,6,6
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,173,173
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,174,174
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,23,23
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,296,296
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,5,5
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,21,21
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,287,287
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,20,20
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,141,141
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,108,108
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,4,4
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,289,289
YACO,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,612,612
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,7,7
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,5,5
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,315,315
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,32,32
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2017-03-01,23,23
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,56,56
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,51,51
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,19,19
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,17,17
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,9,9
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,268,268
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,28,28
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,44,44
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,16,16
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,129,129
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,37,37
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,18,18
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,94,94
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,64,64
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,301,301
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,38,38
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,44,44
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,62,62
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,18,18
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,107,107
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,113,113
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,19,19
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,25,25
CHIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,136,136
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,22,22
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,3,3
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,134,134
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,891,891
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,19,19
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6662,6662
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,114,114
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,26,26
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,9,9
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
COMANCHE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,96,96
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,82,82
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,26,26
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,152,152
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,186,186
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,30,30
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,47,47
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,9,9
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4172,4172
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,20,20
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,515,515
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,20,20
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,64,64
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,16,16
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,50,50
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,363,363
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,35,35
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,72,72
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,13,13
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
ICHOCA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,7,7
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,18,18
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,50,50
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,110,110
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,5064,5064
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,10,10
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,217,217
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,13,13
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,83,83
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,108,108
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,24,24
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,29,29
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,95,95
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,185,185
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,996,996
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,13,13
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,16,16
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,3,3
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,48,48
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1950,1950
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,87,87
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,101,101
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,39,39
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,74,74
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,70,70
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,3,3
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,5,5
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,56,56
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,10,10
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,120,120
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1397,1397
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,15,15
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,15,15
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
PUERTO PEREZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,36,36
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,28,28
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,3,3
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,271,271
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,25,25
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,231,231
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,681,681
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,9,9
REYES,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,33,33
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,719,719
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,71,71
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,171,171
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,526,526
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,35,35
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,13,13
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,19,19
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,23,23
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,15,15
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,36,36
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,242,242
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,52,52
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,112,112
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,463,463
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,31,31
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,29,29
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,184,184
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,38,38
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,150,150
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,124,124
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,61,61
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,18,18
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,28,28
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,396,396
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,106,106
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,10744,10744
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,53,53
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,17,17
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
SENA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,78,78
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,60,60
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,10,10
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2303,2303
TACACHI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,30,30
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,77,77
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2124,2124
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,31,31
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
TIAWANACU,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,347,347
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,11,11
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,3,3
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,8,8
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,43,43
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1151,1151
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,177,177
TURCO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,42,42
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,167,167
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,120,120
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,167,167
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,18,18
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,262,262
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,6,6
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,15,15
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,1018,1018
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,14,14
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,166,166
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,97,97
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,248,248
YACO,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,435,435
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,12,12
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,295,295
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,4,4
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,47,47
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2017-04-01,44,44
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,93,93
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,5,5
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,58,58
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,6,6
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,9,9
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,1,1
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,6,6
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,2,2
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,14,14
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,4,4
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,18,18
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,130,130
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,241,241
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,56,56
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,17,17
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,10,10
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,19,19
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,2,2
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,130,130
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,23,23
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,7,7
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,20,20
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,27,27
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,3,3
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,16,16
CALACOTO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,1,1
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,11,11
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,66,66
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,2,2
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,426,426
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,31,31
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,7,7
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,41,41
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,137,137
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,4,4
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,10,10
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,217,217
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,4,4
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,93,93
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,20,20
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,25,25
CHIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,133,133
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2017-05-01,3,3
