municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
APOLO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
ARANI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,217,217
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,122,122
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,310,310
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,434,434
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,853,853
AYATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1007,1007
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,192,192
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
BAURES,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,29,29
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,552,552
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,248,248
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,132,132
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2017-03-01,214,214
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,217,217
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,245,245
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,620,620
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,620,620
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,174,174
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,341,341
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,496,496
CHARAÑA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,30,30
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,85,85
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,275,275
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,310,310
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1218,1218
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,491,491
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,11340,11340
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,682,682
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,372,372
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
COMANCHE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,45,45
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,279,279
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,242,242
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,249,249
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
CURVA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,7214,7214
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,372,372
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,279,279
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,279,279
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,121,121
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,217,217
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,837,837
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,214,214
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,295,295
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,89,89
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,248,248
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
ICLA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,434,434
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,310,310
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,185,185
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,434,434
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,651,651
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,14818,14818
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,32,32
LAJA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,72,72
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
MALLA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,30,30
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,651,651
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,87,87
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,305,305
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,770,770
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,2070,2070
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,309,309
OCURI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,397,397
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,4030,4030
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,341,341
PAILON,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,310,310
PALCA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,341,341
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,248,248
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,91,91
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
POCONA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,459,459
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,188,188
POOPO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,116,116
POROMA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,668,668
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,651,651
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,58,58
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,2666,2666
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,264,264
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,59,59
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,27,27
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,149,149
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,3,3
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,74,74
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,9,9
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1147,1147
PUNA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,262,262
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,713,713
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1240,1240
QUIME,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,992,992
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,279,279
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,248,248
SACABA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1798,1798
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
SACACA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,56,56
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,247,247
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,149,149
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,428,428
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,123,123
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,248,248
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,434,434
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1240,1240
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,217,217
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,589,589
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,150,150
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,881,881
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1417,1417
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,250,250
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,279,279
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,17958,17958
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,310,310
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,117,117
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,278,278
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
SENA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,81,81
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,403,403
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,432,432
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
SORATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,4216,4216
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,341,341
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,123,123
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,551,551
TARACO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1643,1643
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,775,775
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,121,121
TIAWANACU,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,744,744
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,620,620
TOCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,155,155
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,588,588
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,217,217
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,310,310
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,92,92
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1714,1714
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,403,403
TURCO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,215,215
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,465,465
VACAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,247,247
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,899,899
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,124,124
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,473,473
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,186,186
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,465,465
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,1106,1106
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2017-03-01,239,239
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,434,434
VINTO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,309,309
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,62,62
WARNES,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,620,620
YACO,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,122,122
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,689,689
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,372,372
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,31,31
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,546,546
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,29,29
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2017-03-01,273,273
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,300,300
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,61,61
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,390,390
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,120,120
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,180,180
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,118,118
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
APOLO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
ARANI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,210,210
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,120,120
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,360,360
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,420,420
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,447,447
AYATA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,62,62
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2017-04-01,988,988
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,270,270
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,60,60
BAURES,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,60,60
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,28,28
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,520,520
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,240,240
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,162,162
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,120,120
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2017-04-01,117,117
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,210,210
CALACOTO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,120,120
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,210,210
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,571,571
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,330,330
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,180,180
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,600,600
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,9,9
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,180,180
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,103,103
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,360,360
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,86,86
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,480,480
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,270,270
CHIPAYA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,28,28
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2017-04-01,210,210
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,60,60
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,68,68
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,270,270
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,300,300
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,1191,1191
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,660,660
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,10890,10890
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,660,660
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,362,362
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,120,120
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
COMANCHE,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,30,30
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,180,180
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,98,98
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,90,90
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,210,210
COROICO,internaciones dias camas,dias camas disponibles maternidad,2017-04-01,270,270
