,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,180,144,60,12,396
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,60,0,0,96
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,15,0,0,15
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,72,0,0,72
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,80,22,0,114
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,36,72,140,48,0,296
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,0,0,0,12
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,12,0,0,48
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,156,120,12,312
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,24,0,72
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,360,108,0,504
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,72,12,0,84
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,14,12,14,40
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,60,72,0,132
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,144,24,0,204
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,60,36,0,96
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,84,24,0,108
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,24,0,60
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,24,0,48
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,24,12,0,60
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,192,144,24,384
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,36,0,60
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,24,36,0,84
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,24,0,0,60
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,241,72,12,325
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,12,12,72
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,180,60,0,252
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,240,48,12,348
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,12,0,12
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,36,12,0,72
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,36,0,36
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,24,120,12,12,180
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,36,60,24,0,132
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,36,0,84
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,72,461,2267,735,250,3785
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,97,72,0,181
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,360,1549,640,0,2549
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,72,0,0,84
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,84,36,36,180
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,12,0,48
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,99,144,39,0,282
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,36,60,36,0,144
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,0,0,0,24
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,60,12,0,108
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,36,36,0,96
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,72,12,0,132
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,13,0,13
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,0,0,36
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,12,0,60
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,0,0,48
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,36,0,72
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,130,264,72,0,466
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,228,72,0,300
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,0,24
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,24,0,48
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,144,60,0,216
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,0,0,36
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,12,0,12
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,396,2160,613,12,3181
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,84,12,36,144
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,110,61,12,183
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,326,96,24,470
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,72,24,12,120
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,124,60,0,232
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,192,48,0,288
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,12,0,0,24
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,84,0,0,84
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,36,0,48
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,158,892,352,10,1412
HUACARAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,0,0,48
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,132,0,12,180
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,24,12,84
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,48,0,96
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,156,72,48,0,276
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,12,24,24,96
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,324,132,12,492
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,132,36,0,168
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,60,36,10,154
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,60,36,0,96
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,96,72,0,168
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,216,0,12,228
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,417,8100,5166,69,13752
LA RIVERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,0,24
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,0,0,0,24
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,12,0,12
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,12,0,60
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,24,420,2562,258,0,3264
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,12,0,48
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,0,12,12,72
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,120,24,0,168
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,12,0,36
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,12,12,72
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,12,12,0,36
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,0,0,36
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,24,36,0,108
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,60,24,0,120
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,48,0,96
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,12,0,12
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,12,36,0,0,60
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,36,336,144,12,540
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,154,36,0,202
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,12,0,48
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,12,0,36
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,60,24,0,84
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,120,36,0,192
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,24,0,60
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,210,3662,2221,294,6387
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,9,181,120,24,334
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,0,36,36,0,84
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,180,36,0,216
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,36,72,0,144
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,84,36,0,132
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,0,12,12
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,0,0,36
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,84,36,24,156
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,48,0,72
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,72,0,0,72
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,84,96,108,0,300
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,24,192,24,0,252
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,60,132,12,0,204
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,0,24
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,84,12,0,108
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,60,36,0,132
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,48,36,24,120
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,12,0,36
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,12,0,12,48
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,132,612,276,120,1140
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,72,144,12,12,252
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,12,0,60
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,108,48,0,180
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,12,12,60
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,24,0,60
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,10,16,0,26
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,24,360,2268,324,120,3096
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,24,48,96,48,0,216
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,72,12,0,96
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,612,132,0,768
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,72,0,0,72
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,36,12,0,48
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,114,44,27,0,185
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,36,36,0,108
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,598,2810,4752,1173,156,9489
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,12,0,36
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,84,1332,384,0,1800
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,24,84,0,144
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,12,0,12
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,60,24,0,84
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,12,24
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,16,1,3,20
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,0,24
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,24,0,48
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,49,165,73,12,299
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,12,36
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,24,12,0,48
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,48,60,0,0,108
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,132,24,24,216
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,96,384,36,0,528
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,0,12,0,12
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,140,144,60,0,344
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,60,0,36,0,96
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,80,68,0,160
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,552,456,144,12,1176
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,60,24,0,96
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,132,63,0,231
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,12,0,72,12,12,108
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,36,48,0,96
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,96,48,12,168
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,0,24
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,60,12,0,108
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,12,12,0,48
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,24,24,0,0,48
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,1095,5954,1860,291,9200
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,60,0,108
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,36,108,12,0,156
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,24,0,0,24
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,12,0,24
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,1,0,0,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,12,12,0,0,24
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,48,0,0,48
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-04-01,0,0,12,0,0,12
