,group,variable,month,AQV FEMENINO < 15,AQV FEMENINO 15 - 19,AQV FEMENINO 20 - 34,AQV FEMENINO 35 - 49,AQV FEMENINO 50 Y +,TOTALES
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,27,21,0,48
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,4,0,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,1,5,1,0,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,5,0,6
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,12,13,0,25
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,1,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,1,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,1,14,5,0,20
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,5,1,0,6
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,2,3,0,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,3,2,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,15,9,0,24
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,1,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,4,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,2,4,0,6
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,1,5,1,0,7
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,12,8,0,20
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,2,0,3
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,7,3,0,10
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,15,20,0,35
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,2,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,2,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,13,9,0,22
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,11,3,0,14
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,1,0,2
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,7,9,0,16
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,0,3,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,9,5,0,14
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,4,3,0,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,1,0,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,0,8,1,0,9
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-05-01,0,1,9,7,0,17
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,4,1,0,5
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,0,0,0
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,4,6,0,10
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,0,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,1,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,4,2,0,6
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,1,0,3
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,2,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,1,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,15,0,0,15
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,58,36,0,94
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,1,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,16,13,1,30
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,3,0,3
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,28,19,0,47
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,3,1,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,2,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,2,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,7,4,0,11
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,14,9,0,23
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,1,0,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,1,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,5,2,0,7
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,5,2,0,7
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,0,0,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,1,8,6,0,15
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,18,8,0,26
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,0,0,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,3,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,1,0,10,1,0,12
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,7,5,0,12
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,5,1,0,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,9,0,0,9
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,6,0,0,6
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,2,0,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,14,21,5,40
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,3,0,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,15,11,0,26
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,3,1,0,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,0,1,0,1
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,5,0,0,5
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,13,2,0,15
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,0,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,2,2,0,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,3,5,0,8
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-06-01,0,0,19,5,0,24
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,1,0,3
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,5,2,0,7
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,0,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,5,2,0,7
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,3,3,0,6
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,0,1,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,2,0,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,1,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,9,1,0,10
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,2,50,29,0,81
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,4,0,0,4
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,1,3,0,0,4
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,3,0,4
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,24,17,0,41
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,1,0,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,10,2,0,12
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,21,26,0,47
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,2,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,1,3,1,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,17,5,0,22
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,1,0,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,1,0,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,13,8,1,22
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,5,0,0,5
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,1,0,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,4,3,0,7
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,23,10,0,33
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,0,2,0,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,0,2,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,8,9,0,17
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,4,4,0,8
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,5,2,0,7
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,1,0,3
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,18,9,0,27
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,19,11,0,30
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,15,27,7,0,49
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,7,4,0,11
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,1,3,0,4
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,1,3,0,0,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,0,4,0,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,2,1,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,6,8,0,14
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-07-01,0,0,12,6,0,18
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,2,0,5
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,1,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,2,2,0,4
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,0,0,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,6,1,0,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,0,0,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,1,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,13,2,0,15
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,50,41,0,91
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,2,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,15,10,1,26
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,8,2,0,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,34,23,0,57
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,5,0,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,0,0,3
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,1,0,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,1,13,11,0,25
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,2,1,0,3
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,3,0,4
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,0,2,0,2
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,0,2,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,1,7,8,0,16
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,2,4,0,6
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,6,2,0,8
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,5,5,0,10
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,21,8,0,29
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,5,0,0,5
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,0,1,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,15,11,0,26
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,2,4,0,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,1,8,2,0,11
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,11,9,1,21
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,1,0,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,2,3,5,0,10
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,7,7,5,0,19
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,4,3,0,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,5,4,0,9
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,3,0,0,3
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,0,2,0,2
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,2,2,0,4
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-08-01,0,0,6,6,0,12
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,2,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,3,0,6
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,2,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,1,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,4,0,0,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,4,3,0,7
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,1,0,0,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,2,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,8,7,0,15
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,56,44,0,100
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,34,9,0,43
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,1,6,1,0,8
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,2,0,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,38,35,0,73
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,0,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,6,3,0,9
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,4,8,0,12
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,12,19,0,31
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,1,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,15,8,0,23
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,5,0,8
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,3,3,0,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,2,18,5,0,25
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,4,0,0,4
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,0,4,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,8,1,0,9
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2023-09-01,0,0,4,2,1,7
