municipality,group,variable,month,Número de DIU insertados,TOTAL
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,12,12
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,13,13
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,334,334
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,5,5
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,6,6
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,166,166
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,11,11
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,10,10
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,342,342
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,6,6
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,5,5
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,23,23
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,18,18
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,70,70
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,7,7
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,6,6
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,5,5
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,25,25
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,7,7
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,15,15
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,21,21
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,38,38
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,11,11
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,20,20
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,5,5
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,9,9
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,6,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,468,468
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,7,7
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,149,149
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,67,67
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,12,12
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,7,7
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,41,41
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,19,19
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
URUBICHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,26,26
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,8,8
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,3,3
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,7,7
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,5,5
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,19,19
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,4,4
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-04-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,4,4
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,7,7
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,12,12
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,5,5
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,11,11
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,292,292
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,134,134
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,5,5
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,5,5
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,495,495
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,7,7
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,25,25
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,24,24
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,56,56
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,4,4
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,9,9
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,39,39
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,9,9
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,7,7
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,12,12
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,4,4
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,38,38
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,5,5
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,13,13
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,14,14
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,8,8
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,4,4
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,509,509
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,13,13
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,133,133
TARATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,173,173
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,11,11
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,4,4
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,28,28
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,7,7
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,13,13
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,10,10
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,8,8
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,11,11
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,6,6
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,27,27
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,2,2
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,3,3
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",numero de diu insertados,2005-05-01,1,1
