municipality,group,variable,month,Métodos naturales: Usuarias Continuas,TOTAL
"COLCHA ""K""","anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,8,8
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
COMANCHE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,13,13
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,14,14
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,167,167
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,10,10
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,11,11
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,9,9
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,7,7
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,10,10
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,9,9
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,22,22
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,11,11
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
INGAVI (HUMAITA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,42,42
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,41,41
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,156,156
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,20,20
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,21,21
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,161,161
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,10,10
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,20,20
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,9,9
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,26,26
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,31,31
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,26,26
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,14,14
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,12,12
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,26,26
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,159,159
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,16,16
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,17,17
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,25,25
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,28,28
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,27,27
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,19,19
SAN JOAQUIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,8,8
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,9,9
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,12,12
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
SAN PABLO DE LIPEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
SAN PEDRO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,14,14
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,99,99
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,15,15
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,8,8
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,7,7
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,9,9
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,16,16
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,70,70
TACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,10,10
TARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,10,10
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,28,28
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,8,8
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,7,7
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,15,15
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,10,10
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
UNCIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,2,2
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,14,14
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,5,5
YACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,6,6
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,1,1
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,60,60
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,7,7
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-04-01,3,3
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,119,119
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,62,62
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,3,3
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,16,16
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,11,11
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,9,9
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,7,7
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,3,3
CHOQUE COTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,97,97
COIPASA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,9,9
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,3,3
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,7,7
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,141,141
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,8,8
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,8,8
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,18,18
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,81,81
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,11,11
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,9,9
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,7,7
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,47,47
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,185,185
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,8,8
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,7,7
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,6,6
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,47,47
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,3,3
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,6,6
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,29,29
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,6,6
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,18,18
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
POOPO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,19,19
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,14,14
PRESTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,1,1
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,3,3
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,3,3
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,14,14
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,8,8
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,7,7
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,13,13
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,5,5
QUIABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,7,7
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,10,10
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2005-05-01,26,26
