,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,140,115,255
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,17,13,30
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,3,4
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,1,4
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,4,4
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,1,6
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,12,5,17
COMANCHE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,12,17
COMBAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,3,5
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,15,7,22
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,16,17,33
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,3,4
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,24,21,45
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,10,17
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,2,2
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,5,7
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,3,5
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,244,215,459
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,4,5
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,39,35,74
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,8,16
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,21,13,34
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,2,5
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,3,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,14,22
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,7,12
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,3,7
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,11,2,13
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,20,8,28
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,2,5
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,3,11
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,4,4
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,2,3
HUMANATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,4,8
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,4,9
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,5,10
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,4,8
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,8,10
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,19,16,35
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,13,19,32
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,366,299,665
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,5,5
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,31,7,38
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,4,9
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,1,4
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,20,2,22
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,5,10
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,4,12
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,7,9
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,28,28,56
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,48,59,107
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,4,6
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,4,6
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,6,10
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,3,3
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,83,68,151
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,6,8
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,2,8
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,2,6
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,19,6,25
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,3,6
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,10,3,13
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,2,7
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,2,4
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,3,7
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,4,10
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,10,17
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,29,9,38
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,7,11
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,2,7
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,5,11
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,24,0,24
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,5,10
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,1,7
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,42,35,77
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,6,8
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,12,24,36
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,0,5
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,33,43,76
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,3,8
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,1,6
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,2,5
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,40,38,78
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,3,7
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,9,12
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,39,33,72
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,0,3
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,3,10
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,3,6
SAN AGUSTIN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,2,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,8,11
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,3,4
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,17,13,30
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,4,7
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,11,16
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,5,10
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,12,17
SAN JAVIER(BNI),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,0,2
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,3,10
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,9,6,15
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,9,15
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,38,33,71
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,4,7
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,19,14,33
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,3,5
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,10,10,20
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,12,11,23
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,2,9
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,9,3,12
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,706,352,1058
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,12,16,28
SANTIAGO DE HUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,3,5
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,2,2
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,13,14,27
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,11,18
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,5,10
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,2,3
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,14,12,26
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,147,155,302
TACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,2,3
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,5,8
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,15,12,27
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,6,10
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,5,11
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,53,40,93
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,11,16,27
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,2,7
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,2,3
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,5,7
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,14,7,21
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,18,21,39
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,2,3
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,2,4
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,2,5
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,12,16
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,5,5,10
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,2,3
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,2,2
TRIGAL,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,24,17,41
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,9,13
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,5,9
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,5,12
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,4,12
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,1,3
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,4,8
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,12,14,26
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,1,2
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,12,20
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,20,11,31
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,8,5,13
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,44,27,71
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,6,6,12
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,7,7,14
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,9,6,15
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,2,5
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,32,44,76
YACO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,0,1
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,55,82,137
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,8,10
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,4,8
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,40,32,72
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,1,3,4
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,3,9,12
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,2,2,4
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-03-01,4,3,7
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,13,7,20
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,0,1
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,5,2,7
ALALAY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,2,2
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,14,5,19
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,4,8
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,2,3
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,5,5
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,2,3
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,1,1
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,3,6
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,0,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,9,8,17
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,2,3
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,1,2
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,3,4
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,0,3
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,0,4
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,5,8,13
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,5,7,12
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,0,1
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,3,6
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,0,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,16,18,34
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,6,6,12
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,1,5
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,4,6
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,1,4
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,7,10
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,1,1
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,2,2
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,3,5
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,1,1
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,5,1,6
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,8,3,11
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,2,5
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,10,18,28
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,8,10,18
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,0,2
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,8,6,14
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,77,47,124
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,5,9
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,1,3
CATACORA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,1,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,6,10
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,0,2
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,7,20,27
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,1,2
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,5,3,8
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,15,11,26
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,3,0,3
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,1,2
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,7,6,13
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,8,12,20
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,10,14
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,182,191,373
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,9,14,23
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,0,2,2
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,3,7
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,3,4
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,11,15,26
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,4,4,8
COMANCHE,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,1,0,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2011-04-01,6,5,11
