municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,13,13
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,21,21
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,17,17
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,13,13
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,12,12
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,13,13
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,9,9
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,23,23
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,15,15
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,10,10
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,18,18
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,9,9
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,20,20
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,13,13
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
MAIRANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,18,18
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,8,8
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,22,22
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,9,9
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,8,8
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
PUERTO SILES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,27,27
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,12,12
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,6,6
SAN JOAQUIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,29,29
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
SAN RAMON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,10,10
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,10,10
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,6,6
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,12,12
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,27,27
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,9,9
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,9,9
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,6,6
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,15,15
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
TODOS SANTOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,11,11
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,8,8
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,8,8
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,6,6
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,6,6
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,5,5
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,7,7
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,14,14
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,2,2
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,3,3
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-04-01,4,4
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,22,22
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,3,3
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,4,4
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,4,4
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,6,6
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,5,5
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,5,5
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,6,6
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,9,9
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,7,7
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,3,3
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,23,23
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,12,12
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,6,6
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,4,4
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,6,6
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,6,6
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,11,11
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,15,15
CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,13,13
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,7,7
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,4,4
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,3,3
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,14,14
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,3,3
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,4,4
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,13,13
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,4,4
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,22,22
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,11,11
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,14,14
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2007-05-01,2,2
