,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
CHUMA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,1,1,3,6,4,6,0,0,0,0,22
CKOCHAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,8,21,14,7,0,0,0,0,51
CLIZA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,15,19,4,6,0,0,0,0,45
COBIJA,atencion odontologica,periodoncia,2023-04-01,0,0,11,11,10,21,61,94,36,14,0,0,0,0,258
COCAPATA,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,1,4,1,10,1,1,0,0,0,0,20
COCHABAMBA,atencion odontologica,periodoncia,2023-04-01,0,0,21,19,34,68,441,681,140,108,0,0,0,0,1512
COIPASA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLCAPIRHUA,atencion odontologica,periodoncia,2023-04-01,0,0,4,1,3,8,20,51,5,12,0,0,0,0,104
"COLCHA ""K""",atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,2,7,1,2,0,0,0,0,13
COLLANA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLOMI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,7,2,7,15,0,2,0,0,0,0,33
COLPA BELGICA,atencion odontologica,periodoncia,2023-04-01,0,0,2,0,1,2,13,7,1,0,0,0,0,0,26
COLQUECHACA,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,0,0,0,6,0,1,0,0,0,0,8
COLQUENCHA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,4,1,7,0,0,0,0,0,0,13
COLQUIRI,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,3,4,16,26,2,3,0,0,0,0,56
COMARAPA,atencion odontologica,periodoncia,2023-04-01,0,0,2,0,0,2,15,23,3,3,0,0,0,0,48
CONCEPCION,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,0,12,0,0,0,0,0,0,14
COPACABANA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,0,1,4,2,2,0,0,0,0,10
CORIPATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,3,3,0,0,0,0,0,0,8
CORO CORO,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,6,2,17,10,0,3,0,0,0,0,39
COROICO,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,3,6,6,15,1,0,0,0,0,0,32
CORQUE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,3,7,2,3,0,0,0,0,17
COTAGAITA,atencion odontologica,periodoncia,2023-04-01,0,0,3,1,1,1,5,20,3,0,0,0,0,0,34
COTOCA,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,0,0,9,29,3,0,0,0,0,0,43
CUATRO CAÑADAS,atencion odontologica,periodoncia,2023-04-01,0,0,2,0,1,3,5,20,5,1,0,0,0,0,37
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2023-04-01,0,0,1,0,1,0,3,4,0,2,0,0,0,0,11
CULPINA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,2,2,0,1,0,0,0,0,0,0,5
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,2,2,2,4,2,3,0,0,0,0,16
DESAGUADERO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,periodoncia,2023-04-01,0,0,30,23,20,44,126,567,29,48,0,0,0,0,887
EL CHORO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,5,1,6,9,4,1,0,0,0,0,26
EL PUENTE(TJA),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,5,1,0,0,0,0,0,7
EL TORNO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,2,9,11,46,25,23,0,0,0,0,116
EL VILLAR,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,0,1,5,11,0,2,0,0,0,0,21
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,2,8,12,31,23,13,0,0,0,0,90
ESCARA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,10,1,0,0,0,0,0,12
ESCOMA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,3,2,2,1,0,0,0,0,0,9
ESMERALDA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,3,0,2,0,0,0,0,6
EUCALIPTUS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,3,3,3,1,0,0,0,0,12
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,0,2,1,4,2,3,0,0,0,0,14
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,1,8,1,14,2,4,0,0,0,0,31
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2023-04-01,0,0,0,1,2,4,7,4,1,0,0,0,0,0,19
GUANAY,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,7,4,9,2,0,0,0,0,0,23
GUAQUI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
GUAYARAMERIN,atencion odontologica,periodoncia,2023-04-01,0,0,3,0,1,5,10,13,3,4,0,0,0,0,39
HUACARAJE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
HUACARETA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,3,0,3,4,0,0,0,0,0,0,10
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
HUANUNI,atencion odontologica,periodoncia,2023-04-01,0,0,3,0,1,1,7,15,0,0,0,0,0,0,27
HUARINA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,3,1,1,2,0,0,0,0,7
HUATAJATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,4,2,14,1,2,0,0,0,0,24
HUAYLLAMARCA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,2,3,0,1,0,0,0,0,6
HUMANATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,4,1,5,0,0,0,0,11
ICHOCA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ICLA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,4,2,6,6,1,0,0,0,0,0,19
INCAHUASI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,5,7,0,2,0,0,0,0,15
INQUISIVI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,14,10,2,1,0,0,0,0,29
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,16,17,3,4,0,0,0,0,42
IXIAMAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,0,1,4,2,0,0,0,0,0,0,9
JESUS DE MACHACA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4
LA ASUNTA,atencion odontologica,periodoncia,2023-04-01,0,0,5,4,8,11,26,54,5,1,0,0,0,0,114
LA GUARDIA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,3,6,17,1,2,0,0,0,0,30
LA PAZ,atencion odontologica,periodoncia,2023-04-01,0,0,60,42,95,145,607,854,169,208,0,0,0,0,2180
LA RIVERA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,2,0,5,0,0,0,0,7
LAGUNILLAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
LAJA,atencion odontologica,periodoncia,2023-04-01,0,0,2,2,1,10,30,52,6,11,0,0,0,0,114
LAS CARRERAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,4,1,1,0,0,0,0,6
LICOMA PAMPA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,2,5,0,1,0,0,0,0,10
LLALLAGUA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,4,11,5,1,1,0,0,0,0,22
LURIBAY,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,1,0,9,5,1,1,0,0,0,0,19
MACHACAMARCA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,1,0,4,2,14,3,0,0,0,0,25
MACHARETI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MAGDALENA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,3,2,0,3,0,0,0,0,0,0,8
MAIRANA,atencion odontologica,periodoncia,2023-04-01,0,0,2,2,0,1,2,16,2,0,0,0,0,0,25
MALLA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,2,3,2,0,0,0,0,0,7
MAPIRI,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,0,3,10,1,0,0,0,0,0,15
MECAPACA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,4,7,0,0,0,0,0,0,13
MINEROS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,1,8,0,0,0,0,0,0,10
MIZQUE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,3,1,3,25,1,0,0,0,0,0,33
MOCOMOCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,2,5,2,1,0,0,0,0,10
MOJOCOYA,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,0,2,10,8,0,0,0,0,0,0,22
MONTEAGUDO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,8,13,0,0,0,0,0,0,22
MONTERO,atencion odontologica,periodoncia,2023-04-01,0,0,14,9,19,36,70,226,13,15,0,0,0,0,402
MORO MORO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,2,1,1,1,0,0,0,0,6
MOROCHATA,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,2,4,7,12,1,1,0,0,0,0,29
NAZACARA DE PACAJES,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
OCURI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,3,2,11,5,3,0,0,0,0,25
OKINAWA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OMEREQUE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,periodoncia,2023-04-01,0,0,6,8,17,16,200,344,55,40,0,0,0,0,686
PADCAYA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,2,0,3,3,1,0,0,0,0,0,9
PADILLA,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,0,3,7,22,1,0,0,0,0,0,35
PAILON,atencion odontologica,periodoncia,2023-04-01,0,0,5,2,12,9,17,29,3,2,0,0,0,0,79
PALCA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,3,2,12,2,0,0,0,0,0,20
PALOS BLANCOS,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,5,4,10,11,3,3,0,0,0,0,38
PAMPA GRANDE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,4,6,4,0,0,0,0,0,16
PAPEL PAMPA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,2,0,1,3,2,1,0,0,0,0,9
PASORAPA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,3,1,0,6,0,1,0,0,0,0,11
PATACAMAYA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,3,3,1,0,0,0,0,0,0,7
PAZÑA,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,1,0,5,10,0,0,0,0,0,0,18
PELECHUCO,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,1,1,4,5,0,0,0,0,0,0,12
POCOATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,18,26,8,11,0,0,0,0,65
POCONA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,0,4,0,2,0,0,0,0,7
POJO (CBBA),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5
POOPO,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,1,3,8,10,1,1,0,0,0,0,25
PORCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,2,6,0,0,0,0,0,0,9
POROMA,atencion odontologica,periodoncia,2023-04-01,0,0,4,3,3,6,1,8,1,0,0,0,0,0,26
PORONGO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,2,1,5,1,1,0,0,0,0,11
PORTACHUELO,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,0,1,2,3,0,1,0,0,0,0,8
PORVENIR,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,4,2,3,0,1,0,0,0,0,10
POSTRER VALLE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
POTOSI,atencion odontologica,periodoncia,2023-04-01,0,0,4,4,3,11,74,95,11,1,0,0,0,0,203
PRESTO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,3,3,0,0,0,0,0,0,8
PUCARA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,2,6,2,12,0,2,0,0,0,0,24
PUERTO ACOSTA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,2,0,2,1,3,0,0,0,0,9
PUERTO CARABUCO,atencion odontologica,periodoncia,2023-04-01,0,0,2,2,3,3,10,10,1,1,0,0,0,0,32
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,1,20,4,2,0,0,0,0,29
PUERTO PEREZ,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
PUERTO QUIJARRO,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,0,4,1,23,1,2,0,0,0,0,32
PUERTO RICO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,5,0,7,0,0,0,0,0,0,12
PUERTO SUAREZ,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,periodoncia,2023-04-01,0,0,7,7,16,22,40,97,8,12,0,0,0,0,209
PUNA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,3,7,10,1,2,0,0,0,0,24
PUNATA,atencion odontologica,periodoncia,2023-04-01,0,0,3,1,0,3,11,28,4,3,0,0,0,0,53
QUIABAYA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,periodoncia,2023-04-01,0,0,6,2,7,6,34,113,16,12,0,0,0,0,196
QUIME,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,2,46,8,12,2,0,0,0,0,71
QUIRUSILLAS,atencion odontologica,periodoncia,2023-04-01,0,0,2,2,0,0,3,11,1,0,0,0,0,0,19
RAVELO,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,0,8,5,6,0,0,0,0,0,0,21
REYES,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
RIBERALTA,atencion odontologica,periodoncia,2023-04-01,0,0,4,6,5,16,17,84,3,6,0,0,0,0,141
ROBORE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,6,9,28,4,4,0,0,0,0,52
RURRENABAQUE,atencion odontologica,periodoncia,2023-04-01,0,0,10,14,2,4,8,21,2,3,0,0,0,0,64
SABAYA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,6,0,3,0,0,0,0,10
SACABA,atencion odontologica,periodoncia,2023-04-01,0,0,2,3,12,20,67,204,18,14,0,0,0,0,340
SACABAMBA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
SACACA,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,1,0,8,1,0,2,0,0,0,0,13
SAIPINA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,1,0,0,4,0,1,0,0,0,0,7
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,1,1,4,3,5,4,0,0,0,0,19
SAMAIPATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN AGUSTIN,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN ANDRES,atencion odontologica,periodoncia,2023-04-01,0,0,2,0,0,7,6,19,2,0,0,0,0,0,36
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,1,3,2,4,0,0,0,0,11
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SAN BENITO,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,3,7,16,3,5,0,0,0,0,35
SAN BORJA,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,5,4,7,10,0,0,0,0,0,0,27
SAN BUENA VENTURA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,6,0,1,0,0,0,0,7
SAN CARLOS,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,1,2,16,8,2,2,0,0,0,0,33
SAN IGNACIO,atencion odontologica,periodoncia,2023-04-01,0,0,1,3,0,6,4,11,0,1,0,0,0,0,26
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,1,4,0,1,0,0,0,0,7
SAN JAVIER(BNI),atencion odontologica,periodoncia,2023-04-01,0,0,0,4,0,0,2,2,0,1,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,6,0,1,0,1,0,0,0,0,9
SAN JOAQUIN,atencion odontologica,periodoncia,2023-04-01,0,0,3,1,3,4,2,5,0,0,0,0,0,0,18
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,2,8,0,0,0,0,0,0,10
SAN JULIAN,atencion odontologica,periodoncia,2023-04-01,0,0,2,2,3,10,19,50,6,1,0,0,0,0,93
SAN LORENZO(TJA),atencion odontologica,periodoncia,2023-04-01,0,0,1,0,0,2,6,11,1,2,0,0,0,0,23
SAN LUCAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,4,6,0,0,0,0,0,0,12
SAN MATIAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,9,11,0,2,0,0,0,0,23
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,3,5,3,1,4,0,0,0,0,17
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
SAN PEDRO,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,1,2,5,14,1,2,0,0,0,0,26
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,3,1,10,18,4,4,0,0,0,0,40
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4
SAN PEDRO DE MACHA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,2,8,17,2,4,0,0,0,0,34
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
SAN RAFAEL,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,2,5,1,1,0,0,0,0,10
SANTA ANA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2023-04-01,0,0,82,80,107,181,1101,1731,176,184,0,0,0,0,3642
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,6,1,0,0,0,0,0,7
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,6,10,2,7,0,0,0,0,25
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,3,6,4,5,0,0,0,0,19
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2023-04-01,0,0,1,0,0,4,2,3,0,0,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIVAÑES,atencion odontologica,periodoncia,2023-04-01,0,0,2,2,1,1,10,14,2,4,0,0,0,0,36
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,0,2,4,0,0,0,0,7
SAPAHAQUI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,2,3,0,0,0,0,0,0,7
SENA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,5,2,15,4,2,0,0,0,0,28
SHINAOTA,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,3,0,5,17,1,0,0,0,0,0,28
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SICAYA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,1,3,2,2,0,0,0,0,9
SIPE SIPE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,2,4,14,49,2,1,0,0,0,0,72
SOPACHUY,atencion odontologica,periodoncia,2023-04-01,0,0,0,2,1,5,1,10,1,0,0,0,0,0,20
SORACACHI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,3,14,3,2,0,0,0,0,23
SORATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,6,11,9,8,33,1,0,0,0,0,0,68
SUCRE,atencion odontologica,periodoncia,2023-04-01,0,0,11,5,24,30,158,252,45,19,0,0,0,0,544
TACACHI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3
TACACOMA,atencion odontologica,periodoncia,2023-04-01,0,0,0,1,0,2,4,14,0,0,0,0,0,0,21
TACOBAMBA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,5,11,0,0,0,0,0,0,16
TACOPAYA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,2,8,0,1,0,0,0,0,13
TAPACARI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,3,6,13,28,7,3,0,0,0,0,60
TARABUCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
TARACO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,2,2,9,0,1,0,0,0,0,15
TARATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,1,1,5,1,1,0,0,0,0,9
TARIJA,atencion odontologica,periodoncia,2023-04-01,0,0,5,28,18,20,261,359,23,25,0,0,0,0,739
TARVITA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,2,2,7,0,0,0,0,0,0,11
TEOPONTE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,5,4,0,0,0,0,0,0,11
TIAHUANACU,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,0,12,0,0,0,0,0,0,13
TINGUIPAYA,atencion odontologica,periodoncia,2023-04-01,0,0,1,1,0,3,3,6,5,3,0,0,0,0,22
TIPUANI,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
TIQUIPAYA,atencion odontologica,periodoncia,2023-04-01,0,0,3,2,5,6,24,84,5,6,0,0,0,0,135
TIRAQUE (CBBA),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,3,6,12,0,1,0,0,0,0,22
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2023-04-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
TOCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOLATA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,4,6,1,0,0,0,0,0,11
TOLEDO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,2,5,8,5,0,0,0,0,20
TOMAVE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
TOMINA,atencion odontologica,periodoncia,2023-04-01,0,0,2,1,0,1,5,5,0,0,0,0,0,0,14
TORO TORO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,3,8,5,3,3,0,0,0,0,23
TOTORA(CBBA),atencion odontologica,periodoncia,2023-04-01,0,0,1,0,2,4,3,11,0,2,0,0,0,0,23
TRIGAL,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,periodoncia,2023-04-01,0,0,4,3,3,16,27,91,12,13,0,0,0,0,169
TUPIZA,atencion odontologica,periodoncia,2023-04-01,0,0,5,11,14,24,26,59,11,22,0,0,0,0,172
TURCO,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,7,11,0,3,0,0,0,0,23
UMALA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,3,4,7,0,3,0,0,0,0,17
UNCIA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,5,6,13,2,0,0,0,0,0,27
URIONDO (A. CONCEPCION),atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,7,3,12,0,0,0,0,0,0,22
URUBICHA,atencion odontologica,periodoncia,2023-04-01,0,0,5,8,1,5,0,6,15,1,0,0,0,0,41
UYUNI,atencion odontologica,periodoncia,2023-04-01,0,0,5,0,0,0,10,9,1,0,0,0,0,0,25
VACAS,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,1,1,13,0,1,0,0,0,0,17
VALLEGRANDE,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,1,0,5,16,0,1,0,0,0,0,23
VIACHA,atencion odontologica,periodoncia,2023-04-01,0,0,0,0,0,5,11,44,3,1,0,0,0,0,64
