,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
BETANZOS,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,0,2,3,5,0,0,0,0,0,0,11
CAIROMA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,0,1,8,18,2,0,0,0,0,0,30
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-04-01,0,2,0,0,0,0,3,8,1,0,0,0,0,0,14
CAPINOTA,atencion odontologica,rayos x dental,2023-04-01,3,0,0,2,3,0,4,7,2,1,0,0,0,0,22
CARACOLLO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,2,2,1,4,1,5,0,0,0,0,16
CARANAVI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
CARANGAS,atencion odontologica,rayos x dental,2023-04-01,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4
CARIPUYO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,2,3,0,3,0,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,2,0,1,3,8,0,0,0,0,0,0,14
CHAQUI,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,3,0,9,1,1,2,0,0,0,0,17
CHARAGUA,atencion odontologica,rayos x dental,2023-04-01,1,0,2,0,1,2,4,4,0,0,0,0,0,0,14
CHAYANTA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CHIMORE,atencion odontologica,rayos x dental,2023-04-01,0,0,0,3,2,0,8,13,0,0,0,0,0,0,26
CHUMA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CLIZA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2023-04-01,1,0,5,7,2,3,6,18,2,1,0,0,0,0,45
COCHABAMBA,atencion odontologica,rayos x dental,2023-04-01,8,12,73,57,44,47,202,465,139,117,0,0,0,0,1164
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-04-01,1,0,2,2,5,2,3,8,1,2,0,0,0,0,26
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-04-01,0,0,2,1,0,3,0,10,0,0,0,0,0,0,16
COLLANA,atencion odontologica,rayos x dental,2023-04-01,0,6,1,1,1,1,1,10,0,0,0,0,0,0,21
COLOMI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,1,2,4,17,0,1,0,0,0,0,26
COLQUIRI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,3,5,1,0,0,0,0,0,0,9
COMARAPA,atencion odontologica,rayos x dental,2023-04-01,0,1,2,4,0,0,1,4,0,0,0,0,0,0,12
COPACABANA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CORQUE,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
COTAGAITA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,2,5,4,0,0,0,0,0,11
COTOCA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,2,0,1,0,0,0,0,0,0,4
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2023-04-01,1,0,0,2,6,7,10,37,2,1,0,0,0,0,66
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
EL ALTO,atencion odontologica,rayos x dental,2023-04-01,2,1,11,19,10,11,15,21,1,0,0,0,0,0,91
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-04-01,0,1,0,2,1,0,1,2,0,0,0,0,0,0,7
EL TORNO,atencion odontologica,rayos x dental,2023-04-01,0,2,0,1,4,3,9,12,2,1,0,0,0,0,34
EL VILLAR,atencion odontologica,rayos x dental,2023-04-01,0,0,2,0,3,0,0,0,2,6,0,0,0,0,13
ESCARA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
ESCOMA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-04-01,0,0,2,0,0,0,0,5,0,0,0,0,0,0,7
GUANAY,atencion odontologica,rayos x dental,2023-04-01,0,0,1,3,0,5,1,11,4,1,0,0,0,0,26
GUAQUI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GUTIERREZ,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,0,2,5,1,0,0,0,0,0,9
HUACARETA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
HUACHACALLA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,0,2,3,0,0,0,0,0,0,6
HUANUNI,atencion odontologica,rayos x dental,2023-04-01,0,1,6,5,2,6,9,26,1,1,0,0,0,0,57
HUATAJATA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
INCAHUASI,atencion odontologica,rayos x dental,2023-04-01,1,0,3,0,1,4,4,7,0,2,0,0,0,0,22
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,6,1,2,1,1,3,0,0,0,0,14
IXIAMAS,atencion odontologica,rayos x dental,2023-04-01,0,0,2,1,0,4,7,24,3,0,0,0,0,0,41
LA ASUNTA,atencion odontologica,rayos x dental,2023-04-01,1,1,0,2,1,5,5,14,0,0,0,0,0,0,29
LA PAZ,atencion odontologica,rayos x dental,2023-04-01,9,13,71,58,37,54,196,326,57,63,0,0,0,0,884
LAGUNILLAS,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAS CARRERAS,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,0,1,3,2,0,0,0,0,0,7
LLALLAGUA,atencion odontologica,rayos x dental,2023-04-01,0,0,4,0,1,1,5,6,2,0,0,0,0,0,19
MACHACAMARCA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,2,7,2,0,0,0,0,0,11
MAGDALENA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
MAIRANA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,1,5,4,3,0,0,0,0,0,0,0,14
MAPIRI,atencion odontologica,rayos x dental,2023-04-01,0,2,0,0,0,0,2,3,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,rayos x dental,2023-04-01,0,0,2,1,5,0,1,16,1,0,0,0,0,0,26
MINEROS,atencion odontologica,rayos x dental,2023-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
MOJINETE,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,1,0,0,4,0,0,0,0,0,0,6
MONTEAGUDO,atencion odontologica,rayos x dental,2023-04-01,0,1,3,5,1,0,1,7,0,0,0,0,0,0,18
MORO MORO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
OCURI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
ORURO,atencion odontologica,rayos x dental,2023-04-01,7,17,52,53,23,56,171,292,40,48,0,0,0,0,759
PADILLA,atencion odontologica,rayos x dental,2023-04-01,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3
PAILON,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PALCA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
PASORAPA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PAZÑA,atencion odontologica,rayos x dental,2023-04-01,1,1,0,1,0,5,3,11,0,1,0,0,0,0,23
POCOATA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,2,0,0,1,7,0,0,0,0,0,0,11
POOPO,atencion odontologica,rayos x dental,2023-04-01,0,0,2,1,1,2,13,6,1,1,0,0,0,0,27
PORCO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PORONGO,atencion odontologica,rayos x dental,2023-04-01,2,0,1,3,0,1,2,3,2,2,0,0,0,0,16
PORVENIR,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POSTRER VALLE,atencion odontologica,rayos x dental,2023-04-01,0,0,1,1,1,0,2,0,0,0,0,0,0,0,5
POTOSI,atencion odontologica,rayos x dental,2023-04-01,2,1,15,5,9,8,132,49,10,1,0,0,0,0,232
PUCARANI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,10,5,4,11,0,0,0,0,0,0,30
PUERTO RICO,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,1,6,14,2,0,0,0,0,0,24
PUERTO SUAREZ,atencion odontologica,rayos x dental,2023-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,2,9,0,0,0,0,0,0,11
PUNA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,1,4,1,0,0,0,0,0,0,6
PUNATA,atencion odontologica,rayos x dental,2023-04-01,1,1,1,2,0,1,0,1,1,1,0,0,0,0,9
QUIABAYA,atencion odontologica,rayos x dental,2023-04-01,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,rayos x dental,2023-04-01,1,1,6,5,6,9,15,21,18,10,0,0,0,0,92
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,2,2,4,0,1,0,0,0,0,9
RIBERALTA,atencion odontologica,rayos x dental,2023-04-01,0,0,2,0,0,3,3,7,0,0,0,0,0,0,15
SABAYA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
SACABA,atencion odontologica,rayos x dental,2023-04-01,0,2,11,9,10,1,18,47,22,3,0,0,0,0,123
SACACA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,2,2,3,0,0,0,0,0,0,7
SAIPINA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-04-01,1,1,6,3,0,3,6,7,1,1,0,0,0,0,29
SAMAIPATA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,2,9,0,0,0,0,0,0,11
SAN BENITO,atencion odontologica,rayos x dental,2023-04-01,1,0,0,0,1,1,0,3,0,0,0,0,0,0,6
SAN CARLOS,atencion odontologica,rayos x dental,2023-04-01,0,0,2,1,2,4,2,7,3,2,0,0,0,0,23
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-04-01,0,1,1,0,0,2,0,5,0,0,0,0,0,0,9
SAN LUCAS,atencion odontologica,rayos x dental,2023-04-01,0,0,0,3,2,3,0,21,0,0,0,0,0,0,29
SAN MATIAS,atencion odontologica,rayos x dental,2023-04-01,0,0,1,2,3,0,6,18,0,3,0,0,0,0,33
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,0,2,1,0,1,0,0,0,0,5
SAN PEDRO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,4,1,2,1,0,0,0,0,8
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,2,3,2,4,15,3,6,0,0,0,0,35
SAN PEDRO DE CURAHUARA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,2,1,3,1,0,0,0,0,0,7
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,1,0,7,3,1,0,0,0,0,13
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN RAMON SCZ,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-04-01,35,16,98,131,61,80,422,665,116,128,0,0,0,0,1752
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-04-01,1,0,1,3,3,0,7,10,5,0,0,0,0,0,30
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,0,1,2,3,3,0,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,2,1,5,0,0,0,0,0,0,8
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,0,3,4,0,0,0,0,0,0,8
SAPAHAQUI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,2,4,0,2,0,0,0,0,8
SENA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,1,0,1,1,2,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SOPACHUY,atencion odontologica,rayos x dental,2023-04-01,0,0,1,3,0,1,1,6,0,0,0,0,0,0,12
SORACACHI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,2,0,6,0,4,0,0,0,0,13
SORATA,atencion odontologica,rayos x dental,2023-04-01,0,1,1,9,0,7,2,10,0,0,0,0,0,0,30
SUCRE,atencion odontologica,rayos x dental,2023-04-01,2,0,8,15,12,19,31,69,26,7,0,0,0,0,189
TAPACARI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TARABUCO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,0,1,3,0,0,0,0,0,0,5
TARATA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,2,1,1,1,0,0,0,0,0,0,5
TARIJA,atencion odontologica,rayos x dental,2023-04-01,0,0,25,34,101,116,413,577,18,30,0,0,0,0,1314
TARVITA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2023-04-01,1,0,3,0,1,0,1,0,0,1,0,0,0,0,7
TOLEDO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
TOMAVE,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,rayos x dental,2023-04-01,0,1,3,2,2,2,1,4,0,1,0,0,0,0,16
TUPIZA,atencion odontologica,rayos x dental,2023-04-01,0,0,2,1,3,2,6,9,4,3,0,0,0,0,30
TURCO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,1,2,7,8,2,1,0,0,0,0,22
UNCIA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,0,2,2,0,0,0,0,0,0,5
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2023-04-01,1,0,0,3,1,6,5,27,2,0,0,0,0,0,45
UYUNI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,4,1,1,0,1,0,3,0,0,0,0,10
VALLEGRANDE,atencion odontologica,rayos x dental,2023-04-01,0,0,1,2,0,2,2,5,3,0,0,0,0,0,15
VILA VILA,atencion odontologica,rayos x dental,2023-04-01,0,0,3,4,3,1,3,5,1,2,0,0,0,0,22
VILLA MONTES,atencion odontologica,rayos x dental,2023-04-01,0,0,2,3,2,7,10,21,3,1,0,0,0,0,49
VILLA RIVERO,atencion odontologica,rayos x dental,2023-04-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
VILLA SERRANO,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,rayos x dental,2023-04-01,0,0,0,3,1,3,0,8,1,1,0,0,0,0,17
VILLAZON,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
WARNES,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,2,5,3,0,0,0,0,0,0,11
YACUIBA,atencion odontologica,rayos x dental,2023-04-01,0,0,1,0,0,1,1,4,0,0,0,0,0,0,7
YAMPARAEZ,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YANACACHI,atencion odontologica,rayos x dental,2023-04-01,1,0,0,0,0,0,1,2,0,0,0,0,0,0,4
YOCALLA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,1,0,1,6,5,0,0,0,0,0,0,13
YOTALA,atencion odontologica,rayos x dental,2023-04-01,0,0,0,0,1,5,6,11,5,0,0,0,0,0,28
YUNCHARA,atencion odontologica,rayos x dental,2023-04-01,0,2,0,0,0,1,0,1,2,0,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,rayos x dental,2023-04-01,0,0,1,1,1,1,1,2,1,0,0,0,0,0,8
ACHACACHI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,2,4,6,0,0,0,0,0,0,12
AIQUILE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,1,3,6,1,6,0,0,0,0,18
ALCALA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
ANDAMARCA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
ANTEQUERA,atencion odontologica,rayos x dental,2023-05-01,0,1,0,11,5,19,8,27,2,3,0,0,0,0,76
ARANI,atencion odontologica,rayos x dental,2023-05-01,0,1,0,2,0,6,2,10,0,2,0,0,0,0,23
ARBIETO,atencion odontologica,rayos x dental,2023-05-01,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3
ATOCHA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,7,0,4,23,20,1,2,0,0,0,0,57
AYO AYO,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,1,3,0,5,0,0,0,0,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-05-01,0,0,1,3,1,5,3,11,0,7,0,0,0,0,31
BELEN DE ANDAMARCA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,rayos x dental,2023-05-01,0,0,6,2,1,3,12,32,1,2,0,0,0,0,59
BETANZOS,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,1,2,3,5,4,0,0,0,0,0,16
CAMARGO,atencion odontologica,rayos x dental,2023-05-01,0,0,3,4,0,5,3,20,1,2,0,0,0,0,38
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,1,5,7,0,0,0,0,0,0,14
CARACOLLO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,2,0,2,2,0,0,0,0,0,7
CARANGAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6
CARIPUYO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,3,7,4,0,0,0,0,0,14
CHAQUI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,3,0,5,6,1,0,0,0,0,0,15
CHARAGUA,atencion odontologica,rayos x dental,2023-05-01,0,0,3,0,2,1,3,7,0,0,0,0,0,0,16
CHAYANTA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,1,0,2,3,0,1,0,0,0,0,8
CHIMORE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,3,2,3,10,1,0,0,0,0,0,19
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
COBIJA,atencion odontologica,rayos x dental,2023-05-01,0,0,3,4,2,2,8,19,1,4,0,0,0,0,43
COCAPATA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COCHABAMBA,atencion odontologica,rayos x dental,2023-05-01,14,13,67,75,59,60,234,379,148,111,0,0,0,0,1160
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-05-01,0,0,6,2,4,1,3,8,0,0,0,0,0,0,24
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-05-01,4,1,1,1,2,2,2,10,0,5,0,0,0,0,28
COLLANA,atencion odontologica,rayos x dental,2023-05-01,2,0,7,4,0,8,3,3,0,0,0,0,0,0,27
COLPA BELGICA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,5,2,2,3,0,0,0,0,13
COLQUECHACA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,3,8,2,7,17,1,2,0,0,0,0,40
COLQUIRI,atencion odontologica,rayos x dental,2023-05-01,2,3,6,6,9,10,11,15,1,2,0,0,0,0,65
COMARAPA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
COPACABANA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CORO CORO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
CORQUE,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,1,2,3,0,0,0,0,0,0,7
COTAGAITA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,2,3,3,17,2,1,0,0,0,0,29
COTOCA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,1,0,0,3,0,0,1,0,0,0,0,6
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-05-01,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CUEVO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2023-05-01,0,0,2,9,2,12,14,47,8,6,0,0,0,0,100
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,2,1,2,1,0,0,0,0,0,6
DESAGUADERO,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,rayos x dental,2023-05-01,1,3,10,31,5,6,14,20,1,0,0,0,0,0,91
EL PUENTE(STC),atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-05-01,0,0,4,0,0,0,3,4,0,0,0,0,0,0,11
EL TORNO,atencion odontologica,rayos x dental,2023-05-01,0,0,2,0,2,1,0,6,1,0,0,0,0,0,12
EL VILLAR,atencion odontologica,rayos x dental,2023-05-01,0,0,1,0,2,0,1,1,0,0,0,0,0,0,5
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ESCARA,atencion odontologica,rayos x dental,2023-05-01,0,0,1,1,1,0,4,0,0,0,0,0,0,0,7
ESCOMA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
EUCALIPTUS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
GUANAY,atencion odontologica,rayos x dental,2023-05-01,0,1,1,5,0,1,0,8,1,3,0,0,0,0,20
GUAYARAMERIN,atencion odontologica,rayos x dental,2023-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GUTIERREZ,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,1,0,0,3,3,2,0,0,0,0,9
HUACARETA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2023-05-01,0,0,0,2,0,0,0,6,0,0,0,0,0,0,8
HUACHACALLA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
HUANUNI,atencion odontologica,rayos x dental,2023-05-01,1,1,12,14,6,16,16,32,3,1,0,0,0,0,102
HUATAJATA,atencion odontologica,rayos x dental,2023-05-01,0,0,4,1,2,1,0,3,0,0,0,0,0,0,11
INCAHUASI,atencion odontologica,rayos x dental,2023-05-01,0,0,3,1,0,1,4,11,0,0,0,0,0,0,20
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
IXIAMAS,atencion odontologica,rayos x dental,2023-05-01,1,0,0,1,0,1,4,13,1,0,0,0,0,0,21
JESUS DE MACHACA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LA ASUNTA,atencion odontologica,rayos x dental,2023-05-01,0,0,2,2,0,1,4,11,0,0,0,0,0,0,20
LA GUARDIA,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
LA PAZ,atencion odontologica,rayos x dental,2023-05-01,9,6,53,40,50,48,231,313,68,64,0,0,0,0,882
LAGUNILLAS,atencion odontologica,rayos x dental,2023-05-01,0,0,1,2,2,0,0,3,0,0,0,0,0,0,8
LAS CARRERAS,atencion odontologica,rayos x dental,2023-05-01,0,0,0,0,0,0,1,3,0,5,0,0,0,0,9
LLALLAGUA,atencion odontologica,rayos x dental,2023-05-01,0,0,3,0,1,4,1,4,0,0,0,0,0,0,13
