municipality,group,variable,month,RN con apego precoz,TOTAL
YACO,atencion de partos en domicilio,rn con apego precoz,2018-03-01,9,9
YACUIBA,atencion de partos en domicilio,rn con apego precoz,2018-03-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con apego precoz,2018-03-01,1,1
ACACIO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,19,19
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
ALALAY,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
ALTO BENI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
APOLO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
ARBIETO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
ARQUE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
AYATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
BELEN DE ANDAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
CAMARGO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CAPINOTA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
CARANGAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
CATACORA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CHACARILLA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,13,13
CHAQUI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
CHIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CHUMA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
CLIZA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
COIPASA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
COLOMI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,35,35
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
COMANCHE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
COMBAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
COROICO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
COTOCA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CUEVO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CULPINA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
CURVA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
ENTRE RIOS CBBA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
ESCOMA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
EUCALIPTUS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
GUANAY,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
HUANUNI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
HUARINA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
HUAYLLAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
ICLA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
INGAVI (HUMAITA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
LA PAZ,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
LAGUNILLAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
LAJA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
LLICA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
LORETO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
MALLA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
MAPIRI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
MOJOCOYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
OCURI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,15,15
ORURO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
PALCA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,16,16
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
PAZÑA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
POCOATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,20,20
POCONA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
PORCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
POROMA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
PORONGO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
POTOSI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,14,14
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,8,8
PUERTO PEREZ,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
PUNA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
PUNATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
QUIABAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
QUIME,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
RAVELO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
RIBERALTA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
RURRENABAQUE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
SABAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SACABA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
SACACA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SAN BORJA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,13,13
SAN BUENA VENTURA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SAN CARLOS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
SAN IGNACIO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,11,11
SAN JAVIER(BNI),atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
SAN LUCAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
SAN MATIAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
SAN PABLO DE LIPEZ,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,27,27
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
SAN PEDRO DE QUEMES,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SANTA ANA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
SANTA ROSA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
SANTA ROSA DEL SARA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SANTIAGO DE HUATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
SAPAHAQUI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
SENA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,11,11
SICAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
SIPE SIPE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
SORACACHI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
SORATA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
SUCRE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TACACOMA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
TACOBAMBA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
TACOPAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
TAPACARI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,19,19
TARABUCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
TARACO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
TARVITA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TEOPONTE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TIAWANACU,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
TINGUIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
TIQUIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TOCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TOLEDO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
TOMAVE,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
TOMINA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
TORO TORO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,9,9
TOTORA(CBBA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
TRINIDAD,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
TUPIZA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
TURCO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
UMALA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
UNCIA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,10,10
URUBICHA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
VACAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
VIACHA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,7,7
VILA VILA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,5,5
VILLA CHARCAS,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
VILLA MONTES,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,3,3
VILLA RIVERO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,rn con apego precoz,2018-04-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
YACO,atencion de partos en domicilio,rn con apego precoz,2018-04-01,6,6
YACUIBA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,1,1
YOCALLA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
YUNCHARA,atencion de partos en domicilio,rn con apego precoz,2018-04-01,2,2
ACACIO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
ACHACACHI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,22,22
ACHOCALLA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
AIQUILE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
ALTO BENI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,rn con apego precoz,2018-05-01,7,7
ANZALDO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
APOLO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
ARAMPAMPA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,6,6
ARQUE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,11,11
ATOCHA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
AUCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
AYATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
AYO AYO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,rn con apego precoz,2018-05-01,9,9
AZURDUY,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
BATALLAS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,9,9
BAURES,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
BERMEJO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
BETANZOS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,20,20
BOLIVAR,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
CAIROMA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,7,7
"CAIZA ""D""",atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CALACOTO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
CALAMARCA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,6,6
CAMARGO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CAPINOTA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
CARACOLLO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
CARANAVI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,10,10
CARIPUYO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
CATACORA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,8,8
CHARAGUA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHARAÑA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHAYANTA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
CHIMORE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHIPAYA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHOQUE COTA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHUA COCANI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CHUMA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,8,8
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CKOCHAS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,9,9
CLIZA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
COCAPATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,10,10
COIPASA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,rn con apego precoz,2018-05-01,6,6
COLLANA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,22,22
COLQUENCHA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,6,6
COLQUIRI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
COMANCHE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
COMARAPA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CONCEPCION,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
COPACABANA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
CORIPATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
CORO CORO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,7,7
CORQUE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
COTAGAITA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
COTOCA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
CUEVO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
CULPINA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
CURVA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
DESAGUADERO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
EL ALTO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
EL CHORO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
EL VILLAR,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
ESCOMA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
FILADELFIA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,rn con apego precoz,2018-05-01,9,9
GUANAY,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
GUAQUI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
GUTIERREZ,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
HUARINA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
HUMANATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
ICHOCA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
ICLA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
INCAHUASI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,7,7
INQUISIVI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,rn con apego precoz,2018-05-01,8,8
IXIAMAS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,8,8
JESUS DE MACHACA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
LA ASUNTA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,16,16
LA GUARDIA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
LA PAZ,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
LAJA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,12,12
LLALLAGUA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
LURIBAY,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
MALLA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
MAPIRI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
MECAPACA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
MINEROS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
MIZQUE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
MOCOMOCO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
MOJOCOYA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,3,3
MOROCHATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,4,4
OCURI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,9,9
OMEREQUE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
ORURO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,16,16
PADCAYA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
PALCA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,11,11
PALOS BLANCOS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,7,7
PAMPA AULLAGAS,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
PASORAPA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
PATACAMAYA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
PELECHUCO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,6,6
POCOATA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,16,16
POCONA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
POJO (CBBA),atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
POOPO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,2,2
POROMA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,10,10
POTOSI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
PRESTO,atencion de partos en domicilio,rn con apego precoz,2018-05-01,5,5
PUCARA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,1,1
PUCARANI,atencion de partos en domicilio,rn con apego precoz,2018-05-01,21,21
PUERTO ACOSTA,atencion de partos en domicilio,rn con apego precoz,2018-05-01,8,8
