municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,9,9
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
HUATAJATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,7,7
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,15,15
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,9,9
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,7,7
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,9,9
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,14,14
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,11,11
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,8,8
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,9,9
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,7,7
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
POSTRER VALLE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,33,33
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,10,10
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
PUERTO SUAREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,11,11
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,14,14
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,11,11
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,39,39
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,10,10
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,17,17
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,4,4
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,16,16
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,12,12
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,14,14
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,8,8
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,5,5
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
VALLEGRANDE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,7,7
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,3,3
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,8,8
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,6,6
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,9,9
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-03-01,1,1
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,19,19
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,8,8
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,8,8
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,9,9
CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,11,11
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,9,9
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,8,8
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
CLIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
COIPASA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,8,8
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,36,36
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CUEVO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,8,8
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
ENTRE RIOS CBBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,11,11
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,9,9
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,9,9
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,9,9
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,15,15
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,15,15
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,20,20
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,14,14
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,10,10
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,4,4
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,1,1
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,6,6
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,5,5
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,3,3
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2018-04-01,7,7
