municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,11,11
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,34,34
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,5,5
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,11,11
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,5,5
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,12,12
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,6,6
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,5,5
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,5,5
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,3,3
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,6,6
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,3,3
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,3,3
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
VINTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,4,4
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-03-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,9,9
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
BELEN DE ANDAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,10,10
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CHIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
COIPASA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,26,26
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,8,8
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
COMBAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CUEVO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,10,10
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
HUARINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
LORETO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
MAPIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,10,10
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,15,15
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
PAZÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,19,19
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PORCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,9,9
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
PUNATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
SACABA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,8,8
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,8,8
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,25,25
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
SANTA ROSA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
SANTA ROSA DEL SARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
SICAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,15,15
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,14,14
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
TOMINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,4,4
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,7,7
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
VACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
VILA VILA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,6,6
VILLA MONTES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,5,5
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
YAMPARAEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,13,13
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
ALALAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,5,5
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,7,7
ATOCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,9,9
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
BAURES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
BERMEJO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,14,14
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,6,6
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,7,7
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,4,4
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,6,6
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,5,5
COIPASA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,4,4
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,15,15
COLQUENCHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,4,4
COPACABANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,6,6
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
COTOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,5,5
CUEVO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,7,7
GUANAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2018-05-01,2,2
