municipality,group,variable,month,Partos atendidos por otros,TOTAL
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-06-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por otros,2018-06-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por otros,2018-06-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2018-06-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por otros,2018-06-01,2,2
YAPACANI,atencion de partos en domicilio,partos atendidos por otros,2018-06-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,8,8
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,4,4
CHIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
COLQUENCHA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,9,9
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
LA GUARDIA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,6,6
PELECHUCO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
PORTACHUELO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,8,8
SAMAIPATA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,3,3
SAN LUCAS,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,9,9
TACOPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
TARATA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-07-01,4,4
TOLEDO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
VINTO,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
YACUIBA,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,2,2
YANACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por otros,2018-07-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
ANDAMARCA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,3,3
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,6,6
COLQUECHACA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
COLQUENCHA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,24,24
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
INCAHUASI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
MAPIRI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,4,4
MONTERO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
MORO MORO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,6,6
ORURO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,3,3
POJO (CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SAN CARLOS,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,4,4
TEOPONTE,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,6,6
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,4,4
TOLATA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,2,2
VINTO,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,6,6
YACUIBA,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por otros,2018-08-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
ANZALDO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
ARBIETO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,22,22
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
GUTIERREZ,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
MOROCHATA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,6,6
PALCA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
PAMPA GRANDE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
REYES,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
SACABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,4,4
SAN BORJA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
SAN PEDRO(PND),atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,4,4
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-09-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
VILA VILA,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,3,3
VINTO,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,4,4
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por otros,2018-09-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
ARBIETO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CAMIRI,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CARIPUYO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,5,5
CHAYANTA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
COBIJA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
COMARAPA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,15,15
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
HUACARETA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
LA GUARDIA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,4,4
LAJA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
ORURO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,7,7
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
SAN CARLOS,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,4,4
SUCRE,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,5,5
TACOBAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
TARABUCO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
TUPIZA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,4,4
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
VINTO,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por otros,2018-10-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
ARBIETO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
CALAMARCA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,7,7
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
COPACABANA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,18,18
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
GUTIERREZ,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
LA PAZ,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
LAJA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
MOCOMOCO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,6,6
POTOSI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
PUCARANI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
SAN BORJA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
SHINAOTA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
SUCRE,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
TIAWANACU,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
TOLATA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por otros,2018-11-01,2,2
VILLAZON,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,3,3
YACUIBA,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por otros,2018-11-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
BOLIVAR,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
CHIMORE,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,3,3
COLOMI,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,23,23
ENTRE RIOS CBBA,atencion de partos en domicilio,partos atendidos por otros,2018-12-01,2,2
