,group,variable,month,Nº DE QUIMIOPROFILAXIS EN MENORES DE 5 AÑOS CANTIDAD,Nº DE QUIMIOPROFILAXIS EN MENORES DE 5 AÑOS CANTIDAD,TOTALES
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,0,2,2
ROBORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,2,2,4
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,1,2
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,0,1
SAN CARLOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,0,2,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,17,18,35
SHINAOTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,1,2
SICA SICA (VILLA AROMA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,2,0,2
SUCRE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,0,2,2
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,2,3,5
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,1,2
TOLATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,0,1
TUPIZA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,0,1,1
VIACHA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,0,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,1,4,5
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,2,0,2
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-06-01,0,4,4
ALTO BENI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,2,2
"CAIZA ""D""",tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
CAMIRI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,1,2
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,3,0,3
CARAPARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,3,0,3
COBIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,5,7
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,2,2
CUATRO CAÑADAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,3,3
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,5,3,8
EL CHORO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
GENERAL SAAVEDRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,2,2
GUTIERREZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
HUACARETA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,1,3
MECAPACA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,0,2
MIZQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,1,2
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,4,1,5
PAILON,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,2,3
PALCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
POROMA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,2,4
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,2,2
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,1,2
SAN CARLOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,1,2
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,27,24,51
SHINAOTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
SORATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,1,3
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,1,2
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
TUPIZA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
VIACHA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,2,3
VILLAZON,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,0,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,1,2,3
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,0,1,1
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-07-01,3,0,3
ALTO BENI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,1,2
BERMEJO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,0,2
"CAIZA ""D""",tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,1,2
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
COBIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,5,7
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,2,3
CUATRO CAÑADAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,2,2
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,7,6,13
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,0,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,2,2
ICLA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,3,3,6
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,0,2
LLALLAGUA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
MAIRANA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,0,2
MIZQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,6,4,10
OKINAWA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
POJO (CBBA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,1,2
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,0,2
PUERTO SUAREZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,3,0,3
RIBERALTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,2,2
RURRENABAQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,2,2
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,3,0,3
SAN JULIAN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,20,21,41
SANTA ROSA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
SORATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,1,2
SUCRE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,2,4
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,2,3
TOTORA(CBBA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,1,2
TUPIZA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,3,1,4
VINTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,0,1,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,2,5,7
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-08-01,1,0,1
ALTO BENI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,1,2
ARBIETO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,2,1,3
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,2,2
AUCAPATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
BERMEJO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,2,2
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
CARAPARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,2,0,2
CHIMORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,2,2
CHUMA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
COLCAPIRHUA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,3,4
COLQUECHACA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,3,3
COROICO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,2,6,8
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,2,2,4
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,1,2
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,0,0
MAPIRI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,3,3
MIZQUE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,4,4,8
ORURO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,4,2,6
POROMA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,3,3
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,3,4
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,6,1,7
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,3,1,4
RIBERALTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,2,2,4
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,4,4
SAN CARLOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,2,2,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,21,13,34
SIPE SIPE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
TAPACARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,2,2
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,1,2
VIACHA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,4,4,8
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,4,5
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,1,0,1
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-09-01,0,2,2
ARBIETO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,1,2
BERMEJO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,3,5
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,7,4,11
COLCAPIRHUA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,0,2
CONCEPCION,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,3,3
COROICO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
COTOCA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,2,3
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,11,10,21
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,1,3
GENERAL SAAVEDRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,2,3
GUAQUI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,1,2
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,3,0,3
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,5,7,12
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,3,5
MAGDALENA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,0,2
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,2,3
PALOS BLANCOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,3,4
PRESTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
PUERTO GONZALO MORENO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,2,2
PUERTO SUAREZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,1,2
RIBERALTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,4,0,4
ROBORE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,1,2
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,3,3
SAMAIPATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
SAN JAVIER(BNI),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,3,5
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,21,28,49
SHINAOTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,0,2
SUCRE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,3,2,5
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
TOLATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,1,1
TORO TORO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,1,2
TRINIDAD,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,2,3
URUBICHA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,2,1,3
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,0,1,1
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,5,3,8
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,0,1
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-10-01,1,2,3
ALTO BENI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
BERMEJO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
BUENA VISTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
CAMIRI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
CARANAVI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,1,3
CARAPARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
COCAPATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,0,2
COCHABAMBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,3,8,11
CORIPATA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
EL ALTO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,5,4,9
EL TORNO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,2,2
ENTRE RIOS CBBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,2,3
GUANAY,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,1,3
LA ASUNTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,3,3
LA GUARDIA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
LA PAZ,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,1,2
LAS CARRERAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
MONTERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,3,3,6
PORONGO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
PORVENIR,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
POTOSI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,2,2
QUILLACOLLO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,1,3
RIBERALTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
SACABA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
SAN PEDRO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,4,0,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,20,12,32
SHINAOTA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,3,3,6
SIPE SIPE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,0,2
TARABUCO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,0,2
TARIJA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,1,3
TEOPONTE,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
TIPUANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
TIRAQUE (CBBA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,2,2
VILLA CHARCAS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,0,2
VILLA RIVERO,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,0,1,1
VILLA TUNARI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,2,2,4
WARNES,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,4,5,9
YACUIBA,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,1,2
YAPACANI,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-11-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de quimioprofilaxis en menores de 5 anos,2017-12-01,1,0,1
