,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,1,0,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,1,1,1,4
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,2,4,6
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,2,1,1,0,4
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,0,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,2,3,1,3,9
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,1,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,0,1,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,1,1,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,3,0,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,28,28,18,9,83
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,2,2,0,0,4
TARACO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,3,1,0,4
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,2,1,0,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,1,0,2,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,1,2,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,1,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,3,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,1,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,6,5,2,3,16
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,0,0,2,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-04-01,1,1,1,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,2,0,0,0,2
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,2,0,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,2,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,2,1,2,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,10,4,1,5,20
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,2,0,0,3
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,11,16,10,11,48
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,1,1,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,1,0,2
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,0,2,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,1,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,1,0,1,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,4,1,1,1,7
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,4,6,0,0,10
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,2,2,4,1,9
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,8,5,1,2,16
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,5,1,0,7
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,0,0,1
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,0,1,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,1,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,2,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,2,2,0,2,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,2,0,0,2
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,5,6
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,35,38,10,7,90
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,2,3,6
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,0,0,2,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,0,1,1,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,1,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,3,1,1,6
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,2,0,1,0,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,3,0,0,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,4,0,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,2,3,4,9
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,2,1,4
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,3,0,0,3
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,1,2,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-05-01,0,1,1,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,2,2,4
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,8,6,0,1,15
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,1,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,1,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,8,12,13,7,40
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,1,0,0,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,1,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,8,4,0,0,12
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,0,0,2,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,6,1,0,1,8
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,4,2,7
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,0,0,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,2,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,3,1,6,5,15
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,2,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,3,1,0,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,0,0,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,2,0,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,2,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,0,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,2,2,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,1,2
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,34,23,6,15,78
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,0,2,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,3,1,0,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,2,3,1,8
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,2,1,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,1,1,0,1,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,1,0,1,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,1,1,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,2,2,0,2,6
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-06-01,0,0,1,2,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,1,2
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,3,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,5,8,4,1,18
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,2,0,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,14,6,9,7,36
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,2,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,0,2,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,3,2,1,0,6
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,12,10,0,1,23
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,7,5,0,1,13
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,1,0,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,7,3,0,0,10
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,4,1,2,0,7
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,3,0,0,1,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,5,3,0,0,8
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,2,0,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,0,1,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,1,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,1,4,8,14
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,2,0,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,1,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,26,33,18,17,94
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,1,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,2,0,1,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,4,2,1,3,10
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2018-07-01,0,0,1,0,1
