,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,2,0,2,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,2,0,0,5
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,0,5,7
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,5,1,7
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,1,2,5
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,5,1,0,0,6
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,3,0,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,12,3,1,0,16
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,4,0,2,1,7
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,105,108,13,7,233
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,3,0,0,4
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,1,0,2
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,8,7,15
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,3,0,0,5
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,2,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,4,1,1,8
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,0,1
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,2,1,3
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,6,6,7,5,24
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,11,17,6,7,41
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,5,5,10
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,1,22,17,43
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,3,3,2,11
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,2,0,0,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,1,0,2
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,0,0,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,4,0,0,4
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,2,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,1,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,0,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,9,11,13,36
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,7,0,0,10
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,2,0,4
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,1,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,18,16,10,10,54
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,4,1,0,5
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,2,2,5,12
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,2,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,4,3,2,1,10
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,2,0,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,4,4,9
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,25,19,7,8,59
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,0,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,4,3,0,3,10
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,8,4,2,1,15
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,1,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,3,0,0,6
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,8,2,7,19
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,4,3,0,1,8
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,0,0,0,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,3,0,0,5
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,5,4,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,7,6,15
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,6,10,5,3,24
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,0,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,3,5,4,13
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,2,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,3,0,0,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,213,196,13,20,442
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,2,1,0,5
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,2,1,1,4
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,3,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,8,2,4,1,15
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,4,1,0,1,6
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,16,11,35,25,87
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,13,16,0,2,31
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,5,7,2,1,15
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,0,0,2
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,2,10,3,15
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,3,0,1,6
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,18,10,3,1,32
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,4,3,4,11
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,16,12,7,11,46
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,10,6,38,37,91
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,3,3,2,1,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,1,2,2,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,5,4,1,0,10
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,1,1,0,3
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,14,3,1,1,19
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,19,16,4,6,45
YACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,7,4,0,0,11
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,2,0,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-03-01,1,2,2,2,7
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,1,0,1,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,7,0,0,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,2,5,8
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,1,3,5
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,11,5,0,0,16
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,5,0,2,6,13
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,1,0,0,3
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,12,17,1,0,30
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,21,20,1,1,43
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,8,11,18,45
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,0,0,0,2
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,4,1,6
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,1,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,7,3,2,15
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,1,0,2
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,2,3,0,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,2,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,3,2,1,8
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
CATACORA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,5,4,5,16
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,13,6,0,0,19
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,4,3,7
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,8,5,2,21
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,2,5,3,10
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,14,16,10,10,50
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,1,2,2,11
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,4,1,1,6
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,80,88,11,13,192
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,2,0,0,6
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,2,1,0,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,1,0,0,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,2,4,3,10
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,3,5,8
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,6,0,0,8
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,5,4,3,18
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,2,1,1,5
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,3,7,11
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,9,8,37,42,96
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,4,5,2,13
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,122,114,76,51,363
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,1,0,0,9
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,4,0,0,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,0,0,0,4
ESCARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,1,0,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,2,4,2,10
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,20,17,9,8,54
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,8,4,13
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,8,7,3,5,23
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,2,0,1,3
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,1,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,5,6,12,14,37
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,1,0,0,7
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,0,2,6,10
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,5,9,6,26
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,10,7,4,2,23
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,146,120,39,34,339
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,2,0,1,4
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,9,10
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,1,2
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,0,6,1,10
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,2,3,2,5,12
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,5,2,7
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,4,7,11
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,3,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,5,3,3,1,12
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,3,2,2,7
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,1,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,15,13,10,5,43
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,2,3
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,1,0,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,3,7,1,12
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,2,2,4
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,48,35,45,58,186
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,2,0,0,3
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,4,5,14,19,42
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,6,3,8,5,22
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,1,0,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,10,7,17
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,2,0,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,1,0,3,1,5
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,2,2,5
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,3,5,6,1,15
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,20,23,7,12,62
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,0,1,1
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,3,8,11
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-04-01,0,0,1,0,1
