,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,13,16,24,25,78
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,0,0,3
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,17,21,6,3,47
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,12,26,4,4,46
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,5,10,3,25
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,0,2,2
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,4,3,1,13
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,12,14,33,23,82
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,49,64,37,35,185
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,0,0,0,2
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,5,7,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,1,1,1,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,4,6,10
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,2,0,1,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,2,0,5
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,246,217,90,104,657
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,17,19,18,15,69
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,10,2,7,26
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,2,2,0,4
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,2,0,0,7
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,3,0,0,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,6,8,2,5,21
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,0,1,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,1,0,0,3
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,2,5,7
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,9,12,20,48
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,20,13,9,15,57
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,1,2,6
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,4,8,2,21
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,12,3,0,0,15
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,1,7,6,16
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,1,0,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,18,27,1,0,46
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,3,6,7,2,18
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,167,197,75,77,516
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,1,4,6,13
PUCARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,13,9,15,16,53
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,4,2,1,1,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,3,3,1,1,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,7,4,1,14
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,22,16,21,20,79
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,1,2,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,12,4,19,14,49
QUIABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,3,3,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,31,36,23,24,114
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,3,4,0,0,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,11,8,0,0,19
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,10,4,16,12,42
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,4,0,0,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,15,16,0,0,31
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,17,29,72,78,196
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,3,2,1,8
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,114,93,80,84,371
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,2,2,4
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,3,2,2,5,12
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,1,2,4,9
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,12,6,8,1,27
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,9,5,18,21,53
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,1,1,2
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,2,2,5
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,9,8,7,1,25
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,25,21,3,0,49
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,3,7,3,18
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,9,19,0,0,28
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,13,7,0,3,23
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,66,76,1,0,143
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,28,24,29,30,111
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,2,5,10
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,19,16,10,18,63
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,25,21,6,10,62
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,42,34,57,62,195
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,10,3,2,22
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,3,0,2,12
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,4,2,1,2,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,10,9,23,16,58
SAN PEDRO DE QUEMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,0,2,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,2,3,3,10
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,0,1,1,7
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,3,3,9
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,3,1,0,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,10,0,0,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,963,894,195,239,2291
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,6,9,13,11,39
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,19,20,16,16,71
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,2,2,4
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,3,1,0,0,4
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,2,3,7,14
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,4,7,30,0,41
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,16,3,3,5,27
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,4,4,5,2,15
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,20,19,18,16,73
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,1,2,0,8
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,0,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,9,5,8,8,30
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,339,317,69,68,793
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,7,0,0,12
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,6,2,8,17
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,3,10,5,23
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,1,0,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,10,15,4,7,36
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,2,6,9,19
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,0,2,5
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,6,3,3,8,20
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,212,216,124,110,662
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,11,22,26,27,86
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,11,1,4,23
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,4,6,2,14
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,9,3,6,14,32
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,10,15,21,51
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,4,1,2,8
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,2,4,8,15
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,0,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,6,8,9,8,31
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,11,8,4,2,25
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,4,4,16,23,47
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,6,10,7,13,36
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,65,37,13,12,127
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,28,29,19,19,95
TURCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,0,1,2,3
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,9,9,14,7,39
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,29,26,19,21,95
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,5,2,1,8
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,6,8,7,8,29
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,2,5,2,9
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,19,19,0,2,40
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,0,1,0,0,1
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,1,3,5,10
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,14,10,6,3,33
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,47,45,24,26,142
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,0,0,1,2
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,4,1,2,12
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,4,4,0,13
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,13,13,3,4,33
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,2,3,0,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,28,22,19,20,89
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,34,32,15,13,94
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,99,92,9,14,214
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,100,93,43,48,284
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,3,1,2,7
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,3,0,1,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,44,47,13,14,118
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,5,4,4,9,22
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,2,6,6,5,19
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,1,1,15,11,28
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-05-01,7,6,6,12,31
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,5,7,2,0,14
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,9,7,0,1,17
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,2,0,1,4
ALALAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,0,0,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,5,10,0,0,15
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,0,2,2
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,1,1,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,2,5,3,11
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,5,1,1,1,8
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,4,6,4,6,20
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,19,28,21,26,94
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,2,0,2
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,0,7,8
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,3,5,0,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,4,2,6,6,18
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,2,1,2,6
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,0,5,4,11
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,4,5,15,10,34
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,1,3,2,7
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,4,0,0,5
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,2,2,1,8
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,5,2,7
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,0,0,0,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,4,3,2,12
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,3,0,1,6
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,1,1,1,4
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,3,0,0,6
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,9,4,1,0,14
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,1,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,21,13,6,8,48
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,15,24,7,4,50
CARANGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,2,0,0,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,3,0,0,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,4,2,8,17
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,0,2,4,8
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,1,1,2
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,5,4,2,0,11
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,3,1,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,4,6,10
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,7,5,1,3,16
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,8,10,8,11,37
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,26,16,22,29,93
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,5,1,3,10
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,222,207,59,77,565
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,8,9,2,2,21
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,9,9,1,1,20
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,3,0,0,4
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,2,4,7
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,6,2,3,3,14
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,6,0,0,9
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,9,14,14,5,42
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,0,3,1,5
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,10,5,0,0,15
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,0,3,4
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,1,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,6,13,1,3,23
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,14,13,0,0,27
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,1,0,0,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,23,12,7,7,49
CURAHUARA DE CARANGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,3,0,3
CURVA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,3,1,2,6
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,0,1,4,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,232,247,196,222,897
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,2,0,2,4
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,7,6,3,4,20
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,5,5,2,2,14
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,20,22,9,8,59
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,4,3,7,4,18
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,4,0,1,0,5
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,4,6,10
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,4,0,0,6
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,4,1,2,10
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,3,1,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,0,0,2,3
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,8,6,2,5,21
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,1,2,0,0,3
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,2,3,7,5,17
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,8,6,3,3,20
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,0,1,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,1,0,0,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2018-06-01,0,0,2,2,4
