,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
VIACHA,consulta externa,personas de 60 anos y mas,2012-03-01,424,382,163,193,587,575,1162
VILA VILA,consulta externa,personas de 60 anos y mas,2012-03-01,8,5,1,2,9,7,16
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2012-03-01,86,112,1,0,87,112,199
VILLA MONTES,consulta externa,personas de 60 anos y mas,2012-03-01,340,400,65,81,405,481,886
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2012-03-01,10,9,0,0,10,9,19
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2012-03-01,39,88,9,14,48,102,150
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2012-03-01,160,258,8,13,168,271,439
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2012-03-01,258,210,31,24,289,234,523
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2012-03-01,144,192,11,16,155,208,363
VILLAZON,consulta externa,personas de 60 anos y mas,2012-03-01,287,395,55,58,342,453,795
VINTO,consulta externa,personas de 60 anos y mas,2012-03-01,85,77,13,19,98,96,194
VITICHI,consulta externa,personas de 60 anos y mas,2012-03-01,90,175,1,2,91,177,268
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2012-03-01,55,80,5,9,60,89,149
WARNES,consulta externa,personas de 60 anos y mas,2012-03-01,276,269,38,73,314,342,656
YACO,consulta externa,personas de 60 anos y mas,2012-03-01,90,70,10,3,100,73,173
YACUIBA,consulta externa,personas de 60 anos y mas,2012-03-01,661,775,173,193,834,968,1802
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2012-03-01,130,210,13,8,143,218,361
YANACACHI,consulta externa,personas de 60 anos y mas,2012-03-01,45,21,11,8,56,29,85
YAPACANI,consulta externa,personas de 60 anos y mas,2012-03-01,163,130,193,101,356,231,587
YOCALLA,consulta externa,personas de 60 anos y mas,2012-03-01,110,171,9,19,119,190,309
YOTALA,consulta externa,personas de 60 anos y mas,2012-03-01,71,129,22,47,93,176,269
YUNCHARA,consulta externa,personas de 60 anos y mas,2012-03-01,50,110,0,1,50,111,161
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2012-03-01,2,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2012-03-01,58,72,1,4,59,76,135
ACACIO,consulta externa,personas de 60 anos y mas,2012-04-01,11,19,1,0,12,19,31
ACHACACHI,consulta externa,personas de 60 anos y mas,2012-04-01,410,369,128,112,538,481,1019
ACHOCALLA,consulta externa,personas de 60 anos y mas,2012-04-01,15,13,1,3,16,16,32
AIQUILE,consulta externa,personas de 60 anos y mas,2012-04-01,38,52,26,20,64,72,136
ALALAY,consulta externa,personas de 60 anos y mas,2012-04-01,6,9,0,3,6,12,18
ALCALA,consulta externa,personas de 60 anos y mas,2012-04-01,50,76,3,5,53,81,134
ALTO BENI,consulta externa,personas de 60 anos y mas,2012-04-01,75,50,20,6,95,56,151
ANCORAIMES,consulta externa,personas de 60 anos y mas,2012-04-01,109,134,18,31,127,165,292
ANDAMARCA,consulta externa,personas de 60 anos y mas,2012-04-01,36,40,7,6,43,46,89
ANTEQUERA,consulta externa,personas de 60 anos y mas,2012-04-01,17,26,0,0,17,26,43
ANZALDO,consulta externa,personas de 60 anos y mas,2012-04-01,25,33,11,16,36,49,85
APOLO,consulta externa,personas de 60 anos y mas,2012-04-01,66,80,18,28,84,108,192
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2012-04-01,4,14,2,0,6,14,20
ARANI,consulta externa,personas de 60 anos y mas,2012-04-01,19,21,4,7,23,28,51
ARBIETO,consulta externa,personas de 60 anos y mas,2012-04-01,40,64,10,19,50,83,133
ARQUE,consulta externa,personas de 60 anos y mas,2012-04-01,32,39,4,0,36,39,75
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2012-04-01,12,16,0,0,12,16,28
ATOCHA,consulta externa,personas de 60 anos y mas,2012-04-01,67,84,17,17,84,101,185
AUCAPATA,consulta externa,personas de 60 anos y mas,2012-04-01,29,40,2,5,31,45,76
AYATA,consulta externa,personas de 60 anos y mas,2012-04-01,76,112,6,2,82,114,196
AYO AYO,consulta externa,personas de 60 anos y mas,2012-04-01,71,61,26,9,97,70,167
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2012-04-01,89,114,3,10,92,124,216
AZURDUY,consulta externa,personas de 60 anos y mas,2012-04-01,57,94,11,22,68,116,184
BATALLAS,consulta externa,personas de 60 anos y mas,2012-04-01,116,78,16,7,132,85,217
BAURES,consulta externa,personas de 60 anos y mas,2012-04-01,11,11,0,4,11,15,26
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2012-04-01,37,46,3,9,40,55,95
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2012-04-01,16,4,2,0,18,4,22
BELLA FLOR,consulta externa,personas de 60 anos y mas,2012-04-01,1,9,1,0,2,9,11
BERMEJO,consulta externa,personas de 60 anos y mas,2012-04-01,415,501,41,47,456,548,1004
BETANZOS,consulta externa,personas de 60 anos y mas,2012-04-01,171,250,11,15,182,265,447
BOLIVAR,consulta externa,personas de 60 anos y mas,2012-04-01,19,19,0,1,19,20,39
BOLPEBRA,consulta externa,personas de 60 anos y mas,2012-04-01,13,8,0,0,13,8,21
BOYUIBE,consulta externa,personas de 60 anos y mas,2012-04-01,34,48,3,8,37,56,93
BUENA VISTA,consulta externa,personas de 60 anos y mas,2012-04-01,46,41,2,0,48,41,89
CABEZAS,consulta externa,personas de 60 anos y mas,2012-04-01,120,165,19,18,139,183,322
CAIROMA,consulta externa,personas de 60 anos y mas,2012-04-01,86,104,10,9,96,113,209
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2012-04-01,41,41,0,0,41,41,82
CAJUATA,consulta externa,personas de 60 anos y mas,2012-04-01,111,105,5,12,116,117,233
CALACOTO,consulta externa,personas de 60 anos y mas,2012-04-01,60,63,10,12,70,75,145
CALAMARCA,consulta externa,personas de 60 anos y mas,2012-04-01,65,81,32,33,97,114,211
CAMARGO,consulta externa,personas de 60 anos y mas,2012-04-01,199,266,40,61,239,327,566
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2012-04-01,39,73,3,3,42,76,118
CAMIRI,consulta externa,personas de 60 anos y mas,2012-04-01,585,561,83,71,668,632,1300
CAPINOTA,consulta externa,personas de 60 anos y mas,2012-04-01,113,134,25,35,138,169,307
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2012-04-01,65,47,8,19,73,66,139
CARACOLLO,consulta externa,personas de 60 anos y mas,2012-04-01,52,47,9,0,61,47,108
CARANAVI,consulta externa,personas de 60 anos y mas,2012-04-01,213,117,203,111,416,228,644
CARANGAS,consulta externa,personas de 60 anos y mas,2012-04-01,2,6,0,1,2,7,9
CARAPARI,consulta externa,personas de 60 anos y mas,2012-04-01,164,180,2,2,166,182,348
CARIPUYO,consulta externa,personas de 60 anos y mas,2012-04-01,5,12,0,0,5,12,17
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2012-04-01,10,22,4,3,14,25,39
CATACORA,consulta externa,personas de 60 anos y mas,2012-04-01,13,16,1,0,14,16,30
CHACARILLA,consulta externa,personas de 60 anos y mas,2012-04-01,29,20,1,6,30,26,56
CHALLAPATA,consulta externa,personas de 60 anos y mas,2012-04-01,116,149,39,44,155,193,348
CHAQUI,consulta externa,personas de 60 anos y mas,2012-04-01,79,124,3,12,82,136,218
CHARAGUA,consulta externa,personas de 60 anos y mas,2012-04-01,212,236,22,43,234,279,513
CHARAÑA,consulta externa,personas de 60 anos y mas,2012-04-01,13,22,6,5,19,27,46
CHAYANTA,consulta externa,personas de 60 anos y mas,2012-04-01,41,61,4,0,45,61,106
CHIMORE,consulta externa,personas de 60 anos y mas,2012-04-01,75,51,3,4,78,55,133
CHIPAYA,consulta externa,personas de 60 anos y mas,2012-04-01,10,14,0,0,10,14,24
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2012-04-01,19,26,2,4,21,30,51
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2012-04-01,86,82,39,20,125,102,227
CHUMA,consulta externa,personas de 60 anos y mas,2012-04-01,136,146,18,20,154,166,320
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2012-04-01,9,13,0,0,9,13,22
CKOCHAS,consulta externa,personas de 60 anos y mas,2012-04-01,24,29,7,5,31,34,65
CLIZA,consulta externa,personas de 60 anos y mas,2012-04-01,110,116,22,28,132,144,276
COBIJA,consulta externa,personas de 60 anos y mas,2012-04-01,124,93,21,18,145,111,256
COCAPATA,consulta externa,personas de 60 anos y mas,2012-04-01,10,24,1,3,11,27,38
COCHABAMBA,consulta externa,personas de 60 anos y mas,2012-04-01,3318,4273,3784,4969,7102,9242,16344
COIPASA,consulta externa,personas de 60 anos y mas,2012-04-01,3,2,0,0,3,2,5
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2012-04-01,167,78,147,69,314,147,461
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2012-04-01,43,65,9,5,52,70,122
COLLANA,consulta externa,personas de 60 anos y mas,2012-04-01,15,8,15,26,30,34,64
COLOMI,consulta externa,personas de 60 anos y mas,2012-04-01,19,40,0,0,19,40,59
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2012-04-01,79,80,28,34,107,114,221
COLQUECHACA,consulta externa,personas de 60 anos y mas,2012-04-01,65,77,1,0,66,77,143
COLQUENCHA,consulta externa,personas de 60 anos y mas,2012-04-01,78,101,11,10,89,111,200
COLQUIRI,consulta externa,personas de 60 anos y mas,2012-04-01,66,82,3,4,69,86,155
COMANCHE,consulta externa,personas de 60 anos y mas,2012-04-01,64,37,8,3,72,40,112
COMARAPA,consulta externa,personas de 60 anos y mas,2012-04-01,105,147,16,23,121,170,291
COMBAYA,consulta externa,personas de 60 anos y mas,2012-04-01,41,50,12,5,53,55,108
CONCEPCION,consulta externa,personas de 60 anos y mas,2012-04-01,12,7,1,2,13,9,22
COPACABANA,consulta externa,personas de 60 anos y mas,2012-04-01,51,46,16,11,67,57,124
CORIPATA,consulta externa,personas de 60 anos y mas,2012-04-01,77,73,34,33,111,106,217
CORO CORO,consulta externa,personas de 60 anos y mas,2012-04-01,79,68,9,3,88,71,159
COROICO,consulta externa,personas de 60 anos y mas,2012-04-01,108,69,88,105,196,174,370
CORQUE,consulta externa,personas de 60 anos y mas,2012-04-01,29,41,2,1,31,42,73
COTAGAITA,consulta externa,personas de 60 anos y mas,2012-04-01,143,234,14,33,157,267,424
COTOCA,consulta externa,personas de 60 anos y mas,2012-04-01,101,88,18,23,119,111,230
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2012-04-01,3,5,0,0,3,5,8
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2012-04-01,51,66,3,4,54,70,124
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2012-04-01,5,22,2,4,7,26,33
CUEVO,consulta externa,personas de 60 anos y mas,2012-04-01,40,56,4,7,44,63,107
CULPINA,consulta externa,personas de 60 anos y mas,2012-04-01,149,205,7,10,156,215,371
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2012-04-01,20,20,0,0,20,20,40
CURVA,consulta externa,personas de 60 anos y mas,2012-04-01,20,23,1,1,21,24,45
DESAGUADERO,consulta externa,personas de 60 anos y mas,2012-04-01,44,43,21,19,65,62,127
EL ALTO,consulta externa,personas de 60 anos y mas,2012-04-01,2250,2427,1547,1560,3797,3987,7784
EL CHORO,consulta externa,personas de 60 anos y mas,2012-04-01,34,36,3,4,37,40,77
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2012-04-01,25,29,0,0,25,29,54
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2012-04-01,54,120,0,3,54,123,177
EL TORNO,consulta externa,personas de 60 anos y mas,2012-04-01,552,542,93,54,645,596,1241
EL VILLAR,consulta externa,personas de 60 anos y mas,2012-04-01,74,115,6,4,80,119,199
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2012-04-01,92,159,2,2,94,161,255
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2012-04-01,69,43,6,4,75,47,122
ESCARA,consulta externa,personas de 60 anos y mas,2012-04-01,3,13,1,5,4,18,22
ESCOMA,consulta externa,personas de 60 anos y mas,2012-04-01,54,39,45,27,99,66,165
ESMERALDA,consulta externa,personas de 60 anos y mas,2012-04-01,2,4,0,0,2,4,6
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2012-04-01,42,30,3,1,45,31,76
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2012-04-01,1,2,0,0,1,2,3
EXALTACION,consulta externa,personas de 60 anos y mas,2012-04-01,2,2,0,1,2,3,5
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2012-04-01,70,75,3,5,73,80,153
FILADELFIA,consulta externa,personas de 60 anos y mas,2012-04-01,47,8,2,0,49,8,57
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2012-04-01,103,96,10,13,113,109,222
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2012-04-01,78,102,4,11,82,113,195
GUANAY,consulta externa,personas de 60 anos y mas,2012-04-01,62,65,76,62,138,127,265
GUAQUI,consulta externa,personas de 60 anos y mas,2012-04-01,71,91,20,13,91,104,195
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2012-04-01,325,391,243,311,568,702,1270
GUTIERREZ,consulta externa,personas de 60 anos y mas,2012-04-01,84,93,10,10,94,103,197
HUACARETA,consulta externa,personas de 60 anos y mas,2012-04-01,76,97,5,19,81,116,197
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2012-04-01,25,57,2,3,27,60,87
HUACHACALLA,consulta externa,personas de 60 anos y mas,2012-04-01,23,22,1,3,24,25,49
HUANUNI,consulta externa,personas de 60 anos y mas,2012-04-01,199,130,113,84,312,214,526
HUARACAJE,consulta externa,personas de 60 anos y mas,2012-04-01,13,15,0,0,13,15,28
HUARINA,consulta externa,personas de 60 anos y mas,2012-04-01,92,82,11,22,103,104,207
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2012-04-01,22,30,3,3,25,33,58
HUMANATA,consulta externa,personas de 60 anos y mas,2012-04-01,26,46,4,11,30,57,87
ICHOCA,consulta externa,personas de 60 anos y mas,2012-04-01,29,33,1,3,30,36,66
ICLA,consulta externa,personas de 60 anos y mas,2012-04-01,93,138,2,2,95,140,235
INCAHUASI,consulta externa,personas de 60 anos y mas,2012-04-01,72,98,1,2,73,100,173
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2012-04-01,4,12,3,0,7,12,19
INQUISIVI,consulta externa,personas de 60 anos y mas,2012-04-01,86,73,3,1,89,74,163
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2012-04-01,128,107,36,39,164,146,310
IXIAMAS,consulta externa,personas de 60 anos y mas,2012-04-01,16,19,2,0,18,19,37
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2012-04-01,356,434,92,97,448,531,979
LA ASUNTA,consulta externa,personas de 60 anos y mas,2012-04-01,69,51,32,13,101,64,165
LA GUARDIA,consulta externa,personas de 60 anos y mas,2012-04-01,135,154,27,27,162,181,343
LA PAZ,consulta externa,personas de 60 anos y mas,2012-04-01,4708,6120,5251,7044,9959,13164,23123
LA RIVERA,consulta externa,personas de 60 anos y mas,2012-04-01,2,4,0,0,2,4,6
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2012-04-01,13,27,0,2,13,29,42
LAJA,consulta externa,personas de 60 anos y mas,2012-04-01,127,141,28,25,155,166,321
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2012-04-01,46,73,0,0,46,73,119
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2012-04-01,28,26,16,25,44,51,95
LLALLAGUA,consulta externa,personas de 60 anos y mas,2012-04-01,86,110,4,9,90,119,209
LLICA,consulta externa,personas de 60 anos y mas,2012-04-01,178,56,1,0,179,56,235
LORETO,consulta externa,personas de 60 anos y mas,2012-04-01,77,64,1,0,78,64,142
LURIBAY,consulta externa,personas de 60 anos y mas,2012-04-01,154,78,8,17,162,95,257
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2012-04-01,39,58,1,2,40,60,100
MACHARETI,consulta externa,personas de 60 anos y mas,2012-04-01,67,98,7,9,74,107,181
MAGDALENA,consulta externa,personas de 60 anos y mas,2012-04-01,25,26,67,93,92,119,211
MAIRANA,consulta externa,personas de 60 anos y mas,2012-04-01,25,32,2,1,27,33,60
MALLA,consulta externa,personas de 60 anos y mas,2012-04-01,8,19,0,0,8,19,27
MAPIRI,consulta externa,personas de 60 anos y mas,2012-04-01,56,72,3,4,59,76,135
MECAPACA,consulta externa,personas de 60 anos y mas,2012-04-01,30,35,0,11,30,46,76
MINEROS,consulta externa,personas de 60 anos y mas,2012-04-01,26,17,0,0,26,17,43
MIZQUE,consulta externa,personas de 60 anos y mas,2012-04-01,57,58,3,6,60,64,124
MOCOMOCO,consulta externa,personas de 60 anos y mas,2012-04-01,67,70,8,12,75,82,157
MOJINETE,consulta externa,personas de 60 anos y mas,2012-04-01,0,1,0,0,0,1,1
MOJOCOYA,consulta externa,personas de 60 anos y mas,2012-04-01,92,144,11,21,103,165,268
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2012-04-01,452,588,52,76,504,664,1168
MONTERO,consulta externa,personas de 60 anos y mas,2012-04-01,600,648,89,97,689,745,1434
MORO MORO,consulta externa,personas de 60 anos y mas,2012-04-01,40,60,1,3,41,63,104
MOROCHATA,consulta externa,personas de 60 anos y mas,2012-04-01,30,22,3,0,33,22,55
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2012-04-01,8,1,0,0,8,1,9
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2012-04-01,11,2,2,2,13,4,17
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2012-04-01,10,3,0,0,10,3,13
OCURI,consulta externa,personas de 60 anos y mas,2012-04-01,43,52,4,1,47,53,100
OKINAWA,consulta externa,personas de 60 anos y mas,2012-04-01,68,87,5,9,73,96,169
OMEREQUE,consulta externa,personas de 60 anos y mas,2012-04-01,29,54,4,2,33,56,89
ORURO,consulta externa,personas de 60 anos y mas,2012-04-01,2365,2733,676,691,3041,3424,6465
PADCAYA,consulta externa,personas de 60 anos y mas,2012-04-01,154,221,8,20,162,241,403
PADILLA,consulta externa,personas de 60 anos y mas,2012-04-01,192,292,20,31,212,323,535
PAILON,consulta externa,personas de 60 anos y mas,2012-04-01,49,54,1,2,50,56,106
PALCA,consulta externa,personas de 60 anos y mas,2012-04-01,94,79,21,14,115,93,208
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2012-04-01,161,121,67,34,228,155,383
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2012-04-01,18,17,1,0,19,17,36
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2012-04-01,20,23,4,0,24,23,47
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2012-04-01,149,152,19,15,168,167,335
PASORAPA,consulta externa,personas de 60 anos y mas,2012-04-01,27,38,2,0,29,38,67
PATACAMAYA,consulta externa,personas de 60 anos y mas,2012-04-01,107,95,3,10,110,105,215
PAZÑA,consulta externa,personas de 60 anos y mas,2012-04-01,37,48,9,11,46,59,105
PELECHUCO,consulta externa,personas de 60 anos y mas,2012-04-01,22,14,2,4,24,18,42
POCOATA,consulta externa,personas de 60 anos y mas,2012-04-01,72,67,2,4,74,71,145
POCONA,consulta externa,personas de 60 anos y mas,2012-04-01,24,69,0,0,24,69,93
POJO (CBBA),consulta externa,personas de 60 anos y mas,2012-04-01,33,36,3,1,36,37,73
POOPO,consulta externa,personas de 60 anos y mas,2012-04-01,45,60,12,14,57,74,131
PORCO,consulta externa,personas de 60 anos y mas,2012-04-01,13,24,1,0,14,24,38
POROMA,consulta externa,personas de 60 anos y mas,2012-04-01,86,125,2,4,88,129,217
PORONGO,consulta externa,personas de 60 anos y mas,2012-04-01,42,34,1,1,43,35,78
PORTACHUELO,consulta externa,personas de 60 anos y mas,2012-04-01,74,83,35,34,109,117,226
PORVENIR,consulta externa,personas de 60 anos y mas,2012-04-01,17,22,0,0,17,22,39
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2012-04-01,11,16,2,1,13,17,30
POTOSI,consulta externa,personas de 60 anos y mas,2012-04-01,1539,1940,586,815,2125,2755,4880
PRESTO,consulta externa,personas de 60 anos y mas,2012-04-01,85,89,1,0,86,89,175
PUCARA,consulta externa,personas de 60 anos y mas,2012-04-01,15,18,1,0,16,18,34
PUCARANI,consulta externa,personas de 60 anos y mas,2012-04-01,181,182,53,31,234,213,447
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2012-04-01,158,180,1,5,159,185,344
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2012-04-01,111,125,4,4,115,129,244
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2012-04-01,31,16,17,14,48,30,78
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2012-04-01,62,45,5,3,67,48,115
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2012-04-01,89,97,4,1,93,98,191
PUERTO RICO,consulta externa,personas de 60 anos y mas,2012-04-01,49,28,3,0,52,28,80
PUERTO SILES,consulta externa,personas de 60 anos y mas,2012-04-01,7,2,0,0,7,2,9
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2012-04-01,106,119,25,32,131,151,282
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2012-04-01,105,77,6,6,111,83,194
PUNA,consulta externa,personas de 60 anos y mas,2012-04-01,104,160,9,6,113,166,279
PUNATA,consulta externa,personas de 60 anos y mas,2012-04-01,119,196,60,92,179,288,467
QUIABAYA,consulta externa,personas de 60 anos y mas,2012-04-01,28,20,24,27,52,47,99
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2012-04-01,470,625,399,461,869,1086,1955
QUIME,consulta externa,personas de 60 anos y mas,2012-04-01,57,57,33,20,90,77,167
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2012-04-01,30,37,5,6,35,43,78
RAVELO,consulta externa,personas de 60 anos y mas,2012-04-01,103,163,0,6,103,169,272
REYES,consulta externa,personas de 60 anos y mas,2012-04-01,73,84,28,27,101,111,212
RIBERALTA,consulta externa,personas de 60 anos y mas,2012-04-01,202,191,11,7,213,198,411
ROBORE,consulta externa,personas de 60 anos y mas,2012-04-01,130,171,39,50,169,221,390
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2012-04-01,112,130,119,161,231,291,522
SABAYA,consulta externa,personas de 60 anos y mas,2012-04-01,70,65,6,3,76,68,144
SACABA,consulta externa,personas de 60 anos y mas,2012-04-01,287,366,161,168,448,534,982
SACABAMBA,consulta externa,personas de 60 anos y mas,2012-04-01,21,20,3,4,24,24,48
SACACA,consulta externa,personas de 60 anos y mas,2012-04-01,18,37,1,0,19,37,56
SAIPINA,consulta externa,personas de 60 anos y mas,2012-04-01,13,40,4,2,17,42,59
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2012-04-01,52,58,2,3,54,61,115
SAMAIPATA,consulta externa,personas de 60 anos y mas,2012-04-01,55,76,2,2,57,78,135
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2012-04-01,9,12,0,0,9,12,21
SAN ANDRES,consulta externa,personas de 60 anos y mas,2012-04-01,41,31,5,2,46,33,79
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2012-04-01,96,108,21,22,117,130,247
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2012-04-01,4,9,0,0,4,9,13
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2012-04-01,27,20,1,0,28,20,48
SAN BENITO,consulta externa,personas de 60 anos y mas,2012-04-01,52,108,15,13,67,121,188
SAN BORJA,consulta externa,personas de 60 anos y mas,2012-04-01,131,118,45,37,176,155,331
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2012-04-01,81,65,6,6,87,71,158
SAN CARLOS,consulta externa,personas de 60 anos y mas,2012-04-01,230,176,7,6,237,182,419
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2012-04-01,145,141,55,47,200,188,388
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2012-04-01,233,222,19,17,252,239,491
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2012-04-01,4,7,1,1,5,8,13
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2012-04-01,10,17,0,0,10,17,27
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2012-04-01,131,170,15,1,146,171,317
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2012-04-01,72,58,13,12,85,70,155
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2012-04-01,59,77,3,7,62,84,146
SAN JULIAN,consulta externa,personas de 60 anos y mas,2012-04-01,131,94,4,14,135,108,243
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2012-04-01,1,3,0,0,1,3,4
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2012-04-01,85,136,3,10,88,146,234
SAN LUCAS,consulta externa,personas de 60 anos y mas,2012-04-01,350,562,9,7,359,569,928
SAN MATIAS,consulta externa,personas de 60 anos y mas,2012-04-01,33,35,4,5,37,40,77
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2012-04-01,28,36,19,28,47,64,111
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2012-04-01,21,10,0,0,21,10,31
SAN PEDRO,consulta externa,personas de 60 anos y mas,2012-04-01,91,73,11,6,102,79,181
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2012-04-01,38,63,0,1,38,64,102
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2012-04-01,162,177,23,29,185,206,391
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2012-04-01,8,8,0,0,8,8,16
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2012-04-01,94,107,63,101,157,208,365
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2012-04-01,2,2,0,0,2,2,4
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2012-04-01,15,27,0,2,15,29,44
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2012-04-01,126,143,5,7,131,150,281
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2012-04-01,36,36,1,8,37,44,81
SANTA ANA,consulta externa,personas de 60 anos y mas,2012-04-01,67,108,11,13,78,121,199
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2012-04-01,4697,5557,1796,3830,6493,9387,15880
SANTA ROSA,consulta externa,personas de 60 anos y mas,2012-04-01,36,31,23,25,59,56,115
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2012-04-01,166,101,19,17,185,118,303
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2012-04-01,130,124,1,2,131,126,257
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2012-04-01,91,107,10,21,101,128,229
