municipality,group,variable,month,Mujeres de 15 a 49 años 3da dosis de dT,TOTAL
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,7,7
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,7,7
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,11,11
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,6,6
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,35,35
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,10,10
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,31,31
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,55,55
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,7,7
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,19,19
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,24,24
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,22,22
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,19,19
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,41,41
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,13,13
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,100,100
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,16,16
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,19,19
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,45,45
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,96,96
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,28,28
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,9,9
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,10,10
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,12,12
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,35,35
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,17,17
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,18,18
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,15,15
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,10,10
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,822,822
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,6,6
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,26,26
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,11,11
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,163,163
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,7,7
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,6,6
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,13,13
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,167,167
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,4,4
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,6,6
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,20,20
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,10,10
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,40,40
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,27,27
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,2,2
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,11,11
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,47,47
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,3,3
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,7,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,9,9
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,104,104
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,19,19
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,21,21
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,11,11
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,33,33
YACO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,11,11
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,5,5
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,21,21
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,11,11
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,8,8
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-03-01,1,1
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,32,32
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,7,7
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,12,12
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,5,5
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,12,12
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,30,30
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,23,23
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,10,10
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,15,15
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,12,12
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,60,60
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,7,7
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,140,140
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,149,149
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,8,8
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,25,25
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,11,11
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,31,31
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,62,62
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,17,17
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,6,6
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,33,33
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,48,48
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,59,59
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,45,45
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,7,7
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,19,19
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,116,116
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,18,18
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,31,31
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,121,121
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,18,18
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,14,14
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,71,71
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,8,8
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,29,29
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,10,10
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,19,19
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,41,41
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,11,11
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,86,86
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,68,68
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1854,1854
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,61,61
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,28,28
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,113,113
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,50,50
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,6,6
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,18,18
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,102,102
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,56,56
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,50,50
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,88,88
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,17,17
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,84,84
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,272,272
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,82,82
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,13,13
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,14,14
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1617,1617
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,5,5
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,18,18
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,51,51
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,163,163
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,32,32
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,38,38
ESCARA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,78,78
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,105,105
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,42,42
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,11,11
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,6,6
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,54,54
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,50,50
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,13,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,105,105
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,43,43
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,11,11
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,14,14
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,21,21
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,4,4
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,27,27
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,21,21
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,48,48
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,13,13
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,23,23
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,262,262
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1329,1329
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,10,10
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,8,8
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,3,3
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,41,41
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,6,6
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,6,6
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,47,47
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,88,88
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,2,2
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,49,49
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,173,173
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,5,5
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,13,13
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,91,91
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,260,260
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,7,7
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 3da dosis de dt,2009-04-01,19,19
