municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,16,16
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,21,21
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,74,74
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,23,23
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,178,178
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,27,27
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,11,11
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,52,52
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,11,11
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,26,26
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,47,47
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,17,17
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,25,25
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,28,28
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,16,16
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,91,91
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,11,11
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,35,35
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,25,25
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,21,21
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,28,28
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,71,71
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,609,609
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,50,50
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,40,40
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,19,19
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,19,19
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,27,27
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,24,24
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,58,58
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,25,25
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1943,1943
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,80,80
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,56,56
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,14,14
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,56,56
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,80,80
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,19,19
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,38,38
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,59,59
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,52,52
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1627,1627
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,43,43
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,63,63
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,15,15
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,28,28
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,17,17
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,39,39
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,26,26
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,17,17
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,30,30
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,38,38
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,17,17
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,110,110
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,19,19
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,30,30
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,14,14
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,26,26
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,30,30
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,24,24
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,68,68
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,16,16
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,28,28
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,361,361
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,33,33
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,24,24
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,22,22
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,35,35
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,44,44
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,11,11
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,18,18
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,178,178
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,47,47
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,217,217
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,35,35
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,30,30
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,31,31
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,16,16
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,53,53
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,23,23
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,36,36
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,102,102
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,21,21
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,18,18
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,20,20
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,21,21
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,21,21
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,28,28
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,12,12
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,19,19
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,28,28
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,29,29
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1329,1329
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,29,29
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,37,37
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,44,44
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,469,469
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,37,37
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,39,39
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,19,19
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,327,327
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,32,32
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,10,10
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,51,51
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,39,39
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,23,23
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,14,14
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,4,4
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,20,20
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,85,85
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,50,50
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,2,2
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,24,24
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,9,9
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,7,7
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,14,14
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,17,17
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,8,8
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,99,99
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,13,13
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,31,31
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,5,5
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,6,6
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2009-03-01,142,142
