municipality,group,variable,month,Mujeres de 15 a 49 años 4da dosis de dT,TOTAL
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,47,47
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,21,21
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,11,11
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,28,28
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,34,34
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,51,51
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,17,17
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,25,25
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,46,46
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,19,19
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,6,6
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,7,7
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,22,22
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,17,17
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,46,46
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,47,47
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,7,7
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,187,187
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,612,612
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,14,14
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,9,9
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,121,121
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,18,18
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,15,15
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,41,41
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,108,108
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,10,10
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,6,6
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,39,39
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,40,40
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,13,13
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,251,251
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,38,38
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,11,11
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,7,7
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,18,18
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,14,14
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,11,11
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,10,10
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,9,9
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,21,21
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,96,96
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,6,6
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,140,140
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,13,13
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,37,37
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,31,31
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,36,36
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,101,101
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,42,42
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,40,40
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,90,90
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,16,16
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
REYES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,4,4
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,130,130
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,62,62
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,18,18
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,162,162
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,59,59
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,26,26
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,21,21
SAN AGUSTIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,16,16
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,4,4
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,46,46
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,16,16
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,9,9
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,75,75
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,28,28
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,46,46
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,50,50
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,10,10
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,23,23
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,42,42
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,33,33
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,9,9
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,31,31
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,53,53
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,14,14
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,26,26
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,13,13
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1631,1631
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,9,9
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,6,6
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,4,4
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,22,22
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,13,13
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,289,289
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,7,7
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,17,17
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,33,33
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,121,121
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,6,6
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,4,4
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,13,13
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,38,38
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,17,17
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,6,6
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,3,3
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,11,11
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,12,12
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,55,55
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,57,57
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,2,2
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,35,35
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,56,56
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,19,19
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,25,25
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,34,34
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,45,45
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,9,9
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,10,10
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,12,12
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,62,62
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,258,258
YACO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,20,20
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,4,4
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,5,5
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,297,297
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,8,8
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-04-01,7,7
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,13,13
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,5,5
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,11,11
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,10,10
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,20,20
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,5,5
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,10,10
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,7,7
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,27,27
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,6,6
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,5,5
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,7,7
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,7,7
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,63,63
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,5,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,5,5
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,55,55
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,9,9
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,3,3
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,18,18
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,4,4
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,15,15
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,43,43
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,25,25
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,27,27
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,532,532
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,41,41
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,7,7
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,14,14
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,3,3
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,57,57
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,8,8
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,12,12
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,70,70
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,11,11
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,15,15
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1022,1022
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,11,11
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,3,3
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,136,136
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,7,7
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,15,15
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,21,21
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,18,18
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,3,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,34,34
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,6,6
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,87,87
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,5,5
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,17,17
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,2,2
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 4da dosis de dt,2009-05-01,11,11
