,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,121,138,121,138,259
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,3,7,3,7,10
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,0,2,0,2,2
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,2,0,2,0,2
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,1,1,1,1,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,117,549,117,549,666
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,26,67,26,67,93
UMALA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,0,1,0,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,3,15,3,15,18
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,12,11,12,11,23
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,1,28,1,28,29
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,3,8,3,8,11
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,1,3,1,3,4
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,3,5,3,5,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,24,59,24,59,83
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,5,5,5,5,10
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-03-01,2,2,2,2,4
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,4,1,4,5
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,6,0,6,6
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,4,5,4,9
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,4,1,4,1,5
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,3,1,3,4
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,2,0,2,2
CAIROMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,14,14,14,14,28
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,12,22,12,22,34
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,12,31,12,31,43
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,15,2,15,17
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,4,34,4,34,38
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,5,2,5,7
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,3,18,3,18,21
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,25,113,25,113,138
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,136,442,136,442,578
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,15,2,15,17
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,1,1,1,2
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,4,1,4,5
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,74,685,74,685,759
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,6,0,6,6
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,4,0,4,4
EUCALIPTUS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,2,0,2,2
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,0,1,0,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,24,2,24,26
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,50,31,50,31,81
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,3,0,3,3
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,3,0,3,3
HUACHACALLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,11,8,11,8,19
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1638,1731,1638,1731,3369
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,8,6,8,6,14
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,3,2,3,2,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,6,20,6,20,26
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,4,6,4,6,10
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,11,29,11,29,40
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,78,216,78,216,294
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,3,2,3,5
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,30,203,30,203,233
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,9,25,9,25,34
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,2,1,2,3
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,1,1,1,2
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,13,9,13,9,22
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,0,5,0,5
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,10,34,10,34,44
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,10,25,10,25,35
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,21,82,21,82,103
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,7,27,7,27,34
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,14,119,14,119,133
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,2,1,2,3
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,19,5,19,24
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,4,29,4,29,33
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,2,1,2,3
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,0,1,0,1
SAN BENITO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,11,1,11,12
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,3,2,3,5
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,2,0,2,2
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,14,23,14,23,37
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,1,5,1,6
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,3,2,3,5
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,4,2,4,6
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,3,8,3,8,11
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,206,1082,206,1082,1288
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,3,0,3,3
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,11,2,11,13
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,91,173,91,173,264
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,8,9,8,9,17
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,115,174,115,174,289
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,8,2,8,10
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,10,0,10,10
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,4,1,4,5
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,14,16,14,16,30
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,25,79,25,79,104
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,22,1,22,23
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,2,9,2,9,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,14,5,14,19
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,7,18,7,18,25
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,12,5,12,17
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,4,5,4,5,9
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,22,5,22,27
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,39,37,39,37,76
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,5,18,5,18,23
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-04-01,1,1,1,1,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,5,1,5,6
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,12,0,12,12
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,1,2,1,3
ARAMPAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,6,19,6,19,25
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
AYATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,4,7,4,7,11
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,3,0,3,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,1,1,1,2
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,10,11,10,11,21
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,7,17,7,17,24
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,5,14,5,14,19
CARIPUYO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,7,2,7,9
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,3,14,3,14,17
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,7,2,7,9
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,22,1,22,23
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,38,110,38,110,148
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,59,319,59,319,378
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,5,0,5,5
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,12,1,12,13
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,14,29,14,29,43
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,1,1,1,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,59,690,59,690,749
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,5,0,5,5
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,5,2,5,7
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,5,30,5,30,35
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,5,1,5,6
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,0,1,0,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,8,1,8,9
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,240,249,240,249,489
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,4,4,4,4,8
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,3,2,3,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,4,5,4,5,9
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,6,11,6,11,17
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,10,17,10,17,27
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,92,342,92,342,434
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,39,183,39,183,222
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,15,21,15,21,36
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,1,1,1,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,22,4,22,4,26
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,2,1,2,3
PUERTO SILES,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,3,29,3,29,32
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,10,30,10,30,40
PUNA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,19,67,19,67,86
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,4,50,4,50,54
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,25,111,25,111,136
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,5,1,5,6
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,6,12,6,12,18
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,13,42,13,42,55
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,1,1,1,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,2,2,2,4
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,5,2,5,7
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,9,27,9,27,36
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,3,0,3,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,1,2,1,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,3,5,3,5,8
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,9,1,9,10
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,0,1,0,1
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,149,964,149,964,1113
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,2,1,2,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,9,2,9,11
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,1,1,1,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,82,194,82,194,276
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,8,2,8,10
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,124,162,124,162,286
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,11,1,11,12
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,0,7,0,7,7
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,6,1,6,7
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,10,9,10,9,19
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,33,74,33,74,107
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,3,8,3,8,11
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,6,11,6,11,17
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,4,6,4,6,10
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,6,23,6,23,29
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,2,1,2,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,7,16,7,16,23
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,1,2,1,2,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,6,2,6,8
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,2,0,2,0,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,4,5,4,5,9
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,23,32,23,32,55
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-05-01,5,2,5,2,7
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,4,1,4,5
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,22,3,22,25
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,4,4,4,8
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,4,0,4,4
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,19,21,19,21,40
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,16,4,16,20
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,14,41,14,41,55
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,6,12,6,12,18
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,17,4,17,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,17,4,17,21
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,10,1,10,11
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,23,130,23,130,153
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,56,258,56,258,314
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,11,3,11,14
CORQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,2,3,2,5
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,4,1,4,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,115,664,115,664,779
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,10,0,10,10
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,2,1,2,1,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,5,13,5,13,18
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,2,3,2,5
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,1,1,1,2
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,3,0,3,3
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,1,4,1,5
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,214,439,214,439,653
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,5,0,5,5
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,5,1,5,1,6
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,6,3,6,9
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,5,4,5,9
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,5,0,5,5
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,5,1,5,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,14,24,14,24,38
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,52,182,52,182,234
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,89,227,89,227,316
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,13,20,13,20,33
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,2,0,2,2
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,3,0,3,3
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,29,7,29,7,36
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,20,15,20,15,35
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,5,0,5,5
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,4,8,4,8,12
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,10,23,10,23,33
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,14,28,14,28,42
PUNA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,0,1,0,1,1
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,28,77,28,77,105
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,3,35,3,35,38
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-06-01,21,143,21,143,164
