,group,variable,month,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,Nº DE PERSONAS CON ESQUEMA REDUCIDO COMPLETO CANTIDAD,TOTALES,TOTALES,TOTALES
SAN MATIAS,rabia,no de personas con esquema reducido completo,2019-05-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2019-05-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-05-01,127,104,127,104,231
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2019-05-01,1,1,1,1,2
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2019-05-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-05-01,4,2,4,2,6
SUCRE,rabia,no de personas con esquema reducido completo,2019-05-01,60,57,60,57,117
TARATA,rabia,no de personas con esquema reducido completo,2019-05-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-05-01,6,3,6,3,9
TOCO,rabia,no de personas con esquema reducido completo,2019-05-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-05-01,3,5,3,5,8
UYUNI,rabia,no de personas con esquema reducido completo,2019-05-01,2,1,2,1,3
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-05-01,1,3,1,3,4
VIACHA,rabia,no de personas con esquema reducido completo,2019-05-01,4,4,4,4,8
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-05-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2019-05-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2019-05-01,2,1,2,1,3
VINTO,rabia,no de personas con esquema reducido completo,2019-05-01,1,2,1,2,3
WARNES,rabia,no de personas con esquema reducido completo,2019-05-01,13,10,13,10,23
YAPACANI,rabia,no de personas con esquema reducido completo,2019-05-01,3,2,3,2,5
YOTALA,rabia,no de personas con esquema reducido completo,2019-05-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
ALCALA,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
ARQUE,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
BATALLAS,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
BERMEJO,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2019-06-01,2,1,2,1,3
CAMIRI,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
CARACOLLO,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
CARANAVI,rabia,no de personas con esquema reducido completo,2019-06-01,5,4,5,4,9
CARAPARI,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-06-01,3,3,3,3,6
COCAPATA,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-06-01,28,16,28,16,44
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2019-06-01,4,1,4,1,5
COLQUENCHA,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
COMARAPA,rabia,no de personas con esquema reducido completo,2019-06-01,2,0,2,0,2
COTOCA,rabia,no de personas con esquema reducido completo,2019-06-01,6,6,6,6,12
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2019-06-01,2,7,2,7,9
EL ALTO,rabia,no de personas con esquema reducido completo,2019-06-01,48,37,48,37,85
EL TORNO,rabia,no de personas con esquema reducido completo,2019-06-01,3,4,3,4,7
ENTRE RIOS TRJ,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
GUANAY,rabia,no de personas con esquema reducido completo,2019-06-01,2,0,2,0,2
HUARINA,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
ICLA,rabia,no de personas con esquema reducido completo,2019-06-01,2,1,2,1,3
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-06-01,12,11,12,11,23
LA PAZ,rabia,no de personas con esquema reducido completo,2019-06-01,57,47,57,47,104
LORETO,rabia,no de personas con esquema reducido completo,2019-06-01,0,2,0,2,2
MIZQUE,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
MONTERO,rabia,no de personas con esquema reducido completo,2019-06-01,9,15,9,15,24
OKINAWA,rabia,no de personas con esquema reducido completo,2019-06-01,3,1,3,1,4
ORURO,rabia,no de personas con esquema reducido completo,2019-06-01,19,25,19,25,44
PADILLA,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
PAILON,rabia,no de personas con esquema reducido completo,2019-06-01,2,1,2,1,3
PASORAPA,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
PORONGO,rabia,no de personas con esquema reducido completo,2019-06-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2019-06-01,8,5,8,5,13
PUCARANI,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-06-01,1,2,1,2,3
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-06-01,7,4,7,4,11
SACABA,rabia,no de personas con esquema reducido completo,2019-06-01,2,7,2,7,9
SAIPINA,rabia,no de personas con esquema reducido completo,2019-06-01,2,0,2,0,2
SALINAS DE GARCI MENDOZA,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con esquema reducido completo,2019-06-01,1,1,1,1,2
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-06-01,1,2,1,2,3
SAN IGNACIO,rabia,no de personas con esquema reducido completo,2019-06-01,1,1,1,1,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2019-06-01,1,1,1,1,2
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-06-01,125,112,125,112,237
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2019-06-01,3,1,3,1,4
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-06-01,1,1,1,1,2
SUCRE,rabia,no de personas con esquema reducido completo,2019-06-01,47,34,47,34,81
TARIJA,rabia,no de personas con esquema reducido completo,2019-06-01,5,4,5,4,9
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-06-01,6,1,6,1,7
TOCO,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-06-01,11,6,11,6,17
UYUNI,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-06-01,1,2,1,2,3
VIACHA,rabia,no de personas con esquema reducido completo,2019-06-01,2,4,2,4,6
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
VILLA RIVERO,rabia,no de personas con esquema reducido completo,2019-06-01,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2019-06-01,1,1,1,1,2
VILLAZON,rabia,no de personas con esquema reducido completo,2019-06-01,6,2,6,2,8
WARNES,rabia,no de personas con esquema reducido completo,2019-06-01,9,5,9,5,14
YAPACANI,rabia,no de personas con esquema reducido completo,2019-06-01,4,2,4,2,6
YOTALA,rabia,no de personas con esquema reducido completo,2019-06-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
AIQUILE,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
APOLO,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
AYO AYO,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
AZURDUY,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
CALAMARCA,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2019-07-01,24,18,24,18,42
CARANAVI,rabia,no de personas con esquema reducido completo,2019-07-01,5,0,5,0,5
CARAPARI,rabia,no de personas con esquema reducido completo,2019-07-01,0,4,0,4,4
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-07-01,3,3,3,3,6
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
CLIZA,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-07-01,48,29,48,29,77
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2019-07-01,3,3,3,3,6
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
COLQUENCHA,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
COMARAPA,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
CONCEPCION,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
COTOCA,rabia,no de personas con esquema reducido completo,2019-07-01,9,7,9,7,16
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2019-07-01,4,2,4,2,6
EL ALTO,rabia,no de personas con esquema reducido completo,2019-07-01,46,54,46,54,100
EL TORNO,rabia,no de personas con esquema reducido completo,2019-07-01,21,12,21,12,33
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-07-01,12,10,12,10,22
LA PAZ,rabia,no de personas con esquema reducido completo,2019-07-01,84,57,84,57,141
LORETO,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
MAIRANA,rabia,no de personas con esquema reducido completo,2019-07-01,2,0,2,0,2
MINEROS,rabia,no de personas con esquema reducido completo,2019-07-01,5,2,5,2,7
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
MONTERO,rabia,no de personas con esquema reducido completo,2019-07-01,8,6,8,6,14
OKINAWA,rabia,no de personas con esquema reducido completo,2019-07-01,2,2,2,2,4
ORURO,rabia,no de personas con esquema reducido completo,2019-07-01,10,15,10,15,25
PAILON,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2019-07-01,0,2,0,2,2
PAMPA GRANDE,rabia,no de personas con esquema reducido completo,2019-07-01,2,0,2,0,2
PORONGO,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con esquema reducido completo,2019-07-01,5,1,5,1,6
PUCARANI,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-07-01,5,5,5,5,10
PUNATA,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-07-01,5,8,5,8,13
RURRENABAQUE,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
SACABA,rabia,no de personas con esquema reducido completo,2019-07-01,5,7,5,7,12
SAIPINA,rabia,no de personas con esquema reducido completo,2019-07-01,2,1,2,1,3
SAMAIPATA,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con esquema reducido completo,2019-07-01,2,0,2,0,2
SAN ANTONIO DE LOMERIO,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
SAN BENITO,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
SAN BUENA VENTURA,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-07-01,1,2,1,2,3
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2019-07-01,2,3,2,3,5
SAN JOSE DE CHIQUITOS,rabia,no de personas con esquema reducido completo,2019-07-01,0,2,0,2,2
SAN JULIAN,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
SAN MATIAS,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2019-07-01,0,2,0,2,2
SAN PEDRO,rabia,no de personas con esquema reducido completo,2019-07-01,2,0,2,0,2
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2019-07-01,3,2,3,2,5
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-07-01,142,128,142,128,270
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2019-07-01,0,1,0,1,1
SANTIAGO DE HUARI,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
SHINAOTA,rabia,no de personas con esquema reducido completo,2019-07-01,1,1,1,1,2
SIPE SIPE,rabia,no de personas con esquema reducido completo,2019-07-01,1,2,1,2,3
SORATA,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
SUCRE,rabia,no de personas con esquema reducido completo,2019-07-01,95,69,95,69,164
TIPUANI,rabia,no de personas con esquema reducido completo,2019-07-01,2,1,2,1,3
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-07-01,1,3,1,3,4
TRIGAL,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-07-01,8,6,8,6,14
UYUNI,rabia,no de personas con esquema reducido completo,2019-07-01,1,2,1,2,3
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-07-01,1,5,1,5,6
VIACHA,rabia,no de personas con esquema reducido completo,2019-07-01,4,1,4,1,5
VILLA MONTES,rabia,no de personas con esquema reducido completo,2019-07-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
VILLAZON,rabia,no de personas con esquema reducido completo,2019-07-01,4,5,4,5,9
VINTO,rabia,no de personas con esquema reducido completo,2019-07-01,2,0,2,0,2
WARNES,rabia,no de personas con esquema reducido completo,2019-07-01,10,8,10,8,18
YAPACANI,rabia,no de personas con esquema reducido completo,2019-07-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
AIQUILE,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
ARBIETO,rabia,no de personas con esquema reducido completo,2019-08-01,3,2,3,2,5
AYO AYO,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
BATALLAS,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
BERMEJO,rabia,no de personas con esquema reducido completo,2019-08-01,1,2,1,2,3
BETANZOS,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con esquema reducido completo,2019-08-01,2,1,2,1,3
CABEZAS,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
CAJUATA,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
CAMARGO,rabia,no de personas con esquema reducido completo,2019-08-01,2,2,2,2,4
CAPINOTA,rabia,no de personas con esquema reducido completo,2019-08-01,23,13,23,13,36
CARACOLLO,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
CARANAVI,rabia,no de personas con esquema reducido completo,2019-08-01,2,2,2,2,4
CARAPARI,rabia,no de personas con esquema reducido completo,2019-08-01,2,1,2,1,3
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-08-01,2,3,2,3,5
CHIMORE,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-08-01,27,26,27,26,53
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2019-08-01,1,2,1,2,3
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2019-08-01,0,2,0,2,2
COLPA BELGICA,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
COLQUENCHA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
COPACABANA,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
CORIPATA,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
COROICO,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
COTAGAITA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2019-08-01,4,7,4,7,11
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2019-08-01,4,0,4,0,4
EL ALTO,rabia,no de personas con esquema reducido completo,2019-08-01,54,56,54,56,110
EL TORNO,rabia,no de personas con esquema reducido completo,2019-08-01,7,10,7,10,17
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2019-08-01,2,1,2,1,3
HUANUNI,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
HUAYLLAMARCA,rabia,no de personas con esquema reducido completo,2019-08-01,2,0,2,0,2
IRUPANA (VILLA DE LANZA),rabia,no de personas con esquema reducido completo,2019-08-01,0,2,0,2,2
IXIAMAS,rabia,no de personas con esquema reducido completo,2019-08-01,0,2,0,2,2
JESUS DE MACHACA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con esquema reducido completo,2019-08-01,5,1,5,1,6
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-08-01,10,4,10,4,14
LA PAZ,rabia,no de personas con esquema reducido completo,2019-08-01,102,66,102,66,168
LLALLAGUA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
MINEROS,rabia,no de personas con esquema reducido completo,2019-08-01,9,0,9,0,9
MONTERO,rabia,no de personas con esquema reducido completo,2019-08-01,7,4,7,4,11
OKINAWA,rabia,no de personas con esquema reducido completo,2019-08-01,4,1,4,1,5
ORURO,rabia,no de personas con esquema reducido completo,2019-08-01,41,33,41,33,74
PADILLA,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
PAILON,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
PAMPA GRANDE,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2019-08-01,1,4,1,4,5
PORTACHUELO,rabia,no de personas con esquema reducido completo,2019-08-01,5,0,5,0,5
PUCARANI,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-08-01,3,3,3,3,6
PUNATA,rabia,no de personas con esquema reducido completo,2019-08-01,0,3,0,3,3
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-08-01,7,5,7,5,12
SACABA,rabia,no de personas con esquema reducido completo,2019-08-01,4,3,4,3,7
SAN ANDRES,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2019-08-01,2,1,2,1,3
SAN MIGUEL DE VELASCO,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con esquema reducido completo,2019-08-01,2,0,2,0,2
SAN RAFAEL,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
SAN RAMON SCZ,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con esquema reducido completo,2019-08-01,101,106,101,106,207
SANTA ROSA DEL SARA,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
SANTIAGO DE CALLAPA,rabia,no de personas con esquema reducido completo,2019-08-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con esquema reducido completo,2019-08-01,2,1,2,1,3
SHINAOTA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
SORACACHI,rabia,no de personas con esquema reducido completo,2019-08-01,0,2,0,2,2
SORATA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
SUCRE,rabia,no de personas con esquema reducido completo,2019-08-01,68,76,68,76,144
TARATA,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
TARIJA,rabia,no de personas con esquema reducido completo,2019-08-01,4,4,4,4,8
TIPUANI,rabia,no de personas con esquema reducido completo,2019-08-01,1,1,1,1,2
TIQUIPAYA,rabia,no de personas con esquema reducido completo,2019-08-01,5,1,5,1,6
TOTORA(ORR),rabia,no de personas con esquema reducido completo,2019-08-01,1,2,1,2,3
TRIGAL,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con esquema reducido completo,2019-08-01,5,18,5,18,23
UYUNI,rabia,no de personas con esquema reducido completo,2019-08-01,1,0,1,0,1
VALLEGRANDE,rabia,no de personas con esquema reducido completo,2019-08-01,5,1,5,1,6
VIACHA,rabia,no de personas con esquema reducido completo,2019-08-01,4,4,4,4,8
VILLA TUNARI,rabia,no de personas con esquema reducido completo,2019-08-01,3,5,3,5,8
VILLAZON,rabia,no de personas con esquema reducido completo,2019-08-01,2,1,2,1,3
VINTO,rabia,no de personas con esquema reducido completo,2019-08-01,6,3,6,3,9
WARNES,rabia,no de personas con esquema reducido completo,2019-08-01,6,12,6,12,18
YAPACANI,rabia,no de personas con esquema reducido completo,2019-08-01,2,0,2,0,2
ACHACACHI,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
AIQUILE,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
ARANI,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
ARBIETO,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
ARQUE,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
ATOCHA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
AYO AYO,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
BERMEJO,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
CABEZAS,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con esquema reducido completo,2019-09-01,4,0,4,0,4
CARANAVI,rabia,no de personas con esquema reducido completo,2019-09-01,2,0,2,0,2
CARAPARI,rabia,no de personas con esquema reducido completo,2019-09-01,1,5,1,5,6
CHALLAPATA,rabia,no de personas con esquema reducido completo,2019-09-01,2,4,2,4,6
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con esquema reducido completo,2019-09-01,27,23,27,23,50
COLCAPIRHUA,rabia,no de personas con esquema reducido completo,2019-09-01,6,2,6,2,8
"COLCHA ""K""",rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
CONCEPCION,rabia,no de personas con esquema reducido completo,2019-09-01,2,1,2,1,3
CORIPATA,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
COROICO,rabia,no de personas con esquema reducido completo,2019-09-01,2,1,2,1,3
CORQUE,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
COTOCA,rabia,no de personas con esquema reducido completo,2019-09-01,4,5,4,5,9
CUATRO CAÑADAS,rabia,no de personas con esquema reducido completo,2019-09-01,1,4,1,4,5
EL ALTO,rabia,no de personas con esquema reducido completo,2019-09-01,48,60,48,60,108
EL TORNO,rabia,no de personas con esquema reducido completo,2019-09-01,10,13,10,13,23
ENTRE RIOS CBBA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
FERNANDEZ ALONSO,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
GUANAY,rabia,no de personas con esquema reducido completo,2019-09-01,2,0,2,0,2
GUAQUI,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
HUARINA,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
ICLA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
IXIAMAS,rabia,no de personas con esquema reducido completo,2019-09-01,1,2,1,2,3
LA ASUNTA,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con esquema reducido completo,2019-09-01,10,4,10,4,14
LA PAZ,rabia,no de personas con esquema reducido completo,2019-09-01,66,62,66,62,128
LICOMA PAMPA,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
MAIRANA,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
MINEROS,rabia,no de personas con esquema reducido completo,2019-09-01,4,0,4,0,4
MIZQUE,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
MONTERO,rabia,no de personas con esquema reducido completo,2019-09-01,8,7,8,7,15
MOROCHATA,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
OKINAWA,rabia,no de personas con esquema reducido completo,2019-09-01,2,2,2,2,4
ORURO,rabia,no de personas con esquema reducido completo,2019-09-01,10,9,10,9,19
PADILLA,rabia,no de personas con esquema reducido completo,2019-09-01,2,2,2,2,4
PAILON,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
PALOS BLANCOS,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
PASORAPA,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
PORONGO,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
PORTACHUELO,rabia,no de personas con esquema reducido completo,2019-09-01,4,3,4,3,7
PUERTO VILLARROEL,rabia,no de personas con esquema reducido completo,2019-09-01,3,0,3,0,3
PUNATA,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
QUILLACOLLO,rabia,no de personas con esquema reducido completo,2019-09-01,8,3,8,3,11
ROBORE,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
SACABA,rabia,no de personas con esquema reducido completo,2019-09-01,5,6,5,6,11
SAN ANTONIO DE LOMERIO,rabia,no de personas con esquema reducido completo,2019-09-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con esquema reducido completo,2019-09-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,rabia,no de personas con esquema reducido completo,2019-09-01,1,1,1,1,2
