,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
YOTALA,rabia,no de personas con vacuna antirrabica,2019-03-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,1,2,1,3
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2019-04-01,1,2,1,2,3
APOLO,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
ATOCHA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,1,1,1,2
BERMEJO,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2019-04-01,3,1,3,1,4
CABEZAS,rabia,no de personas con vacuna antirrabica,2019-04-01,2,0,2,0,2
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2019-04-01,0,2,0,2,2
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,3,1,3,4
CARACOLLO,rabia,no de personas con vacuna antirrabica,2019-04-01,1,3,1,3,4
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-04-01,1,4,1,4,5
CARAPARI,rabia,no de personas con vacuna antirrabica,2019-04-01,3,9,3,9,12
COCAPATA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2019-04-01,62,37,62,37,99
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,2,2,2,4
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2019-04-01,1,1,1,1,2
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,0,2,0,2
COMARAPA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,2,2,2,4
COPACABANA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,3,1,3,4
CORIPATA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,1,2,1,3
COTOCA,rabia,no de personas con vacuna antirrabica,2019-04-01,10,9,10,9,19
EL ALTO,rabia,no de personas con vacuna antirrabica,2019-04-01,130,116,130,116,246
EL TORNO,rabia,no de personas con vacuna antirrabica,2019-04-01,13,12,13,12,25
GUANAY,rabia,no de personas con vacuna antirrabica,2019-04-01,2,0,2,0,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2019-04-01,1,1,1,1,2
HUARINA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
ICLA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,2,0,2,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2019-04-01,11,12,11,12,23
LA PAZ,rabia,no de personas con vacuna antirrabica,2019-04-01,213,226,213,226,439
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
LURIBAY,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
MAGDALENA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,1,2,1,3
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2019-04-01,0,2,0,2,2
MONTERO,rabia,no de personas con vacuna antirrabica,2019-04-01,13,6,13,6,19
MORO MORO,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
MOROCHATA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
OCURI,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
ORURO,rabia,no de personas con vacuna antirrabica,2019-04-01,33,26,33,26,59
PADILLA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
PAILON,rabia,no de personas con vacuna antirrabica,2019-04-01,4,2,4,2,6
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2019-04-01,1,4,1,4,5
PORCO,rabia,no de personas con vacuna antirrabica,2019-04-01,9,6,9,6,15
PORONGO,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2019-04-01,8,4,8,4,12
POTOSI,rabia,no de personas con vacuna antirrabica,2019-04-01,313,318,313,318,631
PUCARANI,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
PUNATA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,2,0,2,2
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2019-04-01,11,6,11,6,17
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
SACABA,rabia,no de personas con vacuna antirrabica,2019-04-01,7,4,7,4,11
SAIPINA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,1,1,1,2
SALINAS DE GARCI MENDOZA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2019-04-01,2,0,2,0,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2019-04-01,5,3,5,3,8
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2019-04-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2019-04-01,4,4,4,4,8
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-04-01,2,1,2,1,3
SAN JOAQUIN,rabia,no de personas con vacuna antirrabica,2019-04-01,2,3,2,3,5
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2019-04-01,2,0,2,0,2
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2019-04-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2019-04-01,3,0,3,0,3
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2019-04-01,4,1,4,1,5
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2019-04-01,335,312,335,312,647
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2019-04-01,0,12,0,12,12
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2019-04-01,2,3,2,3,5
SORATA,rabia,no de personas con vacuna antirrabica,2019-04-01,2,2,2,2,4
SUCRE,rabia,no de personas con vacuna antirrabica,2019-04-01,90,66,90,66,156
TARATA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2019-04-01,33,23,33,23,56
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2019-04-01,5,3,5,3,8
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2019-04-01,34,30,34,30,64
UYUNI,rabia,no de personas con vacuna antirrabica,2019-04-01,5,3,5,3,8
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2019-04-01,1,2,1,2,3
VIACHA,rabia,no de personas con vacuna antirrabica,2019-04-01,12,8,12,8,20
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
VILLA RIVERO,rabia,no de personas con vacuna antirrabica,2019-04-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2019-04-01,3,2,3,2,5
VINTO,rabia,no de personas con vacuna antirrabica,2019-04-01,1,3,1,3,4
WARNES,rabia,no de personas con vacuna antirrabica,2019-04-01,19,18,19,18,37
YACUIBA,rabia,no de personas con vacuna antirrabica,2019-04-01,3,7,3,7,10
YAPACANI,rabia,no de personas con vacuna antirrabica,2019-04-01,3,2,3,2,5
YOTALA,rabia,no de personas con vacuna antirrabica,2019-04-01,1,0,1,0,1
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,2,1,2,3
ANCORAIMES,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
APOLO,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2019-05-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
BATALLAS,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,2,1,2,3
CAMIRI,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-05-01,11,9,11,9,20
CARAPARI,rabia,no de personas con vacuna antirrabica,2019-05-01,2,5,2,5,7
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2019-05-01,7,15,7,15,22
CHIMORE,rabia,no de personas con vacuna antirrabica,2019-05-01,1,1,1,1,2
CLIZA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2019-05-01,62,52,62,52,114
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2019-05-01,7,3,7,3,10
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
CONCEPCION,rabia,no de personas con vacuna antirrabica,2019-05-01,4,0,4,0,4
COPACABANA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
COTOCA,rabia,no de personas con vacuna antirrabica,2019-05-01,12,18,12,18,30
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2019-05-01,4,7,4,7,11
CURVA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2019-05-01,165,115,165,115,280
EL TORNO,rabia,no de personas con vacuna antirrabica,2019-05-01,17,9,17,9,26
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2019-05-01,31,31,31,31,62
LA PAZ,rabia,no de personas con vacuna antirrabica,2019-05-01,169,170,169,170,339
MAIRANA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
MINEROS,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
MONTERO,rabia,no de personas con vacuna antirrabica,2019-05-01,7,4,7,4,11
OKINAWA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,1,1,1,2
ORURO,rabia,no de personas con vacuna antirrabica,2019-05-01,40,38,40,38,78
PADILLA,rabia,no de personas con vacuna antirrabica,2019-05-01,3,0,3,0,3
PAILON,rabia,no de personas con vacuna antirrabica,2019-05-01,2,5,2,5,7
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
PORCO,rabia,no de personas con vacuna antirrabica,2019-05-01,3,1,3,1,4
POROMA,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
PORONGO,rabia,no de personas con vacuna antirrabica,2019-05-01,2,1,2,1,3
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2019-05-01,5,0,5,0,5
PUCARANI,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
PUERTO ACOSTA,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
PUNA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2019-05-01,9,4,9,4,13
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2019-05-01,4,7,4,7,11
SAIPINA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,0,2,0,2
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
SAN BORJA,rabia,no de personas con vacuna antirrabica,2019-05-01,7,1,7,1,8
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2019-05-01,3,2,3,2,5
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2019-05-01,7,2,7,2,9
SAN JOAQUIN,rabia,no de personas con vacuna antirrabica,2019-05-01,1,1,1,1,2
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2019-05-01,1,1,1,1,2
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2019-05-01,3,0,3,0,3
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2019-05-01,2,2,2,2,4
SAN RAMON SCZ,rabia,no de personas con vacuna antirrabica,2019-05-01,4,0,4,0,4
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2019-05-01,347,312,347,312,659
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2019-05-01,1,2,1,2,3
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2019-05-01,0,10,0,10,10
SHINAOTA,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2019-05-01,2,1,2,1,3
SUCRE,rabia,no de personas con vacuna antirrabica,2019-05-01,64,74,64,74,138
TARABUCO,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2019-05-01,6,3,6,3,9
TOCO,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2019-05-01,28,24,28,24,52
UNCIA,rabia,no de personas con vacuna antirrabica,2019-05-01,2,1,2,1,3
UYUNI,rabia,no de personas con vacuna antirrabica,2019-05-01,3,2,3,2,5
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2019-05-01,3,4,3,4,7
VIACHA,rabia,no de personas con vacuna antirrabica,2019-05-01,8,6,8,6,14
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2019-05-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2019-05-01,3,3,3,3,6
VINTO,rabia,no de personas con vacuna antirrabica,2019-05-01,2,1,2,1,3
WARNES,rabia,no de personas con vacuna antirrabica,2019-05-01,22,19,22,19,41
YACUIBA,rabia,no de personas con vacuna antirrabica,2019-05-01,0,1,0,1,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2019-05-01,8,4,8,4,12
YOTALA,rabia,no de personas con vacuna antirrabica,2019-05-01,3,1,3,1,4
ACHACACHI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
AIQUILE,rabia,no de personas con vacuna antirrabica,2019-06-01,0,2,0,2,2
ALCALA,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
ARQUE,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-06-01,2,0,2,0,2
ATOCHA,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
CABEZAS,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2019-06-01,0,8,0,8,8
CAMARGO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-06-01,6,1,6,1,7
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2019-06-01,3,3,3,3,6
CLIZA,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
COCAPATA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2019-06-01,54,34,54,34,88
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2019-06-01,0,2,0,2,2
COLQUIRI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
COROICO,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2019-06-01,12,6,12,6,18
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2019-06-01,5,2,5,2,7
EL ALTO,rabia,no de personas con vacuna antirrabica,2019-06-01,107,120,107,120,227
EL TORNO,rabia,no de personas con vacuna antirrabica,2019-06-01,12,13,12,13,25
ENTRE RIOS TRJ,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2019-06-01,3,3,3,3,6
HUANUNI,rabia,no de personas con vacuna antirrabica,2019-06-01,2,0,2,0,2
HUARINA,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
ICLA,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2019-06-01,33,23,33,23,56
LA PAZ,rabia,no de personas con vacuna antirrabica,2019-06-01,197,178,197,178,375
LORETO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,2,0,2,2
MIZQUE,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
MONTERO,rabia,no de personas con vacuna antirrabica,2019-06-01,9,14,9,14,23
OCURI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
OKINAWA,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
ORURO,rabia,no de personas con vacuna antirrabica,2019-06-01,32,47,32,47,79
PADILLA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
PAILON,rabia,no de personas con vacuna antirrabica,2019-06-01,5,1,5,1,6
POROMA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2019-06-01,8,6,8,6,14
PUCARANI,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
PUERTO SUAREZ,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2019-06-01,7,10,7,10,17
PUNATA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2019-06-01,3,10,3,10,13
SACABA,rabia,no de personas con vacuna antirrabica,2019-06-01,6,8,6,8,14
SAIPINA,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2019-06-01,2,0,2,0,2
SAN BENITO,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2019-06-01,3,5,3,5,8
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2019-06-01,5,4,5,4,9
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-06-01,2,3,2,3,5
SAN JOAQUIN,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,2,0,2,2
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SAN RAMON BENI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2019-06-01,355,301,355,301,656
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2019-06-01,0,2,0,2,2
SORATA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
SUCRE,rabia,no de personas con vacuna antirrabica,2019-06-01,58,45,58,45,103
TARABUCO,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
TARIJA,rabia,no de personas con vacuna antirrabica,2019-06-01,23,19,23,19,42
TIPUANI,rabia,no de personas con vacuna antirrabica,2019-06-01,2,0,2,0,2
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2019-06-01,2,2,2,2,4
TOLEDO,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
TOMAVE,rabia,no de personas con vacuna antirrabica,2019-06-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2019-06-01,28,16,28,16,44
UYUNI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,1,1,1,2
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2019-06-01,4,3,4,3,7
VIACHA,rabia,no de personas con vacuna antirrabica,2019-06-01,21,16,21,16,37
VILLA MONTES,rabia,no de personas con vacuna antirrabica,2019-06-01,2,1,2,1,3
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2019-06-01,8,6,8,6,14
VINTO,rabia,no de personas con vacuna antirrabica,2019-06-01,6,2,6,2,8
WARNES,rabia,no de personas con vacuna antirrabica,2019-06-01,20,18,20,18,38
YAPACANI,rabia,no de personas con vacuna antirrabica,2019-06-01,2,0,2,0,2
YOCALLA,rabia,no de personas con vacuna antirrabica,2019-06-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2019-07-01,3,1,3,1,4
AIQUILE,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
APOLO,rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2019-07-01,4,3,4,3,7
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2019-07-01,3,1,3,1,4
BATALLAS,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2019-07-01,3,1,3,1,4
CAJUATA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
CALAMARCA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,2,0,2,2
CAMARGO,rabia,no de personas con vacuna antirrabica,2019-07-01,2,1,2,1,3
CAMIRI,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2019-07-01,24,17,24,17,41
CARANAVI,rabia,no de personas con vacuna antirrabica,2019-07-01,3,2,3,2,5
CARAPARI,rabia,no de personas con vacuna antirrabica,2019-07-01,0,9,0,9,9
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2019-07-01,3,3,3,3,6
CHARAGUA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,4,0,4,4
CHIMORE,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
CHUMA,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,rabia,no de personas con vacuna antirrabica,2019-07-01,1,1,1,1,2
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2019-07-01,44,49,44,49,93
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2019-07-01,2,2,2,2,4
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2019-07-01,2,2,2,2,4
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2019-07-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2019-07-01,2,2,2,2,4
COPACABANA,rabia,no de personas con vacuna antirrabica,2019-07-01,0,3,0,3,3
CORQUE,rabia,no de personas con vacuna antirrabica,2019-07-01,0,1,0,1,1
COTOCA,rabia,no de personas con vacuna antirrabica,2019-07-01,9,11,9,11,20
