,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,3,0,3,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,8,55,8,55,63
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,0,2,0,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,5,12,5,12,17
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,4,8,4,8,12
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,8,2,8,10
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,79,123,79,123,202
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,227,687,227,687,914
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,8,13,8,13,21
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,4,0,4,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,10,34,10,34,44
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,3,0,3,3
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,3,1,3,4
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,219,613,219,613,832
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,17,0,17,17
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,2,2,2,4
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,15,0,15,15
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,1,2,1,3
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,6,15,6,15,21
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,334,907,334,907,1241
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,7,8,7,8,15
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,3,2,3,5
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,4,1,4,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,25,39,25,39,64
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,90,512,90,512,602
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,113,308,113,308,421
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,10,27,10,27,37
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,6,0,6,6
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,7,0,7,0,7
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,53,200,53,200,253
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,2,2,2,4
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,4,15,4,15,19
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
PUERTO SILES,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,4,5,4,5,9
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,6,0,6,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,31,110,31,110,141
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,36,90,36,90,126
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,23,2,23,25
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,4,0,4,4
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,30,85,30,85,115
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,3,1,3,4
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,3,8,3,8,11
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,31,72,31,72,103
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,5,10,5,10,15
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,4,7,4,7,11
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,9,23,9,23,32
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,3,4,3,4,7
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,8,9,8,9,17
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,7,7,7,7,14
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,1,1,1,2
SAN PEDRO DE MACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,174,1146,174,1146,1320
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,3,0,3,3
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,121,201,121,201,322
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,10,14,10,14,24
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,120,180,120,180,300
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,3,8,3,8,11
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,1,1,1,2
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,2,1,2,3
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,28,27,28,27,55
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,18,59,18,59,77
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,4,8,4,8,12
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,8,7,8,7,15
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,6,56,6,56,62
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,3,0,3,3
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,7,23,7,23,30
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,25,99,25,99,124
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,2,9,2,9,11
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,0,0,0,0
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,1,5,1,5,6
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-04-01,56,106,56,106,162
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,15,2,15,17
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,6,2,6,8
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,1,1,1,2
ARAMPAMPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,7,23,7,23,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,2,2,2,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,1,1,1,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,28,51,28,51,79
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,4,17,4,17,21
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,11,58,11,58,69
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,14,82,14,82,96
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,0,0,0,0
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,8,9,8,9,17
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,7,12,7,12,19
CHUMA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,21,1,21,22
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,51,92,51,92,143
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,220,678,220,678,898
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,6,14,6,14,20
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,2,0,2,2
COPACABANA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,6,23,6,23,29
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,2,0,2,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,314,662,314,662,976
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,13,2,13,15
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,1,1,1,2
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,3,0,3,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,5,30,5,30,35
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,3,7,3,7,10
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,332,923,332,923,1255
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,55,8,55,8,63
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,2,1,2,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,0,1,0,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,1,1,1,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,21,28,21,28,49
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,84,240,84,240,324
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,116,339,116,339,455
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,12,32,12,32,44
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,4,0,4,4
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,26,22,26,22,48
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,77,215,77,215,292
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,16,2,16,18
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,51,104,51,104,155
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,32,83,32,83,115
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,19,1,19,20
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,32,103,32,103,135
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,4,4,4,4,8
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,2,0,2,2
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,28,72,28,72,100
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,3,2,3,2,5
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,4,10,4,10,14
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,19,23,19,23,42
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,3,5,3,5,8
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,1,1,1,2
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,6,10,6,10,16
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,237,1134,237,1134,1371
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,3,1,3,1,4
SHINAOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,106,173,106,173,279
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,11,15,11,15,26
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,99,163,99,163,262
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,0,2,0,2
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,0,0,0,0
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,5,2,5,7
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,5,0,5,5
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,25,23,25,23,48
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,276,276,276,276,552
URIONDO (A. CONCEPCION),internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,29,0,29,0,29
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,5,17,5,17,22
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,6,10,6,10,16
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,4,23,4,23,27
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,3,0,3,3
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,10,22,10,22,32
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,37,109,37,109,146
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,0,1,0,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,2,3,2,3,5
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,1,8,1,8,9
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,63,138,63,138,201
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2021-05-01,13,33,13,33,46
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,4,16,4,16,20
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,3,2,3,5
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,10,11,10,11,21
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,2,2,2,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,20,54,20,54,74
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,23,14,23,14,37
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,2,2,2,4
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,5,41,5,41,46
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,1,1,1,2
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,10,73,10,73,83
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,3,0,3,0,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,9,16,9,16,25
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,20,2,20,22
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,20,1,20,21
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,47,90,47,90,137
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,191,512,191,512,703
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,6,8,6,8,14
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,5,22,5,22,27
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,7,8,7,8,15
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,311,681,311,681,992
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,4,2,4,6
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,3,2,3,2,5
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,2,2,2,4
FILADELFIA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,5,4,5,4,9
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,3,3,3,3,6
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,302,749,302,749,1051
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,8,4,8,4,12
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,2,1,2,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,19,28,19,28,47
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,37,130,37,130,167
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,73,251,73,251,324
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,9,21,9,21,30
PORONGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,18,64,18,64,82
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,85,190,85,190,275
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,33,94,33,94,127
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,30,85,30,85,115
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,4,18,4,18,22
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,1,2,1,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,26,102,26,102,128
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,5,1,5,6
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,5,3,5,3,8
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,21,51,21,51,72
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,6,5,6,5,11
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,6,0,6,6
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,6,27,6,27,33
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,5,4,5,4,9
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,0,1,0,1
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,13,13,13,13,26
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,6,4,6,4,10
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,155,901,155,901,1056
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,1,2,1,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,122,177,122,177,299
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,6,14,6,14,20
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,101,144,101,144,245
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,3,4,3,4,7
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,0,0,0,0
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,5,0,5,5
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,30,26,30,26,56
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,30,99,30,99,129
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,4,12,4,12,16
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,4,8,4,8,12
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,12,23,12,23,35
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,10,23,10,23,33
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,30,93,30,93,123
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,1,0,1,0,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,2,6,2,6,8
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,0,0,0,0,0
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,18,35,18,35,53
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2021-06-01,60,106,60,106,166
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,18,2,18,20
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,3,6,3,6,9
ALCALA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,1,0,1,1
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,0,2,0,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,5,15,5,15,20
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,2,2,2,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,1,1,1,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,28,55,28,55,83
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,12,12,12,12,24
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,1,16,1,16,17
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,2,1,2,1,3
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,16,70,16,70,86
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,0,0,0,0,0
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,5,1,5,1,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2021-07-01,6,14,6,14,20
