municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
VILLAZON,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-10-01,1,1
AIQUILE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,3,3
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,5,5
CULPINA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,13,13
HUANUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,14,14
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,3,3
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,3,3
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,11,11
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,9,9
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
YUNCHARA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-11-01,1,1
ATOCHA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,17,17
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,6,6
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,3,3
LA GUARDIA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,15,15
MAIRANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
POCOATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
PUNA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,4,4
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,2,2
SAN ANDRES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
SAN RAMON BENI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,8,8
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,2,2
TIPUANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2012-12-01,5,5
