municipality,group,variable,month,Vaginales,TOTAL
CAQUIAVIRI,atencion de partos en servicios,vaginales,2012-04-01,2,2
CARACOLLO,atencion de partos en servicios,vaginales,2012-04-01,15,15
CARANAVI,atencion de partos en servicios,vaginales,2012-04-01,62,62
CARAPARI,atencion de partos en servicios,vaginales,2012-04-01,8,8
CARIPUYO,atencion de partos en servicios,vaginales,2012-04-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2012-04-01,10,10
CHALLAPATA,atencion de partos en servicios,vaginales,2012-04-01,29,29
CHAQUI,atencion de partos en servicios,vaginales,2012-04-01,5,5
CHARAGUA,atencion de partos en servicios,vaginales,2012-04-01,39,39
CHAYANTA,atencion de partos en servicios,vaginales,2012-04-01,13,13
CHIMORE,atencion de partos en servicios,vaginales,2012-04-01,19,19
CHIPAYA,atencion de partos en servicios,vaginales,2012-04-01,2,2
CHOQUE COTA,atencion de partos en servicios,vaginales,2012-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2012-04-01,25,25
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2012-04-01,5,5
CKOCHAS,atencion de partos en servicios,vaginales,2012-04-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2012-04-01,12,12
COBIJA,atencion de partos en servicios,vaginales,2012-04-01,90,90
COCAPATA,atencion de partos en servicios,vaginales,2012-04-01,5,5
COCHABAMBA,atencion de partos en servicios,vaginales,2012-04-01,844,844
COIPASA,atencion de partos en servicios,vaginales,2012-04-01,2,2
COLCAPIRHUA,atencion de partos en servicios,vaginales,2012-04-01,44,44
"COLCHA ""K""",atencion de partos en servicios,vaginales,2012-04-01,8,8
COLLANA,atencion de partos en servicios,vaginales,2012-04-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2012-04-01,23,23
COLPA BELGICA,atencion de partos en servicios,vaginales,2012-04-01,3,3
COLQUECHACA,atencion de partos en servicios,vaginales,2012-04-01,9,9
COLQUENCHA,atencion de partos en servicios,vaginales,2012-04-01,11,11
COLQUIRI,atencion de partos en servicios,vaginales,2012-04-01,8,8
COMARAPA,atencion de partos en servicios,vaginales,2012-04-01,26,26
CONCEPCION,atencion de partos en servicios,vaginales,2012-04-01,30,30
COPACABANA,atencion de partos en servicios,vaginales,2012-04-01,12,12
CORIPATA,atencion de partos en servicios,vaginales,2012-04-01,11,11
CORO CORO,atencion de partos en servicios,vaginales,2012-04-01,2,2
COROICO,atencion de partos en servicios,vaginales,2012-04-01,15,15
CORQUE,atencion de partos en servicios,vaginales,2012-04-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2012-04-01,13,13
COTOCA,atencion de partos en servicios,vaginales,2012-04-01,59,59
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2012-04-01,26,26
CUEVO,atencion de partos en servicios,vaginales,2012-04-01,3,3
CULPINA,atencion de partos en servicios,vaginales,2012-04-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2012-04-01,3,3
DESAGUADERO,atencion de partos en servicios,vaginales,2012-04-01,4,4
EL ALTO,atencion de partos en servicios,vaginales,2012-04-01,997,997
EL CHORO,atencion de partos en servicios,vaginales,2012-04-01,6,6
EL PUENTE(STC),atencion de partos en servicios,vaginales,2012-04-01,19,19
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2012-04-01,8,8
EL TORNO,atencion de partos en servicios,vaginales,2012-04-01,46,46
EL VILLAR,atencion de partos en servicios,vaginales,2012-04-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2012-04-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2012-04-01,33,33
ESCOMA,atencion de partos en servicios,vaginales,2012-04-01,8,8
EUCALIPTUS,atencion de partos en servicios,vaginales,2012-04-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2012-04-01,7,7
FILADELFIA,atencion de partos en servicios,vaginales,2012-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2012-04-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2012-04-01,5,5
GUANAY,atencion de partos en servicios,vaginales,2012-04-01,15,15
GUAQUI,atencion de partos en servicios,vaginales,2012-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,vaginales,2012-04-01,60,60
GUTIERREZ,atencion de partos en servicios,vaginales,2012-04-01,10,10
HUACARETA,atencion de partos en servicios,vaginales,2012-04-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,vaginales,2012-04-01,5,5
HUACHACALLA,atencion de partos en servicios,vaginales,2012-04-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2012-04-01,22,22
HUARACAJE,atencion de partos en servicios,vaginales,2012-04-01,8,8
HUARINA,atencion de partos en servicios,vaginales,2012-04-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2012-04-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2012-04-01,2,2
ICLA,atencion de partos en servicios,vaginales,2012-04-01,6,6
INCAHUASI,atencion de partos en servicios,vaginales,2012-04-01,9,9
INQUISIVI,atencion de partos en servicios,vaginales,2012-04-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2012-04-01,9,9
IXIAMAS,atencion de partos en servicios,vaginales,2012-04-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2012-04-01,8,8
LA ASUNTA,atencion de partos en servicios,vaginales,2012-04-01,28,28
LA GUARDIA,atencion de partos en servicios,vaginales,2012-04-01,67,67
LA PAZ,atencion de partos en servicios,vaginales,2012-04-01,947,947
LA RIVERA,atencion de partos en servicios,vaginales,2012-04-01,1,1
LAGUNILLAS,atencion de partos en servicios,vaginales,2012-04-01,8,8
LAJA,atencion de partos en servicios,vaginales,2012-04-01,3,3
LAS CARRERAS,atencion de partos en servicios,vaginales,2012-04-01,4,4
LICOMA PAMPA,atencion de partos en servicios,vaginales,2012-04-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2012-04-01,68,68
LLICA,atencion de partos en servicios,vaginales,2012-04-01,7,7
LURIBAY,atencion de partos en servicios,vaginales,2012-04-01,3,3
MACHACAMARCA,atencion de partos en servicios,vaginales,2012-04-01,8,8
MACHARETI,atencion de partos en servicios,vaginales,2012-04-01,6,6
MAGDALENA,atencion de partos en servicios,vaginales,2012-04-01,10,10
MAIRANA,atencion de partos en servicios,vaginales,2012-04-01,12,12
MAPIRI,atencion de partos en servicios,vaginales,2012-04-01,24,24
MECAPACA,atencion de partos en servicios,vaginales,2012-04-01,3,3
MINEROS,atencion de partos en servicios,vaginales,2012-04-01,19,19
MIZQUE,atencion de partos en servicios,vaginales,2012-04-01,28,28
MOCOMOCO,atencion de partos en servicios,vaginales,2012-04-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2012-04-01,7,7
MONTEAGUDO,atencion de partos en servicios,vaginales,2012-04-01,32,32
MONTERO,atencion de partos en servicios,vaginales,2012-04-01,176,176
MORO MORO,atencion de partos en servicios,vaginales,2012-04-01,5,5
MOROCHATA,atencion de partos en servicios,vaginales,2012-04-01,7,7
OCURI,atencion de partos en servicios,vaginales,2012-04-01,9,9
OKINAWA,atencion de partos en servicios,vaginales,2012-04-01,11,11
OMEREQUE,atencion de partos en servicios,vaginales,2012-04-01,7,7
ORURO,atencion de partos en servicios,vaginales,2012-04-01,395,395
PADCAYA,atencion de partos en servicios,vaginales,2012-04-01,13,13
PADILLA,atencion de partos en servicios,vaginales,2012-04-01,6,6
PAILON,atencion de partos en servicios,vaginales,2012-04-01,37,37
PALCA,atencion de partos en servicios,vaginales,2012-04-01,4,4
PALOS BLANCOS,atencion de partos en servicios,vaginales,2012-04-01,42,42
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2012-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,vaginales,2012-04-01,6,6
PAPEL PAMPA,atencion de partos en servicios,vaginales,2012-04-01,1,1
PASORAPA,atencion de partos en servicios,vaginales,2012-04-01,2,2
PATACAMAYA,atencion de partos en servicios,vaginales,2012-04-01,28,28
PAZÑA,atencion de partos en servicios,vaginales,2012-04-01,1,1
PELECHUCO,atencion de partos en servicios,vaginales,2012-04-01,2,2
POCOATA,atencion de partos en servicios,vaginales,2012-04-01,7,7
POCONA,atencion de partos en servicios,vaginales,2012-04-01,12,12
POJO (CBBA),atencion de partos en servicios,vaginales,2012-04-01,21,21
POOPO,atencion de partos en servicios,vaginales,2012-04-01,5,5
PORCO,atencion de partos en servicios,vaginales,2012-04-01,16,16
POROMA,atencion de partos en servicios,vaginales,2012-04-01,8,8
PORONGO,atencion de partos en servicios,vaginales,2012-04-01,8,8
PORTACHUELO,atencion de partos en servicios,vaginales,2012-04-01,22,22
PORVENIR,atencion de partos en servicios,vaginales,2012-04-01,3,3
POSTRER VALLE,atencion de partos en servicios,vaginales,2012-04-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2012-04-01,313,313
PRESTO,atencion de partos en servicios,vaginales,2012-04-01,2,2
PUCARANI,atencion de partos en servicios,vaginales,2012-04-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2012-04-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2012-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2012-04-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2012-04-01,18,18
PUERTO RICO,atencion de partos en servicios,vaginales,2012-04-01,8,8
PUERTO SILES,atencion de partos en servicios,vaginales,2012-04-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2012-04-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2012-04-01,90,90
PUNA,atencion de partos en servicios,vaginales,2012-04-01,17,17
PUNATA,atencion de partos en servicios,vaginales,2012-04-01,40,40
QUIABAYA,atencion de partos en servicios,vaginales,2012-04-01,1,1
QUILLACOLLO,atencion de partos en servicios,vaginales,2012-04-01,104,104
QUIME,atencion de partos en servicios,vaginales,2012-04-01,3,3
RAVELO,atencion de partos en servicios,vaginales,2012-04-01,8,8
REYES,atencion de partos en servicios,vaginales,2012-04-01,18,18
RIBERALTA,atencion de partos en servicios,vaginales,2012-04-01,206,206
ROBORE,atencion de partos en servicios,vaginales,2012-04-01,18,18
RURRENABAQUE,atencion de partos en servicios,vaginales,2012-04-01,19,19
SACABA,atencion de partos en servicios,vaginales,2012-04-01,147,147
SACABAMBA,atencion de partos en servicios,vaginales,2012-04-01,5,5
SACACA,atencion de partos en servicios,vaginales,2012-04-01,12,12
SAIPINA,atencion de partos en servicios,vaginales,2012-04-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2012-04-01,7,7
SAMAIPATA,atencion de partos en servicios,vaginales,2012-04-01,5,5
SAN AGUSTIN,atencion de partos en servicios,vaginales,2012-04-01,1,1
SAN ANDRES,atencion de partos en servicios,vaginales,2012-04-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2012-04-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2012-04-01,10,10
SAN BENITO,atencion de partos en servicios,vaginales,2012-04-01,4,4
SAN BORJA,atencion de partos en servicios,vaginales,2012-04-01,40,40
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2012-04-01,6,6
SAN CARLOS,atencion de partos en servicios,vaginales,2012-04-01,36,36
SAN IGNACIO,atencion de partos en servicios,vaginales,2012-04-01,30,30
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2012-04-01,92,92
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2012-04-01,26,26
SAN JOAQUIN,atencion de partos en servicios,vaginales,2012-04-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2012-04-01,17,17
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2012-04-01,6,6
SAN JULIAN,atencion de partos en servicios,vaginales,2012-04-01,77,77
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2012-04-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2012-04-01,4,4
SAN LUCAS,atencion de partos en servicios,vaginales,2012-04-01,36,36
SAN MATIAS,atencion de partos en servicios,vaginales,2012-04-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2012-04-01,20,20
SAN PEDRO,atencion de partos en servicios,vaginales,2012-04-01,14,14
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2012-04-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2012-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2012-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,vaginales,2012-04-01,3,3
SAN RAMON BENI,atencion de partos en servicios,vaginales,2012-04-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2012-04-01,20,20
SANTA ANA,atencion de partos en servicios,vaginales,2012-04-01,29,29
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2012-04-01,1567,1567
SANTA ROSA,atencion de partos en servicios,vaginales,2012-04-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2012-04-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2012-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2012-04-01,9,9
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2012-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,vaginales,2012-04-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2012-04-01,5,5
SAPAHAQUI,atencion de partos en servicios,vaginales,2012-04-01,5,5
SENA,atencion de partos en servicios,vaginales,2012-04-01,7,7
SHINAOTA,atencion de partos en servicios,vaginales,2012-04-01,38,38
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2012-04-01,15,15
SIPE SIPE,atencion de partos en servicios,vaginales,2012-04-01,33,33
SOPACHUY,atencion de partos en servicios,vaginales,2012-04-01,7,7
SORACACHI,atencion de partos en servicios,vaginales,2012-04-01,4,4
SORATA,atencion de partos en servicios,vaginales,2012-04-01,12,12
SUCRE,atencion de partos en servicios,vaginales,2012-04-01,297,297
TACACHI,atencion de partos en servicios,vaginales,2012-04-01,1,1
TACACOMA,atencion de partos en servicios,vaginales,2012-04-01,6,6
TACOBAMBA,atencion de partos en servicios,vaginales,2012-04-01,1,1
TACOPAYA,atencion de partos en servicios,vaginales,2012-04-01,3,3
TAPACARI,atencion de partos en servicios,vaginales,2012-04-01,2,2
TARABUCO,atencion de partos en servicios,vaginales,2012-04-01,14,14
TARACO,atencion de partos en servicios,vaginales,2012-04-01,7,7
TARATA,atencion de partos en servicios,vaginales,2012-04-01,11,11
TARIJA,atencion de partos en servicios,vaginales,2012-04-01,244,244
TARVITA,atencion de partos en servicios,vaginales,2012-04-01,12,12
TEOPONTE,atencion de partos en servicios,vaginales,2012-04-01,12,12
TIAWANACU,atencion de partos en servicios,vaginales,2012-04-01,7,7
TINGUIPAYA,atencion de partos en servicios,vaginales,2012-04-01,4,4
TIPUANI,atencion de partos en servicios,vaginales,2012-04-01,23,23
TIQUIPAYA,atencion de partos en servicios,vaginales,2012-04-01,64,64
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2012-04-01,19,19
TOCO,atencion de partos en servicios,vaginales,2012-04-01,1,1
TOLATA,atencion de partos en servicios,vaginales,2012-04-01,8,8
TOLEDO,atencion de partos en servicios,vaginales,2012-04-01,2,2
TOMAVE,atencion de partos en servicios,vaginales,2012-04-01,3,3
TOMINA,atencion de partos en servicios,vaginales,2012-04-01,18,18
TORO TORO,atencion de partos en servicios,vaginales,2012-04-01,2,2
TOTORA(CBBA),atencion de partos en servicios,vaginales,2012-04-01,14,14
TOTORA(ORR),atencion de partos en servicios,vaginales,2012-04-01,6,6
TRINIDAD,atencion de partos en servicios,vaginales,2012-04-01,187,187
TUPIZA,atencion de partos en servicios,vaginales,2012-04-01,30,30
TURCO,atencion de partos en servicios,vaginales,2012-04-01,2,2
UMALA,atencion de partos en servicios,vaginales,2012-04-01,8,8
UNCIA,atencion de partos en servicios,vaginales,2012-04-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2012-04-01,4,4
URUBICHA,atencion de partos en servicios,vaginales,2012-04-01,15,15
UYUNI,atencion de partos en servicios,vaginales,2012-04-01,33,33
VACAS,atencion de partos en servicios,vaginales,2012-04-01,4,4
VALLEGRANDE,atencion de partos en servicios,vaginales,2012-04-01,15,15
VIACHA,atencion de partos en servicios,vaginales,2012-04-01,37,37
VILA VILA,atencion de partos en servicios,vaginales,2012-04-01,4,4
VILLA CHARCAS,atencion de partos en servicios,vaginales,2012-04-01,15,15
VILLA MONTES,atencion de partos en servicios,vaginales,2012-04-01,53,53
VILLA RIVERO,atencion de partos en servicios,vaginales,2012-04-01,5,5
VILLA SERRANO,atencion de partos en servicios,vaginales,2012-04-01,8,8
VILLA TUNARI,atencion de partos en servicios,vaginales,2012-04-01,122,122
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2012-04-01,14,14
VILLAZON,atencion de partos en servicios,vaginales,2012-04-01,48,48
VINTO,atencion de partos en servicios,vaginales,2012-04-01,57,57
VITICHI,atencion de partos en servicios,vaginales,2012-04-01,2,2
WARNES,atencion de partos en servicios,vaginales,2012-04-01,110,110
YACO,atencion de partos en servicios,vaginales,2012-04-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2012-04-01,154,154
YAMPARAEZ,atencion de partos en servicios,vaginales,2012-04-01,7,7
YANACACHI,atencion de partos en servicios,vaginales,2012-04-01,2,2
YAPACANI,atencion de partos en servicios,vaginales,2012-04-01,62,62
YOCALLA,atencion de partos en servicios,vaginales,2012-04-01,4,4
YOTALA,atencion de partos en servicios,vaginales,2012-04-01,5,5
YUNCHARA,atencion de partos en servicios,vaginales,2012-04-01,5,5
ZUDAÑEZ,atencion de partos en servicios,vaginales,2012-04-01,5,5
ACACIO,atencion de partos en servicios,vaginales,2012-05-01,6,6
ACHACACHI,atencion de partos en servicios,vaginales,2012-05-01,24,24
ACHOCALLA,atencion de partos en servicios,vaginales,2012-05-01,4,4
AIQUILE,atencion de partos en servicios,vaginales,2012-05-01,24,24
ALALAY,atencion de partos en servicios,vaginales,2012-05-01,3,3
ALCALA,atencion de partos en servicios,vaginales,2012-05-01,5,5
ALTO BENI,atencion de partos en servicios,vaginales,2012-05-01,13,13
ANCORAIMES,atencion de partos en servicios,vaginales,2012-05-01,9,9
ANTEQUERA,atencion de partos en servicios,vaginales,2012-05-01,3,3
ANZALDO,atencion de partos en servicios,vaginales,2012-05-01,3,3
APOLO,atencion de partos en servicios,vaginales,2012-05-01,17,17
ARAMPAMPA,atencion de partos en servicios,vaginales,2012-05-01,1,1
ARANI,atencion de partos en servicios,vaginales,2012-05-01,7,7
ARBIETO,atencion de partos en servicios,vaginales,2012-05-01,9,9
ARQUE,atencion de partos en servicios,vaginales,2012-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2012-05-01,30,30
ATOCHA,atencion de partos en servicios,vaginales,2012-05-01,17,17
AUCAPATA,atencion de partos en servicios,vaginales,2012-05-01,1,1
AYATA,atencion de partos en servicios,vaginales,2012-05-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2012-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2012-05-01,26,26
AZURDUY,atencion de partos en servicios,vaginales,2012-05-01,5,5
BATALLAS,atencion de partos en servicios,vaginales,2012-05-01,10,10
BAURES,atencion de partos en servicios,vaginales,2012-05-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,vaginales,2012-05-01,2,2
BERMEJO,atencion de partos en servicios,vaginales,2012-05-01,29,29
BETANZOS,atencion de partos en servicios,vaginales,2012-05-01,30,30
BOLIVAR,atencion de partos en servicios,vaginales,2012-05-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2012-05-01,4,4
BUENA VISTA,atencion de partos en servicios,vaginales,2012-05-01,10,10
CABEZAS,atencion de partos en servicios,vaginales,2012-05-01,17,17
CAIROMA,atencion de partos en servicios,vaginales,2012-05-01,3,3
"CAIZA ""D""",atencion de partos en servicios,vaginales,2012-05-01,7,7
CAJUATA,atencion de partos en servicios,vaginales,2012-05-01,8,8
CALACOTO,atencion de partos en servicios,vaginales,2012-05-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2012-05-01,11,11
CAMARGO,atencion de partos en servicios,vaginales,2012-05-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2012-05-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2012-05-01,46,46
CAPINOTA,atencion de partos en servicios,vaginales,2012-05-01,10,10
CARACOLLO,atencion de partos en servicios,vaginales,2012-05-01,21,21
CARANAVI,atencion de partos en servicios,vaginales,2012-05-01,64,64
CARAPARI,atencion de partos en servicios,vaginales,2012-05-01,7,7
CARIPUYO,atencion de partos en servicios,vaginales,2012-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2012-05-01,9,9
CHALLAPATA,atencion de partos en servicios,vaginales,2012-05-01,37,37
CHAQUI,atencion de partos en servicios,vaginales,2012-05-01,2,2
CHARAGUA,atencion de partos en servicios,vaginales,2012-05-01,41,41
CHAYANTA,atencion de partos en servicios,vaginales,2012-05-01,13,13
CHIMORE,atencion de partos en servicios,vaginales,2012-05-01,19,19
CHIPAYA,atencion de partos en servicios,vaginales,2012-05-01,2,2
CHOQUE COTA,atencion de partos en servicios,vaginales,2012-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2012-05-01,17,17
CHUMA,atencion de partos en servicios,vaginales,2012-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2012-05-01,9,9
CKOCHAS,atencion de partos en servicios,vaginales,2012-05-01,5,5
CLIZA,atencion de partos en servicios,vaginales,2012-05-01,18,18
COBIJA,atencion de partos en servicios,vaginales,2012-05-01,100,100
COCAPATA,atencion de partos en servicios,vaginales,2012-05-01,6,6
COCHABAMBA,atencion de partos en servicios,vaginales,2012-05-01,784,784
COLCAPIRHUA,atencion de partos en servicios,vaginales,2012-05-01,45,45
"COLCHA ""K""",atencion de partos en servicios,vaginales,2012-05-01,3,3
COLLANA,atencion de partos en servicios,vaginales,2012-05-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2012-05-01,29,29
COLPA BELGICA,atencion de partos en servicios,vaginales,2012-05-01,6,6
COLQUECHACA,atencion de partos en servicios,vaginales,2012-05-01,16,16
COLQUENCHA,atencion de partos en servicios,vaginales,2012-05-01,6,6
COLQUIRI,atencion de partos en servicios,vaginales,2012-05-01,8,8
COMARAPA,atencion de partos en servicios,vaginales,2012-05-01,24,24
CONCEPCION,atencion de partos en servicios,vaginales,2012-05-01,27,27
COPACABANA,atencion de partos en servicios,vaginales,2012-05-01,9,9
CORIPATA,atencion de partos en servicios,vaginales,2012-05-01,8,8
CORO CORO,atencion de partos en servicios,vaginales,2012-05-01,1,1
COROICO,atencion de partos en servicios,vaginales,2012-05-01,17,17
CORQUE,atencion de partos en servicios,vaginales,2012-05-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2012-05-01,12,12
COTOCA,atencion de partos en servicios,vaginales,2012-05-01,53,53
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2012-05-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2012-05-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2012-05-01,3,3
CULPINA,atencion de partos en servicios,vaginales,2012-05-01,9,9
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2012-05-01,4,4
DESAGUADERO,atencion de partos en servicios,vaginales,2012-05-01,2,2
EL ALTO,atencion de partos en servicios,vaginales,2012-05-01,963,963
EL CHORO,atencion de partos en servicios,vaginales,2012-05-01,4,4
EL PUENTE(STC),atencion de partos en servicios,vaginales,2012-05-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2012-05-01,9,9
EL TORNO,atencion de partos en servicios,vaginales,2012-05-01,52,52
EL VILLAR,atencion de partos en servicios,vaginales,2012-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2012-05-01,18,18
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2012-05-01,31,31
ESCOMA,atencion de partos en servicios,vaginales,2012-05-01,3,3
EUCALIPTUS,atencion de partos en servicios,vaginales,2012-05-01,5,5
EXALTACION,atencion de partos en servicios,vaginales,2012-05-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2012-05-01,16,16
FILADELFIA,atencion de partos en servicios,vaginales,2012-05-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2012-05-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2012-05-01,5,5
GUANAY,atencion de partos en servicios,vaginales,2012-05-01,12,12
GUAQUI,atencion de partos en servicios,vaginales,2012-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,vaginales,2012-05-01,75,75
GUTIERREZ,atencion de partos en servicios,vaginales,2012-05-01,13,13
HUACARETA,atencion de partos en servicios,vaginales,2012-05-01,11,11
HUANUNI,atencion de partos en servicios,vaginales,2012-05-01,14,14
HUARACAJE,atencion de partos en servicios,vaginales,2012-05-01,3,3
HUARINA,atencion de partos en servicios,vaginales,2012-05-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2012-05-01,1,1
HUMANATA,atencion de partos en servicios,vaginales,2012-05-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2012-05-01,1,1
ICLA,atencion de partos en servicios,vaginales,2012-05-01,8,8
INCAHUASI,atencion de partos en servicios,vaginales,2012-05-01,11,11
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2012-05-01,3,3
INQUISIVI,atencion de partos en servicios,vaginales,2012-05-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2012-05-01,6,6
IXIAMAS,atencion de partos en servicios,vaginales,2012-05-01,6,6
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2012-05-01,7,7
LA ASUNTA,atencion de partos en servicios,vaginales,2012-05-01,40,40
LA GUARDIA,atencion de partos en servicios,vaginales,2012-05-01,62,62
LA PAZ,atencion de partos en servicios,vaginales,2012-05-01,943,943
LAGUNILLAS,atencion de partos en servicios,vaginales,2012-05-01,9,9
LAJA,atencion de partos en servicios,vaginales,2012-05-01,4,4
LAS CARRERAS,atencion de partos en servicios,vaginales,2012-05-01,3,3
LICOMA PAMPA,atencion de partos en servicios,vaginales,2012-05-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2012-05-01,54,54
LLICA,atencion de partos en servicios,vaginales,2012-05-01,6,6
LORETO,atencion de partos en servicios,vaginales,2012-05-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2012-05-01,2,2
MACHACAMARCA,atencion de partos en servicios,vaginales,2012-05-01,3,3
MACHARETI,atencion de partos en servicios,vaginales,2012-05-01,5,5
MAGDALENA,atencion de partos en servicios,vaginales,2012-05-01,16,16
MAIRANA,atencion de partos en servicios,vaginales,2012-05-01,10,10
MAPIRI,atencion de partos en servicios,vaginales,2012-05-01,25,25
MECAPACA,atencion de partos en servicios,vaginales,2012-05-01,9,9
MINEROS,atencion de partos en servicios,vaginales,2012-05-01,25,25
MIZQUE,atencion de partos en servicios,vaginales,2012-05-01,26,26
