municipality,group,variable,month,Nacidos vivos,TOTAL
COLQUIRI,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
COMARAPA,atencion de partos en servicios,nacidos vivos,2012-04-01,26,26
CONCEPCION,atencion de partos en servicios,nacidos vivos,2012-04-01,40,40
COPACABANA,atencion de partos en servicios,nacidos vivos,2012-04-01,12,12
CORIPATA,atencion de partos en servicios,nacidos vivos,2012-04-01,11,11
CORO CORO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
COROICO,atencion de partos en servicios,nacidos vivos,2012-04-01,20,20
CORQUE,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2012-04-01,13,13
COTOCA,atencion de partos en servicios,nacidos vivos,2012-04-01,63,63
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2012-04-01,26,26
CUEVO,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
CULPINA,atencion de partos en servicios,nacidos vivos,2012-04-01,19,19
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
EL ALTO,atencion de partos en servicios,nacidos vivos,2012-04-01,1161,1161
EL CHORO,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2012-04-01,19,19
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
EL TORNO,atencion de partos en servicios,nacidos vivos,2012-04-01,58,58
EL VILLAR,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2012-04-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2012-04-01,33,33
ESCOMA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
FILADELFIA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2012-04-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
GUANAY,atencion de partos en servicios,nacidos vivos,2012-04-01,15,15
GUAQUI,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2012-04-01,91,91
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2012-04-01,10,10
HUACARETA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
HUACHACALLA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos,2012-04-01,24,24
HUARACAJE,atencion de partos en servicios,nacidos vivos,2012-04-01,9,9
HUARINA,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
ICHOCA,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
ICLA,atencion de partos en servicios,nacidos vivos,2012-04-01,6,6
INCAHUASI,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
INQUISIVI,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2012-04-01,9,9
IXIAMAS,atencion de partos en servicios,nacidos vivos,2012-04-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2012-04-01,28,28
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2012-04-01,67,67
LA PAZ,atencion de partos en servicios,nacidos vivos,2012-04-01,1561,1561
LA RIVERA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
LAJA,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2012-04-01,71,71
LLICA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
LURIBAY,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
MACHARETI,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
MAGDALENA,atencion de partos en servicios,nacidos vivos,2012-04-01,18,18
MAIRANA,atencion de partos en servicios,nacidos vivos,2012-04-01,24,24
MAPIRI,atencion de partos en servicios,nacidos vivos,2012-04-01,24,24
MECAPACA,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
MINEROS,atencion de partos en servicios,nacidos vivos,2012-04-01,19,19
MIZQUE,atencion de partos en servicios,nacidos vivos,2012-04-01,28,28
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2012-04-01,48,48
MONTERO,atencion de partos en servicios,nacidos vivos,2012-04-01,259,259
MORO MORO,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
MOROCHATA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
OCURI,atencion de partos en servicios,nacidos vivos,2012-04-01,9,9
OKINAWA,atencion de partos en servicios,nacidos vivos,2012-04-01,11,11
OMEREQUE,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
ORURO,atencion de partos en servicios,nacidos vivos,2012-04-01,650,650
PADCAYA,atencion de partos en servicios,nacidos vivos,2012-04-01,13,13
PADILLA,atencion de partos en servicios,nacidos vivos,2012-04-01,14,14
PAILON,atencion de partos en servicios,nacidos vivos,2012-04-01,38,38
PALCA,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2012-04-01,42,42
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2012-04-01,6,6
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
PASORAPA,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2012-04-01,31,31
PAZÑA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
PELECHUCO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
POCOATA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2012-04-01,12,12
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2012-04-01,20,20
POOPO,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
PORCO,atencion de partos en servicios,nacidos vivos,2012-04-01,16,16
POROMA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
PORONGO,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2012-04-01,39,39
PORVENIR,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
POSTRER VALLE,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos,2012-04-01,389,389
PRESTO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
PUCARANI,atencion de partos en servicios,nacidos vivos,2012-04-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2012-04-01,21,21
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2012-04-01,49,49
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2012-04-01,90,90
PUNA,atencion de partos en servicios,nacidos vivos,2012-04-01,17,17
PUNATA,atencion de partos en servicios,nacidos vivos,2012-04-01,64,64
QUIABAYA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2012-04-01,154,154
QUIME,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
RAVELO,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
REYES,atencion de partos en servicios,nacidos vivos,2012-04-01,23,23
RIBERALTA,atencion de partos en servicios,nacidos vivos,2012-04-01,298,298
ROBORE,atencion de partos en servicios,nacidos vivos,2012-04-01,24,24
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2012-04-01,27,27
SACABA,atencion de partos en servicios,nacidos vivos,2012-04-01,184,184
SACABAMBA,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
SACACA,atencion de partos en servicios,nacidos vivos,2012-04-01,12,12
SAIPINA,atencion de partos en servicios,nacidos vivos,2012-04-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2012-04-01,11,11
SAN AGUSTIN,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2012-04-01,10,10
SAN BENITO,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
SAN BORJA,atencion de partos en servicios,nacidos vivos,2012-04-01,64,64
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2012-04-01,50,50
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2012-04-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2012-04-01,129,129
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2012-04-01,32,32
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2012-04-01,23,23
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2012-04-01,87,87
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2012-04-01,6,6
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2012-04-01,36,36
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2012-04-01,16,16
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2012-04-01,19,19
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2012-04-01,14,14
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2012-04-01,19,19
SANTA ANA,atencion de partos en servicios,nacidos vivos,2012-04-01,44,44
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2012-04-01,3257,3257
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2012-04-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2012-04-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2012-04-01,9,9
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
SENA,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
SHINAOTA,atencion de partos en servicios,nacidos vivos,2012-04-01,55,55
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2012-04-01,15,15
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2012-04-01,33,33
SOPACHUY,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
SORACACHI,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
SORATA,atencion de partos en servicios,nacidos vivos,2012-04-01,12,12
SUCRE,atencion de partos en servicios,nacidos vivos,2012-04-01,533,533
TACACHI,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
TACACOMA,atencion de partos en servicios,nacidos vivos,2012-04-01,6,6
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
TACOPAYA,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
TAPACARI,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
TARABUCO,atencion de partos en servicios,nacidos vivos,2012-04-01,17,17
TARACO,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
TARATA,atencion de partos en servicios,nacidos vivos,2012-04-01,11,11
TARIJA,atencion de partos en servicios,nacidos vivos,2012-04-01,386,386
TARVITA,atencion de partos en servicios,nacidos vivos,2012-04-01,13,13
TEOPONTE,atencion de partos en servicios,nacidos vivos,2012-04-01,12,12
TIAWANACU,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
TIPUANI,atencion de partos en servicios,nacidos vivos,2012-04-01,23,23
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2012-04-01,77,77
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2012-04-01,19,19
TOCO,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
TOLATA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
TOLEDO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
TOMAVE,atencion de partos en servicios,nacidos vivos,2012-04-01,3,3
TOMINA,atencion de partos en servicios,nacidos vivos,2012-04-01,18,18
TORO TORO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2012-04-01,14,14
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2012-04-01,6,6
TRINIDAD,atencion de partos en servicios,nacidos vivos,2012-04-01,311,311
TUPIZA,atencion de partos en servicios,nacidos vivos,2012-04-01,45,45
TURCO,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
UMALA,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
UNCIA,atencion de partos en servicios,nacidos vivos,2012-04-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
URUBICHA,atencion de partos en servicios,nacidos vivos,2012-04-01,15,15
UYUNI,atencion de partos en servicios,nacidos vivos,2012-04-01,41,41
VACAS,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2012-04-01,29,29
VIACHA,atencion de partos en servicios,nacidos vivos,2012-04-01,37,37
VILA VILA,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2012-04-01,15,15
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2012-04-01,85,85
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2012-04-01,8,8
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2012-04-01,161,161
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2012-04-01,14,14
VILLAZON,atencion de partos en servicios,nacidos vivos,2012-04-01,60,60
VINTO,atencion de partos en servicios,nacidos vivos,2012-04-01,61,61
VITICHI,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos,2012-04-01,115,115
YACO,atencion de partos en servicios,nacidos vivos,2012-04-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos,2012-04-01,191,191
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2012-04-01,7,7
YANACACHI,atencion de partos en servicios,nacidos vivos,2012-04-01,2,2
YAPACANI,atencion de partos en servicios,nacidos vivos,2012-04-01,92,92
YOCALLA,atencion de partos en servicios,nacidos vivos,2012-04-01,4,4
YOTALA,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
YUNCHARA,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2012-04-01,5,5
ACACIO,atencion de partos en servicios,nacidos vivos,2012-05-01,7,7
ACHACACHI,atencion de partos en servicios,nacidos vivos,2012-05-01,25,25
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
AIQUILE,atencion de partos en servicios,nacidos vivos,2012-05-01,33,33
ALALAY,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
ALCALA,atencion de partos en servicios,nacidos vivos,2012-05-01,5,5
ALTO BENI,atencion de partos en servicios,nacidos vivos,2012-05-01,13,13
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2012-05-01,9,9
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
ANZALDO,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
APOLO,atencion de partos en servicios,nacidos vivos,2012-05-01,17,17
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos,2012-05-01,7,7
ARBIETO,atencion de partos en servicios,nacidos vivos,2012-05-01,9,9
ARQUE,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2012-05-01,34,34
ATOCHA,atencion de partos en servicios,nacidos vivos,2012-05-01,17,17
AUCAPATA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
AYATA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
AYO AYO,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2012-05-01,26,26
AZURDUY,atencion de partos en servicios,nacidos vivos,2012-05-01,5,5
BATALLAS,atencion de partos en servicios,nacidos vivos,2012-05-01,10,10
BAURES,atencion de partos en servicios,nacidos vivos,2012-05-01,8,8
BELEN DE URMIRI,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
BERMEJO,atencion de partos en servicios,nacidos vivos,2012-05-01,47,47
BETANZOS,atencion de partos en servicios,nacidos vivos,2012-05-01,30,30
BOLIVAR,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2012-05-01,10,10
CABEZAS,atencion de partos en servicios,nacidos vivos,2012-05-01,17,17
CAIROMA,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2012-05-01,7,7
CAJUATA,atencion de partos en servicios,nacidos vivos,2012-05-01,8,8
CALACOTO,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos vivos,2012-05-01,10,10
CAMARGO,atencion de partos en servicios,nacidos vivos,2012-05-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos,2012-05-01,92,92
CAPINOTA,atencion de partos en servicios,nacidos vivos,2012-05-01,10,10
CARACOLLO,atencion de partos en servicios,nacidos vivos,2012-05-01,21,21
CARANAVI,atencion de partos en servicios,nacidos vivos,2012-05-01,82,82
CARAPARI,atencion de partos en servicios,nacidos vivos,2012-05-01,7,7
CARIPUYO,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2012-05-01,9,9
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2012-05-01,43,43
CHAQUI,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos,2012-05-01,51,51
CHAYANTA,atencion de partos en servicios,nacidos vivos,2012-05-01,13,13
CHIMORE,atencion de partos en servicios,nacidos vivos,2012-05-01,19,19
CHIPAYA,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
CHOQUE COTA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2012-05-01,28,28
CHUMA,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2012-05-01,8,8
CKOCHAS,atencion de partos en servicios,nacidos vivos,2012-05-01,5,5
CLIZA,atencion de partos en servicios,nacidos vivos,2012-05-01,25,25
COBIJA,atencion de partos en servicios,nacidos vivos,2012-05-01,151,151
COCAPATA,atencion de partos en servicios,nacidos vivos,2012-05-01,6,6
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2012-05-01,1577,1577
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2012-05-01,58,58
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
COLLANA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
COLOMI,atencion de partos en servicios,nacidos vivos,2012-05-01,29,29
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2012-05-01,6,6
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2012-05-01,15,15
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2012-05-01,6,6
COLQUIRI,atencion de partos en servicios,nacidos vivos,2012-05-01,8,8
COMARAPA,atencion de partos en servicios,nacidos vivos,2012-05-01,24,24
CONCEPCION,atencion de partos en servicios,nacidos vivos,2012-05-01,37,37
COPACABANA,atencion de partos en servicios,nacidos vivos,2012-05-01,9,9
CORIPATA,atencion de partos en servicios,nacidos vivos,2012-05-01,8,8
CORO CORO,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos,2012-05-01,23,23
CORQUE,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2012-05-01,12,12
COTOCA,atencion de partos en servicios,nacidos vivos,2012-05-01,60,60
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2012-05-01,21,21
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
CUEVO,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
CULPINA,atencion de partos en servicios,nacidos vivos,2012-05-01,13,13
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
EL ALTO,atencion de partos en servicios,nacidos vivos,2012-05-01,1172,1172
EL CHORO,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2012-05-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2012-05-01,9,9
EL TORNO,atencion de partos en servicios,nacidos vivos,2012-05-01,77,77
EL VILLAR,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2012-05-01,22,22
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2012-05-01,31,31
ESCOMA,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2012-05-01,5,5
EXALTACION,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2012-05-01,16,16
FILADELFIA,atencion de partos en servicios,nacidos vivos,2012-05-01,7,7
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2012-05-01,5,5
GUANAY,atencion de partos en servicios,nacidos vivos,2012-05-01,12,12
GUAQUI,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2012-05-01,106,106
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2012-05-01,13,13
HUACARETA,atencion de partos en servicios,nacidos vivos,2012-05-01,11,11
HUANUNI,atencion de partos en servicios,nacidos vivos,2012-05-01,25,25
HUARACAJE,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
HUARINA,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
HUMANATA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
ICHOCA,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2012-05-01,8,8
INCAHUASI,atencion de partos en servicios,nacidos vivos,2012-05-01,11,11
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
INQUISIVI,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2012-05-01,6,6
IXIAMAS,atencion de partos en servicios,nacidos vivos,2012-05-01,6,6
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2012-05-01,7,7
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2012-05-01,40,40
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2012-05-01,62,62
LA PAZ,atencion de partos en servicios,nacidos vivos,2012-05-01,1609,1609
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2012-05-01,9,9
LAJA,atencion de partos en servicios,nacidos vivos,2012-05-01,4,4
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2012-05-01,62,62
LLICA,atencion de partos en servicios,nacidos vivos,2012-05-01,6,6
LORETO,atencion de partos en servicios,nacidos vivos,2012-05-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2012-05-01,2,2
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2012-05-01,3,3
MACHARETI,atencion de partos en servicios,nacidos vivos,2012-05-01,5,5
MAGDALENA,atencion de partos en servicios,nacidos vivos,2012-05-01,21,21
MAIRANA,atencion de partos en servicios,nacidos vivos,2012-05-01,18,18
MAPIRI,atencion de partos en servicios,nacidos vivos,2012-05-01,25,25
MECAPACA,atencion de partos en servicios,nacidos vivos,2012-05-01,10,10
MINEROS,atencion de partos en servicios,nacidos vivos,2012-05-01,24,24
