municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
REYES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,19,19
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-11-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,5,5
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,15,15
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,14,14
MAPIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,74,74
PORONGO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,24,24
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
TARVITA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,4,4
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2021-12-01,2,2
