municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,23,23
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,15,15
MOCOMOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
MOJINETE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,27,27
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,65,65
MORO MORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
OKINAWA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,347,347
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,18,18
PAILON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,34,34
PALCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,22,22
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
PAPEL PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
PASORAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
PATACAMAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,24,24
POCOATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
POCONA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
POJO (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,10,10
POOPO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
PORCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
POROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,11,11
PORONGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
PORTACHUELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,26,26
PORVENIR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
POTOSI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,316,316
PRESTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,10,10
PUERTO RICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
PUERTO SILES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,25,25
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,118,118
PUNA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
PUNATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,87,87
QUIABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
QUILLACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,179,179
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
RAQAYPAMPA(ETA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,12,12
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,217,217
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,23,23
RURRENABAQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,29,29
SABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,230,230
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,13,13
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,10,10
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,19,19
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,16,16
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,50,50
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,20,20
SAN JOAQUIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,39,39
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,49,49
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,21,21
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,14,14
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,13,13
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
SAN PEDRO DE MACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
SAN RAFAEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
SAN RAMON BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,11,11
SANTA ANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,41,41
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1559,1559
SANTA ROSA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
SANTIVAÑES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
SAPAHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
SENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
SHINAOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,41,41
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,9,9
SICAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
SIPE SIPE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,41,41
SOPACHUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,9,9
SORATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
SUCRE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,221,221
TACACOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
TACOPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
TAPACARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
TARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,13,13
TARACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
TARATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
TARIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,266,266
TARVITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,17,17
TEOPONTE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,7,7
TIAHUANACU,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,8,8
TINGUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
TIPUANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,64,64
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,9,9
TOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
TODOS SANTOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
TOLATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
TOLEDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,6,6
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,9,9
TOTORA(CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,16,16
TOTORA(ORR),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
TRINIDAD,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
TUPIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,50,50
TURCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
UMALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
UNCIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,10,10
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
URUBICHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
UYUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,26,26
VACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,9,9
VALLEGRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,15,15
VIACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,57,57
VILA VILA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
VILLA CHARCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,14,14
VILLA MONTES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,1,1
VILLA RIVERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
VILLA SERRANO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
VILLA TUNARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,118,118
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
VILLAZON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,24,24
VINTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,46,46
VITICHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
WARNES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,123,123
YACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
YACUIBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,134,134
YAMPARAEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,10,10
YANACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,65,65
YOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,3,3
YOTALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,5,5
YUNCHARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
ZUDAÑEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-02-01,4,4
ACACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
ACHACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,37,37
ACHOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,5,5
AIQUILE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,26,26
ALCALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,11,11
ANCORAIMES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
ANTEQUERA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
APOLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,14,14
ARAMPAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,5,5
ARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
ARBIETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,8,8
ARQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,63,63
ATOCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
AUCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
AYATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
AYO AYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,24,24
AZURDUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,10,10
BATALLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,7,7
BAURES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
BELEN DE URMIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
BELLA FLOR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
BERMEJO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,27,27
BETANZOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,21,21
BOLIVAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,5,5
BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
CABEZAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,14,14
CAIROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,5,5
"CAIZA ""D""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
CAJUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,19,19
CALACOTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
CALAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
CAMARGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,10,10
CAMIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,40,40
CAPINOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,22,22
CAQUIAVIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
CARACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,14,14
CARANAVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,14,14
CARAPARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
CARIPUYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
CHALLAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,45,45
CHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
CHARAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,32,32
CHAYANTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
CHIMORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,42,42
CHUA COCANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,31,31
CHUMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
CKOCHAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
CLIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,32,32
COBIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,43,43
COCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,6,6
COCHABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,776,776
COLCAPIRHUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,39,39
"COLCHA ""K""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,5,5
COLOMI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,16,16
COLPA BELGICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
COLQUECHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,11,11
COLQUENCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
COLQUIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,5,5
COMARAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,24,24
CONCEPCION,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,38,38
COPACABANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,10,10
CORIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,16,16
COROICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,19,19
COTAGAITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,18,18
COTOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,55,55
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,25,25
CUEVO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
CULPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,11,11
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
DESAGUADERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
EL ALTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,930,930
EL PUENTE(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,7,7
EL TORNO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,72,72
EL VILLAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,27,27
ESCOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,3,3
EUCALIPTUS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2021-03-01,8,8
