municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,9,9
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,38,38
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1040,1040
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
SENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,3,3
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,6,6
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
SOPACHUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
SORATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,68,68
TACOBAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TACOPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TAPACARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TARACO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TARATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,3,3
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TIAHUANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
TOCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TOLEDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TORO TORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
TOTORA(ORR),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,285,285
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,10,10
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,3,3
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,6,6
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,5,5
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
VILLA SERRANO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,10,10
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,2,2
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,18,18
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,6,6
YAMPARAEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,4,4
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,1,1
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,104,104
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,7,7
YUNCHARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-03-01,3,3
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,76,76
AYATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
AYO AYO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
BATALLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
BELEN DE URMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
BOLPEBRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,33,33
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,9,9
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,20,20
CHIMORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CHUMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,228,228
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,34,34
CONCEPCION,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
CORIPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CORO CORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CORQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,37,37
EL CHORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,10,10
EXALTACION,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,10,10
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,83,83
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,7,7
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,7,7
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
LORETO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,9,9
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,17,17
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,9,9
MONTEAGUDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,28,28
MONTERO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,124,124
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
OCURI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
OKINAWA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,18,18
PADCAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
PAILON,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,25,25
PALCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
PASORAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
PAZÑA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
POCOATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
POCONA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,11,11
POOPO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
POROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
POTOSI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
PUCARANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,23,23
PUERTO RICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
PUNA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
PUNATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
QUILLACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
REYES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
RIBERALTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
ROBORE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,31,31
RURRENABAQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,21,21
SABAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SACABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
SAIPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN BENITO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
SAN BORJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN CARLOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,20,20
SAN IGNACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,7,7
SAN JOAQUIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,13,13
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,9,9
SAN JULIAN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN LUCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,7,7
SAN MATIAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN PEDRO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SAN RAMON BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,18,18
SANTA ANA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1052,1052
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SAPAHAQUI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
SENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,6,6
SHINAOTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SOPACHUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SORACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
SUCRE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,59,59
TACACOMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TACOBAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
TARATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
TARVITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
TEOPONTE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TIAHUANACU,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
TINGUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TIQUIPAYA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,4,4
TOLEDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TOMAVE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TRIGAL,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
TRINIDAD,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,318,318
TUPIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,20,20
UNCIA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,6,6
URUBICHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,6,6
UYUNI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,10,10
VALLEGRANDE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
VIACHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,12,12
VILA VILA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
VILLA MONTES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
VILLA TUNARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,10,10
VITICHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
WARNES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,32,32
YACUIBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,5,5
YAMPARAEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
YANACACHI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
YAPACANI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,99,99
YOTALA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,3,3
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-04-01,1,1
ACACIO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
APOLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
ARAMPAMPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
ARQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,57,57
ATOCHA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
AYATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
AZURDUY,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
BAURES,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,6,6
BERMEJO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
BETANZOS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,4,4
BUENA VISTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,7,7
CABEZAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,6,6
CAIROMA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
CAJUATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CALAMARCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
CAMARGO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CAMIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,26,26
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
CARACOLLO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CARANAVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CARAPARI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
CHALLAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
CHARAGUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,20,20
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CLIZA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,44,44
COBIJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
COCAPATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,9,9
COCHABAMBA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,186,186
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
COLOMI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
COLQUECHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,4,4
COLQUIRI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
COMARAPA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,37,37
CORO CORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
COROICO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CORQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,24,24
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
CUEVO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
CURAHUARA DE CARANGAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
EL ALTO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,71,71
EL CHORO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,4,4
EL VILLAR,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,9,9
FERNANDEZ ALONSO,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,4,4
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,92,92
GUTIERREZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,9,9
HUACARETA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
HUACHACALLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
HUARACAJE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
HUATAJATA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
ICHOCA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
INGAVI (HUMAITA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
INQUISIVI,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
LA ASUNTA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,6,6
LA PAZ,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,10,10
LAGUNILLAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,3,3
LAJA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
LAS CARRERAS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,17,17
MECAPACA,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,2,2
MINEROS,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,15,15
MIZQUE,atencion de partos en servicios,partos atendidos por personal de salud calificado,2021-05-01,9,9
