municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,20,20
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,8,8
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,117,117
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,34,34
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,17,17
SAN MATIAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,28,28
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,6,6
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,6,6
SAN PEDRO DE QUEMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,8,8
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2061,2061
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,9,9
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,3,3
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,3,3
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,47,47
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,10,10
SICAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,3,3
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,40,40
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,9,9
SORACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,340,340
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,10,10
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,286,286
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,11,11
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,8,8
TIAHUANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,7,7
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,6,6
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,61,61
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,13,13
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,3,3
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,6,6
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,18,18
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,23,23
TURCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
UMALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,8,8
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,8,8
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,30,30
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,23,23
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,54,54
VILA VILA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,11,11
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,79,79
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,2,2
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,120,120
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,5,5
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,43,43
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,39,39
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,81,81
YACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,144,144
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,4,4
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
YUNCHARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-03-01,3,3
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,35,35
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,26,26
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,9,9
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,19,19
ATOCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,25,25
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,9,9
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,45,45
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,12,12
BOLIVAR,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,15,15
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,19,19
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,18,18
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,43,43
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,14,14
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,12,12
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,66,66
CARAPARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,25,25
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,22,22
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,11,11
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,19,19
CHIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,19,19
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
CLIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,30,30
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,84,84
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,951,951
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,22,22
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,22,22
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,12,12
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,49,49
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,16,16
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,33,33
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,7,7
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,58,58
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,19,19
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,925,925
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,65,65
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,7,7
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,68,68
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
GUAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
GUTIERREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,20,20
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
HUMANATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,13,13
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,39,39
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,78,78
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,886,886
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,51,51
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,13,13
MALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,23,23
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
MINEROS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,21,21
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,496,496
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,409,409
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,15,15
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,12,12
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,25,25
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,13,13
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,9,9
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,8,8
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,32,32
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,365,365
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
PUERTO PEREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,34,34
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,158,158
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,71,71
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,183,183
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
RAQAYPAMPA(ETA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,18,18
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,226,226
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,9,9
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,211,211
SACABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,11,11
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,58,58
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,15,15
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,117,117
SAN JAVIER(BNI),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,25,25
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,28,28
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,12,12
SAN MATIAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,16,16
SAN PEDRO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,7,7
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1998,1998
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,7,7
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,33,33
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,41,41
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,9,9
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,307,307
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
TAPACARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,10,10
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,297,297
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,13,13
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,7,7
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,59,59
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,13,13
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
TOMAVE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,20,20
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,18,18
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,7,7
URIONDO (A. CONCEPCION),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,18,18
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,28,28
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,52,52
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,11,11
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,50,50
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,4,4
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,6,6
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,135,135
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,42,42
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,56,56
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,2,2
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,69,69
YACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,148,148
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,5,5
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,1,1
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-04-01,3,3
ACACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-05-01,2,2
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-05-01,23,23
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-05-01,3,3
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-05-01,14,14
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-05-01,1,1
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2021-05-01,6,6
