municipality,group,variable,month,Nacidos muertos,TOTAL
LA PAZ,atencion de partos en servicios,nacidos muertos,2021-10-01,13,13
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
MACHACAMARCA,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2021-10-01,9,9
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2021-10-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
PUNATA,atencion de partos en servicios,nacidos muertos,2021-10-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2021-10-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2021-10-01,3,3
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2021-10-01,52,52
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2021-10-01,34,34
SIPE SIPE,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2021-10-01,9,9
TARIJA,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2021-10-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2021-10-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2021-10-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
APOLO,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2021-11-01,4,4
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2021-11-01,21,21
COLOMI,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
COLPA BELGICA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
COLQUENCHA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
COMARAPA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2021-11-01,17,17
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2021-11-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2021-11-01,16,16
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2021-11-01,2,2
MAIRANA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2021-11-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2021-11-01,10,10
PALOS BLANCOS,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2021-11-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos,2021-11-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2021-11-01,3,3
PUNATA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2021-11-01,2,2
REYES,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2021-11-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2021-11-01,34,34
SANTA ROSA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2021-11-01,5,5
TARABUCO,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2021-11-01,3,3
TORO TORO,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2021-11-01,4,4
UYUNI,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2021-11-01,2,2
VINTO,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2021-11-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2021-11-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2021-12-01,10,10
CUATRO CAÑADAS,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2021-12-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2021-12-01,17,17
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
MAPIRI,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
MIZQUE,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2021-12-01,3,3
POTOSI,atencion de partos en servicios,nacidos muertos,2021-12-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2021-12-01,5,5
ROBORE,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2021-12-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
SAN LUCAS,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2021-12-01,34,34
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2021-12-01,6,6
TARIJA,atencion de partos en servicios,nacidos muertos,2021-12-01,3,3
TARVITA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2021-12-01,7,7
VIACHA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2021-12-01,5,5
YACUIBA,atencion de partos en servicios,nacidos muertos,2021-12-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2021-12-01,2,2
