,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,1,4,2,3,1,0,0,13
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,2,0,2,0,8,0,0,0,0,0,12
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,6,0,39,2,120,0,16,0,0,0,183
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,3,0,20,0,2,0,0,0,26
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,30,0,4,0,1,0,38
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,5,0,0,0,0,0,5
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,21,1,162,16,44,6,0,0,250
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,3,0,0,0,0,0,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,16,0,8,0,0,0,28
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,1,0,1,0,0,0,3
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,2,0,1,0,0,0,4
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,13,0,0,0,0,0,17
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,8,1,1,0,0,0,11
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,3,1,0,0,0,0,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,2,0,0,0,0,0,3
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,10,0,3,0,0,0,15
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,2,0,11,3,30,8,9,0,0,0,63
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,2,16,0,5,0,0,0,23
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,19,0,4,0,0,0,24
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,9,0,18,0,10,0,0,0,37
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,3,0,17,0,65,1,6,0,0,0,92
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,2,0,4,0,1,0,0,0,8
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,4,0,10,0,2,0,0,0,17
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,5,4,0,1,0,0,0,12
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,18,0,1,0,0,0,22
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,3,0,6,0,49,0,10,0,0,0,68
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,11,0,0,1,0,0,14
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,4,0,13,1,7,0,0,0,26
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,6,3,20,4,5,1,0,0,40
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,21,0,5,0,0,0,28
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,5,0,13,0,3,0,0,0,22
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,2,0,0,0,0,0,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,13,0,4,0,0,0,21
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,6,2,9,1,4,1,0,0,23
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,3,0,0,0,0,0,5
SAN PEDRO DE MACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,7,1,14,1,5,0,0,0,29
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,1,0,0,0,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,6,0,0,0,0,0,8
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,1,0,4,0,0,0,0,0,6
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,6,0,0,0,0,0,6
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,17,0,1,0,0,0,21
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,27,0,235,27,1563,67,315,48,10,0,2292
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,13,0,1,0,0,0,14
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,7,0,11,0,2,0,0,0,21
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,3,1,0,0,0,0,5
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,6,0,1,0,0,0,9
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,1,1,1,0,0,0,4
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,7,0,0,0,0,0,7
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,5,1,1,0,0,0,8
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,8,0,6,0,0,0,0,0,14
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,8,0,37,0,6,0,0,0,51
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,15,0,3,0,0,0,21
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,3,0,1,0,0,0,5
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,2,0,13,0,54,2,11,1,0,0,83
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,7,1,1,0,0,0,11
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,4,0,0,0,0,0,5
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,12,0,2,0,0,0,17
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,50,0,296,2,74,1,1,0,425
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,6,0,0,0,0,0,7
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,4,2,1,0,0,0,9
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,5,0,2,0,0,0,7
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,0,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,3,0,6,0,7,1,1,0,0,0,18
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,2,0,2,0,0,0,5
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,9,0,0,0,0,0,13
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,35,3,215,11,67,0,1,0,332
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,2,0,3,0,5,0,1,0,0,0,11
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,8,0,2,0,0,0,10
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,8,1,0,0,0,0,10
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,7,1,2,2,0,0,12
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,10,0,1,0,0,0,11
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,12,2,45,0,10,1,0,0,70
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,6,0,17,0,4,0,0,0,28
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,5,0,0,0,0,0,8
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,2,0,4,0,0,0,6
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,4,0,0,0,0,0,5
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,4,1,3,0,0,0,9
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,6,0,1,0,0,0,7
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,4,0,2,1,0,0,9
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,6,0,19,0,8,0,0,0,33
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,6,0,35,0,133,0,15,1,0,0,190
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,39,1,2,0,0,0,46
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,4,0,0,0,0,0,4
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,5,0,1,0,0,0,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,7,0,22,2,3,0,0,0,34
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,10,1,3,0,0,0,14
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,2,0,2,0,0,0,4
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,6,1,39,1,8,0,0,0,55
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,5,0,6,0,0,0,0,0,12
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,20,0,2,0,0,0,24
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,17,0,74,0,12,0,0,0,103
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,4,0,2,0,0,0,7
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,2,6,0,1,0,0,0,10
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,8,1,34,3,2,0,0,0,48
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,7,1,0,0,0,0,11
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,1,1,2,0,0,0,8
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,16,2,113,3,19,0,0,0,153
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,6,0,4,0,0,0,11
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,5,0,42,0,9,0,0,0,56
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,1,11,2,48,12,5,2,1,0,82
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,1,0,7,1,0,0,0,0,9
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,3,0,0,0,0,0,6
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,5,0,34,0,132,0,25,0,0,0,196
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,4,0,4,0,1,0,0,0,9
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,1,0,11,2,88,4,21,0,0,0,127
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,2,0,1,0,0,0,3
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,1,0,2,1,0,0,6
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,1,8,3,34,24,4,1,0,0,75
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,2,0,3,0,0,0,8
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,2,0,6,0,1,0,0,0,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,0,0,2,1,0,0,0,0,3
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-03-01,0,0,3,0,4,0,0,0,0,0,7
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,2,0,2,0,0,0,0,0,5
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,7,0,28,0,5,0,0,0,40
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,5,0,29,0,6,0,0,0,40
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,7,0,11,0,4,0,0,0,23
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,4,0,0,0,0,0,4
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,8,0,2,0,0,0,13
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,1,0,0,0,4
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,1,1,0,0,3
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,5,0,0,0,0,0,5
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,1,15,2,5,1,0,0,27
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,1,1,1,0,0,0,3
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,9,0,14,0,1,0,0,0,24
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,6,0,7,0,6,0,0,0,19
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,7,0,25,0,4,0,0,0,37
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,8,0,3,0,0,0,13
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,3,0,0,0,0,0,5
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,4,0,0,0,0,0,6
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,7,0,19,0,8,0,0,0,35
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,6,2,2,1,0,0,13
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,11,0,1,0,0,0,14
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,2,0,1,0,3,0,0,0,7
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,2,0,0,0,2
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,1,0,3,0,0,0,0,0,5
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,17,1,4,0,0,0,24
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,10,0,15,0,2,0,0,0,28
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,1,1,0,0,0,0,3
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,12,0,1,0,0,0,14
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,5,0,19,1,2,0,0,0,27
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,9,0,0,0,0,0,11
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,13,0,1,0,0,0,15
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,14,0,0,0,0,0,17
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,1,2,0,0,0,0,0,5
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,5,0,3,0,0,0,10
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,4,0,8,0,7,1,0,0,20
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,0,1,0,0,4
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,7,1,35,0,7,0,0,0,51
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,5,0,15,0,0,0,0,0,20
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,5,0,1,0,0,0,7
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,19,0,4,0,0,0,26
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,9,0,40,1,14,0,0,0,64
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,10,0,3,0,0,0,15
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,3,1,0,0,0,0,5
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,5,0,0,0,0,0,5
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,1,0,0,0,0,0,0,1
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,2,0,1,0,0,0,0,0,4
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,6,0,29,1,6,0,0,0,43
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,3,0,0,0,0,0,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,7,1,25,0,5,0,0,0,39
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,1,2,0,0,0,0,4
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,6,0,0,0,0,0,9
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,4,0,22,0,6,0,0,0,32
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,1,0,0,0,0,0,4
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,23,0,2,0,0,0,26
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,1,2,1,1,0,0,7
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,1,3,0,1,0,0,0,8
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,6,1,0,2,0,0,12
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,11,0,3,0,0,0,16
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,2,0,11,0,67,1,14,0,0,0,95
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,4,0,15,5,0,0,0,0,24
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,71,1,775,19,222,4,0,0,1093
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,6,0,28,1,9,0,0,0,44
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,10,0,3,0,0,0,15
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,7,0,22,1,2,0,0,0,32
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,8,0,0,0,0,0,9
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,1,17,4,2,2,0,0,29
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,6,0,1,0,0,0,7
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,1,12,0,2,1,0,0,19
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,0,0,1,1,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,2,0,1,0,14,0,3,0,0,0,20
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,5,0,14,0,2,0,0,0,21
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,3,0,15,0,1,0,0,0,19
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,1,0,1,0,17,0,5,0,0,0,24
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,1,3,0,0,0,0,0,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,16,1,2,0,0,0,20
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,2,0,14,0,0,2,0,0,18
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,15,4,73,11,13,1,0,0,117
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,5,0,17,1,2,1,0,0,26
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,1,0,0,0,2
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,1,0,0,0,3
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2022-04-01,0,0,5,0,13,2,1,0,0,0,21
