,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
VILLA TUNARI,consultas prenatales,repetidas,2022-02-01,5,0,103,1,496,4,96,0,0,0,705
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2022-02-01,0,0,1,1,20,5,5,0,0,0,32
VILLAZON,consultas prenatales,repetidas,2022-02-01,0,0,20,4,161,2,27,1,0,0,215
VINTO,consultas prenatales,repetidas,2022-02-01,0,0,44,3,224,39,41,14,0,0,365
VITICHI,consultas prenatales,repetidas,2022-02-01,0,0,4,0,15,4,7,0,0,0,30
WALDO BALLIVIAN,consultas prenatales,repetidas,2022-02-01,0,0,3,0,11,0,3,0,0,0,17
WARNES,consultas prenatales,repetidas,2022-02-01,8,0,111,0,451,0,85,0,0,0,655
YACO,consultas prenatales,repetidas,2022-02-01,0,0,3,1,10,3,1,0,0,0,18
YACUIBA,consultas prenatales,repetidas,2022-02-01,2,0,52,4,337,3,89,2,0,0,489
YAMPARAEZ,consultas prenatales,repetidas,2022-02-01,0,0,7,2,13,1,5,0,0,0,28
YANACACHI,consultas prenatales,repetidas,2022-02-01,0,0,2,0,8,0,2,0,0,0,12
YAPACANI,consultas prenatales,repetidas,2022-02-01,1,0,11,13,177,57,46,19,0,0,324
YOCALLA,consultas prenatales,repetidas,2022-02-01,0,0,8,0,22,0,1,0,0,0,31
YOTALA,consultas prenatales,repetidas,2022-02-01,0,0,2,0,25,1,4,0,0,0,32
YUNCHARA,consultas prenatales,repetidas,2022-02-01,0,0,2,2,7,11,3,3,0,0,28
ZUDAÑEZ,consultas prenatales,repetidas,2022-02-01,0,0,6,1,12,4,6,0,0,0,29
ACACIO,consultas prenatales,repetidas,2022-03-01,0,0,3,0,9,3,0,1,0,0,16
ACHACACHI,consultas prenatales,repetidas,2022-03-01,0,0,35,1,131,7,24,0,0,0,198
ACHOCALLA,consultas prenatales,repetidas,2022-03-01,0,0,27,0,134,0,30,0,0,0,191
AIQUILE,consultas prenatales,repetidas,2022-03-01,1,0,26,0,82,0,21,1,0,0,131
ALALAY,consultas prenatales,repetidas,2022-03-01,0,0,2,0,3,0,0,0,0,0,5
ALCALA,consultas prenatales,repetidas,2022-03-01,0,0,6,0,11,0,0,0,0,0,17
ALTO BENI,consultas prenatales,repetidas,2022-03-01,0,0,5,0,35,0,7,0,0,0,47
ANCORAIMES,consultas prenatales,repetidas,2022-03-01,0,0,11,0,22,0,3,0,0,0,36
ANDAMARCA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,5,1,1,0,0,0,7
ANTEQUERA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,6,0,1,0,0,0,7
ANZALDO,consultas prenatales,repetidas,2022-03-01,0,0,3,0,21,2,2,1,0,0,29
APOLO,consultas prenatales,repetidas,2022-03-01,0,0,24,0,68,4,15,2,0,0,113
ARAMPAMPA,consultas prenatales,repetidas,2022-03-01,0,0,2,1,2,2,2,3,0,0,12
ARANI,consultas prenatales,repetidas,2022-03-01,0,0,2,0,12,3,0,0,0,0,17
ARBIETO,consultas prenatales,repetidas,2022-03-01,0,0,36,0,115,0,23,0,0,0,174
ARQUE,consultas prenatales,repetidas,2022-03-01,0,0,18,0,22,1,3,1,0,0,45
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2022-03-01,7,0,45,0,136,2,24,1,0,0,215
ATOCHA,consultas prenatales,repetidas,2022-03-01,0,0,5,0,33,0,8,0,0,0,46
AUCAPATA,consultas prenatales,repetidas,2022-03-01,0,0,4,0,16,0,4,0,0,0,24
AYATA,consultas prenatales,repetidas,2022-03-01,0,0,6,0,16,1,2,0,0,0,25
AYO AYO,consultas prenatales,repetidas,2022-03-01,0,0,5,0,19,0,3,0,0,0,27
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2022-03-01,1,0,23,2,49,4,18,0,0,0,97
AZURDUY,consultas prenatales,repetidas,2022-03-01,2,0,10,1,20,6,7,6,0,0,52
BATALLAS,consultas prenatales,repetidas,2022-03-01,0,0,13,0,75,3,8,0,0,0,99
BAURES,consultas prenatales,repetidas,2022-03-01,1,0,6,0,14,0,3,0,0,0,24
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,4,0,0,0,0,0,4
BELEN DE URMIRI,consultas prenatales,repetidas,2022-03-01,0,0,0,0,0,2,0,0,0,0,2
BELLA FLOR,consultas prenatales,repetidas,2022-03-01,0,0,0,0,11,0,3,0,0,0,14
BERMEJO,consultas prenatales,repetidas,2022-03-01,2,0,18,0,176,0,54,0,0,0,250
BETANZOS,consultas prenatales,repetidas,2022-03-01,0,0,19,4,91,18,19,4,0,0,155
BOLIVAR,consultas prenatales,repetidas,2022-03-01,0,0,4,1,10,0,3,0,0,0,18
BOLPEBRA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,1,0,0,0,0,0,3
BOYUIBE,consultas prenatales,repetidas,2022-03-01,1,0,4,2,13,4,7,1,0,0,32
BUENA VISTA,consultas prenatales,repetidas,2022-03-01,1,0,19,0,51,0,4,0,0,0,75
CABEZAS,consultas prenatales,repetidas,2022-03-01,0,0,22,2,58,11,9,1,0,0,103
CAIROMA,consultas prenatales,repetidas,2022-03-01,0,0,6,1,34,2,4,0,0,0,47
"CAIZA ""D""",consultas prenatales,repetidas,2022-03-01,0,0,7,0,36,1,5,0,0,0,49
CAJUATA,consultas prenatales,repetidas,2022-03-01,0,0,15,0,67,0,7,0,0,0,89
CALACOTO,consultas prenatales,repetidas,2022-03-01,0,0,1,4,11,0,1,2,0,0,19
CALAMARCA,consultas prenatales,repetidas,2022-03-01,0,0,8,0,55,0,9,0,0,0,72
CAMARGO,consultas prenatales,repetidas,2022-03-01,2,0,14,0,62,4,14,1,0,0,97
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2022-03-01,0,0,1,0,13,2,2,0,0,0,18
CAMIRI,consultas prenatales,repetidas,2022-03-01,1,0,28,0,195,1,32,0,0,0,257
CAPINOTA,consultas prenatales,repetidas,2022-03-01,0,0,23,0,100,1,22,0,0,0,146
CAQUIAVIRI,consultas prenatales,repetidas,2022-03-01,0,0,10,0,22,2,3,1,0,0,38
CARACOLLO,consultas prenatales,repetidas,2022-03-01,1,0,8,0,67,1,7,0,0,0,84
CARANAVI,consultas prenatales,repetidas,2022-03-01,1,0,43,0,210,1,49,0,0,0,304
CARANGAS,consultas prenatales,repetidas,2022-03-01,0,0,1,0,0,0,0,0,0,0,1
CARAPARI,consultas prenatales,repetidas,2022-03-01,0,0,11,0,66,0,11,0,0,0,88
CARIPUYO,consultas prenatales,repetidas,2022-03-01,2,0,6,0,21,1,4,0,0,0,34
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2022-03-01,0,0,7,0,36,0,2,0,0,0,45
CATACORA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,1,2,0,0,0,0,5
CHACARILLA,consultas prenatales,repetidas,2022-03-01,0,0,1,0,8,0,1,0,0,0,10
CHALLAPATA,consultas prenatales,repetidas,2022-03-01,0,0,32,1,134,5,27,2,0,0,201
CHAQUI,consultas prenatales,repetidas,2022-03-01,0,0,11,2,25,0,1,0,0,0,39
CHARAGUA,consultas prenatales,repetidas,2022-03-01,3,1,37,1,98,10,17,2,0,0,169
CHARAÑA,consultas prenatales,repetidas,2022-03-01,0,0,3,0,2,0,2,0,0,0,7
CHAYANTA,consultas prenatales,repetidas,2022-03-01,1,0,10,3,37,8,4,5,0,0,68
CHIMORE,consultas prenatales,repetidas,2022-03-01,1,0,30,2,178,6,18,0,0,0,235
CHIPAYA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,4,0,1,0,0,0,7
CHOQUE COTA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,4,0,0,0,0,0,4
CHUA COCANI,consultas prenatales,repetidas,2022-03-01,0,0,1,0,15,0,4,0,0,0,20
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2022-03-01,0,0,15,0,68,0,16,0,0,0,99
CHUMA,consultas prenatales,repetidas,2022-03-01,0,0,5,3,12,4,2,0,0,0,26
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2022-03-01,0,0,7,1,24,6,4,2,0,0,44
CKOCHAS,consultas prenatales,repetidas,2022-03-01,0,0,12,4,28,11,9,3,0,0,67
CLIZA,consultas prenatales,repetidas,2022-03-01,0,0,19,0,83,0,14,0,0,0,116
COBIJA,consultas prenatales,repetidas,2022-03-01,9,0,90,2,425,1,77,0,0,0,604
COCAPATA,consultas prenatales,repetidas,2022-03-01,1,1,21,8,35,19,9,5,0,0,99
COCHABAMBA,consultas prenatales,repetidas,2022-03-01,5,0,303,0,4373,9,1175,0,43,0,5908
COIPASA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,repetidas,2022-03-01,0,0,17,0,214,20,41,0,0,0,292
"COLCHA ""K""",consultas prenatales,repetidas,2022-03-01,0,0,4,2,32,3,5,0,0,0,46
COLLANA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,12,0,1,0,0,0,13
COLOMI,consultas prenatales,repetidas,2022-03-01,0,0,26,0,85,1,15,0,0,0,127
COLPA BELGICA,consultas prenatales,repetidas,2022-03-01,0,0,7,0,17,0,1,0,0,0,25
COLQUECHACA,consultas prenatales,repetidas,2022-03-01,1,0,21,5,56,14,4,5,0,0,106
COLQUENCHA,consultas prenatales,repetidas,2022-03-01,0,0,6,0,42,0,3,0,0,0,51
COLQUIRI,consultas prenatales,repetidas,2022-03-01,0,0,8,2,49,6,3,1,0,0,69
COMANCHE,consultas prenatales,repetidas,2022-03-01,0,0,1,0,4,0,1,0,0,0,6
COMARAPA,consultas prenatales,repetidas,2022-03-01,0,0,23,0,83,1,21,0,0,0,128
COMBAYA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,2,0,0,0,0,0,2
CONCEPCION,consultas prenatales,repetidas,2022-03-01,3,0,29,3,103,1,8,0,0,0,147
COPACABANA,consultas prenatales,repetidas,2022-03-01,0,0,3,0,35,0,4,0,0,0,42
CORIPATA,consultas prenatales,repetidas,2022-03-01,0,0,14,0,88,0,16,0,0,0,118
CORO CORO,consultas prenatales,repetidas,2022-03-01,0,0,7,2,23,2,5,1,0,0,40
COROICO,consultas prenatales,repetidas,2022-03-01,1,0,12,0,57,1,12,0,0,0,83
CORQUE,consultas prenatales,repetidas,2022-03-01,0,0,7,0,11,1,3,0,0,0,22
COTAGAITA,consultas prenatales,repetidas,2022-03-01,0,0,18,3,75,6,21,0,0,0,123
COTOCA,consultas prenatales,repetidas,2022-03-01,1,0,54,0,310,10,43,0,0,0,418
CUATRO CAÑADAS,consultas prenatales,repetidas,2022-03-01,2,0,22,0,100,0,7,0,0,0,131
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2022-03-01,0,0,0,0,5,0,1,0,0,0,6
CUEVO,consultas prenatales,repetidas,2022-03-01,0,0,8,0,10,0,1,0,0,0,19
CULPINA,consultas prenatales,repetidas,2022-03-01,0,1,14,0,43,8,9,1,0,0,76
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2022-03-01,0,0,5,0,10,0,0,0,0,0,15
CURVA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,2,3,0,1,0,0,6
DESAGUADERO,consultas prenatales,repetidas,2022-03-01,0,0,5,1,17,0,5,0,0,0,28
EL ALTO,consultas prenatales,repetidas,2022-03-01,4,9,493,130,4270,744,796,124,0,1,6571
EL CHORO,consultas prenatales,repetidas,2022-03-01,0,0,2,0,4,0,2,0,0,0,8
EL PUENTE(STC),consultas prenatales,repetidas,2022-03-01,0,0,12,0,50,0,10,0,0,0,72
EL PUENTE(TJA),consultas prenatales,repetidas,2022-03-01,0,0,4,1,27,4,7,0,0,0,43
EL TORNO,consultas prenatales,repetidas,2022-03-01,2,0,49,0,278,1,54,0,0,0,384
EL VILLAR,consultas prenatales,repetidas,2022-03-01,1,0,0,0,12,2,1,1,0,0,17
ENTRE RIOS TRJ,consultas prenatales,repetidas,2022-03-01,0,0,11,1,76,4,12,2,0,0,106
ENTRE RIOS CBBA,consultas prenatales,repetidas,2022-03-01,4,0,73,1,280,0,41,0,0,0,399
ESCOMA,consultas prenatales,repetidas,2022-03-01,1,0,9,0,17,0,1,0,0,0,28
ESMERALDA,consultas prenatales,repetidas,2022-03-01,0,0,0,0,2,0,1,0,0,0,3
EUCALIPTUS,consultas prenatales,repetidas,2022-03-01,0,0,4,0,11,0,2,0,0,0,17
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2022-03-01,0,0,3,0,2,0,0,0,0,0,5
EXALTACION,consultas prenatales,repetidas,2022-03-01,0,0,0,0,4,0,1,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,repetidas,2022-03-01,1,0,11,0,52,0,12,0,0,0,76
FILADELFIA,consultas prenatales,repetidas,2022-03-01,0,0,8,0,18,1,5,0,0,0,32
GAIOC JATUN AYLLU YURA,consultas prenatales,repetidas,2022-03-01,0,0,4,1,12,3,1,0,0,0,21
GENERAL SAAVEDRA,consultas prenatales,repetidas,2022-03-01,1,0,23,0,59,3,4,0,0,0,90
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2022-03-01,0,0,9,0,23,1,3,0,0,0,36
GUANAY,consultas prenatales,repetidas,2022-03-01,1,0,12,1,59,4,7,2,0,0,86
GUAQUI,consultas prenatales,repetidas,2022-03-01,0,0,2,0,21,1,0,0,0,0,24
GUAYARAMERIN,consultas prenatales,repetidas,2022-03-01,15,0,72,0,251,7,29,0,0,0,374
GUTIERREZ,consultas prenatales,repetidas,2022-03-01,0,0,17,3,44,4,8,0,0,0,76
HUACARETA,consultas prenatales,repetidas,2022-03-01,1,0,6,1,27,0,5,0,0,0,40
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2022-03-01,0,0,1,0,7,1,0,1,0,0,10
HUACHACALLA,consultas prenatales,repetidas,2022-03-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,repetidas,2022-03-01,0,0,15,0,79,2,23,0,0,0,119
HUARACAJE,consultas prenatales,repetidas,2022-03-01,0,0,4,0,11,0,2,0,0,0,17
HUARINA,consultas prenatales,repetidas,2022-03-01,1,0,3,0,25,2,6,0,0,0,37
HUATAJATA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,4,0,0,0,0,0,6
HUAYLLAMARCA,consultas prenatales,repetidas,2022-03-01,0,0,3,0,3,0,3,0,0,0,9
HUMANATA,consultas prenatales,repetidas,2022-03-01,0,0,2,1,5,1,0,0,0,0,9
ICHOCA,consultas prenatales,repetidas,2022-03-01,0,0,2,1,7,4,2,1,0,0,17
ICLA,consultas prenatales,repetidas,2022-03-01,1,0,2,1,6,2,4,1,0,0,17
INCAHUASI,consultas prenatales,repetidas,2022-03-01,0,1,8,8,37,12,4,7,0,0,77
INGAVI (HUMAITA),consultas prenatales,repetidas,2022-03-01,1,0,3,0,2,0,0,0,0,0,6
INQUISIVI,consultas prenatales,repetidas,2022-03-01,0,0,8,5,24,11,3,2,0,0,53
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2022-03-01,1,0,11,3,72,7,12,0,0,0,106
IXIAMAS,consultas prenatales,repetidas,2022-03-01,1,0,8,0,34,0,3,0,0,0,46
JESUS DE MACHACA,consultas prenatales,repetidas,2022-03-01,0,0,10,0,37,3,7,0,0,0,57
LA ASUNTA,consultas prenatales,repetidas,2022-03-01,0,0,42,2,164,12,36,5,1,0,262
LA GUARDIA,consultas prenatales,repetidas,2022-03-01,4,0,75,2,386,7,66,0,0,0,540
LA PAZ,consultas prenatales,repetidas,2022-03-01,3,0,224,0,3442,3,1182,0,1,0,4855
LAGUNILLAS,consultas prenatales,repetidas,2022-03-01,0,0,9,1,17,5,2,0,0,0,34
LAJA,consultas prenatales,repetidas,2022-03-01,0,0,14,0,78,1,10,0,0,0,103
LAS CARRERAS,consultas prenatales,repetidas,2022-03-01,0,0,3,0,2,1,2,0,0,0,8
LICOMA PAMPA,consultas prenatales,repetidas,2022-03-01,0,0,4,0,11,0,4,0,0,0,19
LLALLAGUA,consultas prenatales,repetidas,2022-03-01,2,0,51,0,279,3,49,1,0,0,385
LLICA,consultas prenatales,repetidas,2022-03-01,0,0,2,1,10,1,2,0,0,0,16
LORETO,consultas prenatales,repetidas,2022-03-01,1,0,0,4,6,0,1,0,0,0,12
LURIBAY,consultas prenatales,repetidas,2022-03-01,1,0,3,1,20,0,3,0,0,0,28
MACHACAMARCA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,10,0,0,0,0,0,12
MACHARETI,consultas prenatales,repetidas,2022-03-01,0,0,7,1,15,1,5,0,0,0,29
MAGDALENA,consultas prenatales,repetidas,2022-03-01,1,0,19,1,55,0,12,0,0,0,88
MAIRANA,consultas prenatales,repetidas,2022-03-01,0,0,23,0,70,1,11,0,0,0,105
MALLA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,4,3,0,1,0,0,10
MAPIRI,consultas prenatales,repetidas,2022-03-01,1,0,28,0,102,3,18,0,0,0,152
MECAPACA,consultas prenatales,repetidas,2022-03-01,0,0,12,2,55,4,10,1,0,0,84
MINEROS,consultas prenatales,repetidas,2022-03-01,1,0,17,4,47,11,12,4,0,0,96
MIZQUE,consultas prenatales,repetidas,2022-03-01,1,0,21,0,95,3,14,1,0,0,135
MOCOMOCO,consultas prenatales,repetidas,2022-03-01,0,0,3,1,20,3,6,2,0,0,35
MOJINETE,consultas prenatales,repetidas,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
MOJOCOYA,consultas prenatales,repetidas,2022-03-01,0,0,1,0,15,3,3,1,0,0,23
MONTEAGUDO,consultas prenatales,repetidas,2022-03-01,0,0,29,0,135,5,26,0,0,0,195
MONTERO,consultas prenatales,repetidas,2022-03-01,13,0,143,1,777,9,118,1,0,0,1062
MORO MORO,consultas prenatales,repetidas,2022-03-01,0,0,1,1,7,0,2,0,0,0,11
MOROCHATA,consultas prenatales,repetidas,2022-03-01,1,0,15,2,16,2,5,0,0,0,41
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2022-03-01,0,0,3,0,12,0,1,0,0,0,16
NAZACARA DE PACAJES,consultas prenatales,repetidas,2022-03-01,0,0,1,0,3,0,0,0,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2022-03-01,1,0,0,0,3,0,2,0,0,0,6
OCURI,consultas prenatales,repetidas,2022-03-01,0,0,15,2,26,2,7,6,0,0,58
OKINAWA,consultas prenatales,repetidas,2022-03-01,0,0,5,1,39,0,5,0,0,0,50
OMEREQUE,consultas prenatales,repetidas,2022-03-01,1,0,6,1,15,0,3,0,0,0,26
ORURO,consultas prenatales,repetidas,2022-03-01,4,0,233,5,2189,20,524,2,5,0,2982
PADCAYA,consultas prenatales,repetidas,2022-03-01,0,0,10,0,41,0,9,1,0,0,61
PADILLA,consultas prenatales,repetidas,2022-03-01,0,0,6,4,13,0,1,0,0,0,24
PAILON,consultas prenatales,repetidas,2022-03-01,3,0,21,0,80,0,14,0,0,0,118
PALCA,consultas prenatales,repetidas,2022-03-01,1,1,10,0,68,4,12,0,0,0,96
PALOS BLANCOS,consultas prenatales,repetidas,2022-03-01,1,0,35,0,130,2,35,0,0,0,203
PAMPA AULLAGAS,consultas prenatales,repetidas,2022-03-01,0,0,2,0,5,1,3,0,0,0,11
PAMPA GRANDE,consultas prenatales,repetidas,2022-03-01,1,0,6,0,37,0,6,0,0,0,50
PAPEL PAMPA,consultas prenatales,repetidas,2022-03-01,0,0,3,0,11,0,1,1,0,0,16
PASORAPA,consultas prenatales,repetidas,2022-03-01,0,0,3,1,2,0,2,0,0,0,8
PATACAMAYA,consultas prenatales,repetidas,2022-03-01,0,0,21,0,147,0,25,0,0,0,193
PAZÑA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,10,1,4,0,0,0,17
PELECHUCO,consultas prenatales,repetidas,2022-03-01,0,0,5,0,26,1,2,0,0,0,34
POCOATA,consultas prenatales,repetidas,2022-03-01,0,0,14,12,51,17,7,8,0,0,109
POCONA,consultas prenatales,repetidas,2022-03-01,1,0,9,0,40,0,6,0,1,0,57
POJO (CBBA),consultas prenatales,repetidas,2022-03-01,0,0,9,0,38,0,7,0,0,0,54
POOPO,consultas prenatales,repetidas,2022-03-01,0,0,3,0,18,1,1,0,0,0,23
PORCO,consultas prenatales,repetidas,2022-03-01,0,0,13,0,69,0,3,0,0,0,85
POROMA,consultas prenatales,repetidas,2022-03-01,1,0,14,2,34,7,9,3,0,0,70
PORONGO,consultas prenatales,repetidas,2022-03-01,0,0,10,0,35,0,3,0,0,0,48
PORTACHUELO,consultas prenatales,repetidas,2022-03-01,0,0,17,0,76,0,14,0,0,0,107
PORVENIR,consultas prenatales,repetidas,2022-03-01,8,0,5,0,26,0,2,0,0,0,41
POSTRER VALLE,consultas prenatales,repetidas,2022-03-01,0,0,0,0,2,1,1,0,0,0,4
POTOSI,consultas prenatales,repetidas,2022-03-01,6,0,207,25,1330,45,260,5,5,0,1883
PRESTO,consultas prenatales,repetidas,2022-03-01,0,0,5,2,16,5,4,3,0,0,35
PUCARA,consultas prenatales,repetidas,2022-03-01,1,0,1,0,3,0,0,0,0,0,5
PUCARANI,consultas prenatales,repetidas,2022-03-01,0,0,17,0,94,4,10,1,0,0,126
PUERTO ACOSTA,consultas prenatales,repetidas,2022-03-01,0,0,8,1,13,3,2,3,0,0,30
PUERTO CARABUCO,consultas prenatales,repetidas,2022-03-01,0,0,9,0,34,3,11,0,0,0,57
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2022-03-01,1,0,4,0,25,2,1,0,0,0,33
PUERTO PEREZ,consultas prenatales,repetidas,2022-03-01,0,0,4,0,23,1,3,0,0,0,31
PUERTO QUIJARRO,consultas prenatales,repetidas,2022-03-01,0,0,1,0,42,0,8,0,0,0,51
PUERTO RICO,consultas prenatales,repetidas,2022-03-01,3,0,16,0,29,0,1,0,0,0,49
PUERTO SILES,consultas prenatales,repetidas,2022-03-01,0,0,2,0,2,0,0,0,0,0,4
PUERTO SUAREZ,consultas prenatales,repetidas,2022-03-01,0,0,4,0,24,0,6,0,0,0,34
PUERTO VILLARROEL,consultas prenatales,repetidas,2022-03-01,2,0,105,0,470,0,74,0,0,0,651
PUNA,consultas prenatales,repetidas,2022-03-01,0,0,10,1,38,3,7,1,0,0,60
PUNATA,consultas prenatales,repetidas,2022-03-01,1,1,29,3,212,18,47,3,0,0,314
QUIABAYA,consultas prenatales,repetidas,2022-03-01,0,0,1,0,12,0,1,0,0,0,14
QUILLACOLLO,consultas prenatales,repetidas,2022-03-01,2,1,76,22,562,109,107,20,0,0,899
QUIME,consultas prenatales,repetidas,2022-03-01,0,0,1,0,23,0,4,0,0,0,28
QUIRUSILLAS,consultas prenatales,repetidas,2022-03-01,0,0,0,0,5,0,1,0,0,0,6
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2022-03-01,1,0,7,1,11,0,1,0,0,0,21
RAVELO,consultas prenatales,repetidas,2022-03-01,0,0,11,2,13,6,4,6,0,0,42
REYES,consultas prenatales,repetidas,2022-03-01,1,0,10,0,45,0,6,0,0,0,62
RIBERALTA,consultas prenatales,repetidas,2022-03-01,18,0,213,4,650,4,76,0,0,0,965
ROBORE,consultas prenatales,repetidas,2022-03-01,0,0,7,0,48,0,12,0,0,0,67
RURRENABAQUE,consultas prenatales,repetidas,2022-03-01,2,0,31,0,116,1,22,0,0,0,172
SABAYA,consultas prenatales,repetidas,2022-03-01,0,0,3,0,11,0,1,1,0,0,16
SACABA,consultas prenatales,repetidas,2022-03-01,3,0,121,17,745,72,130,8,1,0,1097
SACABAMBA,consultas prenatales,repetidas,2022-03-01,0,0,4,0,5,0,1,0,0,0,10
SACACA,consultas prenatales,repetidas,2022-03-01,1,0,13,1,35,6,4,3,1,0,64
SAIPINA,consultas prenatales,repetidas,2022-03-01,0,0,12,0,18,0,2,0,0,0,32
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2022-03-01,0,0,10,1,13,3,4,1,0,0,32
SAMAIPATA,consultas prenatales,repetidas,2022-03-01,0,0,5,0,42,0,7,0,0,0,54
SAN AGUSTIN,consultas prenatales,repetidas,2022-03-01,0,0,0,0,8,0,3,0,0,0,11
SAN ANDRES,consultas prenatales,repetidas,2022-03-01,2,0,11,1,38,0,5,0,0,0,57
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2022-03-01,0,0,1,0,8,0,2,0,0,0,11
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2022-03-01,0,0,2,0,5,0,2,0,0,0,9
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2022-03-01,1,0,3,0,23,0,7,0,0,0,34
SAN BENITO,consultas prenatales,repetidas,2022-03-01,0,0,10,0,37,0,9,0,0,0,56
SAN BORJA,consultas prenatales,repetidas,2022-03-01,9,0,44,1,187,6,37,1,0,0,285
SAN BUENA VENTURA,consultas prenatales,repetidas,2022-03-01,6,0,14,0,60,3,13,3,0,0,99
SAN CARLOS,consultas prenatales,repetidas,2022-03-01,2,0,14,0,75,0,20,0,0,0,111
SAN IGNACIO,consultas prenatales,repetidas,2022-03-01,1,0,22,3,97,0,30,0,0,0,153
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2022-03-01,7,0,94,2,270,12,41,2,0,0,428
SAN JAVIER(BNI),consultas prenatales,repetidas,2022-03-01,0,1,2,0,6,0,0,0,0,0,9
SAN JAVIER(STC),consultas prenatales,repetidas,2022-03-01,0,0,17,0,78,0,10,0,0,0,105
SAN JOAQUIN,consultas prenatales,repetidas,2022-03-01,0,0,17,22,3,5,0,0,0,0,47
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2022-03-01,1,0,24,0,89,0,15,2,0,0,131
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2022-03-01,0,1,5,0,5,0,6,0,0,0,17
SAN JULIAN,consultas prenatales,repetidas,2022-03-01,10,0,59,4,377,1,69,0,11,0,531
SAN LORENZO(PND),consultas prenatales,repetidas,2022-03-01,2,1,12,0,21,3,1,0,0,0,40
SAN LORENZO(TJA),consultas prenatales,repetidas,2022-03-01,0,0,21,2,95,3,13,0,1,0,135
SAN LUCAS,consultas prenatales,repetidas,2022-03-01,1,0,36,6,96,20,30,7,0,0,196
SAN MATIAS,consultas prenatales,repetidas,2022-03-01,3,0,21,0,73,0,5,0,0,0,102
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2022-03-01,4,0,13,2,39,5,9,2,0,0,74
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2022-03-01,0,0,1,0,11,0,1,0,0,0,13
SAN PEDRO,consultas prenatales,repetidas,2022-03-01,0,0,15,0,54,0,8,0,0,0,77
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2022-03-01,2,0,32,2,57,11,21,7,0,0,132
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2022-03-01,0,0,5,0,8,0,2,0,0,0,15
SAN PEDRO DE MACHA,consultas prenatales,repetidas,2022-03-01,1,0,11,2,45,7,10,4,0,0,80
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2022-03-01,0,0,0,0,2,0,1,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2022-03-01,0,0,2,0,18,0,1,0,0,0,21
