,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,7,0,0,0,0,0,11
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,2,0,2,0,0,0,4
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,14,0,75,0,12,0,0,0,101
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,4,0,1,1,0,0,8
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,3,2,36,2,9,1,0,0,53
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,0,0,1,0,0,0,2
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,10,2,73,13,21,3,0,0,123
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,2,0,0,0,0,0,3
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,0,1,0,0,0,4
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,2,2,0,0,5
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,1,0,7,0,0,0,0,0,9
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,4,0,30,0,118,2,15,0,0,0,169
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,9,0,0,0,0,0,13
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,15,0,5,0,0,0,24
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,0,1,0,0,3
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,19,0,136,8,14,1,0,0,179
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,2,0,0,0,0,0,3
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,6,3,1,0,0,0,11
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,2,0,1,0,0,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,4,3,0,0,0,0,11
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,9,0,1,0,0,0,10
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,8,0,1,0,0,0,9
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,0,0,1,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,1,0,0,0,2
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,14,0,38,0,11,0,0,0,64
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,4,0,16,0,2,0,0,0,23
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,3,0,18,0,2,0,0,0,23
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,5,0,15,1,3,0,0,0,24
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,2,0,13,0,44,1,7,0,0,0,67
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,6,0,12,0,0,0,0,0,19
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,7,7,1,0,2,0,0,0,17
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,11,28,7,0,3,0,0,0,49
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,5,0,1,0,0,0,6
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,2,0,8,0,36,0,2,0,0,0,48
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,3,0,0,0,0,0,4
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,3,0,19,1,4,0,0,0,27
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,7,0,15,4,6,1,0,0,33
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,2,0,14,0,2,0,0,0,19
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,5,1,0,0,0,0,8
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,8,0,3,0,0,0,13
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,1,6,1,7,1,4,2,0,0,22
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,1,0,0,0,2
SAN PEDRO DE MACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,11,0,1,2,0,0,14
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,4,0,0,0,0,0,4
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,1,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,5,0,0,0,0,0,5
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,4,0,2,0,0,0,6
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,10,1,27,0,6,0,0,0,44
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,3,0,155,0,1172,1,247,1,0,0,1579
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,6,0,1,0,0,0,8
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,3,0,13,0,3,0,0,0,20
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,1,5,0,0,0,0,0,8
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,0,0,0,0,0,3
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,0,1,0,0,3
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,5,0,2,0,0,0,9
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,2,0,0,0,0,0,2
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,1,0,0,0,0,0,3
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,7,1,1,0,0,0,13
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,3,0,20,0,2,0,0,0,25
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,1,16,2,1,0,0,0,24
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,0,0,1,0,0,0,3
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,10,0,42,0,5,0,0,0,57
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,0,0,0,0,0,0,2
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,0,0,0,0,0,3
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,19,0,1,0,0,0,24
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,23,0,208,0,58,0,0,0,289
TACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,1,0,0,0,2
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,0,0,0,0,0,3
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,3,0,3,1,1,1,0,0,9
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,0,0,0,0,0,0,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,2,1,11,0,2,0,0,0,17
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,4,0,2,2,0,0,12
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,0,0,0,0,0,3
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,5,0,1,0,0,0,7
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,12,2,156,3,42,1,0,0,217
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,0,1,4,3,1,0,0,0,10
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,2,0,0,0,0,0,3
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,6,0,0,0,0,0,7
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,2,1,0,0,0,6
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,6,0,0,0,0,0,8
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,26,0,2,0,0,0,32
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,4,0,11,1,0,0,0,0,16
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,0,0,0,0,2
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,2,0,0,0,0,0,2
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,3,0,1,0,0,0,4
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,0,0,0,0,0,0,1
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,0,0,0,0,2
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,6,1,1,1,0,0,10
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,9,0,0,0,0,0,11
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,1,1,0,0,0,4
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,0,1,1,0,0,0,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,34,0,111,1,18,0,0,0,164
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,5,0,41,2,6,0,0,0,55
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,6,0,0,0,0,0,8
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,7,3,2,0,0,0,13
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,0,0,3,0,3,0,0,0,7
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,5,0,0,0,0,0,5
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,23,0,8,0,0,0,33
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,1,1,0,0,4
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,11,0,0,0,0,0,11
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,12,0,36,0,12,0,0,0,61
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,1,1,1,0,0,0,0,3
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,8,1,0,0,0,0,9
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,6,0,27,1,4,0,0,0,39
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,6,0,0,0,0,0,8
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,2,0,2,1,4,0,0,0,9
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,17,0,91,0,24,0,0,0,132
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,3,2,0,0,0,6
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,5,2,30,0,7,1,0,0,45
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,10,0,42,4,13,3,0,0,72
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,4,0,2,0,0,0,6
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,1,0,1,0,0,0,3
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,2,0,19,0,97,0,17,0,0,0,135
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,1,0,0,0,0,2
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,15,2,73,0,11,1,0,0,102
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,2,0,1,0,0,0,4
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,1,0,10,5,20,17,4,1,0,0,58
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,5,0,1,0,0,0,6
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,1,0,4,0,1,0,0,0,6
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,2,1,1,0,0,5
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-02-01,0,0,0,0,1,2,2,0,0,0,5
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,4,0,15,1,3,0,0,0,23
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,19,0,5,0,0,0,27
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,9,0,1,0,0,0,13
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,6,0,0,0,0,0,8
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,5,0,1,0,0,0,6
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,5,0,1,0,0,0,7
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,1,1,1,0,0,0,3
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,1,0,1,0,0,0,2
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,15,1,6,0,0,0,25
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,1,0,1,0,0,0,2
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,5,0,18,0,1,0,0,0,24
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,5,0,3,0,1,0,0,0,9
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,3,0,17,0,47,0,5,0,0,0,72
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,11,0,7,0,0,0,18
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,2,0,0,0,0,0,2
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,2,0,0,0,0,0,4
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,5,0,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,9,0,4,0,0,0,13
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,1,0,1,1,2,1,2,1,0,0,9
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,5,0,29,1,3,0,0,0,38
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,1,0,0,0,0,0,3
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,2,0,0,0,0,0,2
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,0,2,0,0,0,0,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,2,0,0,0,0,0,2
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,24,0,5,0,0,0,32
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,6,0,22,1,4,0,0,0,33
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,3,0,0,0,0,0,5
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,0,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,3,1,2,0,0,0,7
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,4,0,2,0,0,0,9
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,6,0,13,2,1,0,0,0,22
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,8,0,1,0,0,0,9
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,5,0,1,0,0,0,7
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,9,0,2,0,0,0,13
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,2,1,0,1,0,0,0,4
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,10,0,1,0,0,0,14
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,10,1,2,0,0,0,14
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,4,0,1,0,0,0,5
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,30,0,6,0,0,0,38
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,7,0,3,0,0,0,12
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,3,0,2,0,0,0,7
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,16,0,0,0,0,0,17
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,5,0,38,0,6,0,0,0,49
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,10,0,0,0,0,0,11
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,2,0,1,0,0,0,3
CATACORA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,1,2,0,0,0,0,4
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,4,0,18,0,5,0,0,0,27
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,5,0,2,0,0,0,0,0,7
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,4,1,17,3,3,0,0,0,28
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,4,0,4,0,0,0,0,0,8
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,1,0,6,0,32,0,2,0,0,0,41
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,1,0,0,0,0,0,2
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,3,0,0,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,7,0,1,0,0,0,10
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,3,0,1,0,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,4,1,1,1,0,0,10
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,2,0,5,2,1,1,0,0,11
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,0,14,0,2,0,0,0,19
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,1,0,17,0,81,1,22,0,0,0,122
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,3,1,9,7,3,1,0,0,24
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,54,0,633,21,173,0,1,0,882
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,38,3,12,0,0,0,54
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,8,0,2,0,0,0,10
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,1,0,0,0,0,0,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,6,0,11,0,3,0,0,0,20
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,2,0,0,0,0,0,3
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,1,0,5,0,11,4,0,2,0,0,23
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,10,0,0,0,0,0,10
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,8,3,0,0,0,0,12
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,2,0,0,0,0,0,2
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,10,1,4,0,0,0,16
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,1,0,6,0,43,0,2,0,0,0,52
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,6,0,3,0,0,0,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,9,0,1,0,0,0,11
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,0,4,1,1,1,0,0,7
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,5,0,10,0,2,0,0,0,17
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,1,0,8,0,1,0,0,0,10
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,0,1,12,1,5,0,0,0,19
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,0,0,9,0,56,0,11,0,0,0,76
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2022-03-01,1,0,4,0,21,0,2,0,0,0,28
