,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,11,1,2,0,0,0,16
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,1,0,0,0,4
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,1,0,0,0,3
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,5,0,1,0,0,0,7
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,6,0,10,0,2,0,0,0,19
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,2,0,0,0,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,2,3,0,0,0,0,0,6
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,10,2,3,0,0,0,19
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,13,1,0,0,0,0,18
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,4,0,0,0,0,0,5
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,3,1,5,0,1,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,9,0,0,0,0,0,10
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,1,1,0,0,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,1,0,0,0,0,0,0,1
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,1,0,1,0,0,0,4
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,1,0,2,0,0,5
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,20,3,2,0,0,0,26
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,1,4,2,0,0,0,0,11
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,3,0,36,1,494,12,136,4,0,0,686
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,3,0,13,2,6,0,0,0,24
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,5,0,7,0,0,0,14
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,7,0,1,1,0,0,10
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,1,0,1,0,0,0,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,6,1,0,0,0,0,9
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,0,0,0,0,0,0,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,4,0,3,0,0,0,11
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,5,0,2,2,0,0,0,0,9
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,0,0,1,0,0,0,3
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,0,0,0,0,0,0,2
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,1,0,0,0,0,0,3
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,3,0,1,1,0,0,6
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,1,4,0,1,0,0,0,8
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,8,0,21,10,8,1,0,0,48
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,0,0,0,0,3
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,1,0,0,0,3
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,1,0,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,2,0,40,15,388,58,69,11,0,0,583
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,0,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,1,0,0,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,1,0,8,0,0,0,0,0,10
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,3,0,0,0,0,0,5
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,7,0,2,0,0,0,11
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,3,0,0,0,0,0,3
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,1,0,0,0,0,3
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,3,0,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,2,1,0,0,0,3
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,1,0,10,1,3,0,0,0,16
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,3,0,5,0,0,0,0,0,8
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,1,0,0,0,0,0,3
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,4,0,2,0,0,0,7
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,1,0,0,0,2
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,1,0,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,0,0,0,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,0,0,0,0,0,0,2
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,1,0,0,2
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,2,0,0,0,0,4
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,3,1,1,0,0,0,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,1,0,0,0,3
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,6,0,0,0,0,0,7
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,1,0,0,0,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,3,1,9,0,0,0,0,0,14
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,13,0,41,5,6,0,0,0,65
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,24,0,213,0,71,0,0,0,309
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,0,0,3,0,0,0,0,0,4
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,9,0,1,0,0,0,12
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,1,0,0,0,0,1
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,2,0,0,0,1,0,0,0,0,0,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,1,1,0,0,0,4
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,1,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,3,0,6,0,3,0,0,0,13
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,0,0,0,0,3
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,2,7,2,1,0,0,0,14
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,1,0,0,0,3
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,5,0,5,4,1,0,0,0,16
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,3,0,1,0,0,0,4
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,4,1,0,0,0,0,6
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,9,2,28,0,8,1,0,0,48
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,1,0,1,0,3
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,2,0,0,0,4
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,0,1,2,0,1,1,0,0,6
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,15,2,311,4,92,0,0,0,424
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,5,0,13,0,0,0,0,0,18
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,6,0,1,0,0,0,7
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,2,1,0,0,0,6
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,5,0,1,0,0,0,6
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,4,0,1,0,0,0,9
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,0,0,0,0,0,0,0,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,3,1,0,0,0,0,4
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,5,2,1,2,0,0,11
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,1,1,0,0,0,0,0,2
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,1,0,0,0,0,4
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,2,0,0,0,3
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,1,0,0,1,0,0,4
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,2,0,0,0,4
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,22,0,149,4,68,1,2,0,247
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,3,0,5,0,2,0,0,0,10
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,3,0,1,0,0,0,5
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,11,0,8,0,2,0,0,0,21
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,2,0,0,0,0,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,3,0,0,0,0,0,3
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,2,0,7,0,17,0,7,0,0,0,33
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,0,0,1,0,0,0,3
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,9,1,4,0,0,0,15
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,8,3,38,5,7,2,0,0,63
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,1,0,0,1,0,0,0,3
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,1,1,0,0,5
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,6,0,4,0,0,0,12
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,18,1,38,2,3,0,0,0,63
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,6,0,9,0,2,0,0,0,17
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,1,0,9,0,0,0,0,0,11
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,0,0,0,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,8,0,33,3,12,1,0,0,57
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,5,0,3,1,2,0,0,0,12
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,0,0,0,0,0,0,2
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,1,0,2,0,0,0,0,0,4
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,8,0,0,0,0,0,10
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,1,1,0,0,0,0,0,0,0,2
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,5,6,18,5,6,1,0,0,41
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,2,0,0,0,3
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,1,0,0,0,3
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,2,0,4,0,14,1,1,1,0,0,23
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,2,0,6,0,18,0,2,0,0,0,28
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,0,0,1,0,0,0,0,0,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,6,0,0,0,0,0,10
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,5,0,0,0,0,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,8,0,1,0,0,0,11
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,3,0,5,0,1,0,0,0,9
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,2,4,0,0,0,0,0,6
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,2,0,1,0,1,0,0,5
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,1,0,0,0,2
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,1,2,0,2,2,0,0,7
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,1,0,0,0,0,0,2
SAN PEDRO DE MACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,3,0,3,1,0,0,0,0,7
SAN PEDRO DE QUEMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,1,1,0,0,2
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,5,1,0,0,0,0,8
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,18,1,201,38,1102,60,219,61,0,0,1700
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,1,0,2,0,0,0,0,0,4
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,1,0,0,0,2
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,1,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,1,1,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,1,0,0,0,0,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,0,2,0,0,0,2
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,1,0,1,0,0,0,6
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,2,0,2,0,3,1,2,0,0,0,10
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,3,0,1,0,0,0,5
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,7,0,22,4,3,1,0,0,37
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,0,0,0,0,0,0,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,2,0,0,0,0,2
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,1,2,0,2,0,0,0,5
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,11,0,26,0,4,0,0,0,42
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,3,0,2,0,0,0,6
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,0,1,0,1,0,0,2
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,1,0,0,0,4
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,4,0,5,0,4,1,0,0,14
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,3,0,0,0,0,0,4
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,0,0,2,0,2,0,0,0,4
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,0,0,0,0,3
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,1,0,5,1,130,4,52,3,0,0,196
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,3,0,1,0,0,1,0,0,5
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,1,0,2,0,0,0,0,0,3
TIAHUANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2022-04-01,0,0,2,0,0,0,1,0,0,0,3
