,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,217,205,106,95,323,300,623
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,33,32,1,3,34,35,69
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,1,1,0,0,1,1,2
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,22,22,7,7,29,29,58
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,2,0,0,0,2,0,2
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,32,19,14,15,46,34,80
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,7,9,1,0,8,9,17
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,35,27,1,0,36,27,63
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,41,33,0,0,41,33,74
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,33,27,0,0,33,27,60
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,57,65,0,3,57,68,125
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,8,10,2,1,10,11,21
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,10,4,1,1,11,5,16
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,681,475,166,89,847,564,1411
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,167,161,23,16,190,177,367
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,20,5,0,0,20,5,25
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,20,25,0,0,20,25,45
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,81,66,2,9,83,75,158
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,71,63,8,9,79,72,151
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,16,24,0,2,16,26,42
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,82,89,3,5,85,94,179
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,37,29,7,1,44,30,74
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,41,38,16,26,57,64,121
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,277,177,111,96,388,273,661
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,8,15,0,2,8,17,25
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,55,34,3,1,58,35,93
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,213,171,12,19,225,190,415
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,10,17,1,0,11,17,28
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,39,39,12,8,51,47,98
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,24,34,6,9,30,43,73
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,565,499,35,47,600,546,1146
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,37,48,4,6,41,54,95
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,145,111,21,12,166,123,289
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,113,117,51,57,164,174,338
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,27,17,1,0,28,17,45
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,9,2,0,0,9,2,11
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,522,468,56,60,578,528,1106
YACO,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,32,30,0,0,32,30,62
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,502,530,57,53,559,583,1142
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,20,12,0,0,20,12,32
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,25,18,2,3,27,21,48
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,351,290,28,21,379,311,690
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,14,18,0,1,14,19,33
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,25,22,2,4,27,26,53
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,30,18,1,0,31,18,49
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2017-03-01,30,26,1,0,31,26,57
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,15,7,0,0,15,7,22
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,63,64,46,50,109,114,223
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,52,52,2,1,54,53,107
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,84,53,7,5,91,58,149
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,6,4,1,1,7,5,12
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,11,17,1,1,12,18,30
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,60,69,0,2,60,71,131
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,20,25,0,1,20,26,46
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,15,11,0,2,15,13,28
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,5,6,0,0,5,6,11
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,13,10,4,2,17,12,29
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,60,58,21,39,81,97,178
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,6,6,0,0,6,6,12
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,27,29,1,2,28,31,59
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,64,55,5,2,69,57,126
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,39,40,0,1,39,41,80
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,82,71,2,2,84,73,157
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,41,27,4,0,45,27,72
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,7,5,0,0,7,5,12
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,18,15,0,0,18,15,33
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,21,23,0,0,21,23,44
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,76,95,7,3,83,98,181
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,48,39,0,0,48,39,87
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,16,31,3,6,19,37,56
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,20,12,0,0,20,12,32
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,10,0,0,2,10,12
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,6,2,0,0,6,2,8
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,10,11,0,1,10,12,22
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,266,265,32,16,298,281,579
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,75,68,4,6,79,74,153
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,12,12,0,0,12,12,24
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,4,0,0,0,4,0,4
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,26,18,1,1,27,19,46
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,66,38,3,4,69,42,111
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,129,154,3,2,132,156,288
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,34,28,11,4,45,32,77
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,39,43,0,0,39,43,82
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,59,51,0,0,59,51,110
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,8,13,0,0,8,13,21
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,30,23,0,0,30,23,53
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,48,50,2,4,50,54,104
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,9,4,1,0,10,4,14
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,213,189,14,30,227,219,446
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,87,56,24,6,111,62,173
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,14,11,2,1,16,12,28
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,59,47,13,13,72,60,132
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,248,199,20,8,268,207,475
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,0,0,1,1,1,1,2
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,43,54,3,4,46,58,104
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,15,9,1,0,16,9,25
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,12,12,2,1,14,13,27
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1,4,1,2,2,6,8
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,4,0,1,2,5,7
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,142,127,3,4,145,131,276
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,29,23,3,1,32,24,56
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,88,91,2,2,90,93,183
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,0,7,0,1,0,8,8
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,41,36,0,0,41,36,77
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,187,130,9,7,196,137,333
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,3,2,0,0,3,2,5
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,2,0,0,2,2,4
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,2,1,4,3,6,9
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,76,63,2,1,78,64,142
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,15,14,0,0,15,14,29
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,24,12,0,0,24,12,36
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,26,29,0,1,26,30,56
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,61,57,9,8,70,65,135
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,165,134,32,19,197,153,350
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,69,95,0,0,69,95,164
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,3231,2807,1262,1197,4493,4004,8497
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,156,130,78,72,234,202,436
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,49,32,7,2,56,34,90
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,3,9,0,0,3,9,12
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,65,53,2,0,67,53,120
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,14,22,8,8,22,30,52
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,101,86,1,1,102,87,189
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,22,20,3,2,25,22,47
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,66,37,4,2,70,39,109
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1,7,0,0,1,7,8
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,77,53,10,3,87,56,143
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,0,4,0,0,0,4,4
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,81,67,20,17,101,84,185
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,20,17,0,4,20,21,41
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,66,70,12,22,78,92,170
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,16,19,0,2,16,21,37
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,50,53,5,8,55,61,116
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,13,19,0,1,13,20,33
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,65,63,13,3,78,66,144
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,230,208,16,12,246,220,466
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,74,66,16,5,90,71,161
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,5,6,2,2,7,8,15
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,19,11,3,5,22,16,38
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,46,40,2,0,48,40,88
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,15,10,4,0,19,10,29
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,7,5,0,0,7,5,12
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,10,10,1,0,11,10,21
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,3187,3034,901,868,4088,3902,7990
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,14,11,0,0,14,11,25
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,38,32,5,1,43,33,76
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,20,24,0,2,20,26,46
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,343,319,178,133,521,452,973
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,12,9,0,0,12,9,21
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,65,86,2,0,67,86,153
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,163,165,19,24,182,189,371
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1,2,0,0,1,2,3
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,15,22,0,0,15,22,37
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1,0,0,0,1,0,1
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,18,15,1,4,19,19,38
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,6,3,0,0,6,3,9
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,13,9,1,1,14,10,24
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,53,28,13,10,66,38,104
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,24,17,0,0,24,17,41
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,37,58,15,16,52,74,126
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,22,16,5,1,27,17,44
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,105,79,10,10,115,89,204
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,9,14,0,2,9,16,25
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,172,170,18,6,190,176,366
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,127,70,7,5,134,75,209
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,25,30,7,5,32,35,67
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,17,6,1,2,18,8,26
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,4,1,4,3,8,11
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,71,63,7,5,78,68,146
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,18,6,0,0,18,6,24
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,9,5,14,9,23,14,37
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1,2,1,2,2,4,6
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,12,13,0,5,12,18,30
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,12,9,5,2,17,11,28
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,5,15,0,0,5,15,20
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,40,20,3,4,43,24,67
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,36,40,0,2,36,42,78
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,8,11,0,0,8,11,19
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,31,29,4,0,35,29,64
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,52,43,7,7,59,50,109
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,30,42,2,2,32,44,76
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,26,28,14,15,40,43,83
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,153,130,4,0,157,130,287
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,414,352,59,72,473,424,897
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2827,2765,990,1045,3817,3810,7627
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,38,30,3,1,41,31,72
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,38,33,2,3,40,36,76
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,19,12,0,0,19,12,31
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,5,6,4,2,9,8,17
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,169,149,92,88,261,237,498
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,9,2,0,0,9,2,11
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,7,11,0,0,7,11,18
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,27,22,1,4,28,26,54
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,16,10,0,1,16,11,27
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,20,28,2,3,22,31,53
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,53,36,1,4,54,40,94
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,45,38,1,0,46,38,84
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,2,0,0,2,2,4
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,69,78,20,18,89,96,185
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,27,37,0,0,27,37,64
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,68,60,13,13,81,73,154
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,132,97,14,4,146,101,247
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,16,19,2,1,18,20,38
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,3,4,2,0,5,4,9
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,25,15,6,10,31,25,56
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,111,102,7,18,118,120,238
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,466,476,122,101,588,577,1165
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,6,9,1,0,7,9,16
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,25,21,4,1,29,22,51
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,13,4,0,0,13,4,17
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1,2,1,2,2,4,6
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,7,11,0,0,7,11,18
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,40,43,1,1,41,44,85
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,40,47,2,4,42,51,93
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,33,12,0,2,33,14,47
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1249,1115,203,193,1452,1308,2760
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,66,60,3,8,69,68,137
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,33,26,3,3,36,29,65
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,70,47,4,4,74,51,125
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,71,55,1,0,72,55,127
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,138,108,10,15,148,123,271
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,6,7,1,0,7,7,14
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,28,23,9,0,37,23,60
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,17,9,0,2,17,11,28
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,6,0,2,2,8,10
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,73,85,2,4,75,89,164
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,17,28,0,5,17,33,50
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,14,17,1,1,15,18,33
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,53,37,3,0,56,37,93
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,35,42,0,0,35,42,77
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,49,47,10,10,59,57,116
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,21,16,1,2,22,18,40
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,23,26,0,0,23,26,49
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,55,44,1,0,56,44,100
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,29,29,4,2,33,31,64
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,66,54,0,1,66,55,121
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,9,16,0,5,9,21,30
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,5,0,1,0,6,0,6
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,1208,1082,120,98,1328,1180,2508
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,19,12,0,0,19,12,31
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,7,6,0,0,7,6,13
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,53,52,7,1,60,53,113
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,13,22,0,0,13,22,35
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,19,17,7,5,26,22,48
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,38,21,1,1,39,22,61
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,7,8,0,0,7,8,15
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,35,39,2,0,37,39,76
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,24,22,1,1,25,23,48
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,9,2,0,0,9,2,11
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,78,71,17,15,95,86,181
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,320,320,17,13,337,333,670
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,36,30,0,0,36,30,66
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,127,98,17,16,144,114,258
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,3,4,7,6,10,10,20
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,560,503,363,343,923,846,1769
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,16,19,0,1,16,20,36
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,2,5,0,0,2,5,7
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,46,38,0,0,46,38,84
REYES,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,36,37,3,4,39,41,80
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,332,287,80,69,412,356,768
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2017-04-01,34,47,4,2,38,49,87
