,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
DESAGUADERO,consulta externa,personas de 60 anos y mas,2017-04-01,48,68,45,54,93,122,215
EL ALTO,consulta externa,personas de 60 anos y mas,2017-04-01,6454,7429,3785,4378,10239,11807,22046
EL CHORO,consulta externa,personas de 60 anos y mas,2017-04-01,161,184,3,3,164,187,351
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2017-04-01,248,203,9,12,257,215,472
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2017-04-01,412,611,12,27,424,638,1062
EL TORNO,consulta externa,personas de 60 anos y mas,2017-04-01,1290,1423,547,460,1837,1883,3720
EL VILLAR,consulta externa,personas de 60 anos y mas,2017-04-01,193,294,3,4,196,298,494
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2017-04-01,617,716,6,13,623,729,1352
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2017-04-01,351,268,60,49,411,317,728
ESCARA,consulta externa,personas de 60 anos y mas,2017-04-01,33,45,2,4,35,49,84
ESCOMA,consulta externa,personas de 60 anos y mas,2017-04-01,408,379,12,6,420,385,805
ESMERALDA,consulta externa,personas de 60 anos y mas,2017-04-01,65,60,11,5,76,65,141
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2017-04-01,190,223,6,0,196,223,419
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2017-04-01,8,4,0,0,8,4,12
EXALTACION,consulta externa,personas de 60 anos y mas,2017-04-01,33,41,1,2,34,43,77
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2017-04-01,142,141,69,57,211,198,409
FILADELFIA,consulta externa,personas de 60 anos y mas,2017-04-01,89,50,1,2,90,52,142
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2017-04-01,200,258,18,24,218,282,500
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2017-04-01,276,275,31,26,307,301,608
GUANAY,consulta externa,personas de 60 anos y mas,2017-04-01,389,340,12,9,401,349,750
GUAQUI,consulta externa,personas de 60 anos y mas,2017-04-01,132,154,30,34,162,188,350
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2017-04-01,458,573,106,109,564,682,1246
GUTIERREZ,consulta externa,personas de 60 anos y mas,2017-04-01,328,344,20,30,348,374,722
HUACARETA,consulta externa,personas de 60 anos y mas,2017-04-01,180,182,7,18,187,200,387
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2017-04-01,60,106,1,4,61,110,171
HUACHACALLA,consulta externa,personas de 60 anos y mas,2017-04-01,60,78,27,25,87,103,190
HUANUNI,consulta externa,personas de 60 anos y mas,2017-04-01,400,381,152,107,552,488,1040
HUARACAJE,consulta externa,personas de 60 anos y mas,2017-04-01,56,48,2,0,58,48,106
HUARINA,consulta externa,personas de 60 anos y mas,2017-04-01,119,153,208,184,327,337,664
HUATAJATA,consulta externa,personas de 60 anos y mas,2017-04-01,71,63,46,60,117,123,240
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2017-04-01,274,291,4,5,278,296,574
HUMANATA,consulta externa,personas de 60 anos y mas,2017-04-01,172,169,1,1,173,170,343
ICHOCA,consulta externa,personas de 60 anos y mas,2017-04-01,190,169,0,0,190,169,359
ICLA,consulta externa,personas de 60 anos y mas,2017-04-01,184,276,45,85,229,361,590
INCAHUASI,consulta externa,personas de 60 anos y mas,2017-04-01,183,316,2,5,185,321,506
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2017-04-01,17,3,0,0,17,3,20
INQUISIVI,consulta externa,personas de 60 anos y mas,2017-04-01,383,375,2,0,385,375,760
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2017-04-01,394,318,90,86,484,404,888
IXIAMAS,consulta externa,personas de 60 anos y mas,2017-04-01,168,119,7,4,175,123,298
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2017-04-01,384,394,260,263,644,657,1301
LA ASUNTA,consulta externa,personas de 60 anos y mas,2017-04-01,334,221,68,45,402,266,668
LA GUARDIA,consulta externa,personas de 60 anos y mas,2017-04-01,1356,1517,185,247,1541,1764,3305
LA PAZ,consulta externa,personas de 60 anos y mas,2017-04-01,13412,16959,13572,18764,26984,35723,62707
LA RIVERA,consulta externa,personas de 60 anos y mas,2017-04-01,14,18,0,1,14,19,33
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2017-04-01,82,104,4,3,86,107,193
LAJA,consulta externa,personas de 60 anos y mas,2017-04-01,223,254,179,203,402,457,859
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2017-04-01,94,151,2,11,96,162,258
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2017-04-01,189,143,2,0,191,143,334
LLALLAGUA,consulta externa,personas de 60 anos y mas,2017-04-01,592,879,94,114,686,993,1679
LLICA,consulta externa,personas de 60 anos y mas,2017-04-01,75,90,7,4,82,94,176
LORETO,consulta externa,personas de 60 anos y mas,2017-04-01,53,52,2,3,55,55,110
LURIBAY,consulta externa,personas de 60 anos y mas,2017-04-01,347,329,29,16,376,345,721
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2017-04-01,174,230,8,20,182,250,432
MACHARETI,consulta externa,personas de 60 anos y mas,2017-04-01,143,165,16,24,159,189,348
MAGDALENA,consulta externa,personas de 60 anos y mas,2017-04-01,185,163,60,52,245,215,460
MAIRANA,consulta externa,personas de 60 anos y mas,2017-04-01,81,119,39,88,120,207,327
MALLA,consulta externa,personas de 60 anos y mas,2017-04-01,102,104,1,0,103,104,207
MAPIRI,consulta externa,personas de 60 anos y mas,2017-04-01,239,245,28,28,267,273,540
MECAPACA,consulta externa,personas de 60 anos y mas,2017-04-01,217,184,23,14,240,198,438
MINEROS,consulta externa,personas de 60 anos y mas,2017-04-01,550,506,8,10,558,516,1074
MIZQUE,consulta externa,personas de 60 anos y mas,2017-04-01,617,797,161,180,778,977,1755
MOCOMOCO,consulta externa,personas de 60 anos y mas,2017-04-01,335,288,95,96,430,384,814
MOJINETE,consulta externa,personas de 60 anos y mas,2017-04-01,25,49,6,12,31,61,92
MOJOCOYA,consulta externa,personas de 60 anos y mas,2017-04-01,209,279,90,111,299,390,689
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2017-04-01,621,782,86,82,707,864,1571
MONTERO,consulta externa,personas de 60 anos y mas,2017-04-01,1753,2086,428,594,2181,2680,4861
MORO MORO,consulta externa,personas de 60 anos y mas,2017-04-01,48,41,30,54,78,95,173
MOROCHATA,consulta externa,personas de 60 anos y mas,2017-04-01,342,417,135,143,477,560,1037
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2017-04-01,47,19,0,0,47,19,66
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2017-04-01,11,6,7,5,18,11,29
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2017-04-01,54,37,0,2,54,39,93
OCURI,consulta externa,personas de 60 anos y mas,2017-04-01,430,485,9,7,439,492,931
OKINAWA,consulta externa,personas de 60 anos y mas,2017-04-01,151,145,18,15,169,160,329
OMEREQUE,consulta externa,personas de 60 anos y mas,2017-04-01,137,168,53,36,190,204,394
ORURO,consulta externa,personas de 60 anos y mas,2017-04-01,6069,7028,3142,3664,9211,10692,19903
PADCAYA,consulta externa,personas de 60 anos y mas,2017-04-01,419,522,81,101,500,623,1123
PADILLA,consulta externa,personas de 60 anos y mas,2017-04-01,311,486,27,37,338,523,861
PAILON,consulta externa,personas de 60 anos y mas,2017-04-01,289,245,53,70,342,315,657
PALCA,consulta externa,personas de 60 anos y mas,2017-04-01,291,221,5,2,296,223,519
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2017-04-01,578,399,320,226,898,625,1523
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2017-04-01,71,61,0,1,71,62,133
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2017-04-01,145,188,62,105,207,293,500
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2017-04-01,362,327,28,11,390,338,728
PASORAPA,consulta externa,personas de 60 anos y mas,2017-04-01,158,195,7,7,165,202,367
PATACAMAYA,consulta externa,personas de 60 anos y mas,2017-04-01,309,254,22,26,331,280,611
PAZÑA,consulta externa,personas de 60 anos y mas,2017-04-01,94,88,20,22,114,110,224
PELECHUCO,consulta externa,personas de 60 anos y mas,2017-04-01,120,75,3,3,123,78,201
POCOATA,consulta externa,personas de 60 anos y mas,2017-04-01,817,1103,3,5,820,1108,1928
POCONA,consulta externa,personas de 60 anos y mas,2017-04-01,374,578,16,24,390,602,992
POJO (CBBA),consulta externa,personas de 60 anos y mas,2017-04-01,210,254,31,22,241,276,517
POOPO,consulta externa,personas de 60 anos y mas,2017-04-01,107,135,31,29,138,164,302
PORCO,consulta externa,personas de 60 anos y mas,2017-04-01,77,122,2,2,79,124,203
POROMA,consulta externa,personas de 60 anos y mas,2017-04-01,264,385,10,18,274,403,677
PORONGO,consulta externa,personas de 60 anos y mas,2017-04-01,396,361,37,39,433,400,833
PORTACHUELO,consulta externa,personas de 60 anos y mas,2017-04-01,274,312,126,145,400,457,857
PORVENIR,consulta externa,personas de 60 anos y mas,2017-04-01,100,75,2,2,102,77,179
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2017-04-01,46,61,28,43,74,104,178
POTOSI,consulta externa,personas de 60 anos y mas,2017-04-01,3690,5003,1584,2248,5274,7251,12525
PRESTO,consulta externa,personas de 60 anos y mas,2017-04-01,341,427,1,2,342,429,771
PUCARA,consulta externa,personas de 60 anos y mas,2017-04-01,22,31,90,112,112,143,255
PUCARANI,consulta externa,personas de 60 anos y mas,2017-04-01,371,391,166,163,537,554,1091
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2017-04-01,263,283,47,33,310,316,626
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2017-04-01,257,284,43,27,300,311,611
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2017-04-01,170,89,31,32,201,121,322
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2017-04-01,97,78,31,32,128,110,238
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2017-04-01,117,116,1,2,118,118,236
PUERTO RICO,consulta externa,personas de 60 anos y mas,2017-04-01,102,62,10,6,112,68,180
PUERTO SILES,consulta externa,personas de 60 anos y mas,2017-04-01,13,8,0,1,13,9,22
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2017-04-01,255,285,53,45,308,330,638
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2017-04-01,715,546,173,127,888,673,1561
PUNA,consulta externa,personas de 60 anos y mas,2017-04-01,829,1411,5,20,834,1431,2265
PUNATA,consulta externa,personas de 60 anos y mas,2017-04-01,482,698,526,721,1008,1419,2427
QUIABAYA,consulta externa,personas de 60 anos y mas,2017-04-01,145,122,1,1,146,123,269
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2017-04-01,1805,2061,1484,1674,3289,3735,7024
QUIME,consulta externa,personas de 60 anos y mas,2017-04-01,217,188,17,13,234,201,435
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2017-04-01,30,36,26,29,56,65,121
RAVELO,consulta externa,personas de 60 anos y mas,2017-04-01,666,850,1,5,667,855,1522
REYES,consulta externa,personas de 60 anos y mas,2017-04-01,179,164,44,62,223,226,449
RIBERALTA,consulta externa,personas de 60 anos y mas,2017-04-01,794,673,196,176,990,849,1839
ROBORE,consulta externa,personas de 60 anos y mas,2017-04-01,384,380,73,79,457,459,916
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2017-04-01,437,342,112,670,549,1012,1561
SABAYA,consulta externa,personas de 60 anos y mas,2017-04-01,237,236,69,70,306,306,612
SACABA,consulta externa,personas de 60 anos y mas,2017-04-01,1317,1841,1199,1714,2516,3555,6071
SACABAMBA,consulta externa,personas de 60 anos y mas,2017-04-01,113,137,52,77,165,214,379
SACACA,consulta externa,personas de 60 anos y mas,2017-04-01,207,317,1,1,208,318,526
SAIPINA,consulta externa,personas de 60 anos y mas,2017-04-01,124,146,43,62,167,208,375
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2017-04-01,269,333,9,19,278,352,630
SAMAIPATA,consulta externa,personas de 60 anos y mas,2017-04-01,179,158,80,128,259,286,545
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2017-04-01,46,49,16,17,62,66,128
SAN ANDRES,consulta externa,personas de 60 anos y mas,2017-04-01,232,167,29,30,261,197,458
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2017-04-01,202,198,149,173,351,371,722
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2017-04-01,30,38,1,1,31,39,70
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2017-04-01,143,125,10,9,153,134,287
SAN BENITO,consulta externa,personas de 60 anos y mas,2017-04-01,164,249,174,307,338,556,894
SAN BORJA,consulta externa,personas de 60 anos y mas,2017-04-01,478,483,98,78,576,561,1137
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2017-04-01,129,121,16,21,145,142,287
SAN CARLOS,consulta externa,personas de 60 anos y mas,2017-04-01,331,347,43,39,374,386,760
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2017-04-01,290,236,94,92,384,328,712
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2017-04-01,796,802,108,142,904,944,1848
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2017-04-01,52,31,7,2,59,33,92
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2017-04-01,126,161,0,1,126,162,288
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2017-04-01,20,38,38,56,58,94,152
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2017-04-01,329,320,61,35,390,355,745
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2017-04-01,221,215,28,26,249,241,490
SAN JULIAN,consulta externa,personas de 60 anos y mas,2017-04-01,693,617,41,50,734,667,1401
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2017-04-01,96,77,2,5,98,82,180
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2017-04-01,223,419,29,52,252,471,723
SAN LUCAS,consulta externa,personas de 60 anos y mas,2017-04-01,1120,1555,5,16,1125,1571,2696
SAN MATIAS,consulta externa,personas de 60 anos y mas,2017-04-01,102,135,48,70,150,205,355
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2017-04-01,112,115,125,161,237,276,513
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2017-04-01,99,85,0,0,99,85,184
SAN PEDRO,consulta externa,personas de 60 anos y mas,2017-04-01,396,321,49,44,445,365,810
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2017-04-01,486,625,0,1,486,626,1112
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2017-04-01,221,264,13,9,234,273,507
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2017-04-01,48,49,1,0,49,49,98
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2017-04-01,56,69,125,161,181,230,411
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2017-04-01,56,37,5,0,61,37,98
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2017-04-01,100,76,45,45,145,121,266
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2017-04-01,142,135,1,8,143,143,286
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2017-04-01,119,104,0,12,119,116,235
SANTA ANA,consulta externa,personas de 60 anos y mas,2017-04-01,164,218,131,146,295,364,659
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2017-04-01,14245,18466,5464,7959,19709,26425,46134
SANTA ROSA,consulta externa,personas de 60 anos y mas,2017-04-01,198,163,13,20,211,183,394
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2017-04-01,453,367,62,39,515,406,921
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2017-04-01,359,365,33,38,392,403,795
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2017-04-01,351,416,21,19,372,435,807
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2017-04-01,148,158,62,80,210,238,448
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2017-04-01,153,177,8,7,161,184,345
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2017-04-01,158,322,35,49,193,371,564
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2017-04-01,140,166,3,2,143,168,311
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2017-04-01,405,313,59,36,464,349,813
SENA,consulta externa,personas de 60 anos y mas,2017-04-01,74,51,2,2,76,53,129
SHINAOTA,consulta externa,personas de 60 anos y mas,2017-04-01,259,254,35,28,294,282,576
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2017-04-01,638,659,94,85,732,744,1476
SICAYA,consulta externa,personas de 60 anos y mas,2017-04-01,71,99,32,30,103,129,232
SIPE SIPE,consulta externa,personas de 60 anos y mas,2017-04-01,586,885,261,340,847,1225,2072
SOPACHUY,consulta externa,personas de 60 anos y mas,2017-04-01,188,290,4,0,192,290,482
SORACACHI,consulta externa,personas de 60 anos y mas,2017-04-01,173,182,5,3,178,185,363
SORATA,consulta externa,personas de 60 anos y mas,2017-04-01,342,339,208,192,550,531,1081
SUCRE,consulta externa,personas de 60 anos y mas,2017-04-01,6236,8428,2403,3711,8639,12139,20778
TACACHI,consulta externa,personas de 60 anos y mas,2017-04-01,41,76,1,8,42,84,126
TACACOMA,consulta externa,personas de 60 anos y mas,2017-04-01,168,118,4,3,172,121,293
TACOBAMBA,consulta externa,personas de 60 anos y mas,2017-04-01,267,380,3,2,270,382,652
TACOPAYA,consulta externa,personas de 60 anos y mas,2017-04-01,354,426,93,113,447,539,986
TAHUA,consulta externa,personas de 60 anos y mas,2017-04-01,39,55,19,25,58,80,138
TAPACARI,consulta externa,personas de 60 anos y mas,2017-04-01,792,967,26,31,818,998,1816
TARABUCO,consulta externa,personas de 60 anos y mas,2017-04-01,461,645,20,37,481,682,1163
TARACO,consulta externa,personas de 60 anos y mas,2017-04-01,118,123,133,159,251,282,533
TARATA,consulta externa,personas de 60 anos y mas,2017-04-01,124,145,53,88,177,233,410
TARIJA,consulta externa,personas de 60 anos y mas,2017-04-01,3841,5334,2297,3370,6138,8704,14842
TARVITA,consulta externa,personas de 60 anos y mas,2017-04-01,260,390,18,14,278,404,682
TEOPONTE,consulta externa,personas de 60 anos y mas,2017-04-01,243,162,68,30,311,192,503
TIAWANACU,consulta externa,personas de 60 anos y mas,2017-04-01,222,250,94,86,316,336,652
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2017-04-01,704,841,16,38,720,879,1599
TIPUANI,consulta externa,personas de 60 anos y mas,2017-04-01,174,118,67,40,241,158,399
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2017-04-01,392,637,146,278,538,915,1453
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2017-04-01,389,550,130,164,519,714,1233
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2017-04-01,21,43,34,56,55,99,154
TOCO,consulta externa,personas de 60 anos y mas,2017-04-01,228,287,63,82,291,369,660
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2017-04-01,18,26,1,1,19,27,46
TOLATA,consulta externa,personas de 60 anos y mas,2017-04-01,105,188,25,51,130,239,369
TOLEDO,consulta externa,personas de 60 anos y mas,2017-04-01,227,294,7,3,234,297,531
TOMAVE,consulta externa,personas de 60 anos y mas,2017-04-01,450,638,5,5,455,643,1098
TOMINA,consulta externa,personas de 60 anos y mas,2017-04-01,358,449,3,5,361,454,815
TORO TORO,consulta externa,personas de 60 anos y mas,2017-04-01,269,410,0,1,269,411,680
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2017-04-01,297,390,12,22,309,412,721
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2017-04-01,204,197,15,12,219,209,428
TRIGAL,consulta externa,personas de 60 anos y mas,2017-04-01,53,49,76,91,129,140,269
TRINIDAD,consulta externa,personas de 60 anos y mas,2017-04-01,1867,2221,982,1307,2849,3528,6377
TUPIZA,consulta externa,personas de 60 anos y mas,2017-04-01,1251,1727,372,606,1623,2333,3956
TURCO,consulta externa,personas de 60 anos y mas,2017-04-01,150,156,24,17,174,173,347
UMALA,consulta externa,personas de 60 anos y mas,2017-04-01,403,425,2,7,405,432,837
UNCIA,consulta externa,personas de 60 anos y mas,2017-04-01,463,689,34,61,497,750,1247
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2017-04-01,281,381,22,28,303,409,712
URUBICHA,consulta externa,personas de 60 anos y mas,2017-04-01,82,123,8,5,90,128,218
UYUNI,consulta externa,personas de 60 anos y mas,2017-04-01,493,524,83,104,576,628,1204
VACAS,consulta externa,personas de 60 anos y mas,2017-04-01,212,353,57,71,269,424,693
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2017-04-01,246,295,496,622,742,917,1659
VIACHA,consulta externa,personas de 60 anos y mas,2017-04-01,739,702,344,374,1083,1076,2159
VILA VILA,consulta externa,personas de 60 anos y mas,2017-04-01,117,168,0,4,117,172,289
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2017-04-01,288,461,14,20,302,481,783
VILLA MONTES,consulta externa,personas de 60 anos y mas,2017-04-01,767,845,115,121,882,966,1848
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2017-04-01,34,12,0,4,34,16,50
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2017-04-01,183,246,41,57,224,303,527
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2017-04-01,287,360,6,8,293,368,661
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2017-04-01,1398,1078,90,71,1488,1149,2637
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2017-04-01,206,278,24,29,230,307,537
VILLAZON,consulta externa,personas de 60 anos y mas,2017-04-01,666,1043,560,901,1226,1944,3170
VINTO,consulta externa,personas de 60 anos y mas,2017-04-01,413,585,119,203,532,788,1320
VITICHI,consulta externa,personas de 60 anos y mas,2017-04-01,259,481,3,8,262,489,751
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2017-04-01,33,35,13,23,46,58,104
WARNES,consulta externa,personas de 60 anos y mas,2017-04-01,556,642,123,139,679,781,1460
YACO,consulta externa,personas de 60 anos y mas,2017-04-01,177,146,2,1,179,147,326
YACUIBA,consulta externa,personas de 60 anos y mas,2017-04-01,1978,2423,407,495,2385,2918,5303
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2017-04-01,372,564,1,4,373,568,941
YANACACHI,consulta externa,personas de 60 anos y mas,2017-04-01,109,104,28,15,137,119,256
YAPACANI,consulta externa,personas de 60 anos y mas,2017-04-01,1027,860,108,97,1135,957,2092
YOCALLA,consulta externa,personas de 60 anos y mas,2017-04-01,306,404,4,13,310,417,727
YOTALA,consulta externa,personas de 60 anos y mas,2017-04-01,130,206,32,51,162,257,419
YUNCHARA,consulta externa,personas de 60 anos y mas,2017-04-01,154,234,0,1,154,235,389
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2017-04-01,7,16,0,1,7,17,24
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2017-04-01,305,378,3,5,308,383,691
ACACIO,consulta externa,personas de 60 anos y mas,2017-05-01,265,355,1,1,266,356,622
ACHACACHI,consulta externa,personas de 60 anos y mas,2017-05-01,826,774,277,226,1103,1000,2103
ACHOCALLA,consulta externa,personas de 60 anos y mas,2017-05-01,153,188,4,3,157,191,348
AIQUILE,consulta externa,personas de 60 anos y mas,2017-05-01,437,598,405,531,842,1129,1971
ALALAY,consulta externa,personas de 60 anos y mas,2017-05-01,66,93,10,19,76,112,188
ALCALA,consulta externa,personas de 60 anos y mas,2017-05-01,94,160,1,4,95,164,259
ALTO BENI,consulta externa,personas de 60 anos y mas,2017-05-01,501,295,33,15,534,310,844
ANCORAIMES,consulta externa,personas de 60 anos y mas,2017-05-01,351,354,193,230,544,584,1128
ANDAMARCA,consulta externa,personas de 60 anos y mas,2017-05-01,224,242,6,12,230,254,484
ANTEQUERA,consulta externa,personas de 60 anos y mas,2017-05-01,63,64,2,3,65,67,132
ANZALDO,consulta externa,personas de 60 anos y mas,2017-05-01,303,372,27,36,330,408,738
APOLO,consulta externa,personas de 60 anos y mas,2017-05-01,367,346,9,15,376,361,737
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2017-05-01,133,181,0,1,133,182,315
ARANI,consulta externa,personas de 60 anos y mas,2017-05-01,148,284,102,161,250,445,695
ARBIETO,consulta externa,personas de 60 anos y mas,2017-05-01,523,791,62,97,585,888,1473
ARQUE,consulta externa,personas de 60 anos y mas,2017-05-01,214,335,51,70,265,405,670
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2017-05-01,664,495,4,5,668,500,1168
ATOCHA,consulta externa,personas de 60 anos y mas,2017-05-01,223,236,73,164,296,400,696
AUCAPATA,consulta externa,personas de 60 anos y mas,2017-05-01,140,145,5,6,145,151,296
AYATA,consulta externa,personas de 60 anos y mas,2017-05-01,183,242,10,16,193,258,451
AYO AYO,consulta externa,personas de 60 anos y mas,2017-05-01,110,125,1,1,111,126,237
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2017-05-01,870,951,14,14,884,965,1849
AZURDUY,consulta externa,personas de 60 anos y mas,2017-05-01,188,256,6,3,194,259,453
BATALLAS,consulta externa,personas de 60 anos y mas,2017-05-01,316,302,31,33,347,335,682
BAURES,consulta externa,personas de 60 anos y mas,2017-05-01,103,131,17,24,120,155,275
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2017-05-01,39,67,3,3,42,70,112
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2017-05-01,110,108,0,0,110,108,218
BELLA FLOR,consulta externa,personas de 60 anos y mas,2017-05-01,51,44,9,6,60,50,110
BERMEJO,consulta externa,personas de 60 anos y mas,2017-05-01,719,895,176,233,895,1128,2023
BETANZOS,consulta externa,personas de 60 anos y mas,2017-05-01,1065,1257,54,77,1119,1334,2453
BOLIVAR,consulta externa,personas de 60 anos y mas,2017-05-01,179,203,46,55,225,258,483
BOLPEBRA,consulta externa,personas de 60 anos y mas,2017-05-01,57,38,14,2,71,40,111
BOYUIBE,consulta externa,personas de 60 anos y mas,2017-05-01,67,116,5,6,72,122,194
BUENA VISTA,consulta externa,personas de 60 anos y mas,2017-05-01,371,204,69,73,440,277,717
CABEZAS,consulta externa,personas de 60 anos y mas,2017-05-01,594,599,42,75,636,674,1310
CAIROMA,consulta externa,personas de 60 anos y mas,2017-05-01,303,247,39,36,342,283,625
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2017-05-01,427,705,6,6,433,711,1144
CAJUATA,consulta externa,personas de 60 anos y mas,2017-05-01,283,216,0,0,283,216,499
CALACOTO,consulta externa,personas de 60 anos y mas,2017-05-01,332,357,7,11,339,368,707
CALAMARCA,consulta externa,personas de 60 anos y mas,2017-05-01,208,251,28,18,236,269,505
CAMARGO,consulta externa,personas de 60 anos y mas,2017-05-01,382,617,150,268,532,885,1417
