municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,27,27
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,786,786
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,359,359
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,6,6
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,28,28
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,5,5
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,40,40
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,265,265
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,49,49
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,3,3
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,481,481
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,5,5
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,162,162
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,153,153
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,313,313
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,148,148
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,526,526
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-03-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,173,173
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,18,18
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,36,36
AYATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,8,8
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,327,327
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,6,6
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,59,59
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,74,74
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,52,52
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
CARACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,59,59
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,34,34
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,21,21
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,15,15
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,8,8
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,29,29
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,45,45
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,185,185
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3509,3509
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,29,29
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,36,36
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,144,144
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,25,25
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,16,16
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2146,2146
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,124,124
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,41,41
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,6,6
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,11,11
FILADELFIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,7,7
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,6,6
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,5,5
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,9,9
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,5,5
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,142,142
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,10069,10069
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,10,10
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,5,5
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,73,73
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,11,11
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,5,5
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,67,67
MOJINETE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,62,62
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4381,4381
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,10,10
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1759,1759
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,37,37
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,51,51
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,12,12
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,780,780
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,5,5
PUCARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,9,9
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,448,448
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1034,1034
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,118,118
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,575,575
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,11,11
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,370,370
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,20,20
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,14,14
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,97,97
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,8,8
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,21,21
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,9,9
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,57,57
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,10,10
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,48,48
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,6,6
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3500,3500
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,4,4
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,18,18
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,7,7
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,15,15
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,15,15
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2077,2077
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,52,52
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1422,1422
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,25,25
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,334,334
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,5,5
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,6,6
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,16,16
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,105,105
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,287,287
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,18,18
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,36,36
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,402,402
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,29,29
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,319,319
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,7,7
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,212,212
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,139,139
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,3,3
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,368,368
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,352,352
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,530,530
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-04-01,2,2
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,133,133
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,13,13
ALALAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,41,41
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,5,5
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,5,5
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,536,536
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,11,11
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
CALACOTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,68,68
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,97,97
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,51,51
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,42,42
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,39,39
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,20,20
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,28,28
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,27,27
CHUMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,4,4
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,22,22
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,315,315
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3054,3054
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,27,27
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,55,55
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,4,4
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,113,113
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,61,61
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,5,5
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,4,4
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,11,11
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1112,1112
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,104,104
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,4,4
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,47,47
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,5,5
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,5,5
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,4,4
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,6,6
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,40,40
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,12,12
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
HUMANATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,4,4
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,58,58
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,8985,8985
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,64,64
LURIBAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-05-01,10,10
