municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,236,236
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,1,1
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,12,12
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,32,32
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,12,12
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,77,77
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,17,17
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,21,21
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,581,581
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,28,28
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,99,99
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,48,48
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,39,39
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,365,365
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,28,28
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,272,272
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,256,256
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,8,8
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,4,4
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,398,398
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,2,2
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,191,191
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,20,20
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,14,14
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,294,294
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,3,3
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,54,54
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-03-01,27,27
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,118,118
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,23,23
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,96,96
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,22,22
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,23,23
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,20,20
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,8,8
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,46,46
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,120,120
AUCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,94,94
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,13,13
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,32,32
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,523,523
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,51,51
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,7,7
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,28,28
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,28,28
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,10,10
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,13,13
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,15,15
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,247,247
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,73,73
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,109,109
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,50,50
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,91,91
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,46,46
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,15,15
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,63,63
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,12,12
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,61,61
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,124,124
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
CHOQUE COTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,46,46
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,40,40
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,368,368
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,18,18
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6504,6504
COIPASA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,196,196
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,15,15
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,49,49
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,25,25
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
COMANCHE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,46,46
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,12,12
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,66,66
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,164,164
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,63,63
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,293,293
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,37,37
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,44,44
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6672,6672
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,16,16
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,22,22
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,232,232
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,25,25
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,22,22
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,206,206
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
ESMERALDA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
EUREKA (SANTOS MERCADO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,51,51
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,21,21
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,139,139
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,15,15
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,156,156
HUARACAJE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,28,28
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
HUMANATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
ICHOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,28,28
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,30,30
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,16,16
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,7,7
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,14,14
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,69,69
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,415,415
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9646,9646
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,20,20
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,44,44
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,7,7
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,16,16
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,50,50
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,10,10
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,45,45
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,20,20
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,100,100
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,31,31
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,92,92
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2520,2520
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,11,11
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,58,58
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1797,1797
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,101,101
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,33,33
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,48,48
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,31,31
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,32,32
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,34,34
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,39,39
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,7,7
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,65,65
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,32,32
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,41,41
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,26,26
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,176,176
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,23,23
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,59,59
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,24,24
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,349,349
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,12,12
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,381,381
QUIABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,862,862
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,10,10
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,10,10
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,424,424
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,35,35
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,39,39
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,3,3
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,879,879
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,13,13
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,12,12
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,59,59
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,35,35
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,14,14
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,116,116
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,33,33
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,37,37
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,58,58
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,21,21
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,75,75
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,16,16
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,84,84
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,117,117
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,20,20
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,18,18
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,66,66
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
SAN PEDRO DE MACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,12,12
SAN PEDRO DE QUEMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,19,19
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,7,7
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,28,28
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9401,9401
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,5,5
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,25,25
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4,4
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,8,8
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,8,8
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,25,25
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,61,61
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,8,8
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,156,156
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,33,33
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,15,15
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,39,39
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,4023,4023
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,8,8
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,2,2
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,6,6
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,14,14
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,56,56
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,9,9
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,33,33
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,693,693
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2021-04-01,40,40
