municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
TIPUANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,6,6
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,5,5
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,4,4
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,11,11
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,4,4
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,3,3
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,6,6
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,2,2
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,8,8
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,5,5
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-04-01,1,1
ACHACACHI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,4,4
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,5,5
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,3,3
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,64,64
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
CORO CORO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
COROICO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,4,4
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,58,58
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
HUACARETA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,100,100
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,4,4
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,34,34
POCONA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,16,16
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
PUNA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,5,5
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
QUIME,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
RAVELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
REYES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,4,4
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,3,3
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,158,158
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,30,30
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,12,12
TIQUIPAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,9,9
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
UNCIA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
VIACHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,4,4
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,2,2
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-05-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
ARQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
CARAPARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,3,3
CHARAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
CHIMORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
CHIPAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,6,6
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,87,87
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
COLOMI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
COPACABANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,63,63
ENTRE RIOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,69,69
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
MACHARETI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
MAGDALENA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
MINEROS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,3,3
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,8,8
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,29,29
PORTACHUELO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,5,5
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,22,22
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,3,3
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,4,4
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,4,4
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,4,4
ROBORE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
SACACA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,3,3
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,20,20
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,4,4
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
SOPACHUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,25,25
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,13,13
TARVITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
TIQUIPAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,4,4
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
VILA VILA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,3,3
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,4,4
VINTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
WARNES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,2,2
YACO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
YOTALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-06-01,1,1
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
ARBIETO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,3,3
AYATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
AZURDUY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
CAJUATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
CARIPUYO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,3,3
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,69,69
COMARAPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
COTAGAITA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,4,4
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,83,83
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,3,3
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,112,112
MAIRANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,12,12
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,26,26
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,26,26
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,8,8
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,7,7
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,3,3
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
SAN JULIAN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
SAN MATIAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
SANTA ANA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,47,47
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,23,23
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
TARATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,17,17
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,5,5
TOMINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,2,2
TRIGAL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,4,4
TUPIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
UMALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
URUBICHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
VALLEGRANDE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,3,3
VILLA MONTES,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,3,3
VILLA TUNARI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,6,6
VILLAZON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,1,1
YACUIBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-07-01,6,6
ACHOCALLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
AIQUILE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
ALCALA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
ATOCHA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
BERMEJO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
BETANZOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
BUENA VISTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
CABEZAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
CAMARGO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
CARANAVI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
CLIZA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
COBIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,4,4
COCHABAMBA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,100,100
COLOMI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
CORIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
COTOCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
EL ALTO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,37,37
EL TORNO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
EXALTACION,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
GUANAY,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
INCAHUASI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
INGAVI (HUMAITA),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
LA PAZ,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,86,86
LLALLAGUA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
MIZQUE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
MONTEAGUDO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
MONTERO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,6,6
MOROCHATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
ORURO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,21,21
PADCAYA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
PADILLA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,4,4
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
POROMA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,33,33
PUNATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
QUILLACOLLO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,5,5
QUIME,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
RIBERALTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,4,4
SACABA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
SAMAIPATA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN BORJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN CARLOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
SAN IGNACIO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,5,5
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN LUCAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN PEDRO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN RAFAEL,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SAN RAMON,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,102,102
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,7,7
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,3,3
SIPE SIPE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,2,2
SUCRE,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,38,38
TARABUCO,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,1,1
TARIJA,atencion de partos en servicio,nacidos vivos con peso menor a 2500g,2005-08-01,12,12
