municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,12,12
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,52,52
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,10,10
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,8,8
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,45,45
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
MOROCHATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
PAMPA GRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,18,18
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,11,11
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,14,14
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,8,8
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,14,14
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
RURRENABAQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
SAMAIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,13,13
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,8,8
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,9,9
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,10,10
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,17,17
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
SAN RAFAEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,36,36
SANTA ROSA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
SICAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,39,39
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
TARATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,8,8
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,18,18
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
URUBICHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,9,9
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,3,3
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,5,5
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,7,7
YACUIBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,4,4
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,1,1
YOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-04-01,2,2
ACACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,9,9
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
ALALAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,14,14
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,9,9
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,28,28
BOLIVAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,13,13
CALACOTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
CAMARGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
CARAPARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,16,16
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CHARAÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
COCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,7,7
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,13,13
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,54,54
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
HUATAJATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,47,47
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
MOJOCOYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,9,9
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
OKINAWA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,14,14
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
PASORAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,5,5
PAZÑA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,15,15
POCONA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,4,4
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,10,10
PRESTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2022-05-01,3,3
