municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,11,11
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,28,28
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,42,42
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,51,51
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,6,6
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,36,36
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,6,6
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,899,899
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,38,38
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,58,58
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,46,46
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,103,103
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,60,60
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,9,9
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,69,69
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,54,54
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,16,16
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,126,126
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,28,28
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,27,27
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,37,37
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,16,16
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,38,38
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,265,265
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,18,18
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,195,195
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,111,111
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,20,20
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,9,9
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,98,98
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,20,20
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,160,160
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,57,57
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,31,31
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,408,408
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,3,3
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,39,39
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,48,48
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-03-01,46,46
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,11,11
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,21,21
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,70,70
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,21,21
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,18,18
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,26,26
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,35,35
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,26,26
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,36,36
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,16,16
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,26,26
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,29,29
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,26,26
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,13,13
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,34,34
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,101,101
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,67,67
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,16,16
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,15,15
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,23,23
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,45,45
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,21,21
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,37,37
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,12,12
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,59,59
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,75,75
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,27,27
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,30,30
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,31,31
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,15,15
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,139,139
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,46,46
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,22,22
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,11,11
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,45,45
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,59,59
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,49,49
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,48,48
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,18,18
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,60,60
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,13,13
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,127,127
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,57,57
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,15,15
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,101,101
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,14,14
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,32,32
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,10,10
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,106,106
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,30,30
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,12,12
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,38,38
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,35,35
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,155,155
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,18,18
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,10,10
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,16,16
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,29,29
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,20,20
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,732,732
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,20,20
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,252,252
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,78,78
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,19,19
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,53,53
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,70,70
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,15,15
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,12,12
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,39,39
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,18,18
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,95,95
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,11,11
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,21,21
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,65,65
HUARACAJE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,30,30
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,13,13
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,48,48
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,60,60
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,24,24
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,37,37
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,25,25
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,17,17
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,199,199
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,17,17
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,23,23
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,44,44
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,16,16
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,10,10
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,29,29
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,28,28
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,21,21
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,20,20
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,29,29
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,48,48
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,35,35
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,51,51
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,186,186
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,19,19
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,23,23
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,17,17
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,504,504
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,48,48
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,49,49
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,65,65
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,11,11
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,20,20
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,40,40
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,17,17
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,13,13
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,150,150
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,34,34
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,26,26
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,73,73
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,16,16
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,236,236
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,44,44
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,89,89
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,10,10
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,14,14
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,17,17
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,72,72
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,82,82
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,408,408
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,174,174
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,33,33
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,208,208
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,11,11
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,28,28
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,58,58
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,124,124
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,23,23
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,54,54
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,55,55
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,117,117
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,62,62
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,269,269
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,129,129
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,18,18
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,80,80
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,24,24
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,6,6
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,56,56
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,10,10
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,38,38
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,3,3
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,22,22
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,30,30
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,40,40
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,99,99
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,31,31
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,113,113
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,40,40
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,1425,1425
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,8,8
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,19,19
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,83,83
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,9,9
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,14,14
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,36,36
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,20,20
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,46,46
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,31,31
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-04-01,7,7
