municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
SACABA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,2945,2945
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
SACACA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,150,150
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,55,55
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,279,279
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,31,31
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,72,72
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,397,397
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,183,183
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,462,462
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,1395,1395
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2019-03-01,75,75
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,62,62
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,527,527
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,51,51
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,946,946
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,1124,1124
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,280,280
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,156,156
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,123,123
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,155,155
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,248,248
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,19976,19976
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,243,243
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,2,2
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,93,93
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,155,155
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
SENA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,60,60
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,355,355
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2019-03-01,155,155
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,62,62
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,217,217
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,180,180
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,31,31
SORATA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,3924,3924
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,91,91
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,31,31
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,184,184
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,279,279
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,395,395
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,589,589
TARACO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,31,31
TARATA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,2446,2446
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,856,856
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,155,155
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,1025,1025
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-03-01,651,651
TOCO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,60,60
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,93,93
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,118,118
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,620,620
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,214,214
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-03-01,372,372
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2019-03-01,124,124
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,252,252
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,403,403
UMALA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,30,30
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,496,496
VACAS,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,115,115
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,806,806
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,123,123
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,354,354
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,155,155
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,492,492
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,1165,1165
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2019-03-01,245,245
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,496,496
VINTO,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,278,278
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,31,31
WARNES,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,667,667
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,916,916
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,372,372
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,90,90
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,919,919
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,186,186
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2019-03-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,420,420
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,31,31
APOLO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
ARANI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,238,238
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,390,390
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,420,420
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,420,420
AUCAPATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
AYATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,961,961
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,329,329
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
BAURES,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,28,28
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,360,360
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,147,147
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,210,210
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,208,208
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,210,210
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,585,585
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,300,300
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,600,600
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,158,158
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,390,390
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,270,270
CHUA COCANI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,54,54
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,240,240
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1650,1650
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,271,271
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,11517,11517
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,660,660
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,540,540
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1658,1658
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,82,82
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,206,206
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
COROICO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,270,270
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,210,210
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,570,570
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,370,370
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,6780,6780
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,570,570
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,270,270
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,271,271
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,118,118
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,810,810
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,16,16
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,255,255
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,85,85
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,240,240
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,80,80
ICLA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,420,420
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,475,475
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,632,632
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,11945,11945
LAJA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,59,59
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,326,326
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,140,140
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,81,81
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,241,241
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,31,31
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,721,721
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1678,1678
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,133,133
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
OCURI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,511,511
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
ORURO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,27256,27256
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,360,360
PAILON,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,40,40
PALCA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,29,29
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,390,390
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,240,240
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,86,86
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,930,930
POCONA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,450,450
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,241,241
POOPO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,169,169
POROMA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,659,659
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,462,462
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,114,114
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,2790,2790
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,268,268
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,550,550
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,100,100
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,5,5
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1138,1138
PUNA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,300,300
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,630,630
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,2224,2224
QUIME,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,810,810
REYES,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,844,844
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,510,510
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,187,187
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
SACABA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,2850,2850
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,123,123
SACACA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,144,144
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,55,55
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,238,238
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,96,96
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,414,414
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,207,207
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,330,330
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1290,1290
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,75,75
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,480,480
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,22,22
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,921,921
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1433,1433
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,271,271
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,151,151
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,89,89
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,57,57
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,241,241
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,19549,19549
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,300,300
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,2,2
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,60,60
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
SENA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,76,76
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,322,322
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,95,95
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,236,236
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
SORATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,3749,3749
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,175,175
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,330,330
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,417,417
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,570,570
TARACO,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,30,30
TARATA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,90,90
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1647,1647
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,780,780
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,150,150
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,240,240
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,120,120
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2019-04-01,1050,1050
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2019-04-01,630,630
