municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,24,24
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,7,7
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,23,23
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,43,43
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,479,479
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,11015,11015
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,30,30
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,31,31
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,6,6
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,42,42
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,18,18
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,12,12
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,16,16
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,54,54
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,13,13
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,28,28
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,59,59
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,136,136
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1646,1646
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
NAZACARA DE PACAJES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,11,11
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,40,40
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1934,1934
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,59,59
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,18,18
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,63,63
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,38,38
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,62,62
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,29,29
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,12,12
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,13,13
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,15,15
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,6,6
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,16,16
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,26,26
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,22,22
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,31,31
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,338,338
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,14,14
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,61,61
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,7,7
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,22,22
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
PUERTO SILES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,28,28
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,251,251
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,17,17
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,157,157
QUIABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,837,837
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,18,18
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,469,469
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,41,41
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,40,40
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,425,425
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,6,6
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,12,12
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,20,20
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,21,21
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
SAN AGUSTIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,53,53
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,6,6
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,11,11
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,66,66
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,175,175
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,34,34
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,68,68
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,14,14
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,27,27
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,37,37
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,53,53
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,20,20
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,42,42
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,57,57
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,81,81
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,34,34
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,57,57
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
SAN PEDRO DE QUEMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10499,10499
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,91,91
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,7,7
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,15,15
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,55,55
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,6,6
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,187,187
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,37,37
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,15,15
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3137,3137
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,24,24
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,48,48
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,22,22
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,648,648
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,26,26
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,3,3
TIAHUANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,15,15
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,2,2
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,326,326
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,30,30
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,6,6
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,32,32
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,13,13
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,52,52
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,10,10
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,803,803
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,220,220
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,7,7
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,34,34
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,27,27
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,7,7
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,100,100
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,23,23
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,468,468
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,8,8
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,36,36
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,116,116
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,17,17
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,22,22
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,285,285
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,49,49
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,353,353
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,140,140
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,5,5
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,403,403
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,216,216
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,9,9
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,16,16
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,293,293
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,4,4
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,64,64
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,13,13
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-03-01,40,40
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,89,89
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,19,19
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,51,51
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,6,6
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,4,4
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,8,8
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,13,13
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,10,10
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,19,19
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,8,8
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,56,56
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,228,228
AUCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,3,3
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
AYO AYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,81,81
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,46,46
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,230,230
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,63,63
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,1,1
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,10,10
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,70,70
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,43,43
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,16,16
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,14,14
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,6,6
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,3,3
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,25,25
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,24,24
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,13,13
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,294,294
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,170,170
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,17,17
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,47,47
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,92,92
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,86,86
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,2,2
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,13,13
CATACORA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,2,2
CHACARILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,58,58
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,11,11
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,57,57
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,11,11
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,140,140
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,2,2
CHOQUE COTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,3,3
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,18,18
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,41,41
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,13,13
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,17,17
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,38,38
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,574,574
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,6,6
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5906,5906
COIPASA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,1,1
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,164,164
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,74,74
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,79,79
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,33,33
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,14,14
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,10,10
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,24,24
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,2,2
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,17,17
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,41,41
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,38,38
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,17,17
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,59,59
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,124,124
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,221,221
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,40,40
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,3,3
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,8,8
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,20,20
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,10,10
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,9,9
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,9091,9091
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,1,1
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,20,20
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,23,23
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,184,184
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,29,29
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,35,35
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,145,145
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,6,6
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,9,9
EUREKA (SANTOS MERCADO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,2,2
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,6,6
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,36,36
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,23,23
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,39,39
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2019-04-01,3,3
