,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
COCHABAMBA,consulta externa,personas de 60 anos y mas,2011-03-01,5527,7112,6746,9365,12273,16477,28750
COIPASA,consulta externa,personas de 60 anos y mas,2011-03-01,9,3,0,0,9,3,12
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2011-03-01,106,80,133,85,239,165,404
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2011-03-01,99,115,9,9,108,124,232
COLLANA,consulta externa,personas de 60 anos y mas,2011-03-01,34,49,12,12,46,61,107
COLOMI,consulta externa,personas de 60 anos y mas,2011-03-01,17,6,1,0,18,6,24
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2011-03-01,76,61,40,43,116,104,220
COLQUECHACA,consulta externa,personas de 60 anos y mas,2011-03-01,92,120,2,2,94,122,216
COLQUENCHA,consulta externa,personas de 60 anos y mas,2011-03-01,70,110,16,15,86,125,211
COLQUIRI,consulta externa,personas de 60 anos y mas,2011-03-01,46,71,5,6,51,77,128
COMANCHE,consulta externa,personas de 60 anos y mas,2011-03-01,49,32,4,1,53,33,86
COMARAPA,consulta externa,personas de 60 anos y mas,2011-03-01,101,125,10,10,111,135,246
COMBAYA,consulta externa,personas de 60 anos y mas,2011-03-01,38,40,9,5,47,45,92
CONCEPCION,consulta externa,personas de 60 anos y mas,2011-03-01,72,83,2,0,74,83,157
COPACABANA,consulta externa,personas de 60 anos y mas,2011-03-01,86,88,6,11,92,99,191
CORIPATA,consulta externa,personas de 60 anos y mas,2011-03-01,113,86,33,39,146,125,271
CORO CORO,consulta externa,personas de 60 anos y mas,2011-03-01,46,34,3,1,49,35,84
COROICO,consulta externa,personas de 60 anos y mas,2011-03-01,101,99,102,85,203,184,387
CORQUE,consulta externa,personas de 60 anos y mas,2011-03-01,59,47,3,1,62,48,110
COTAGAITA,consulta externa,personas de 60 anos y mas,2011-03-01,260,429,8,34,268,463,731
COTOCA,consulta externa,personas de 60 anos y mas,2011-03-01,123,102,39,49,162,151,313
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2011-03-01,55,65,1,1,56,66,122
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2011-03-01,5,14,0,1,5,15,20
CUEVO,consulta externa,personas de 60 anos y mas,2011-03-01,44,74,5,16,49,90,139
CULPINA,consulta externa,personas de 60 anos y mas,2011-03-01,96,194,1,3,97,197,294
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2011-03-01,30,24,0,0,30,24,54
CURVA,consulta externa,personas de 60 anos y mas,2011-03-01,11,28,1,1,12,29,41
DESAGUADERO,consulta externa,personas de 60 anos y mas,2011-03-01,43,20,3,1,46,21,67
EL ALTO,consulta externa,personas de 60 anos y mas,2011-03-01,2412,2724,1555,1477,3967,4201,8168
EL CHORO,consulta externa,personas de 60 anos y mas,2011-03-01,46,56,3,4,49,60,109
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2011-03-01,41,56,2,0,43,56,99
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2011-03-01,110,204,2,1,112,205,317
EL TORNO,consulta externa,personas de 60 anos y mas,2011-03-01,464,470,155,148,619,618,1237
EL VILLAR,consulta externa,personas de 60 anos y mas,2011-03-01,80,116,1,4,81,120,201
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2011-03-01,132,158,5,7,137,165,302
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2011-03-01,64,46,9,3,73,49,122
ESCARA,consulta externa,personas de 60 anos y mas,2011-03-01,1,1,0,0,1,1,2
ESCOMA,consulta externa,personas de 60 anos y mas,2011-03-01,61,59,51,33,112,92,204
ESMERALDA,consulta externa,personas de 60 anos y mas,2011-03-01,2,7,0,1,2,8,10
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2011-03-01,33,48,0,1,33,49,82
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2011-03-01,2,1,0,0,2,1,3
EXALTACION,consulta externa,personas de 60 anos y mas,2011-03-01,1,3,0,0,1,3,4
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2011-03-01,60,71,8,2,68,73,141
FILADELFIA,consulta externa,personas de 60 anos y mas,2011-03-01,12,8,0,1,12,9,21
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2011-03-01,77,91,9,5,86,96,182
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2011-03-01,95,117,8,23,103,140,243
GUANAY,consulta externa,personas de 60 anos y mas,2011-03-01,78,78,59,44,137,122,259
GUAQUI,consulta externa,personas de 60 anos y mas,2011-03-01,37,74,2,5,39,79,118
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2011-03-01,394,351,144,150,538,501,1039
GUTIERREZ,consulta externa,personas de 60 anos y mas,2011-03-01,63,77,0,2,63,79,142
HUACARETA,consulta externa,personas de 60 anos y mas,2011-03-01,96,121,19,16,115,137,252
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2011-03-01,42,79,0,0,42,79,121
HUACHACALLA,consulta externa,personas de 60 anos y mas,2011-03-01,19,24,3,3,22,27,49
HUANUNI,consulta externa,personas de 60 anos y mas,2011-03-01,212,154,92,58,304,212,516
HUARACAJE,consulta externa,personas de 60 anos y mas,2011-03-01,18,16,2,2,20,18,38
HUARINA,consulta externa,personas de 60 anos y mas,2011-03-01,82,82,28,19,110,101,211
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2011-03-01,37,40,1,7,38,47,85
HUMANATA,consulta externa,personas de 60 anos y mas,2011-03-01,18,7,0,1,18,8,26
ICHOCA,consulta externa,personas de 60 anos y mas,2011-03-01,19,23,0,1,19,24,43
ICLA,consulta externa,personas de 60 anos y mas,2011-03-01,68,124,2,10,70,134,204
INCAHUASI,consulta externa,personas de 60 anos y mas,2011-03-01,49,71,3,2,52,73,125
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2011-03-01,15,10,0,0,15,10,25
INQUISIVI,consulta externa,personas de 60 anos y mas,2011-03-01,38,44,2,2,40,46,86
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2011-03-01,89,99,34,42,123,141,264
IXIAMAS,consulta externa,personas de 60 anos y mas,2011-03-01,25,27,1,1,26,28,54
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2011-03-01,249,314,77,79,326,393,719
LA ASUNTA,consulta externa,personas de 60 anos y mas,2011-03-01,86,56,23,15,109,71,180
LA GUARDIA,consulta externa,personas de 60 anos y mas,2011-03-01,134,166,12,14,146,180,326
LA PAZ,consulta externa,personas de 60 anos y mas,2011-03-01,7326,9055,8534,12149,15860,21204,37064
LA RIVERA,consulta externa,personas de 60 anos y mas,2011-03-01,2,6,0,1,2,7,9
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2011-03-01,46,50,2,7,48,57,105
LAJA,consulta externa,personas de 60 anos y mas,2011-03-01,82,90,25,16,107,106,213
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2011-03-01,50,73,6,6,56,79,135
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2011-03-01,36,39,4,1,40,40,80
LLALLAGUA,consulta externa,personas de 60 anos y mas,2011-03-01,115,151,4,8,119,159,278
LLICA,consulta externa,personas de 60 anos y mas,2011-03-01,43,65,1,1,44,66,110
LORETO,consulta externa,personas de 60 anos y mas,2011-03-01,30,26,7,2,37,28,65
LURIBAY,consulta externa,personas de 60 anos y mas,2011-03-01,118,85,23,24,141,109,250
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2011-03-01,59,71,14,18,73,89,162
MACHARETI,consulta externa,personas de 60 anos y mas,2011-03-01,74,104,7,6,81,110,191
MAGDALENA,consulta externa,personas de 60 anos y mas,2011-03-01,18,20,58,89,76,109,185
MAIRANA,consulta externa,personas de 60 anos y mas,2011-03-01,54,59,8,6,62,65,127
MALLA,consulta externa,personas de 60 anos y mas,2011-03-01,12,14,0,0,12,14,26
MAPIRI,consulta externa,personas de 60 anos y mas,2011-03-01,99,103,12,20,111,123,234
MECAPACA,consulta externa,personas de 60 anos y mas,2011-03-01,29,21,4,7,33,28,61
MINEROS,consulta externa,personas de 60 anos y mas,2011-03-01,9,4,0,0,9,4,13
MIZQUE,consulta externa,personas de 60 anos y mas,2011-03-01,61,79,5,9,66,88,154
MOCOMOCO,consulta externa,personas de 60 anos y mas,2011-03-01,54,82,8,5,62,87,149
MOJINETE,consulta externa,personas de 60 anos y mas,2011-03-01,2,13,0,6,2,19,21
MOJOCOYA,consulta externa,personas de 60 anos y mas,2011-03-01,78,132,11,17,89,149,238
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2011-03-01,378,534,102,121,480,655,1135
MONTERO,consulta externa,personas de 60 anos y mas,2011-03-01,210,222,123,213,333,435,768
MORO MORO,consulta externa,personas de 60 anos y mas,2011-03-01,20,59,2,3,22,62,84
MOROCHATA,consulta externa,personas de 60 anos y mas,2011-03-01,23,31,1,5,24,36,60
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2011-03-01,16,10,0,0,16,10,26
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2011-03-01,3,5,1,1,4,6,10
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2011-03-01,7,5,0,0,7,5,12
OCURI,consulta externa,personas de 60 anos y mas,2011-03-01,31,43,0,3,31,46,77
OKINAWA,consulta externa,personas de 60 anos y mas,2011-03-01,65,68,5,18,70,86,156
OMEREQUE,consulta externa,personas de 60 anos y mas,2011-03-01,44,40,1,4,45,44,89
ORURO,consulta externa,personas de 60 anos y mas,2011-03-01,3267,3765,1738,1114,5005,4879,9884
PADCAYA,consulta externa,personas de 60 anos y mas,2011-03-01,176,239,4,6,180,245,425
PADILLA,consulta externa,personas de 60 anos y mas,2011-03-01,160,229,76,100,236,329,565
PAILON,consulta externa,personas de 60 anos y mas,2011-03-01,110,68,9,19,119,87,206
PALCA,consulta externa,personas de 60 anos y mas,2011-03-01,69,82,2,3,71,85,156
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2011-03-01,214,117,14,8,228,125,353
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2011-03-01,11,12,0,2,11,14,25
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2011-03-01,18,36,1,5,19,41,60
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2011-03-01,93,59,2,9,95,68,163
PASORAPA,consulta externa,personas de 60 anos y mas,2011-03-01,20,41,0,0,20,41,61
PATACAMAYA,consulta externa,personas de 60 anos y mas,2011-03-01,86,74,5,1,91,75,166
PAZÑA,consulta externa,personas de 60 anos y mas,2011-03-01,62,68,23,24,85,92,177
PELECHUCO,consulta externa,personas de 60 anos y mas,2011-03-01,17,14,0,0,17,14,31
POCOATA,consulta externa,personas de 60 anos y mas,2011-03-01,80,103,3,6,83,109,192
POCONA,consulta externa,personas de 60 anos y mas,2011-03-01,38,79,1,3,39,82,121
POJO (CBBA),consulta externa,personas de 60 anos y mas,2011-03-01,28,31,4,3,32,34,66
POOPO,consulta externa,personas de 60 anos y mas,2011-03-01,58,72,18,26,76,98,174
PORCO,consulta externa,personas de 60 anos y mas,2011-03-01,10,39,1,3,11,42,53
POROMA,consulta externa,personas de 60 anos y mas,2011-03-01,61,70,1,0,62,70,132
PORONGO,consulta externa,personas de 60 anos y mas,2011-03-01,62,40,2,6,64,46,110
PORTACHUELO,consulta externa,personas de 60 anos y mas,2011-03-01,215,216,42,43,257,259,516
PORVENIR,consulta externa,personas de 60 anos y mas,2011-03-01,30,28,10,11,40,39,79
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2011-03-01,28,41,1,3,29,44,73
POTOSI,consulta externa,personas de 60 anos y mas,2011-03-01,1767,2183,1203,1973,2970,4156,7126
PRESTO,consulta externa,personas de 60 anos y mas,2011-03-01,47,78,1,1,48,79,127
PUCARA,consulta externa,personas de 60 anos y mas,2011-03-01,15,46,2,6,17,52,69
PUCARANI,consulta externa,personas de 60 anos y mas,2011-03-01,179,175,15,10,194,185,379
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2011-03-01,44,46,1,1,45,47,92
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2011-03-01,86,80,3,10,89,90,179
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2011-03-01,64,94,16,12,80,106,186
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2011-03-01,58,51,7,8,65,59,124
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2011-03-01,73,78,1,4,74,82,156
PUERTO RICO,consulta externa,personas de 60 anos y mas,2011-03-01,68,31,2,0,70,31,101
PUERTO SILES,consulta externa,personas de 60 anos y mas,2011-03-01,11,4,1,0,12,4,16
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2011-03-01,186,203,55,52,241,255,496
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2011-03-01,109,114,17,14,126,128,254
PUNA,consulta externa,personas de 60 anos y mas,2011-03-01,182,307,11,7,193,314,507
PUNATA,consulta externa,personas de 60 anos y mas,2011-03-01,118,190,58,83,176,273,449
QUIABAYA,consulta externa,personas de 60 anos y mas,2011-03-01,73,30,2,1,75,31,106
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2011-03-01,88,76,27,29,115,105,220
QUIME,consulta externa,personas de 60 anos y mas,2011-03-01,54,45,32,30,86,75,161
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2011-03-01,20,34,3,12,23,46,69
RAVELO,consulta externa,personas de 60 anos y mas,2011-03-01,140,178,10,0,150,178,328
REYES,consulta externa,personas de 60 anos y mas,2011-03-01,60,28,0,0,60,28,88
RIBERALTA,consulta externa,personas de 60 anos y mas,2011-03-01,539,507,103,91,642,598,1240
ROBORE,consulta externa,personas de 60 anos y mas,2011-03-01,165,275,30,52,195,327,522
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2011-03-01,21,13,15,13,36,26,62
SABAYA,consulta externa,personas de 60 anos y mas,2011-03-01,44,62,0,6,44,68,112
SACABA,consulta externa,personas de 60 anos y mas,2011-03-01,261,328,183,240,444,568,1012
SACABAMBA,consulta externa,personas de 60 anos y mas,2011-03-01,34,45,2,2,36,47,83
SACACA,consulta externa,personas de 60 anos y mas,2011-03-01,33,42,0,1,33,43,76
SAIPINA,consulta externa,personas de 60 anos y mas,2011-03-01,41,53,5,5,46,58,104
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2011-03-01,41,50,0,0,41,50,91
SAMAIPATA,consulta externa,personas de 60 anos y mas,2011-03-01,110,104,4,10,114,114,228
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2011-03-01,15,21,0,0,15,21,36
SAN ANDRES,consulta externa,personas de 60 anos y mas,2011-03-01,17,19,5,5,22,24,46
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2011-03-01,108,114,22,41,130,155,285
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2011-03-01,7,10,1,0,8,10,18
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2011-03-01,54,56,1,0,55,56,111
SAN BENITO,consulta externa,personas de 60 anos y mas,2011-03-01,60,130,33,59,93,189,282
SAN BORJA,consulta externa,personas de 60 anos y mas,2011-03-01,129,163,83,107,212,270,482
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2011-03-01,84,88,6,1,90,89,179
SAN CARLOS,consulta externa,personas de 60 anos y mas,2011-03-01,198,188,30,19,228,207,435
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2011-03-01,114,114,64,74,178,188,366
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2011-03-01,241,281,19,25,260,306,566
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2011-03-01,8,3,1,1,9,4,13
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2011-03-01,47,41,9,6,56,47,103
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2011-03-01,94,126,85,80,179,206,385
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2011-03-01,85,104,4,15,89,119,208
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2011-03-01,41,66,8,11,49,77,126
SAN JULIAN,consulta externa,personas de 60 anos y mas,2011-03-01,134,109,19,12,153,121,274
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2011-03-01,24,18,0,0,24,18,42
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2011-03-01,125,196,18,23,143,219,362
SAN LUCAS,consulta externa,personas de 60 anos y mas,2011-03-01,317,497,27,28,344,525,869
SAN MATIAS,consulta externa,personas de 60 anos y mas,2011-03-01,112,114,10,10,122,124,246
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2011-03-01,42,39,31,64,73,103,176
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2011-03-01,28,22,4,2,32,24,56
SAN PEDRO,consulta externa,personas de 60 anos y mas,2011-03-01,140,92,20,14,160,106,266
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2011-03-01,29,59,1,1,30,60,90
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2011-03-01,69,93,21,17,90,110,200
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2011-03-01,10,7,0,0,10,7,17
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2011-03-01,115,116,29,21,144,137,281
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2011-03-01,6,2,0,1,6,3,9
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2011-03-01,27,36,1,4,28,40,68
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2011-03-01,3,8,0,0,3,8,11
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2011-03-01,45,57,10,7,55,64,119
SANTA ANA,consulta externa,personas de 60 anos y mas,2011-03-01,180,182,187,212,367,394,761
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2011-03-01,9916,10720,3730,5268,13646,15988,29634
SANTA ROSA,consulta externa,personas de 60 anos y mas,2011-03-01,74,67,83,93,157,160,317
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2011-03-01,84,70,2,4,86,74,160
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2011-03-01,97,106,0,1,97,107,204
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2011-03-01,86,99,35,24,121,123,244
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2011-03-01,85,106,20,28,105,134,239
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2011-03-01,47,60,51,56,98,116,214
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2011-03-01,29,46,12,11,41,57,98
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2011-03-01,21,30,3,7,24,37,61
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2011-03-01,45,45,5,5,50,50,100
SENA,consulta externa,personas de 60 anos y mas,2011-03-01,11,7,0,0,11,7,18
SHINAOTA,consulta externa,personas de 60 anos y mas,2011-03-01,52,37,11,13,63,50,113
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2011-03-01,128,123,49,58,177,181,358
SICAYA,consulta externa,personas de 60 anos y mas,2011-03-01,7,7,0,0,7,7,14
SIPE SIPE,consulta externa,personas de 60 anos y mas,2011-03-01,27,41,3,11,30,52,82
SOPACHUY,consulta externa,personas de 60 anos y mas,2011-03-01,84,133,3,5,87,138,225
SORACACHI,consulta externa,personas de 60 anos y mas,2011-03-01,13,35,1,4,14,39,53
SORATA,consulta externa,personas de 60 anos y mas,2011-03-01,231,234,61,51,292,285,577
SUCRE,consulta externa,personas de 60 anos y mas,2011-03-01,3371,4306,1458,2689,4829,6995,11824
TACACHI,consulta externa,personas de 60 anos y mas,2011-03-01,2,16,0,0,2,16,18
TACACOMA,consulta externa,personas de 60 anos y mas,2011-03-01,19,17,14,13,33,30,63
TACOBAMBA,consulta externa,personas de 60 anos y mas,2011-03-01,25,46,2,1,27,47,74
TACOPAYA,consulta externa,personas de 60 anos y mas,2011-03-01,25,49,1,2,26,51,77
TAHUA,consulta externa,personas de 60 anos y mas,2011-03-01,8,15,2,1,10,16,26
TAPACARI,consulta externa,personas de 60 anos y mas,2011-03-01,44,65,3,1,47,66,113
TARABUCO,consulta externa,personas de 60 anos y mas,2011-03-01,144,202,18,33,162,235,397
TARACO,consulta externa,personas de 60 anos y mas,2011-03-01,89,109,12,3,101,112,213
TARATA,consulta externa,personas de 60 anos y mas,2011-03-01,31,51,3,7,34,58,92
TARIJA,consulta externa,personas de 60 anos y mas,2011-03-01,2542,3200,1383,1899,3925,5099,9024
TARVITA,consulta externa,personas de 60 anos y mas,2011-03-01,142,207,4,2,146,209,355
TEOPONTE,consulta externa,personas de 60 anos y mas,2011-03-01,71,49,12,14,83,63,146
TIAWANACU,consulta externa,personas de 60 anos y mas,2011-03-01,102,107,8,5,110,112,222
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2011-03-01,46,65,0,0,46,65,111
TIPUANI,consulta externa,personas de 60 anos y mas,2011-03-01,74,48,41,14,115,62,177
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2011-03-01,33,63,2,7,35,70,105
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2011-03-01,18,34,1,0,19,34,53
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2011-03-01,30,49,3,7,33,56,89
TOCO,consulta externa,personas de 60 anos y mas,2011-03-01,50,60,7,1,57,61,118
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2011-03-01,2,1,1,0,3,1,4
TOLATA,consulta externa,personas de 60 anos y mas,2011-03-01,15,60,28,35,43,95,138
TOLEDO,consulta externa,personas de 60 anos y mas,2011-03-01,47,55,4,1,51,56,107
TOMAVE,consulta externa,personas de 60 anos y mas,2011-03-01,142,210,7,0,149,210,359
TOMINA,consulta externa,personas de 60 anos y mas,2011-03-01,117,171,6,9,123,180,303
TORO TORO,consulta externa,personas de 60 anos y mas,2011-03-01,31,60,0,3,31,63,94
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2011-03-01,27,45,10,11,37,56,93
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2011-03-01,43,52,0,0,43,52,95
TRIGAL,consulta externa,personas de 60 anos y mas,2011-03-01,27,46,0,8,27,54,81
TRINIDAD,consulta externa,personas de 60 anos y mas,2011-03-01,1014,1261,547,646,1561,1907,3468
TUPIZA,consulta externa,personas de 60 anos y mas,2011-03-01,434,587,90,107,524,694,1218
TURCO,consulta externa,personas de 60 anos y mas,2011-03-01,51,49,1,0,52,49,101
UMALA,consulta externa,personas de 60 anos y mas,2011-03-01,59,60,6,14,65,74,139
UNCIA,consulta externa,personas de 60 anos y mas,2011-03-01,44,77,0,0,44,77,121
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2011-03-01,94,212,2,15,96,227,323
URUBICHA,consulta externa,personas de 60 anos y mas,2011-03-01,22,36,1,0,23,36,59
UYUNI,consulta externa,personas de 60 anos y mas,2011-03-01,310,373,43,57,353,430,783
VACAS,consulta externa,personas de 60 anos y mas,2011-03-01,56,91,6,6,62,97,159
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2011-03-01,521,360,51,58,572,418,990
VIACHA,consulta externa,personas de 60 anos y mas,2011-03-01,287,265,206,165,493,430,923
VILA VILA,consulta externa,personas de 60 anos y mas,2011-03-01,5,11,0,0,5,11,16
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2011-03-01,60,106,3,3,63,109,172
VILLA MONTES,consulta externa,personas de 60 anos y mas,2011-03-01,199,240,57,77,256,317,573
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2011-03-01,22,12,0,0,22,12,34
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2011-03-01,17,37,1,5,18,42,60
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2011-03-01,177,302,5,10,182,312,494
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2011-03-01,231,183,25,32,256,215,471
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2011-03-01,106,187,11,18,117,205,322
VILLAZON,consulta externa,personas de 60 anos y mas,2011-03-01,282,423,56,101,338,524,862
VINTO,consulta externa,personas de 60 anos y mas,2011-03-01,38,76,24,25,62,101,163
VITICHI,consulta externa,personas de 60 anos y mas,2011-03-01,67,152,2,1,69,153,222
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2011-03-01,15,18,3,5,18,23,41
WARNES,consulta externa,personas de 60 anos y mas,2011-03-01,274,275,72,63,346,338,684
YACO,consulta externa,personas de 60 anos y mas,2011-03-01,85,76,15,2,100,78,178
YACUIBA,consulta externa,personas de 60 anos y mas,2011-03-01,604,618,134,151,738,769,1507
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2011-03-01,99,203,17,10,116,213,329
YANACACHI,consulta externa,personas de 60 anos y mas,2011-03-01,37,15,9,5,46,20,66
YAPACANI,consulta externa,personas de 60 anos y mas,2011-03-01,340,193,94,75,434,268,702
YOCALLA,consulta externa,personas de 60 anos y mas,2011-03-01,72,168,7,10,79,178,257
YOTALA,consulta externa,personas de 60 anos y mas,2011-03-01,56,120,27,49,83,169,252
YUNCHARA,consulta externa,personas de 60 anos y mas,2011-03-01,52,67,0,1,52,68,120
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2011-03-01,52,65,10,6,62,71,133
ACACIO,consulta externa,personas de 60 anos y mas,2011-04-01,23,32,1,4,24,36,60
ACHACACHI,consulta externa,personas de 60 anos y mas,2011-04-01,392,414,76,56,468,470,938
ACHOCALLA,consulta externa,personas de 60 anos y mas,2011-04-01,24,16,3,0,27,16,43
AIQUILE,consulta externa,personas de 60 anos y mas,2011-04-01,163,215,51,63,214,278,492
ALALAY,consulta externa,personas de 60 anos y mas,2011-04-01,9,9,5,1,14,10,24
ALCALA,consulta externa,personas de 60 anos y mas,2011-04-01,46,68,4,1,50,69,119
ALTO BENI,consulta externa,personas de 60 anos y mas,2011-04-01,51,20,1,2,52,22,74
ANCORAIMES,consulta externa,personas de 60 anos y mas,2011-04-01,131,190,9,22,140,212,352
ANDAMARCA,consulta externa,personas de 60 anos y mas,2011-04-01,28,37,1,0,29,37,66
ANTEQUERA,consulta externa,personas de 60 anos y mas,2011-04-01,25,36,0,1,25,37,62
ANZALDO,consulta externa,personas de 60 anos y mas,2011-04-01,26,34,27,30,53,64,117
APOLO,consulta externa,personas de 60 anos y mas,2011-04-01,62,72,6,5,68,77,145
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2011-04-01,15,18,1,1,16,19,35
ARANI,consulta externa,personas de 60 anos y mas,2011-04-01,41,31,2,7,43,38,81
ARBIETO,consulta externa,personas de 60 anos y mas,2011-04-01,44,73,17,6,61,79,140
ARQUE,consulta externa,personas de 60 anos y mas,2011-04-01,19,39,0,1,19,40,59
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2011-04-01,72,75,11,14,83,89,172
ATOCHA,consulta externa,personas de 60 anos y mas,2011-04-01,83,92,15,19,98,111,209
