municipality,group,variable,month,Curaciones y/o suturas,TOTAL
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,1,1
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,28,28
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,18,18
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,23,23
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,5,5
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,40,40
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,35,35
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,53,53
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,89,89
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,261494,261494
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,72,72
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,54,54
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,83,83
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,19,19
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,139,139
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,366,366
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,148,148
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,23,23
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,71,71
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,6,6
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,94,94
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,19,19
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,52,52
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,73,73
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,52,52
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,72,72
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,19,19
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,44,44
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,3249,3249
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,849,849
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,18,18
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,14,14
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,312,312
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,201,201
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,30,30
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,650,650
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,90,90
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,315,315
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,595,595
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,11,11
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,46,46
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,1545,1545
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,11,11
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,105,105
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,78,78
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,754,754
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,32,32
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,829,829
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,474,474
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,63,63
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,23,23
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,790,790
YACO,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,19,19
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,4953,4953
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,12,12
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,41,41
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,592,592
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,47,47
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,100,100
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,25,25
YUNGUYO DE LITORAL,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2013-03-01,44,44
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38,38
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,213,213
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,74,74
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,213,213
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,14,14
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,31,31
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,24,24
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,39,39
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,52,52
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,44,44
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,76,76
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,36,36
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,24,24
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,126,126
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,41,41
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,33,33
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,526,526
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,625,625
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,17,17
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,67,67
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,31,31
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,176,176
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,51,51
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,83,83
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,165,165
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,18,18
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,3,3
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,30,30
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1727,1727
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,222,222
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,25,25
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,8,8
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,45,45
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,77,77
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,197,197
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,88,88
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,55,55
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,30,30
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,11,11
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,79,79
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,109,109
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,17,17
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,881,881
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,265,265
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,41,41
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,164,164
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,688,688
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1,1
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,184,184
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,15,15
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,84,84
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,6,6
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,4,4
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,528,528
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,67,67
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,119,119
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,17,17
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,111,111
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,352,352
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,10,10
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,12,12
CHUA COCANI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38,38
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,92,92
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,113,113
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,44,44
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38,38
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,395,395
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1312,1312
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,25,25
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,12665,12665
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,3,3
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,608,608
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,60,60
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,31,31
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,193,193
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,189,189
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,58,58
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,84,84
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,196,196
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,13,13
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,145,145
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,7,7
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,171,171
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,54,54
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,220,220
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,45,45
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,127,127
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,35,35
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,405,405
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,404,404
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1,1
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,420,420
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,5,5
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,105,105
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,29,29
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,7,7
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,54,54
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,9360,9360
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,11,11
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,161,161
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,98,98
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,2841,2841
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,59,59
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,274,274
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,349,349
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,4,4
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,86,86
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38,38
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,7,7
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,5,5
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,80,80
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,54,54
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,86,86
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,54,54
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,99,99
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,34,34
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1800,1800
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,32,32
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,54,54
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,15,15
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,29,29
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,5348,5348
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,155,155
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,44,44
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,58,58
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,17,17
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,10,10
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,13,13
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,16,16
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,14,14
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,3,3
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38,38
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,67,67
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,51,51
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,130,130
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,281,281
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1302,1302
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,33110,33110
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,47,47
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,13,13
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,13,13
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,267,267
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,39,39
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,13,13
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,71,71
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,36,36
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38,38
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,469,469
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,377,377
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,25,25
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,51,51
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,89,89
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,126,126
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,179,179
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,45,45
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1,1
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,37,37
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,392,392
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,2297,2297
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,22,22
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,39,39
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,21,21
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,159,159
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,27,27
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,8046,8046
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,206,206
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,87,87
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,320,320
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,51,51
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,793,793
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,17,17
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,68,68
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,36,36
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,16,16
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,93,93
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,83,83
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,56,56
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,56,56
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,73,73
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,45,45
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,119,119
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,79,79
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,78,78
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1116,1116
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,143,143
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,21,21
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,5794,5794
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,5,5
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,63,63
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,36,36
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,53,53
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,52,52
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,8,8
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,158,158
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,37,37
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,12,12
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,309,309
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,508,508
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,115,115
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,410,410
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,21,21
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,490,490
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,13,13
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,50,50
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,40,40
REYES,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,88,88
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1959,1959
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,369,369
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,167,167
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,27,27
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1595,1595
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,21,21
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,45,45
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,44,44
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,61,61
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,210,210
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,4,4
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,55,55
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,24,24
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,10,10
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,45,45
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,98,98
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,958,958
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,44,44
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,276,276
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,423,423
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1097,1097
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,15,15
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,123,123
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,194,194
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,258,258
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,64,64
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,764,764
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,26,26
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,182,182
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,108,108
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,129,129
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,55,55
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,10,10
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,192,192
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,73,73
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,56,56
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,39,39
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,16,16
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,82,82
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,142,142
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,220,220
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,738,738
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,38394,38394
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,106,106
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,210,210
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,14,14
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2013-04-01,153,153
