,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,1,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,2,2,3,0,5,2,7
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,1,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,4,1,0,0,4,1,5
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,4,1,5,1,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,41,33,1,1,42,34,76
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,1,0,0,1,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,2,1,0,0,2,1,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,3,0,4,1,7,8
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,5,3,0,0,5,3,8
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,1,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,2,0,0,0,2,0,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,3,1,1,0,4,1,5
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,2,1,3,2,5,7
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,5,1,6,4,11,5,16
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,2,0,0,1,2,1,3
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,1,0,0,1,1,2
VACAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,1,1,0,1,1,2
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,1,2,0,3,1,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,2,3,0,2,2,5,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,4,3,3,3,7,6,13
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,6,8,0,1,6,9,15
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-02-01,0,0,3,0,3,0,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,1,0,2,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,3,1,4,5
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,1,0,2,0,2
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,1,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,2,1,2,1,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,0,0,0,2,0,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,2,0,0,0,2,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,2,1,2,3
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,4,4,5,4,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,2,3,2,3,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,2,0,0,0,2,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,1,0,2,0,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,24,21,3,4,27,25,52
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,1,0,2,2,4
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,3,0,3,0,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,3,3,4,2,7,5,12
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,19,27,10,24,29,51,80
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,1,0,2,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,4,2,1,4,5,9
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,0,0,0,2,0,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,3,3,0,0,3,3,6
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,2,1,3,4
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,3,0,2,0,5,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,12,10,1,0,13,10,23
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,2,0,2,0,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,2,0,0,0,2,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,3,3,0,4,3,7
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,10,11,2,2,12,13,25
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,1,0,2,1,3
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
POOPO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,10,12,3,2,13,14,27
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,0,0,1,2,1,3
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,1,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,7,4,8,3,15,7,22
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,2,0,3,0,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,4,2,2,9,6,11,17
QUIME,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,1,2,2,4,3,7
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,3,0,0,0,3,0,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,0,1,1,3,4
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,7,3,4,3,11,6,17
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,4,3,0,3,4,6,10
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,0,0,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,1,1,0,3,1,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,3,9,4,11,15
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,0,0,0,2,0,2
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,1,0,1,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,1,1,1,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,74,44,9,6,83,50,133
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,2,0,0,0,2,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,3,1,0,1,3,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,1,1,2,3
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,2,0,1,2,3,5
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,2,1,3,3,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,3,0,1,2,4,6
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,4,4,0,0,4,4,8
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,4,3,3,2,7,5,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,0,1,1,3,4
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,1,0,2,0,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,7,8,1,1,8,9,17
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,1,0,0,1,1,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,2,1,0,0,2,1,3
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,2,2,3,4,7
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,4,6,2,4,6,10,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,1,2,1,0,2,2,4
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,6,2,1,1,7,3,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,4,4,2,0,6,4,10
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,0,1,1,1,1,2
YOTALA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-03-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,1,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,2,0,0,0,2,0,2
APOLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,0,1,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,7,3,7,4,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,2,0,2,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,2,0,0,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,1,1,2
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,2,0,0,0,2,0,2
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,0,1,1
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,6,2,6,3,9
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,2,5,2,5,7
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
CHUMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,1,1,2
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,2,0,2,2
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,3,1,3,1,4
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,19,6,9,7,28,13,41
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,1,0,1,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,0,0,1,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,1,0,2,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,2,1,0,2,2,4
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,1,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,3,2,8,2,11,4,15
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,1,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,13,18,32,34,45,52,97
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,1,0,1,0,2,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,2,1,0,1,2,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,3,4,4,3,7,7,14
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,3,0,3,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1,0,1
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,6,2,1,3,7,10
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,1,0,1,1,2,1,3
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,0,1,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,2,1,2,3
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2023-04-01,0,0,1,0,1,0,1
