,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,3,1,0,0,3,1,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,3,4,4,4,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,1,0,1,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,2,0,2,1,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,3,4,3,5,8
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,2,0,0,1,2,1,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,1,4,2,4,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,1,1,0,2,1,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,1,12,17,13,18,31
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,2,1,1,2,3,5
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,1,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,1,0,1,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,2,3,2,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,8,11,63,54,71,65,136
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,0,1,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,2,0,2,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,2,0,0,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,3,6,4,7,7,14
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,1,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,2,0,1,0,3,0,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,1,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,1,1,0,1,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,2,3,2,2,4,5,9
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-04-01,0,0,0,2,0,2,2
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,1,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,6,6,4,4,10,10,20
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,1,0,2,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,1,0,1,1,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,2,0,2,0,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,6,2,2,7,8,9,17
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,2,1,3,1,4
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,2,0,2,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,1,0,0,1,1,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,3,1,1,0,4,1,5
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,2,0,2,0,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,1,0,2,0,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,1,1,1,2,2,4
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,7,1,7,2,9
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,2,0,1,1,3,4
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,6,1,6,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,2,0,3,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,3,1,1,1,4,2,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,2,1,2,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,2,3,0,0,2,3,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,1,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,2,0,0,0,2,0,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,1,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,4,1,4,5
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,1,1,1,2,2,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,7,7,2,2,9,9,18
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,1,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,1,0,0,1,1,2
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,10,2,4,4,14,6,20
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,9,2,0,2,9,11
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-05-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,1,2,1,3
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,0,2,0,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,8,6,9,7,17,13,30
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,4,1,4,5
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,2,0,3,0,3
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,2,0,1,0,3,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,8,5,9,5,17,10,27
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,1,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,2,2,1,3,3,6
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,2,6,12,7,14,13,27
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,1,1,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,1,2,1,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,1,1,1,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,2,0,1,0,3,0,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,2,0,0,1,2,3
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,2,9,3,1,5,10,15
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,3,3,4,7,7,10,17
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,3,2,3,5
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,1,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,1,2,1,3,2,5
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,3,0,1,0,4,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,4,9,1,0,5,9,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,3,0,3,0,3
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,12,6,13,13,25,19,44
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,3,1,3,1,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,2,0,0,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,2,0,0,1,2,3
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,4,0,2,1,6,1,7
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,2,1,2,2,4
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,1,0,2,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,0,1,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,2,0,0,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,2,1,1,1,3,2,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,2,1,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-06-01,0,0,1,0,1,0,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,0,0,1,1,2
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,2,1,0,1,2,3
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,8,5,8,5,13
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,9,5,5,6,14,20
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,2,0,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,1,0,2,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,1,2,2,3,5
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,3,3,4,3,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,5,4,7,5,12,9,21
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,1,1,1,2
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,2,1,0,0,2,1,3
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,1,0,1,1,2
