municipality,group,variable,month,Condón: Usuarias(os) Nuevas (os),TOTAL
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,6,6
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,5,5
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,13,13
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,21,21
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,5,5
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,10,10
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,77,77
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,9,9
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,10,10
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,9,9
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,6,6
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,119,119
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,6,6
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,43,43
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,15,15
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,8,8
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,6,6
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,6,6
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,92,92
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,7,7
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,6,6
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,8,8
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,10,10
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,3,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,7,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,1,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,7,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,13,13
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,4,4
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,5,5
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,2,2
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-02-01,11,11
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,15,15
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,13,13
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,10,10
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,19,19
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,7,7
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,21,21
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,13,13
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CHACARILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,7,7
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,9,9
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,11,11
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,9,9
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,10,10
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1852,1852
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,48,48
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,10,10
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,8,8
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,7,7
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,19,19
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,50,50
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,177,177
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,26,26
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,12,12
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,8,8
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,23,23
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,10,10
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,12,12
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,7,7
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,8,8
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,18,18
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,20,20
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,197,197
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,7,7
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,13,13
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,8,8
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,21,21
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,11,11
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,4,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,575,575
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,5,5
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,15,15
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,1,1
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,3,3
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,6,6
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,8,8
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias(os) nuevas (os),2012-03-01,2,2
