municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,156,156
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,43,43
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,19,19
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,96,96
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,73,73
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,105,105
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,166,166
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,675,675
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,1392,1392
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,992,992
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,331,331
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,455,455
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,1022,1022
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,393,393
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,87,87
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,1068,1068
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,892,892
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,267,267
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,87,87
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,49,49
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,2019,2019
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,698,698
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,172,172
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,1008,1008
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,224,224
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,100,100
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-03-01,433,433
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,473,473
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1506,1506
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,122,122
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,126,126
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,337,337
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,78,78
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,568,568
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,324,324
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,569,569
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1073,1073
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,285,285
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,616,616
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,84,84
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,248,248
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1428,1428
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,222,222
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,141,141
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,175,175
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,88,88
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,342,342
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,29,29
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,146,146
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,368,368
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,289,289
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,506,506
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,103,103
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,915,915
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,260,260
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1007,1007
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,602,602
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,291,291
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,64,64
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,297,297
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1345,1345
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,969,969
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,676,676
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,32,32
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,111,111
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,569,569
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,770,770
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,850,850
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,530,530
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1094,1094
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,3237,3237
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,14,14
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,647,647
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,458,458
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,678,678
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,38,38
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1603,1603
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,410,410
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,362,362
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,677,677
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,171,171
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,378,378
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,233,233
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,35,35
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,21,21
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,415,415
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,98,98
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,135,135
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,280,280
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1099,1099
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,221,221
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,288,288
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,641,641
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,906,906
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,502,502
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,31,31
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,207,207
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,56,56
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,217,217
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,182,182
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,81,81
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,13,13
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,398,398
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,70,70
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,484,484
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,209,209
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,293,293
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,324,324
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,455,455
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,212,212
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1780,1780
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,2978,2978
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,27,27
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,10,10
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,15,15
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,486,486
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,167,167
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,246,246
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,109,109
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,184,184
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,80,80
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,615,615
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1477,1477
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,52,52
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,489,489
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,448,448
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,107,107
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,871,871
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,17,17
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,719,719
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,145,145
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,272,272
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,2806,2806
PADCAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,747,747
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,15,15
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,3,3
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,297,297
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,17,17
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,232,232
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,181,181
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,260,260
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,65,65
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,80,80
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1847,1847
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,652,652
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,317,317
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,137,137
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,15,15
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,635,635
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,63,63
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,105,105
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1885,1885
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,558,558
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,155,155
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,542,542
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,304,304
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,50,50
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,167,167
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,864,864
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1694,1694
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1063,1063
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,2765,2765
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,48,48
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,336,336
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,543,543
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,283,283
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,3816,3816
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,316,316
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,963,963
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,213,213
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,162,162
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,57,57
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,39,39
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,241,241
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,667,667
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,849,849
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,128,128
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,909,909
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,161,161
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,101,101
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,323,323
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,166,166
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1396,1396
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,113,113
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1575,1575
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,238,238
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,134,134
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,201,201
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,298,298
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,193,193
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,57,57
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,131,131
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,81,81
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,16,16
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,6554,6554
SANTA ROSA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,38,38
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,469,469
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,96,96
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,285,285
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,466,466
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,18,18
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,84,84
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,114,114
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,201,201
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1711,1711
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,4,4
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,2760,2760
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,61,61
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,585,585
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,868,868
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,94,94
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1626,1626
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,681,681
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,294,294
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,3020,3020
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,2,2
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1048,1048
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,955,955
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,291,291
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,35,35
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,163,163
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,394,394
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,424,424
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,508,508
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,521,521
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,283,283
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,113,113
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,39,39
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,73,73
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,153,153
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,318,318
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,475,475
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,108,108
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,35,35
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,614,614
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1230,1230
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,395,395
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,267,267
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,359,359
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1052,1052
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,373,373
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,28,28
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,343,343
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,231,231
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,1097,1097
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,795,795
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,181,181
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,162,162
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,2557,2557
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,559,559
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,203,203
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,295,295
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,458,458
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,93,93
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,89,89
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-04-01,461,461
