municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,12,12
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,34,34
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
CUEVO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,17,17
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1116,1116
EL CHORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,11,11
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,86,86
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,53,53
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,20,20
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,79,79
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,23,23
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,12,12
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,39,39
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,95,95
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1133,1133
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,78,78
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
MACHACAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
MAGDALENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,10,10
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,18,18
MALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,16,16
MECAPACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
MINEROS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,21,21
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,43,43
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,174,174
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,558,558
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,16,16
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,11,11
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,26,26
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,21,21
PELECHUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,9,9
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
PORCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
POROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
PORTACHUELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,32,32
POTOSI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,446,446
PRESTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
PUCARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
PUERTO RICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,11,11
PUERTO VILLARROEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,183,183
PUNA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,9,9
PUNATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,84,84
QUIABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
QUILLACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,194,194
QUIME,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
RAQAYPAMPA(ETA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
RAVELO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
REYES,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,11,11
RIBERALTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,289,289
RURRENABAQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,20,20
SABAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
SACABA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,209,209
SACACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
SAMAIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
SAN AGUSTIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN ANDRES,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
SAN BORJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,55,55
SAN BUENA VENTURA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,22,22
SAN CARLOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN IGNACIO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,141,141
SAN JAVIER(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,24,24
SAN JULIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,50,50
SAN LORENZO(PND),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
SAN LUCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAN RAFAEL,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2760,2760
SANTA ROSA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
SANTIAGO DE HUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
SANTIVAÑES,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
SAPAHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
SENA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,9,9
SHINAOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,51,51
SICA SICA (VILLA AROMA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,13,13
SIPE SIPE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,46,46
SOPACHUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
SORATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,13,13
SUCRE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,357,357
TACACOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
TACOBAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
TACOPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
TARABUCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,11,11
TARACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
TARATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
TARIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,313,313
TARVITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
TEOPONTE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,8,8
TIAHUANACU,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,4,4
TINGUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
TIPUANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,9,9
TIQUIPAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,70,70
TIRAQUE (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,16,16
TOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
TOLATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
TOLEDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
TOMINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
TORO TORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,10,10
TOTORA(CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,18,18
TOTORA(ORR),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
TRINIDAD,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
TUPIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,37,37
TURCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
UNCIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,24,24
UYUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,32,32
VACAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,25,25
VIACHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,72,72
VILLA CHARCAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
VILLA MONTES,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,78,78
VILLA RIVERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,3,3
VILLA SERRANO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,7,7
VILLA TUNARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,156,156
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,5,5
VILLAZON,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,47,47
VINTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,44,44
VITICHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
WALDO BALLIVIAN,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
WARNES,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,106,106
YACO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
YACUIBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,113,113
YAMPARAEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,6,6
YANACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
YOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,2,2
ZUDAÑEZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-03-01,1,1
ACHACACHI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,27,27
ACHOCALLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
AIQUILE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,27,27
ALCALA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
ALTO BENI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,5,5
ANCORAIMES,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
ANTEQUERA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
ANZALDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
APOLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,20,20
ARANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
ARBIETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,8,8
ATOCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,11,11
AYATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,12,12
AZURDUY,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
BATALLAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
BELEN DE ANDAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
BELLA FLOR,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
BERMEJO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,50,50
BETANZOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,16,16
BOLPEBRA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
BOYUIBE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CABEZAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,15,15
CAIROMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
"CAIZA ""D""",atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
CAJUATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,14,14
CALACOTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
CALAMARCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,10,10
CAMARGO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
CAMIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,48,48
CAPINOTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,16,16
CAQUIAVIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CARACOLLO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
CARANAVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,51,51
CARAPARI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
CARIPUYO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CHALLAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,40,40
CHAQUI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,5,5
CHARAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,28,28
CHARAÑA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CHAYANTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,9,9
CHIMORE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,28,28
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,25,25
CHUMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
CKOCHAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
CLIZA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,29,29
COBIJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,88,88
COCAPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
COCHABAMBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1141,1141
COLCAPIRHUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,27,27
"COLCHA ""K""",atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
COLLANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
COLOMI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,12,12
COLPA BELGICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,5,5
COLQUECHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,13,13
COLQUENCHA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
COLQUIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,10,10
CONCEPCION,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,39,39
COPACABANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,6,6
CORIPATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,16,16
CORO CORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
COROICO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,17,17
CORQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
COTAGAITA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,12,12
COTOCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,33,33
CUATRO CAÑADAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CUEVO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
CULPINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,8,8
DESAGUADERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
EL ALTO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1175,1175
EL CHORO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
EL PUENTE(STC),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
EL TORNO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,72,72
ENTRE RIOS TRJ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,47,47
ESCOMA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,9,9
EUCALIPTUS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
FILADELFIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
GUANAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,13,13
GUAYARAMERIN,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
HUACARETA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,5,5
HUANUNI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,25,25
HUARINA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
ICLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
INCAHUASI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
INQUISIVI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
IXIAMAS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
LA ASUNTA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,35,35
LA GUARDIA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,90,90
LA PAZ,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,733,733
LAJA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
LICOMA PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
LLALLAGUA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,56,56
LLICA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
LORETO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
LURIBAY,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
MACHARETI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
MAIRANA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
MAPIRI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,28,28
MIZQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,20,20
MOCOMOCO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
MOJOCOYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,2,2
MONTEAGUDO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,43,43
MONTERO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,287,287
MOROCHATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
OCURI,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,7,7
OMEREQUE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
ORURO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,484,484
PADCAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,4,4
PADILLA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,14,14
PAILON,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,12,12
PALCA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
PALOS BLANCOS,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,15,15
PAMPA GRANDE,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
PATACAMAYA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,28,28
POCOATA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,12,12
POCONA,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,6,6
POJO (CBBA),atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,10,10
POOPO,atencion de partos en servicios,partos atendidos por proveedor calificado,2022-04-01,1,1
