municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
COCHABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1091,1091
COLCAPIRHUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,34,34
"COLCHA ""K""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
COLLANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
COLOMI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,22,22
COLPA BELGICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
COLQUECHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,15,15
COLQUENCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
COLQUIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
COMARAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,31,31
CONCEPCION,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,41,41
COPACABANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
CORIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
CORO CORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
COROICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,14,14
CORQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
COTAGAITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,14,14
COTOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,86,86
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,25,25
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
CUEVO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
CULPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,17,17
DESAGUADERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
EL ALTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1119,1119
EL CHORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
EL PUENTE(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,13,13
EL PUENTE(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
EL TORNO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,86,86
EL VILLAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,24,24
ESCOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
ESMERALDA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
EUCALIPTUS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
FILADELFIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
GUANAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,20,20
GUAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,41,41
GUTIERREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,11,11
HUACARETA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
HUANUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,24,24
HUARACAJE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
HUARINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
HUATAJATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
ICLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
INCAHUASI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
INGAVI (HUMAITA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
INQUISIVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,11,11
IXIAMAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
LA ASUNTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,55,55
LA GUARDIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,94,94
LA PAZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,733,733
LAGUNILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
LAJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
LICOMA PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,79,79
LLICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
LORETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
LURIBAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
MACHACAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
MACHARETI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
MAGDALENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
MAIRANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,19,19
MALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,12,12
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,20,20
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,21,21
MOCOMOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,46,46
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,40,40
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,10,10
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,393,393
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,16,16
PAILON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,28,28
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,26,26
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
PAPEL PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
PATACAMAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,21,21
PAZÑA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
PELECHUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
POCOATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,9,9
POCONA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,10,10
POJO (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
POOPO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
PORCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
POROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
PORONGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
PORTACHUELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,23,23
POTOSI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,475,475
PRESTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
PUCARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,14,14
PUERTO RICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,12,12
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,183,183
PUNA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,13,13
PUNATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,91,91
QUIABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
QUILLACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,197,197
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
QUIRUSILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,11,11
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,289,289
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,30,30
RURRENABAQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,209,209
SACABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,9,9
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
SAN AGUSTIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SAN ANDRES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,44,44
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,22,22
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,30,30
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,112,112
SAN JAVIER(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,24,24
SAN JOAQUIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,11,11
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,43,43
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,12,12
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,26,26
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,17,17
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
SAN RAFAEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
SAN RAMON BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,13,13
SANTA ANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,43,43
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1808,1808
SANTA ROSA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
SANTIVAÑES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
SAPAHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
SENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,9,9
SHINAOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,54,54
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,14,14
SIPE SIPE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,48,48
SOPACHUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
SUCRE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,296,296
TACACOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
TACOBAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
TACOPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
TAPACARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
TARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,12,12
TARACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
TARATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
TARIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,276,276
TARVITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
TEOPONTE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
TIAHUANACU,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
TINGUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
TIPUANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,71,71
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,16,16
TOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
TOLATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
TOLEDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,10,10
TOTORA(CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,19,19
TOTORA(ORR),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
TRINIDAD,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,9,9
TUPIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,5,5
TURCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
UNCIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,28,28
URUBICHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
UYUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,34,34
VACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,31,31
VIACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,81,81
VILA VILA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
VILLA MONTES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,88,88
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
VILLA RIVERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
VILLA SERRANO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,8,8
VILLA TUNARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,164,164
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,7,7
VILLAZON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,49,49
VINTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,46,46
VITICHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
WARNES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,46,46
YACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
YACUIBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,148,148
YAMPARAEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,6,6
YANACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,85,85
YOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,2,2
YOTALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
YUNCHARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,4,4
ZUDAÑEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-03-01,1,1
ACHACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,28,28
ACHOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,18,18
AIQUILE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,27,27
ALALAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,1,1
ALCALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,2,2
ALTO BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,10,10
ANCORAIMES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,2,2
ANDAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,1,1
ANTEQUERA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,3,3
APOLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,22,22
ARAMPAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,1,1
ARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,2,2
ARBIETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,8,8
ARQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,1,1
ATOCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,12,12
AYATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,14,14
AZURDUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2022-04-01,7,7
