municipality,group,variable,month,Vaginales,TOTAL
GUAQUI,atencion de partos en servicios,vaginales,2022-03-01,2,2
GUAYARAMERIN,atencion de partos en servicios,vaginales,2022-03-01,42,42
GUTIERREZ,atencion de partos en servicios,vaginales,2022-03-01,10,10
HUACARETA,atencion de partos en servicios,vaginales,2022-03-01,5,5
HUANUNI,atencion de partos en servicios,vaginales,2022-03-01,5,5
HUARACAJE,atencion de partos en servicios,vaginales,2022-03-01,3,3
HUARINA,atencion de partos en servicios,vaginales,2022-03-01,3,3
HUATAJATA,atencion de partos en servicios,vaginales,2022-03-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2022-03-01,1,1
ICLA,atencion de partos en servicios,vaginales,2022-03-01,4,4
INCAHUASI,atencion de partos en servicios,vaginales,2022-03-01,8,8
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2022-03-01,1,1
INQUISIVI,atencion de partos en servicios,vaginales,2022-03-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2022-03-01,12,12
IXIAMAS,atencion de partos en servicios,vaginales,2022-03-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2022-03-01,4,4
LA ASUNTA,atencion de partos en servicios,vaginales,2022-03-01,53,53
LA GUARDIA,atencion de partos en servicios,vaginales,2022-03-01,57,57
LA PAZ,atencion de partos en servicios,vaginales,2022-03-01,581,581
LAGUNILLAS,atencion de partos en servicios,vaginales,2022-03-01,3,3
LAJA,atencion de partos en servicios,vaginales,2022-03-01,8,8
LICOMA PAMPA,atencion de partos en servicios,vaginales,2022-03-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2022-03-01,52,52
LLICA,atencion de partos en servicios,vaginales,2022-03-01,3,3
LORETO,atencion de partos en servicios,vaginales,2022-03-01,1,1
LURIBAY,atencion de partos en servicios,vaginales,2022-03-01,5,5
MACHACAMARCA,atencion de partos en servicios,vaginales,2022-03-01,1,1
MACHARETI,atencion de partos en servicios,vaginales,2022-03-01,2,2
MAGDALENA,atencion de partos en servicios,vaginales,2022-03-01,12,12
MAIRANA,atencion de partos en servicios,vaginales,2022-03-01,11,11
MALLA,atencion de partos en servicios,vaginales,2022-03-01,1,1
MAPIRI,atencion de partos en servicios,vaginales,2022-03-01,17,17
MECAPACA,atencion de partos en servicios,vaginales,2022-03-01,2,2
MINEROS,atencion de partos en servicios,vaginales,2022-03-01,17,17
MIZQUE,atencion de partos en servicios,vaginales,2022-03-01,11,11
MOCOMOCO,atencion de partos en servicios,vaginales,2022-03-01,5,5
MOJOCOYA,atencion de partos en servicios,vaginales,2022-03-01,2,2
MONTEAGUDO,atencion de partos en servicios,vaginales,2022-03-01,23,23
MONTERO,atencion de partos en servicios,vaginales,2022-03-01,109,109
MOROCHATA,atencion de partos en servicios,vaginales,2022-03-01,6,6
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2022-03-01,2,2
OCURI,atencion de partos en servicios,vaginales,2022-03-01,6,6
OKINAWA,atencion de partos en servicios,vaginales,2022-03-01,7,7
OMEREQUE,atencion de partos en servicios,vaginales,2022-03-01,1,1
ORURO,atencion de partos en servicios,vaginales,2022-03-01,241,241
PADCAYA,atencion de partos en servicios,vaginales,2022-03-01,7,7
PADILLA,atencion de partos en servicios,vaginales,2022-03-01,10,10
PAILON,atencion de partos en servicios,vaginales,2022-03-01,17,17
PALOS BLANCOS,atencion de partos en servicios,vaginales,2022-03-01,29,29
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2022-03-01,1,1
PAMPA GRANDE,atencion de partos en servicios,vaginales,2022-03-01,2,2
PAPEL PAMPA,atencion de partos en servicios,vaginales,2022-03-01,4,4
PATACAMAYA,atencion de partos en servicios,vaginales,2022-03-01,19,19
PAZÑA,atencion de partos en servicios,vaginales,2022-03-01,1,1
PELECHUCO,atencion de partos en servicios,vaginales,2022-03-01,1,1
POCOATA,atencion de partos en servicios,vaginales,2022-03-01,9,9
POCONA,atencion de partos en servicios,vaginales,2022-03-01,10,10
POJO (CBBA),atencion de partos en servicios,vaginales,2022-03-01,5,5
POOPO,atencion de partos en servicios,vaginales,2022-03-01,1,1
PORCO,atencion de partos en servicios,vaginales,2022-03-01,7,7
POROMA,atencion de partos en servicios,vaginales,2022-03-01,5,5
PORONGO,atencion de partos en servicios,vaginales,2022-03-01,4,4
PORTACHUELO,atencion de partos en servicios,vaginales,2022-03-01,15,15
POTOSI,atencion de partos en servicios,vaginales,2022-03-01,260,260
PRESTO,atencion de partos en servicios,vaginales,2022-03-01,2,2
PUCARANI,atencion de partos en servicios,vaginales,2022-03-01,9,9
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2022-03-01,3,3
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2022-03-01,11,11
PUERTO RICO,atencion de partos en servicios,vaginales,2022-03-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2022-03-01,11,11
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2022-03-01,130,130
PUNA,atencion de partos en servicios,vaginales,2022-03-01,13,13
PUNATA,atencion de partos en servicios,vaginales,2022-03-01,44,44
QUIABAYA,atencion de partos en servicios,vaginales,2022-03-01,4,4
QUILLACOLLO,atencion de partos en servicios,vaginales,2022-03-01,112,112
QUIME,atencion de partos en servicios,vaginales,2022-03-01,3,3
QUIRUSILLAS,atencion de partos en servicios,vaginales,2022-03-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2022-03-01,2,2
RAVELO,atencion de partos en servicios,vaginales,2022-03-01,5,5
REYES,atencion de partos en servicios,vaginales,2022-03-01,11,11
RIBERALTA,atencion de partos en servicios,vaginales,2022-03-01,144,144
ROBORE,atencion de partos en servicios,vaginales,2022-03-01,17,17
RURRENABAQUE,atencion de partos en servicios,vaginales,2022-03-01,29,29
SABAYA,atencion de partos en servicios,vaginales,2022-03-01,2,2
SACABA,atencion de partos en servicios,vaginales,2022-03-01,121,121
SACABAMBA,atencion de partos en servicios,vaginales,2022-03-01,1,1
SACACA,atencion de partos en servicios,vaginales,2022-03-01,9,9
SAIPINA,atencion de partos en servicios,vaginales,2022-03-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2022-03-01,6,6
SAMAIPATA,atencion de partos en servicios,vaginales,2022-03-01,7,7
SAN AGUSTIN,atencion de partos en servicios,vaginales,2022-03-01,2,2
SAN ANDRES,atencion de partos en servicios,vaginales,2022-03-01,3,3
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2022-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2022-03-01,7,7
SAN BENITO,atencion de partos en servicios,vaginales,2022-03-01,2,2
SAN BORJA,atencion de partos en servicios,vaginales,2022-03-01,40,40
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2022-03-01,14,14
SAN CARLOS,atencion de partos en servicios,vaginales,2022-03-01,12,12
SAN IGNACIO,atencion de partos en servicios,vaginales,2022-03-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2022-03-01,115,115
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2022-03-01,21,21
SAN JOAQUIN,atencion de partos en servicios,vaginales,2022-03-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2022-03-01,19,19
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2022-03-01,1,1
SAN JULIAN,atencion de partos en servicios,vaginales,2022-03-01,41,41
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2022-03-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2022-03-01,7,7
SAN LUCAS,atencion de partos en servicios,vaginales,2022-03-01,26,26
SAN MATIAS,atencion de partos en servicios,vaginales,2022-03-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2022-03-01,17,17
SAN PEDRO,atencion de partos en servicios,vaginales,2022-03-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2022-03-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2022-03-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,vaginales,2022-03-01,6,6
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2022-03-01,6,6
SAN RAFAEL,atencion de partos en servicios,vaginales,2022-03-01,5,5
SAN RAMON BENI,atencion de partos en servicios,vaginales,2022-03-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2022-03-01,7,7
SANTA ANA,atencion de partos en servicios,vaginales,2022-03-01,19,19
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2022-03-01,968,968
SANTA ROSA,atencion de partos en servicios,vaginales,2022-03-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2022-03-01,4,4
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2022-03-01,5,5
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2022-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2022-03-01,3,3
SANTIVAÑES,atencion de partos en servicios,vaginales,2022-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2022-03-01,2,2
SAPAHAQUI,atencion de partos en servicios,vaginales,2022-03-01,6,6
SENA,atencion de partos en servicios,vaginales,2022-03-01,9,9
SHINAOTA,atencion de partos en servicios,vaginales,2022-03-01,31,31
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2022-03-01,14,14
SIPE SIPE,atencion de partos en servicios,vaginales,2022-03-01,46,46
SOPACHUY,atencion de partos en servicios,vaginales,2022-03-01,8,8
SORATA,atencion de partos en servicios,vaginales,2022-03-01,13,13
SUCRE,atencion de partos en servicios,vaginales,2022-03-01,187,187
TACACOMA,atencion de partos en servicios,vaginales,2022-03-01,6,6
TACOBAMBA,atencion de partos en servicios,vaginales,2022-03-01,3,3
TACOPAYA,atencion de partos en servicios,vaginales,2022-03-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2022-03-01,2,2
TARABUCO,atencion de partos en servicios,vaginales,2022-03-01,9,9
TARACO,atencion de partos en servicios,vaginales,2022-03-01,2,2
TARATA,atencion de partos en servicios,vaginales,2022-03-01,8,8
TARIJA,atencion de partos en servicios,vaginales,2022-03-01,145,145
TARVITA,atencion de partos en servicios,vaginales,2022-03-01,7,7
TEOPONTE,atencion de partos en servicios,vaginales,2022-03-01,8,8
TIAHUANACU,atencion de partos en servicios,vaginales,2022-03-01,5,5
TINGUIPAYA,atencion de partos en servicios,vaginales,2022-03-01,2,2
TIPUANI,atencion de partos en servicios,vaginales,2022-03-01,9,9
TIQUIPAYA,atencion de partos en servicios,vaginales,2022-03-01,34,34
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2022-03-01,16,16
TOCO,atencion de partos en servicios,vaginales,2022-03-01,1,1
TOLATA,atencion de partos en servicios,vaginales,2022-03-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2022-03-01,2,2
TOMAVE,atencion de partos en servicios,vaginales,2022-03-01,2,2
TOMINA,atencion de partos en servicios,vaginales,2022-03-01,7,7
TORO TORO,atencion de partos en servicios,vaginales,2022-03-01,10,10
TOTORA(CBBA),atencion de partos en servicios,vaginales,2022-03-01,16,16
TOTORA(ORR),atencion de partos en servicios,vaginales,2022-03-01,2,2
TRINIDAD,atencion de partos en servicios,vaginales,2022-03-01,167,167
TUPIZA,atencion de partos en servicios,vaginales,2022-03-01,43,43
TURCO,atencion de partos en servicios,vaginales,2022-03-01,1,1
UNCIA,atencion de partos en servicios,vaginales,2022-03-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2022-03-01,5,5
URUBICHA,atencion de partos en servicios,vaginales,2022-03-01,7,7
UYUNI,atencion de partos en servicios,vaginales,2022-03-01,28,28
VACAS,atencion de partos en servicios,vaginales,2022-03-01,1,1
VALLEGRANDE,atencion de partos en servicios,vaginales,2022-03-01,6,6
VIACHA,atencion de partos en servicios,vaginales,2022-03-01,61,61
VILA VILA,atencion de partos en servicios,vaginales,2022-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,vaginales,2022-03-01,8,8
VILLA MONTES,atencion de partos en servicios,vaginales,2022-03-01,42,42
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2022-03-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2022-03-01,3,3
VILLA SERRANO,atencion de partos en servicios,vaginales,2022-03-01,9,9
VILLA TUNARI,atencion de partos en servicios,vaginales,2022-03-01,115,115
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2022-03-01,6,6
VILLAZON,atencion de partos en servicios,vaginales,2022-03-01,32,32
VINTO,atencion de partos en servicios,vaginales,2022-03-01,35,35
VITICHI,atencion de partos en servicios,vaginales,2022-03-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2022-03-01,2,2
WARNES,atencion de partos en servicios,vaginales,2022-03-01,81,81
YACO,atencion de partos en servicios,vaginales,2022-03-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2022-03-01,74,74
YAMPARAEZ,atencion de partos en servicios,vaginales,2022-03-01,6,6
YANACACHI,atencion de partos en servicios,vaginales,2022-03-01,1,1
YAPACANI,atencion de partos en servicios,vaginales,2022-03-01,53,53
YOCALLA,atencion de partos en servicios,vaginales,2022-03-01,2,2
YOTALA,atencion de partos en servicios,vaginales,2022-03-01,4,4
YUNCHARA,atencion de partos en servicios,vaginales,2022-03-01,3,3
ZUDAÑEZ,atencion de partos en servicios,vaginales,2022-03-01,1,1
ACHACACHI,atencion de partos en servicios,vaginales,2022-04-01,22,22
ACHOCALLA,atencion de partos en servicios,vaginales,2022-04-01,18,18
AIQUILE,atencion de partos en servicios,vaginales,2022-04-01,21,21
ALCALA,atencion de partos en servicios,vaginales,2022-04-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2022-04-01,10,10
ANCORAIMES,atencion de partos en servicios,vaginales,2022-04-01,2,2
ANDAMARCA,atencion de partos en servicios,vaginales,2022-04-01,1,1
ANTEQUERA,atencion de partos en servicios,vaginales,2022-04-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2022-04-01,3,3
APOLO,atencion de partos en servicios,vaginales,2022-04-01,22,22
ARAMPAMPA,atencion de partos en servicios,vaginales,2022-04-01,1,1
ARANI,atencion de partos en servicios,vaginales,2022-04-01,2,2
ARBIETO,atencion de partos en servicios,vaginales,2022-04-01,8,8
ARQUE,atencion de partos en servicios,vaginales,2022-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2022-04-01,33,33
ATOCHA,atencion de partos en servicios,vaginales,2022-04-01,10,10
AYATA,atencion de partos en servicios,vaginales,2022-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2022-04-01,12,12
AZURDUY,atencion de partos en servicios,vaginales,2022-04-01,6,6
BATALLAS,atencion de partos en servicios,vaginales,2022-04-01,3,3
BAURES,atencion de partos en servicios,vaginales,2022-04-01,6,6
BELEN DE ANDAMARCA,atencion de partos en servicios,vaginales,2022-04-01,2,2
BELLA FLOR,atencion de partos en servicios,vaginales,2022-04-01,1,1
BERMEJO,atencion de partos en servicios,vaginales,2022-04-01,19,19
BETANZOS,atencion de partos en servicios,vaginales,2022-04-01,18,18
BOLPEBRA,atencion de partos en servicios,vaginales,2022-04-01,1,1
BOYUIBE,atencion de partos en servicios,vaginales,2022-04-01,1,1
BUENA VISTA,atencion de partos en servicios,vaginales,2022-04-01,13,13
CABEZAS,atencion de partos en servicios,vaginales,2022-04-01,16,16
CAIROMA,atencion de partos en servicios,vaginales,2022-04-01,9,9
"CAIZA ""D""",atencion de partos en servicios,vaginales,2022-04-01,3,3
CAJUATA,atencion de partos en servicios,vaginales,2022-04-01,16,16
CALACOTO,atencion de partos en servicios,vaginales,2022-04-01,2,2
CALAMARCA,atencion de partos en servicios,vaginales,2022-04-01,10,10
CAMARGO,atencion de partos en servicios,vaginales,2022-04-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2022-04-01,4,4
CAMIRI,atencion de partos en servicios,vaginales,2022-04-01,27,27
CAPINOTA,atencion de partos en servicios,vaginales,2022-04-01,16,16
CAQUIAVIRI,atencion de partos en servicios,vaginales,2022-04-01,5,5
CARACOLLO,atencion de partos en servicios,vaginales,2022-04-01,6,6
CARANAVI,atencion de partos en servicios,vaginales,2022-04-01,30,30
CARAPARI,atencion de partos en servicios,vaginales,2022-04-01,11,11
CARIPUYO,atencion de partos en servicios,vaginales,2022-04-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2022-04-01,9,9
CHALLAPATA,atencion de partos en servicios,vaginales,2022-04-01,32,32
CHAQUI,atencion de partos en servicios,vaginales,2022-04-01,5,5
CHARAGUA,atencion de partos en servicios,vaginales,2022-04-01,21,21
CHARAÑA,atencion de partos en servicios,vaginales,2022-04-01,2,2
CHAYANTA,atencion de partos en servicios,vaginales,2022-04-01,11,11
CHIMORE,atencion de partos en servicios,vaginales,2022-04-01,29,29
CHUA COCANI,atencion de partos en servicios,vaginales,2022-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2022-04-01,18,18
CHUMA,atencion de partos en servicios,vaginales,2022-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2022-04-01,8,8
CKOCHAS,atencion de partos en servicios,vaginales,2022-04-01,5,5
CLIZA,atencion de partos en servicios,vaginales,2022-04-01,17,17
COBIJA,atencion de partos en servicios,vaginales,2022-04-01,39,39
COCAPATA,atencion de partos en servicios,vaginales,2022-04-01,12,12
COCHABAMBA,atencion de partos en servicios,vaginales,2022-04-01,509,509
COIPASA,atencion de partos en servicios,vaginales,2022-04-01,1,1
COLCAPIRHUA,atencion de partos en servicios,vaginales,2022-04-01,12,12
"COLCHA ""K""",atencion de partos en servicios,vaginales,2022-04-01,5,5
COLLANA,atencion de partos en servicios,vaginales,2022-04-01,1,1
COLOMI,atencion de partos en servicios,vaginales,2022-04-01,18,18
COLPA BELGICA,atencion de partos en servicios,vaginales,2022-04-01,5,5
COLQUECHACA,atencion de partos en servicios,vaginales,2022-04-01,13,13
COLQUENCHA,atencion de partos en servicios,vaginales,2022-04-01,1,1
COLQUIRI,atencion de partos en servicios,vaginales,2022-04-01,10,10
COMANCHE,atencion de partos en servicios,vaginales,2022-04-01,1,1
COMARAPA,atencion de partos en servicios,vaginales,2022-04-01,12,12
CONCEPCION,atencion de partos en servicios,vaginales,2022-04-01,31,31
COPACABANA,atencion de partos en servicios,vaginales,2022-04-01,6,6
CORIPATA,atencion de partos en servicios,vaginales,2022-04-01,16,16
CORO CORO,atencion de partos en servicios,vaginales,2022-04-01,4,4
COROICO,atencion de partos en servicios,vaginales,2022-04-01,12,12
CORQUE,atencion de partos en servicios,vaginales,2022-04-01,1,1
COTAGAITA,atencion de partos en servicios,vaginales,2022-04-01,13,13
COTOCA,atencion de partos en servicios,vaginales,2022-04-01,53,53
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2022-04-01,9,9
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2022-04-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2022-04-01,3,3
CULPINA,atencion de partos en servicios,vaginales,2022-04-01,8,8
DESAGUADERO,atencion de partos en servicios,vaginales,2022-04-01,1,1
EL ALTO,atencion de partos en servicios,vaginales,2022-04-01,816,816
EL CHORO,atencion de partos en servicios,vaginales,2022-04-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2022-04-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2022-04-01,2,2
EL TORNO,atencion de partos en servicios,vaginales,2022-04-01,19,19
EL VILLAR,atencion de partos en servicios,vaginales,2022-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2022-04-01,14,14
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2022-04-01,47,47
ESCOMA,atencion de partos en servicios,vaginales,2022-04-01,6,6
EUCALIPTUS,atencion de partos en servicios,vaginales,2022-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2022-04-01,13,13
FILADELFIA,atencion de partos en servicios,vaginales,2022-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2022-04-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2022-04-01,1,1
GUANAY,atencion de partos en servicios,vaginales,2022-04-01,10,10
GUAQUI,atencion de partos en servicios,vaginales,2022-04-01,4,4
GUAYARAMERIN,atencion de partos en servicios,vaginales,2022-04-01,53,53
GUTIERREZ,atencion de partos en servicios,vaginales,2022-04-01,14,14
HUACARETA,atencion de partos en servicios,vaginales,2022-04-01,7,7
HUACHACALLA,atencion de partos en servicios,vaginales,2022-04-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2022-04-01,7,7
HUARACAJE,atencion de partos en servicios,vaginales,2022-04-01,5,5
HUARINA,atencion de partos en servicios,vaginales,2022-04-01,3,3
HUMANATA,atencion de partos en servicios,vaginales,2022-04-01,1,1
ICLA,atencion de partos en servicios,vaginales,2022-04-01,2,2
INCAHUASI,atencion de partos en servicios,vaginales,2022-04-01,5,5
INQUISIVI,atencion de partos en servicios,vaginales,2022-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2022-04-01,7,7
IXIAMAS,atencion de partos en servicios,vaginales,2022-04-01,9,9
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2022-04-01,4,4
LA ASUNTA,atencion de partos en servicios,vaginales,2022-04-01,46,46
LA GUARDIA,atencion de partos en servicios,vaginales,2022-04-01,58,58
LA PAZ,atencion de partos en servicios,vaginales,2022-04-01,487,487
LA RIVERA,atencion de partos en servicios,vaginales,2022-04-01,1,1
LAGUNILLAS,atencion de partos en servicios,vaginales,2022-04-01,2,2
LAJA,atencion de partos en servicios,vaginales,2022-04-01,6,6
LICOMA PAMPA,atencion de partos en servicios,vaginales,2022-04-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2022-04-01,37,37
LLICA,atencion de partos en servicios,vaginales,2022-04-01,2,2
LORETO,atencion de partos en servicios,vaginales,2022-04-01,2,2
LURIBAY,atencion de partos en servicios,vaginales,2022-04-01,4,4
MACHARETI,atencion de partos en servicios,vaginales,2022-04-01,3,3
MAGDALENA,atencion de partos en servicios,vaginales,2022-04-01,19,19
MAIRANA,atencion de partos en servicios,vaginales,2022-04-01,3,3
MAPIRI,atencion de partos en servicios,vaginales,2022-04-01,29,29
MECAPACA,atencion de partos en servicios,vaginales,2022-04-01,2,2
MINEROS,atencion de partos en servicios,vaginales,2022-04-01,11,11
MIZQUE,atencion de partos en servicios,vaginales,2022-04-01,14,14
MOCOMOCO,atencion de partos en servicios,vaginales,2022-04-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2022-04-01,2,2
MONTEAGUDO,atencion de partos en servicios,vaginales,2022-04-01,21,21
MONTERO,atencion de partos en servicios,vaginales,2022-04-01,112,112
MOROCHATA,atencion de partos en servicios,vaginales,2022-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2022-04-01,3,3
OCURI,atencion de partos en servicios,vaginales,2022-04-01,10,10
OKINAWA,atencion de partos en servicios,vaginales,2022-04-01,2,2
OMEREQUE,atencion de partos en servicios,vaginales,2022-04-01,3,3
ORURO,atencion de partos en servicios,vaginales,2022-04-01,214,214
PADCAYA,atencion de partos en servicios,vaginales,2022-04-01,6,6
PADILLA,atencion de partos en servicios,vaginales,2022-04-01,6,6
PAILON,atencion de partos en servicios,vaginales,2022-04-01,20,20
PALCA,atencion de partos en servicios,vaginales,2022-04-01,3,3
PALOS BLANCOS,atencion de partos en servicios,vaginales,2022-04-01,20,20
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2022-04-01,4,4
PAMPA GRANDE,atencion de partos en servicios,vaginales,2022-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,vaginales,2022-04-01,2,2
PASORAPA,atencion de partos en servicios,vaginales,2022-04-01,1,1
PATACAMAYA,atencion de partos en servicios,vaginales,2022-04-01,24,24
POCOATA,atencion de partos en servicios,vaginales,2022-04-01,17,17
POCONA,atencion de partos en servicios,vaginales,2022-04-01,10,10
POJO (CBBA),atencion de partos en servicios,vaginales,2022-04-01,11,11
POOPO,atencion de partos en servicios,vaginales,2022-04-01,1,1
PORCO,atencion de partos en servicios,vaginales,2022-04-01,14,14
POROMA,atencion de partos en servicios,vaginales,2022-04-01,5,5
PORONGO,atencion de partos en servicios,vaginales,2022-04-01,2,2
PORTACHUELO,atencion de partos en servicios,vaginales,2022-04-01,8,8
PORVENIR,atencion de partos en servicios,vaginales,2022-04-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2022-04-01,286,286
PRESTO,atencion de partos en servicios,vaginales,2022-04-01,2,2
PUCARANI,atencion de partos en servicios,vaginales,2022-04-01,11,11
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2022-04-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2022-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2022-04-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2022-04-01,12,12
PUERTO RICO,atencion de partos en servicios,vaginales,2022-04-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2022-04-01,11,11
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2022-04-01,131,131
PUNA,atencion de partos en servicios,vaginales,2022-04-01,7,7
PUNATA,atencion de partos en servicios,vaginales,2022-04-01,37,37
QUIABAYA,atencion de partos en servicios,vaginales,2022-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,vaginales,2022-04-01,101,101
QUIME,atencion de partos en servicios,vaginales,2022-04-01,4,4
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2022-04-01,1,1
RAVELO,atencion de partos en servicios,vaginales,2022-04-01,1,1
REYES,atencion de partos en servicios,vaginales,2022-04-01,10,10
RIBERALTA,atencion de partos en servicios,vaginales,2022-04-01,162,162
ROBORE,atencion de partos en servicios,vaginales,2022-04-01,11,11
RURRENABAQUE,atencion de partos en servicios,vaginales,2022-04-01,27,27
SACABA,atencion de partos en servicios,vaginales,2022-04-01,115,115
SACABAMBA,atencion de partos en servicios,vaginales,2022-04-01,2,2
SACACA,atencion de partos en servicios,vaginales,2022-04-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2022-04-01,2,2
SAMAIPATA,atencion de partos en servicios,vaginales,2022-04-01,3,3
SAN ANDRES,atencion de partos en servicios,vaginales,2022-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2022-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2022-04-01,8,8
SAN BENITO,atencion de partos en servicios,vaginales,2022-04-01,2,2
SAN BORJA,atencion de partos en servicios,vaginales,2022-04-01,49,49
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2022-04-01,14,14
SAN CARLOS,atencion de partos en servicios,vaginales,2022-04-01,20,20
SAN IGNACIO,atencion de partos en servicios,vaginales,2022-04-01,36,36
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2022-04-01,92,92
SAN JAVIER(BNI),atencion de partos en servicios,vaginales,2022-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2022-04-01,26,26
