municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,21,21
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,3,3
VINTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-11-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,11,11
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,20,20
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,9,9
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,4,4
PUCARANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,61,61
SHINAOTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
TAPACARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2022-12-01,1,1
