municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-04-01,2,2
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-04-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-04-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-04-01,8,8
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-04-01,1,1
ACHOCALLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
AYO AYO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
BAURES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,6,6
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
CHUA COCANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CHUMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,85,85
COLQUIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
CORQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,63,63
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,70,70
FILADELFIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,7,7
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,108,108
LAJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,7,7
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,10,10
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,49,49
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
POCONA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,43,43
PUERTO SILES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,4,4
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,23,23
ROBORE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
RURRENABAQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
SACABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SACACA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAIPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,7,7
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SAN MATIAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,167,167
SANTA ROSA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,28,28
TARATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,63,63
TEOPONTE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
TOMINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,25,25
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,45,45
TURCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
VILLA SERRANO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-05-01,1,1
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CARIPUYO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,8,8
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,84,84
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,6,6
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,56,56
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
ESCOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,9,9
HUACARETA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,95,95
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
MONTEAGUDO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,4,4
OCURI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,30,30
PADILLA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
PORTACHUELO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,39,39
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,3,3
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,9,9
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
SAN CARLOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,9,9
SAN JULIAN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,175,175
SAPAHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,3,3
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,29,29
TACACOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,20,20
TINGUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,14,14
UMALA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,2,2
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,7,7
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,7,7
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,3,3
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-06-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
APOLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CAMARGO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,3,3
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,85,85
CONCEPCION,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
CORO CORO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,4,4
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,57,57
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,3,3
GUANAY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,5,5
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,3,3
IXIAMAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,96,96
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
MAGDALENA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,4,4
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,49,49
PAILON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,27,27
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,3,3
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,6,6
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,6,6
REYES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,13,13
SACABA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,6,6
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
SANTA ANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,171,171
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,21,21
TACACOMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,17,17
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,22,22
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
VALLEGRANDE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,4,4
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,4,4
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,10,10
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
BETANZOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CABEZAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,7,7
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
CARIPUYO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
CHAQUI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CLIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
COCAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,80,80
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,64,64
EL TORNO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,8,8
GUTIERREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
LA PAZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,82,82
LLALLAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
MAPIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
MIZQUE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
MONTERO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,6,6
ORURO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,38,38
PADCAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
PORCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,32,32
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
PUNATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,10,10
RIBERALTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,11,11
SAN BORJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,5,5
SAN PEDRO DE MACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,137,137
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SHINAOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SOPACHUY,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
SUCRE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,26,26
TAPACARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TARIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,20,20
TIAHUANACU,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,23,23
TUPIZA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
UNCIA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
UYUNI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
VIACHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,3,3
VILLAZON,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
VINTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
VITICHI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
WARNES,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
YACUIBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
YAMPARAEZ,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,1,1
YAPACANI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-08-01,2,2
AIQUILE,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
ATOCHA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,2,2
BERMEJO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,2,2
CAMIRI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CAPINOTA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CARANAVI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,2,2
CHALLAPATA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CHUMA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
COBIJA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,4,4
COCHABAMBA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,72,72
COLOMI,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
COPACABANA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
EL ALTO,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,67,67
EL VILLAR,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos con peso menor a 2500g,2022-09-01,1,1
