municipality,group,variable,month,RN con apego precoz,TOTAL
CABEZAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,16,16
CAIROMA,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
CAJUATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,16,16
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
CAMARGO,atencion de partos en servicios,rn con apego precoz,2022-04-01,18,18
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
CAMIRI,atencion de partos en servicios,rn con apego precoz,2022-04-01,68,68
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,16,16
CAQUIAVIRI,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
CARANAVI,atencion de partos en servicios,rn con apego precoz,2022-04-01,53,53
CARAPARI,atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,42,42
CHAQUI,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2022-04-01,21,21
CHARAÑA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
CHIMORE,atencion de partos en servicios,rn con apego precoz,2022-04-01,26,26
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2022-04-01,27,27
CHUMA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
CLIZA,atencion de partos en servicios,rn con apego precoz,2022-04-01,29,29
COBIJA,atencion de partos en servicios,rn con apego precoz,2022-04-01,32,32
COCAPATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,12,12
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2022-04-01,987,987
COIPASA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2022-04-01,28,28
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
COLLANA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
COLOMI,atencion de partos en servicios,rn con apego precoz,2022-04-01,18,18
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
COMANCHE,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
COMARAPA,atencion de partos en servicios,rn con apego precoz,2022-04-01,25,25
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2022-04-01,38,38
COPACABANA,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
CORIPATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,16,16
CORO CORO,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
COROICO,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
CORQUE,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
COTOCA,atencion de partos en servicios,rn con apego precoz,2022-04-01,73,73
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
CUEVO,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
CULPINA,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
EL ALTO,atencion de partos en servicios,rn con apego precoz,2022-04-01,747,747
EL CHORO,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
EL TORNO,atencion de partos en servicios,rn con apego precoz,2022-04-01,71,71
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2022-04-01,20,20
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2022-04-01,47,47
ESCOMA,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2022-04-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
GUANAY,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
GUAQUI,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2022-04-01,53,53
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,14,14
HUACARETA,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
HUACHACALLA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
HUANUNI,atencion de partos en servicios,rn con apego precoz,2022-04-01,25,25
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
HUARINA,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
HUMANATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
ICLA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,46,46
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2022-04-01,90,90
LA PAZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,710,710
LA RIVERA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
LAJA,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2022-04-01,52,52
LLICA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
LORETO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
LURIBAY,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
MACHARETI,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2022-04-01,20,20
MAIRANA,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
MAPIRI,atencion de partos en servicios,rn con apego precoz,2022-04-01,29,29
MECAPACA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
MINEROS,atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
MIZQUE,atencion de partos en servicios,rn con apego precoz,2022-04-01,19,19
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2022-04-01,19,19
MONTERO,atencion de partos en servicios,rn con apego precoz,2022-04-01,72,72
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
OCURI,atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
OKINAWA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
ORURO,atencion de partos en servicios,rn con apego precoz,2022-04-01,376,376
PADCAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
PADILLA,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
PAILON,atencion de partos en servicios,rn con apego precoz,2022-04-01,33,33
PALCA,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2022-04-01,19,19
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
PASORAPA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,28,28
POCOATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,17,17
POCONA,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
POOPO,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
PORCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,14,14
POROMA,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2022-04-01,25,25
PORVENIR,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
POTOSI,atencion de partos en servicios,rn con apego precoz,2022-04-01,202,202
PRESTO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
PUCARANI,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2022-04-01,12,12
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,30,30
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2022-04-01,173,173
PUNA,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
PUNATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,66,66
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2022-04-01,157,157
QUIME,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
RAVELO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
REYES,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,213,213
ROBORE,atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2022-04-01,27,27
SACABA,atencion de partos en servicios,rn con apego precoz,2022-04-01,91,91
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SACACA,atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2022-04-01,73,73
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2022-04-01,23,23
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2022-04-01,32,32
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2022-04-01,36,36
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,82,82
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2022-04-01,26,26
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2022-04-01,35,35
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2022-04-01,67,67
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2022-04-01,15,15
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,23,23
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
SAN PEDRO DE QUEMES,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2022-04-01,49,49
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1282,1282
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2022-04-01,12,12
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
SANTIAGO DE HUARI,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
SENA,atencion de partos en servicios,rn con apego precoz,2022-04-01,12,12
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2022-04-01,50,50
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2022-04-01,11,11
SICAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2022-04-01,48,48
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
SORACACHI,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
SORATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
SUCRE,atencion de partos en servicios,rn con apego precoz,2022-04-01,114,114
TACACOMA,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
TAPACARI,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
TARABUCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
TARACO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
TARATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,9,9
TARIJA,atencion de partos en servicios,rn con apego precoz,2022-04-01,309,309
TARVITA,atencion de partos en servicios,rn con apego precoz,2022-04-01,13,13
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
TIAHUANACU,atencion de partos en servicios,rn con apego precoz,2022-04-01,10,10
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
TIPUANI,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2022-04-01,39,39
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2022-04-01,16,16
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
TOCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
TOLATA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
TOLEDO,atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
TOMINA,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
TORO TORO,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2022-04-01,18,18
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2022-04-01,258,258
TUPIZA,atencion de partos en servicios,rn con apego precoz,2022-04-01,53,53
TURCO,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
UMALA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
UNCIA,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
URUBICHA,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
UYUNI,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
VACAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,7,7
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
VIACHA,atencion de partos en servicios,rn con apego precoz,2022-04-01,84,84
VILA VILA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2022-04-01,8,8
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2022-04-01,54,54
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con apego precoz,2022-04-01,2,2
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2022-04-01,143,143
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
VILLAZON,atencion de partos en servicios,rn con apego precoz,2022-04-01,35,35
VINTO,atencion de partos en servicios,rn con apego precoz,2022-04-01,45,45
VITICHI,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2022-04-01,138,138
YACO,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
YACUIBA,atencion de partos en servicios,rn con apego precoz,2022-04-01,113,113
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,5,5
YANACACHI,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
YAPACANI,atencion de partos en servicios,rn con apego precoz,2022-04-01,64,64
YOCALLA,atencion de partos en servicios,rn con apego precoz,2022-04-01,6,6
YOTALA,atencion de partos en servicios,rn con apego precoz,2022-04-01,4,4
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2022-04-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2022-04-01,3,3
ACACIO,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2022-05-01,27,27
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2022-05-01,13,13
AIQUILE,atencion de partos en servicios,rn con apego precoz,2022-05-01,25,25
ALALAY,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
ALCALA,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2022-05-01,11,11
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
APOLO,atencion de partos en servicios,rn con apego precoz,2022-05-01,13,13
ARANI,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
ARBIETO,atencion de partos en servicios,rn con apego precoz,2022-05-01,9,9
ARQUE,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2022-05-01,62,62
ATOCHA,atencion de partos en servicios,rn con apego precoz,2022-05-01,5,5
AUCAPATA,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
AYATA,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
AYO AYO,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2022-05-01,10,10
AZURDUY,atencion de partos en servicios,rn con apego precoz,2022-05-01,7,7
BATALLAS,atencion de partos en servicios,rn con apego precoz,2022-05-01,11,11
BAURES,atencion de partos en servicios,rn con apego precoz,2022-05-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
BERMEJO,atencion de partos en servicios,rn con apego precoz,2022-05-01,35,35
BETANZOS,atencion de partos en servicios,rn con apego precoz,2022-05-01,27,27
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2022-05-01,10,10
CABEZAS,atencion de partos en servicios,rn con apego precoz,2022-05-01,19,19
CAIROMA,atencion de partos en servicios,rn con apego precoz,2022-05-01,6,6
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
CAJUATA,atencion de partos en servicios,rn con apego precoz,2022-05-01,9,9
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2022-05-01,3,3
CAMARGO,atencion de partos en servicios,rn con apego precoz,2022-05-01,21,21
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2022-05-01,3,3
CAMIRI,atencion de partos en servicios,rn con apego precoz,2022-05-01,59,59
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2022-05-01,20,20
CAQUIAVIRI,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2022-05-01,16,16
CARANAVI,atencion de partos en servicios,rn con apego precoz,2022-05-01,76,76
CARAPARI,atencion de partos en servicios,rn con apego precoz,2022-05-01,5,5
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2022-05-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2022-05-01,51,51
CHAQUI,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2022-05-01,16,16
CHARAÑA,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2022-05-01,7,7
CHIMORE,atencion de partos en servicios,rn con apego precoz,2022-05-01,17,17
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2022-05-01,15,15
CHUMA,atencion de partos en servicios,rn con apego precoz,2022-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2022-05-01,7,7
CLIZA,atencion de partos en servicios,rn con apego precoz,2022-05-01,28,28
COBIJA,atencion de partos en servicios,rn con apego precoz,2022-05-01,42,42
COCAPATA,atencion de partos en servicios,rn con apego precoz,2022-05-01,12,12
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2022-05-01,925,925
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2022-05-01,32,32
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
COLLANA,atencion de partos en servicios,rn con apego precoz,2022-05-01,3,3
COLOMI,atencion de partos en servicios,rn con apego precoz,2022-05-01,11,11
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2022-05-01,13,13
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2022-05-01,6,6
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
COMARAPA,atencion de partos en servicios,rn con apego precoz,2022-05-01,21,21
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2022-05-01,36,36
COPACABANA,atencion de partos en servicios,rn con apego precoz,2022-05-01,3,3
CORIPATA,atencion de partos en servicios,rn con apego precoz,2022-05-01,12,12
CORO CORO,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
COROICO,atencion de partos en servicios,rn con apego precoz,2022-05-01,6,6
CORQUE,atencion de partos en servicios,rn con apego precoz,2022-05-01,3,3
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2022-05-01,20,20
COTOCA,atencion de partos en servicios,rn con apego precoz,2022-05-01,72,72
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2022-05-01,12,12
CUEVO,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
CULPINA,atencion de partos en servicios,rn con apego precoz,2022-05-01,7,7
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
CURVA,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
EL ALTO,atencion de partos en servicios,rn con apego precoz,2022-05-01,743,743
EL CHORO,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2022-05-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
EL TORNO,atencion de partos en servicios,rn con apego precoz,2022-05-01,81,81
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2022-05-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2022-05-01,24,24
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2022-05-01,48,48
ESCARA,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
ESCOMA,atencion de partos en servicios,rn con apego precoz,2022-05-01,1,1
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2022-05-01,2,2
