municipality,group,variable,month,Nacidos muertos,TOTAL
CLIZA,atencion de partos en servicios,nacidos muertos,2022-10-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-10-01,12,12
COMARAPA,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
CORIPATA,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-10-01,21,21
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
LA GUARDIA,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-10-01,15,15
MAPIRI,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
MINEROS,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2022-10-01,10,10
OCURI,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2022-10-01,4,4
POTOSI,atencion de partos en servicios,nacidos muertos,2022-10-01,5,5
PUERTO CARABUCO,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-10-01,6,6
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-10-01,6,6
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-10-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-10-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-10-01,32,32
SUCRE,atencion de partos en servicios,nacidos muertos,2022-10-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos,2022-10-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos,2022-10-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-10-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
YAMPARAEZ,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
YOTALA,atencion de partos en servicios,nacidos muertos,2022-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-11-01,20,20
COTOCA,atencion de partos en servicios,nacidos muertos,2022-11-01,2,2
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-11-01,25,25
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
ESCOMA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-11-01,12,12
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-11-01,5,5
MAGDALENA,atencion de partos en servicios,nacidos muertos,2022-11-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2022-11-01,3,3
ORURO,atencion de partos en servicios,nacidos muertos,2022-11-01,5,5
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-11-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
ROBORE,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-11-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-11-01,18,18
SUCRE,atencion de partos en servicios,nacidos muertos,2022-11-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
TARVITA,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2022-11-01,3,3
VINTO,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2022-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-11-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2022-12-01,3,3
CABEZAS,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2022-12-01,18,18
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2022-12-01,25,25
LA PAZ,atencion de partos en servicios,nacidos muertos,2022-12-01,14,14
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
MINEROS,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2022-12-01,6,6
PORCO,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
POROMA,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2022-12-01,7,7
PUCARANI,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2022-12-01,3,3
PUNATA,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2022-12-01,3,3
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2022-12-01,15,15
SHINAOTA,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
TAPACARI,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2022-12-01,6,6
TRINIDAD,atencion de partos en servicios,nacidos muertos,2022-12-01,3,3
TUPIZA,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2022-12-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2022-12-01,2,2
