,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,1,1,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,2,1,1,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,1,1,7,10
PADILLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,2,0,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,3,1,5
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,17,11,2,3,33
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,4,3,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,2,2,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,15,8,7,8,38
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,1,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,3,0,2,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,1,1,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,3,4,4,2,13
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,2,2,1,0,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,1,1,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,2,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,1,0,1,2,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-05-01,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,1,2,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,2,1,1,2,6
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,1,2,0,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,5,2,8,4,19
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,2,5,2,1,10
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,2,0,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,3,2,1,1,7
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,0,1,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,2,1,3
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,1,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,1,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,2,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,14,12,2,1,29
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,1,0,1,2,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,2,0,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,1,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-06-01,0,1,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,1,0,1
ARQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,2,0,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,4,1,1,6
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,2,0,2,2,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,3,5,3,13,24
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,2,1,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,2,2,1,0,5
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,2,2,1,3,8
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,1,0,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,3,1,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,1,1,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,2,0,0,2
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,1,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,9,16,11,7,43
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,2,2,1,5
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,3,0,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,2,0,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,1,0,2,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,0,2,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,0,1,0,1,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,3,3,1,1,8
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-07-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,2,3
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,1,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,3,3,0,7
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,3,3,0,0,6
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,4,3,1,10,18
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,3,1,4
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,2,0,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,0,3,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,3,0,1,0,4
LAJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,1,1,1,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,2,1,0,4
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,8,5,13
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,1,2,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,1,1,1,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,1,1,1,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,2,1,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,7,1,1,1,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,1,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,16,11,4,5,36
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,1,2
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,0,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,0,1,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,2,1,0,3
VACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,1,1,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-08-01,0,1,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,1,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,1,1
ARQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,3,1,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,1,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,3,7,0,1,11
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,6,5,4,12,27
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,0,3,3,7
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,2,1,0,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,1,0,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,2,0,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,1,1,2
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,2,0,2,4
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,2,0,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,2,5,0,1,8
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,1,1,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,1,1,0,2
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,5,0,0,0,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,0,2,0,3,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 2da dosis,2019-09-01,1,0,0,1,2
