,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,2,3,5,13
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,4,1,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,2,4,2,13
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,3,4,4,15
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,8,5,1,1,15
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,3,3,6
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,3,0,4
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,10,5,5,27
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,3,4,8
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,3,7,4,18
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,1,3,1,7
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,4,5,4,20
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,3,11,8,24
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,2,0,3,6
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,2,3,0,7
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,1,1,0,7
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,1,0,8
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,9,13,10,38
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,1,16,10,29
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,14,22,2,1,39
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,1,0,2,7
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,5,4,4,19
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,12,7,5,31
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,1,0,0,5
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,3,1,1,7
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,9,11,12,3,35
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,3,3,5,12
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,1,1,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,15,15,7,11,48
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,1,0,0,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,3,1,2,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,11,5,17
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,5,13,16,38
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,3,3,6
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,0,1,0,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,3,0,1,6
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,5,22,20,52
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,9,12,4,16,41
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,161,173,57,62,453
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,3,10,9,26
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,6,0,1,8
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,2,2,5
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,15,17,7,2,41
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,4,0,2,6
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,5,3,8,17
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,2,4,4,13
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,10,8,6,9,33
COMBAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,0,13,5,22
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,4,0,0,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,11,7,0,0,18
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,3,3,6
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,6,3,6,19
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,2,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,3,1,5,14
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,23,35,29,30,117
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,5,27,14,47
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,2,0,0,2
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,13,6,14,8,41
CURAHUARA DE CARANGAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
CURVA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,6,11,18
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,116,140,180,192,628
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,2,11,10,27
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,2,0,0,3
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,15,17,7,9,48
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,3,0,1,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,5,2,2,11
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,34,39,28,33,134
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,0,3,6,11
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,2,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,1,2,4,9
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,1,0,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,6,2,3,16
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,5,6,18
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,3,7,11,22
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,16,12,12,6,46
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,4,3,3,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,2,3
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,3,3,1,8
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,2,3
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,3,0,4
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,1,2,0,4
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,2,1,0,4
ICLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,7,3,5,19
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,3,3,2,12
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,1,3
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,4,0,1,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,4,2,1,9
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,8,8,10,7,33
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,0,0,1,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,11,16,0,1,28
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,46,36,45,47,174
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,177,164,86,79,506
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,5,1,7
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,1,0,1,6
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,6,7,4,23
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,1,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,6,9,16
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,25,20,45
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,2,0,2,9
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,1,0,1,4
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,10,7,4,5,26
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,4,18,21,50
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,4,5,4,17
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,1,2,4
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,6,0,0,10
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,7,6,9,28
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,10,5,25,22,62
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,9,18,13,15,55
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,1,2,10
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,7,2,0,12
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,30,31,54,39,154
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,1,2
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,15,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,2,0,0,4
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,10,6,23
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,2,3,0,5
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,65,55,49,40,209
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,0,1,0,3
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,5,19,11,42
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,0,3,1,7
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,9,11,10,7,37
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,1,2,5,9
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,2,0,3
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,3,1,3,7
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,9,2,2,17
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,0,6,4,17
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,9,7,6,26
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,4,3,0,8
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,10,12,22
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,20,21,52,39,132
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,6,5,7,22
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,6,6,1,18
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,13,5,19
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,3,0,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,18,21,18,25,82
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,4,5,4,17
PUCARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,0,0,0,2
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,3,6,0,14
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,1,0,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,4,5
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,3,0,0,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,6,11,17
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,3,4,1,11
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,17,20,40,34,111
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,2,4,4,10
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,8,4,7,2,21
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,31,30,26,19,106
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,4,0,1,6
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,1,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,31,26,16,10,83
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,4,10,8,26
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,2,3,5,11
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,24,25,17,26,92
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,3,5
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,4,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,2,0,3,11
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,1,15,11,33
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,4,3,9,23
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,14,9,13,9,45
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,5,14,7,28
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,15,16,0,1,32
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,4,4,4,18
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,26,24,56,34,140
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,1,25,22,54
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,3,1,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,8,12,17,43
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,7,3,5,6,21
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,29,37,22,20,108
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,1,0,1,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,3,5,1,13
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,2,0,2,4
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,1,2,1,6
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,1,1,3
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,4,6
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,2,1,10
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,2,11,9,25
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,5,16,14,41
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,487,442,208,167,1304
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,1,2
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,4,3,4,12
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,3,3,6
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,2,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,1,2,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,1,1,3
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,0,4,2,9
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,4,3,1,11
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,0,2
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,5,3,34,25,67
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,6,10,9,26
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,3,7,4,20
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,120,121,137,165,543
TACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,1,1,3
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,4,5,3,0,12
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,2,1,3
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,3,2,6
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,8,7,15,19,49
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,6,2,4,4,16
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,1,3,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,45,53,77,66,241
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,11,9,17,16,53
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,4,6,9,20
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,2,1,0,4
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,8,17,22,50
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,10,10,15,17,52
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,3,14,11,31
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,2,0,0,3
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,0,25,12,40
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,1,1,0,0,2
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,0,5,0,5
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,2,0,3,8
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,35,37,122,89,283
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,12,11,9,8,40
TURCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,3,5,3,5,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-04-01,2,2,2,4,10
