,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,8,7,4,2,21
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,1,0,0,1,2
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,3,1,1,0,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,4,5,1,2,12
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,0,1,0,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,3,2,2,1,8
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,8,12,0,1,21
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,2,3,0,0,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,2,3,2,0,7
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-02-01,1,1,2,0,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,0,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,1,0,0,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,2,2,5
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,3,2,0,0,5
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,2,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,2,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,0,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,1,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,0,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,3,0,0,5
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,23,17,4,3,47
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,2,1,1,6
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,2,0,0,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,26,28,24,22,100
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,0,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,0,0,2
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,2,0,0,2
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,1,1,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,1,0,3
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,3,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,10,7,3,2,22
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,41,25,0,1,67
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,1,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,3,2,1,8
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,9,10,1,3,23
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,4,3,0,3,10
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,20,18,2,1,41
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,3,0,0,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,2,0,1,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,3,2,4,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,3,1,2,3,9
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,4,4,5,8,21
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,1,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,3,1,0,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,3,3,3,11
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,4,0,1,5
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,9,1,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,2,1,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,5,5,0,0,10
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,0,0,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,5,2,9
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,0,1,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,104,79,15,19,217
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,3,2,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,5,0,0,0,5
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,3,2,2,1,8
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,6,2,2,1,11
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,8,0,1,1,10
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,1,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,2,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,1,0,2
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,3,7,1,1,12
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,2,0,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,1,2,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,1,2,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,2,3,1,2,8
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,3,0,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,1,1,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,7,4,0,1,12
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,4,0,0,1,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,0,3,2,2,7
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-03-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,3,2,1,8
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,5,3,1,10
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,0,0,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,1,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,9,4,23,16,52
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,3,3,6
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,4,0,0,7
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,5,6,11
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,2,0,0,2
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,0,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,1,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,4,1,6
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,3,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,2,0,2
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,2,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,1,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,14,20,7,8,49
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,2,0,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,2,0,3
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,4,6,8,3,21
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,2,2,5
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,32,36,41,46,155
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,2,3
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,1,0,0,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,3,0,0,6
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,1,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,1,0,2
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,1,1,1,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,0,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,4,17,3,3,27
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,40,25,20,13,98
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,10,11,21
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,1,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,3,4
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,3,1,4
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,2,0,0,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,1,6,8
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,2,2
MOJINETE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,3,1,6
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,7,8,5,23
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,10,11,22
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,14,10,11,11,46
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,5,11,9,28
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,3,4
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,5,2,0,0,7
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,2,0,3
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,2,5,3,13
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,2,0,1,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,1,1,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,6,5,4,3,18
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,2,0,0,4
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,3,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,6,2,2,11
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,4,3,0,4,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,1,1,1,6
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,2,3,3,9
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,4,2,3,10
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,2,0,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,4,0,4
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,5,14,19,38
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,1,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,2,8,6,17
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,6,4,10
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,20,18,10,9,57
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,7,16,23
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,5,5,12
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,0,4,10,16
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,0,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,1,0,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,3,4
